TIMESTAMP,SCO_OPEN_PRICE_USD,SCO_HIGH_PRICE_USD,SCO_LOW_PRICE_USD,SCO_CLOSE_PRICE_USD,SCO_VOLUME_USD,SCO_DIVIDENDS_USD,SCO_STOCK_SPLITS_USD
2021-10-26 00:00:00+00:00,0.20368200540542603,0.20469899475574493,0.18792599439620972,0.19000199437141418,0,0.0,0.0
2021-10-27 00:00:00+00:00,0.18970100581645966,0.19521600008010864,0.16088199615478516,0.1619739979505539,0,0.0,0.0
2021-10-28 00:00:00+00:00,0.16184699535369873,0.1708340048789978,0.161080002784729,0.1663150042295456,0,0.0,0.0
2021-10-29 00:00:00+00:00,0.16630199551582336,0.1732960045337677,0.1657239943742752,0.1697089970111847,0,0.0,0.0
2021-10-30 00:00:00+00:00,0.16963499784469604,0.17437799274921417,0.16327300667762756,0.16896399855613708,0,0.0,0.0
2021-10-31 00:00:00+00:00,0.16946899890899658,0.20827700197696686,0.16901099681854248,0.1873989999294281,0,0.0,0.0
2021-11-01 00:00:00+00:00,0.1872519999742508,0.20621800422668457,0.17584800720214844,0.19292600452899933,0,0.0,0.0
2021-11-02 00:00:00+00:00,0.19289399683475494,0.19812899827957153,0.18758299946784973,0.1936189979314804,34327,0.0,0.0
2021-11-03 00:00:00+00:00,0.19343599677085876,0.19362099468708038,0.17438100278377533,0.18074800074100494,20846,0.0,0.0
2021-11-04 00:00:00+00:00,0.18066400289535522,0.19072699546813965,0.1764329969882965,0.18247799575328827,55137,0.0,0.0
2021-11-05 00:00:00+00:00,0.18227800726890564,0.1881060004234314,0.17652100324630737,0.18685999512672424,40854,0.0,0.0
2021-11-06 00:00:00+00:00,0.18683800101280212,0.1896830052137375,0.17451299726963043,0.1800449937582016,12283,0.0,0.0
2021-11-07 00:00:00+00:00,0.1798429936170578,0.19360999763011932,0.1796790063381195,0.18068799376487732,55428,0.0,0.0
2021-11-08 00:00:00+00:00,0.18083199858665466,0.18248100578784943,0.17236700654029846,0.18199099600315094,48870,0.0,0.0
2021-11-09 00:00:00+00:00,0.18190300464630127,0.1877949982881546,0.1768919974565506,0.18094100058078766,10688,0.0,0.0
2021-11-10 00:00:00+00:00,0.18080300092697144,0.1817539930343628,0.15738600492477417,0.16443799436092377,16922,0.0,0.0
2021-11-11 00:00:00+00:00,0.16449899971485138,0.16875900328159332,0.1613360047340393,0.16375400125980377,10236,0.0,0.0
2021-11-12 00:00:00+00:00,0.16404199600219727,0.16530199348926544,0.15228399634361267,0.15695400536060333,11767,0.0,0.0
2021-11-13 00:00:00+00:00,0.15669900178909302,0.16044600307941437,0.15640300512313843,0.1583539992570877,2475,0.0,0.0
2021-11-14 00:00:00+00:00,0.15848399698734283,0.16930699348449707,0.15467600524425507,0.1617719978094101,7769,0.0,0.0
2021-11-15 00:00:00+00:00,0.1617099940776825,0.17233699560165405,0.1617099940776825,0.17125500738620758,44987,0.0,0.0
2021-11-16 00:00:00+00:00,0.171082004904747,0.17169399559497833,0.14795300364494324,0.15640799701213837,18366,0.0,0.0
2021-11-17 00:00:00+00:00,0.15604500472545624,0.16513100266456604,0.1467140018939972,0.157710000872612,61888,0.0,0.0
2021-11-18 00:00:00+00:00,0.1578350067138672,0.16973699629306793,0.14053300023078918,0.16963399946689606,66538,0.0,0.0
2021-11-19 00:00:00+00:00,0.1697240024805069,0.17171800136566162,0.15290899574756622,0.16423399746418,54699,0.0,0.0
2021-11-20 00:00:00+00:00,0.1641319990158081,0.17598900198936462,0.16082799434661865,0.1750829964876175,32266,0.0,0.0
2021-11-21 00:00:00+00:00,0.17511199414730072,0.20406100153923035,0.17308199405670166,0.1884250044822693,147354,0.0,0.0
2021-11-22 00:00:00+00:00,0.18872900307178497,0.19216099381446838,0.18156999349594116,0.18766500055789948,38064,0.0,0.0
2021-11-23 00:00:00+00:00,0.18760499358177185,0.19331200420856476,0.1790280044078827,0.18180899322032928,44709,0.0,0.0
2021-11-24 00:00:00+00:00,0.181768998503685,0.1853169947862625,0.17224299907684326,0.1798049956560135,42773,0.0,0.0
2021-11-25 00:00:00+00:00,0.1783429980278015,0.2096869945526123,0.1780250072479248,0.182327002286911,26737,0.0,0.0
2021-11-26 00:00:00+00:00,0.20791499316692352,0.21016399562358856,0.18619999289512634,0.18671000003814697,46677,0.0,0.0
2021-11-27 00:00:00+00:00,0.18662400543689728,0.1958490014076233,0.18662400543689728,0.19196400046348572,0,0.0,0.0
2021-11-28 00:00:00+00:00,0.1924850046634674,0.19321399927139282,0.17842699587345123,0.19289900362491608,0,0.0,0.0
2021-11-29 00:00:00+00:00,0.19297100603580475,0.21853700280189514,0.19291600584983826,0.20428800582885742,20203,0.0,0.0
2021-11-30 00:00:00+00:00,0.20469699800014496,0.2080949991941452,0.19516600668430328,0.20389199256896973,18723,0.0,0.0
2021-12-01 00:00:00+00:00,0.2033810019493103,0.2359600067138672,0.201433002948761,0.22586899995803833,130206,0.0,0.0
2021-12-02 00:00:00+00:00,0.22591499984264374,0.22662299871444702,0.2077620029449463,0.2096170037984848,68380,0.0,0.0
