TIMESTAMP,XENT_OPEN_PRICE_USD,XENT_HIGH_PRICE_USD,XENT_LOW_PRICE_USD,XENT_CLOSE_PRICE_USD,XENT_VOLUME_USD,XENT_DIVIDENDS_USD,XENT_STOCK_SPLITS_USD
2024-05-01 00:00:00+00:00,0.04739300161600113,0.06151000037789345,0.044332001358270645,0.04576199874281883,22665476,0.0,0.0
2024-05-02 00:00:00+00:00,0.0457179993391037,0.05514400079846382,0.04555800184607506,0.04980900138616562,10664280,0.0,0.0
2024-05-03 00:00:00+00:00,0.051114000380039215,0.051704999059438705,0.04732000082731247,0.049525998532772064,3827178,0.0,0.0
2024-05-04 00:00:00+00:00,0.0494379997253418,0.05088299885392189,0.0027489999774843454,0.0027840000111609697,1941935,0.0,0.0
2024-05-05 00:00:00+00:00,0.0027840000111609697,0.04306799918413162,0.0027389999013394117,0.04191799834370613,4106276,0.0,0.0
2024-05-06 00:00:00+00:00,0.04198699817061424,0.04382700100541115,0.04000600054860115,0.04382700100541115,2373,0.0,0.0
2024-05-07 00:00:00+00:00,0.04382700100541115,0.0469760000705719,0.04382700100541115,0.0469760000705719,0,0.0,0.0
2024-05-08 00:00:00+00:00,0.0469760000705719,0.0469760000705719,0.0469760000705719,0.0469760000705719,0,0.0,0.0
2024-05-09 00:00:00+00:00,0.0469760000705719,0.0469760000705719,0.0469760000705719,0.0469760000705719,0,0.0,0.0
2024-05-10 00:00:00+00:00,0.0469760000705719,0.0469760000705719,0.0469760000705719,0.0469760000705719,0,0.0,0.0
2024-05-11 00:00:00+00:00,0.0469760000705719,0.0469760000705719,0.0469760000705719,0.0469760000705719,0,0.0,0.0
2024-05-12 00:00:00+00:00,0.0469760000705719,0.0469760000705719,0.0469760000705719,0.0469760000705719,0,0.0,0.0
2024-05-13 00:00:00+00:00,0.0469760000705719,0.0469760000705719,0.0005639999872073531,0.0005639999872073531,0,0.0,0.0
2024-05-14 00:00:00+00:00,0.0005639999872073531,0.0005639999872073531,0.0005639999872073531,0.0005639999872073531,0,0.0,0.0
2024-05-15 00:00:00+00:00,0.0471469983458519,0.04715399816632271,0.04701400175690651,0.047019001096487045,376789,0.0,0.0
2024-05-16 00:00:00+00:00,0.047019001096487045,0.04713999852538109,0.04649699851870537,0.04650700092315674,377204,0.0,0.0
2024-05-17 00:00:00+00:00,0.04650700092315674,0.04704799875617027,0.046498000621795654,0.046619001775979996,378749,0.0,0.0
2024-05-18 00:00:00+00:00,0.046619001775979996,0.05011099949479103,0.0466109998524189,0.04991300031542778,294553,0.0,0.0
2024-05-19 00:00:00+00:00,0.04991300031542778,0.06372900307178497,0.0498960018157959,0.05259900167584419,379196,0.0,0.0
2024-05-20 00:00:00+00:00,0.052588000893592834,0.052595000714063644,0.05199199914932251,0.05200999975204468,378806,0.0,0.0
2024-05-21 00:00:00+00:00,0.05200999975204468,0.05248099938035011,0.05158200114965439,0.05160199850797653,377905,0.0,0.0
2024-05-22 00:00:00+00:00,0.05160199850797653,0.05221199989318848,0.05157399922609329,0.05207600072026253,380610,0.0,0.0
2024-05-23 00:00:00+00:00,0.05207600072026253,0.05230399966239929,0.051669999957084656,0.052073001861572266,380191,0.0,0.0
