TIMESTAMP,XCAD_OPEN_PRICE_USD,XCAD_HIGH_PRICE_USD,XCAD_LOW_PRICE_USD,XCAD_CLOSE_PRICE_USD,XCAD_VOLUME_USD,XCAD_DIVIDENDS_USD,XCAD_STOCK_SPLITS_USD
2021-05-27 00:00:00+00:00,1.827638030052185,2.033906936645508,1.7928489446640015,1.8451449871063232,26024077,0.0,0.0
2021-05-28 00:00:00+00:00,1.825103998184204,2.428769111633301,1.3276480436325073,1.5889689922332764,9359909,0.0,0.0
2021-05-29 00:00:00+00:00,1.5855790376663208,1.6429599523544312,1.2472009658813477,1.4469560384750366,7394415,0.0,0.0
2021-05-30 00:00:00+00:00,1.446727991104126,2.636075973510742,1.358957052230835,2.0952959060668945,11281539,0.0,0.0
2021-05-31 00:00:00+00:00,2.095834970474243,2.3078761100769043,1.8866779804229736,2.136920928955078,8116703,0.0,0.0
2021-06-01 00:00:00+00:00,2.146923065185547,2.2513608932495117,1.9731500148773193,1.9758110046386719,6938978,0.0,0.0
2021-06-02 00:00:00+00:00,1.9762940406799316,2.1561999320983887,1.9270650148391724,2.0496959686279297,5918258,0.0,0.0
2021-06-03 00:00:00+00:00,2.049772024154663,2.050920009613037,1.8144530057907104,1.9014489650726318,3356961,0.0,0.0
2021-06-04 00:00:00+00:00,1.8986109495162964,1.9849460124969482,1.5413429737091064,1.7874829769134521,2111429,0.0,0.0
2021-06-05 00:00:00+00:00,1.7862679958343506,1.9795069694519043,1.5614240169525146,1.6871620416641235,1634871,0.0,0.0
2021-06-06 00:00:00+00:00,1.688264012336731,1.7161719799041748,1.5723819732666016,1.6713049411773682,1896535,0.0,0.0
2021-06-07 00:00:00+00:00,1.6691279411315918,2.1358280181884766,1.6585979461669922,1.7867460250854492,2526356,0.0,0.0
2021-06-08 00:00:00+00:00,1.7847520112991333,1.8077160120010376,1.4878309965133667,1.6476060152053833,1777964,0.0,0.0
2021-06-09 00:00:00+00:00,1.6469810009002686,1.7019530534744263,1.5621639490127563,1.6871869564056396,2359412,0.0,0.0
2021-06-10 00:00:00+00:00,1.6891080141067505,1.738845944404602,1.6193170547485352,1.6357810497283936,2988495,0.0,0.0
2021-06-11 00:00:00+00:00,1.6360360383987427,1.6488009691238403,1.386631965637207,1.413290023803711,2683652,0.0,0.0
2021-06-12 00:00:00+00:00,1.4139330387115479,1.5515689849853516,1.3680649995803833,1.5025910139083862,2991134,0.0,0.0
2021-06-13 00:00:00+00:00,1.5039739608764648,1.6487959623336792,1.4820120334625244,1.640866994857788,2839895,0.0,0.0
2021-06-14 00:00:00+00:00,1.6408129930496216,1.6987910270690918,1.6027100086212158,1.6743710041046143,2733501,0.0,0.0
2021-06-15 00:00:00+00:00,1.6497440338134766,1.6985780000686646,1.4959969520568848,1.6024589538574219,2512377,0.0,0.0
2021-06-16 00:00:00+00:00,1.5677679777145386,1.6095529794692993,1.5060319900512695,1.5336940288543701,2435854,0.0,0.0
2021-06-17 00:00:00+00:00,1.5344430208206177,1.5670469999313354,1.4196029901504517,1.4332489967346191,2369118,0.0,0.0
2021-06-18 00:00:00+00:00,1.433784008026123,1.5700609683990479,1.362617015838623,1.531046986579895,2771006,0.0,0.0
2021-06-19 00:00:00+00:00,1.5281840562820435,1.9117200374603271,1.4790639877319336,1.7658790349960327,3561744,0.0,0.0
2021-06-20 00:00:00+00:00,1.7662160396575928,1.8863070011138916,1.6837170124053955,1.8068759441375732,3200681,0.0,0.0
2021-06-21 00:00:00+00:00,1.8070249557495117,1.8228119611740112,1.4275399446487427,1.428313970565796,2610420,0.0,0.0
2021-06-22 00:00:00+00:00,1.4322819709777832,1.4345300197601318,1.2156870365142822,1.2794560194015503,2333346,0.0,0.0
2021-06-23 00:00:00+00:00,1.2798540592193604,1.409803032875061,1.1907559633255005,1.3249590396881104,1990004,0.0,0.0
2021-06-24 00:00:00+00:00,1.2274669408798218,1.2352540493011475,1.1020359992980957,1.1587469577789307,1970742,0.0,0.0
2021-06-25 00:00:00+00:00,1.159796953201294,1.174746036529541,0.979744017124176,0.9853950142860413,1763186,0.0,0.0
2021-06-26 00:00:00+00:00,0.9858220219612122,0.9917899966239929,0.8404639959335327,0.9169660210609436,1669812,0.0,0.0
2021-06-27 00:00:00+00:00,0.9173840284347534,1.043761968612671,0.9155179858207703,1.0249769687652588,1821088,0.0,0.0
2021-06-28 00:00:00+00:00,1.0262470245361328,1.0577110052108765,0.9854570031166077,1.0151560306549072,1716866,0.0,0.0
2021-06-29 00:00:00+00:00,1.0150619745254517,1.1167659759521484,0.9934089779853821,1.0795040130615234,1922347,0.0,0.0
2021-06-30 00:00:00+00:00,1.0782380104064941,1.082381010055542,0.9856320023536682,1.0100760459899902,1626189,0.0,0.0
2021-07-01 00:00:00+00:00,1.0113250017166138,1.1639859676361084,0.87397301197052,1.1550920009613037,2090342,0.0,0.0
2021-07-02 00:00:00+00:00,1.1532059907913208,1.2071280479431152,1.050639033317566,1.165024995803833,1959297,0.0,0.0
2021-07-03 00:00:00+00:00,1.164667010307312,1.2636070251464844,1.1583110094070435,1.2526750564575195,1817400,0.0,0.0
2021-07-04 00:00:00+00:00,1.2513060569763184,1.355733036994934,1.2422339916229248,1.307865023612976,1941919,0.0,0.0
