TIMESTAMP,CHADCAT_OPEN_PRICE_USD,CHADCAT_HIGH_PRICE_USD,CHADCAT_LOW_PRICE_USD,CHADCAT_CLOSE_PRICE_USD,CHADCAT_VOLUME_USD,CHADCAT_DIVIDENDS_USD,CHADCAT_STOCK_SPLITS_USD
2024-06-11 00:00:00+00:00,5.8000001445179805e-05,0.00023999999393709004,5.8000001445179805e-05,0.000155999994603917,261261,0.0,0.0
2024-06-12 00:00:00+00:00,0.000155999994603917,0.0005300000193528831,0.0001449999981559813,0.00039400000241585076,456304,0.0,0.0
2024-06-13 00:00:00+00:00,0.00039400000241585076,0.00041099998634308577,0.0001630000042496249,0.00020300000323913991,206568,0.0,0.0
2024-06-14 00:00:00+00:00,0.00020300000323913991,0.00020500000391621143,0.00012599999899975955,0.00012700000661425292,162417,0.0,0.0
2024-06-15 00:00:00+00:00,0.00012700000661425292,0.00012700000661425292,0.00012700000661425292,0.00012700000661425292,165071,0.0,0.0
2024-06-16 00:00:00+00:00,0.00012700000661425292,0.00012700000661425292,0.00012700000661425292,0.00012700000661425292,171253,0.0,0.0
2024-06-17 00:00:00+00:00,0.00012700000661425292,0.00012700000661425292,0.00012700000661425292,0.00012700000661425292,162832,0.0,0.0
2024-06-18 00:00:00+00:00,0.00012700000661425292,0.00012700000661425292,0.00011899999663000926,0.00012199999764561653,177796,0.0,0.0
2024-06-19 00:00:00+00:00,0.00012199999764561653,0.00012399999832268804,9.200000204145908e-05,0.00010399999882793054,31751,0.0,0.0
2024-06-20 00:00:00+00:00,0.00010399999882793054,0.00010399999882793054,8.299999899463728e-05,9.000000136438757e-05,22624,0.0,0.0
2024-06-21 00:00:00+00:00,8.900000102585182e-05,9.500000305706635e-05,7.899999764049426e-05,8.399999933317304e-05,16587,0.0,0.0
2024-06-22 00:00:00+00:00,8.399999933317304e-05,8.70000003487803e-05,7.79999973019585e-05,7.79999973019585e-05,13714,0.0,0.0
2024-06-23 00:00:00+00:00,7.79999973019585e-05,8.499999967170879e-05,7.79999973019585e-05,8.499999967170879e-05,9763,0.0,0.0
2024-06-24 00:00:00+00:00,8.499999967170879e-05,8.600000001024455e-05,5.999999848427251e-05,6.500000017695129e-05,26402,0.0,0.0
2024-06-25 00:00:00+00:00,6.500000017695129e-05,7.79999973019585e-05,5.900000178371556e-05,5.999999848427251e-05,8551,0.0,0.0
2024-06-26 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.8000001445179805e-05,5.900000178371556e-05,1005,0.0,0.0
2024-06-27 00:00:00+00:00,5.900000178371556e-05,6.399999983841553e-05,5.6000000768108293e-05,6.299999949987978e-05,6593,0.0,0.0
2024-06-28 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,5.8000001445179805e-05,5.900000178371556e-05,4526,0.0,0.0
2024-06-29 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,5.8000001445179805e-05,5.8000001445179805e-05,2657,0.0,0.0
2024-06-30 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.700000110664405e-05,5.8000001445179805e-05,2617,0.0,0.0
2024-07-01 00:00:00+00:00,5.8000001445179805e-05,6.299999949987978e-05,5.8000001445179805e-05,5.8000001445179805e-05,1893,0.0,0.0
2024-07-02 00:00:00+00:00,5.8000001445179805e-05,6.299999949987978e-05,5.8000001445179805e-05,6.199999916134402e-05,2082,0.0,0.0
2024-07-03 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.700000110664405e-05,5.700000110664405e-05,876,0.0,0.0
2024-07-04 00:00:00+00:00,5.700000110664405e-05,5.8000001445179805e-05,5.400000009103678e-05,5.400000009103678e-05,432,0.0,0.0
2024-07-05 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.0999999075429514e-05,5.2999999752501026e-05,5001,0.0,0.0
2024-07-06 00:00:00+00:00,5.2999999752501026e-05,5.8000001445179805e-05,5.2999999752501026e-05,5.8000001445179805e-05,1436,0.0,0.0
2024-07-07 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,4.3000000005122274e-05,4.3000000005122274e-05,6236,0.0,0.0
2024-07-08 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.7999998312443495e-05,3.899999865097925e-05,2825,0.0,0.0
2024-07-09 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.899999865097925e-05,3.899999865097925e-05,920,0.0,0.0
2024-07-10 00:00:00+00:00,3.899999865097925e-05,4.199999966658652e-05,3.7999998312443495e-05,3.7999998312443495e-05,3142,0.0,0.0
