TIMESTAMP,B_OPEN_PRICE_USD,B_HIGH_PRICE_USD,B_LOW_PRICE_USD,B_CLOSE_PRICE_USD,B_VOLUME_USD,B_DIVIDENDS_USD,B_STOCK_SPLITS_USD
2025-05-16 00:00:00+00:00,0.02144400030374527,0.023322999477386475,0.019724000245332718,0.022995000705122948,18008342,0.0,0.0
2025-05-17 00:00:00+00:00,0.022995000705122948,0.026472000405192375,0.01970900036394596,0.02292099967598915,18640883,0.0,0.0
2025-05-18 00:00:00+00:00,0.0226879995316267,0.03542599827051163,0.022311000153422356,0.035030998289585114,69145683,0.0,0.0
2025-05-19 00:00:00+00:00,0.03489699959754944,0.03791999816894531,0.029253000393509865,0.03484199941158295,82080667,0.0,0.0
2025-05-20 00:00:00+00:00,0.03484199941158295,0.04178899899125099,0.0333390012383461,0.038757000118494034,87708489,0.0,0.0
2025-05-21 00:00:00+00:00,0.038745999336242676,0.13970500230789185,0.03308499976992607,0.11417199671268463,60939201,0.0,0.0
2025-05-22 00:00:00+00:00,0.11426100134849548,0.35705599188804626,0.10325100272893906,0.24164600670337677,1420879811,0.0,0.0
2025-05-23 00:00:00+00:00,0.2418220043182373,0.31390801072120667,0.14882199466228485,0.2748279869556427,505766927,0.0,0.0
2025-05-24 00:00:00+00:00,0.2757520079612732,0.3407689929008484,0.2603900134563446,0.31189200282096863,508950999,0.0,0.0
2025-05-25 00:00:00+00:00,0.31068000197410583,0.41799798607826233,0.260109007358551,0.3921709954738617,315003544,0.0,0.0
2025-05-26 00:00:00+00:00,0.39216798543930054,0.4605279862880707,0.36801499128341675,0.41452300548553467,399925644,0.0,0.0
2025-05-27 00:00:00+00:00,0.4111120104789734,0.4303629994392395,0.36229801177978516,0.38484901189804077,344916382,0.0,0.0
2025-05-28 00:00:00+00:00,0.3849889934062958,0.41977500915527344,0.37595099210739136,0.37949898838996887,297179257,0.0,0.0
2025-05-29 00:00:00+00:00,0.37957999110221863,0.411298006772995,0.3648819923400879,0.4020859897136688,364576653,0.0,0.0
2025-05-30 00:00:00+00:00,0.402197003364563,0.41687801480293274,0.3606550097465515,0.3664439916610718,255016176,0.0,0.0
2025-05-31 00:00:00+00:00,0.36650800704956055,0.40581101179122925,0.35328900814056396,0.3729879856109619,247351119,0.0,0.0
2025-06-01 00:00:00+00:00,0.37302184104919434,0.4607572853565216,0.37169507145881653,0.3904828429222107,253221920,0.0,0.0
