TIMESTAMP,UNIO_OPEN_PRICE_USD,UNIO_HIGH_PRICE_USD,UNIO_LOW_PRICE_USD,UNIO_CLOSE_PRICE_USD,UNIO_VOLUME_USD,UNIO_DIVIDENDS_USD,UNIO_STOCK_SPLITS_USD
2024-09-30 00:00:00+00:00,0.00980599969625473,0.013418000191450119,0.007071000058203936,0.007071000058203936,4590674,0.0,0.0
2024-10-01 00:00:00+00:00,0.007071000058203936,0.007571999914944172,0.0042409999296069145,0.0048409998416900635,2232157,0.0,0.0
2024-10-02 00:00:00+00:00,0.004827999975532293,0.00534699996933341,0.0034390001092106104,0.004058000165969133,1166575,0.0,0.0
2024-10-03 00:00:00+00:00,0.004058000165969133,0.004058000165969133,0.0026920000091195107,0.002807999961078167,356088,0.0,0.0
2024-10-04 00:00:00+00:00,0.002807999961078167,0.003338000038638711,0.002647999906912446,0.0027860000263899565,321308,0.0,0.0
2024-10-05 00:00:00+00:00,0.00279300007969141,0.0031220000237226486,0.002638000063598156,0.002742999931797385,420785,0.0,0.0
2024-10-06 00:00:00+00:00,0.0027570000384002924,0.00292299990542233,0.0024500000290572643,0.002515000058338046,635338,0.0,0.0
2024-10-07 00:00:00+00:00,0.0025130000431090593,0.002672000089660287,0.002067999914288521,0.002067999914288521,462916,0.0,0.0
2024-10-08 00:00:00+00:00,0.002067999914288521,0.0025390000082552433,0.001803999999538064,0.002022000029683113,287541,0.0,0.0
2024-10-09 00:00:00+00:00,0.002022000029683113,0.002222999930381775,0.001896000001579523,0.0019150000298395753,150670,0.0,0.0
2024-10-10 00:00:00+00:00,0.0019150000298395753,0.002093000104650855,0.0018520000157877803,0.001888000057078898,89980,0.0,0.0
2024-10-11 00:00:00+00:00,0.001888000057078898,0.0020200000144541264,0.0018820000113919377,0.0019409999949857593,59450,0.0,0.0
2024-10-12 00:00:00+00:00,0.0019409999949857593,0.0019509999547153711,0.0018090000376105309,0.0018570000538602471,71504,0.0,0.0
2024-10-13 00:00:00+00:00,0.0018570000538602471,0.0019650000613182783,0.0016039999900385737,0.0018110000528395176,135224,0.0,0.0
2024-10-14 00:00:00+00:00,0.0018110000528395176,0.0018129999516531825,0.0016280000563710928,0.001686000032350421,75403,0.0,0.0
2024-10-15 00:00:00+00:00,0.001686000032350421,0.0019759999122470617,0.0016049999976530671,0.0018739999504759908,116662,0.0,0.0
2024-10-16 00:00:00+00:00,0.0018739999504759908,0.0028719999827444553,0.0018729999428614974,0.002647999906912446,930049,0.0,0.0
2024-10-17 00:00:00+00:00,0.002647999906912446,0.0026489999145269394,0.0021860001143068075,0.0023950000759214163,297500,0.0,0.0
2024-10-18 00:00:00+00:00,0.0023950000759214163,0.0026700000744313,0.0021460000425577164,0.002518000081181526,156210,0.0,0.0
2024-10-19 00:00:00+00:00,0.002518000081181526,0.00368899991735816,0.0024840000551193953,0.0032059999648481607,350685,0.0,0.0
