TIMESTAMP,GOLDEN_OPEN_PRICE_USD,GOLDEN_HIGH_PRICE_USD,GOLDEN_LOW_PRICE_USD,GOLDEN_CLOSE_PRICE_USD,GOLDEN_VOLUME_USD,GOLDEN_DIVIDENDS_USD,GOLDEN_STOCK_SPLITS_USD
2023-06-19 00:00:00+00:00,,,,0.0,729,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,1285,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,1885,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,2308,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,1588,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,357,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,2237,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,4063,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,2499,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,2248,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,4436,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,1819,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,1789,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,4852,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,3244,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,7006,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,1549,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,611,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,472,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,438,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,12938,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,100003,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,100517,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,42036,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,18524,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,10344,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,3135,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,5172,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,17295,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,33010,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,2315,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,2302,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,6352,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,8553,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,1865,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,1479,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,2260,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,2576,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,1203,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,1393,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,6083,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,625,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,8437,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,2038,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,1482,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,20949,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,7473,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,4816,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,11088,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,12186,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,10878,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,13883,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,1744,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,4410,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,1774,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,2647,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,12482,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,2463,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,3762,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,1435,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,634,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,459,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,428,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,588,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,2246,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,554,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,8107,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,2243,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,3472,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,3236,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,5038,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,1080,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,16651,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,9776,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,4155,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,660,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,1355,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,649,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,9214,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,3264,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,7566,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,4331,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,2070,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,2562,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,2147,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,3479,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,2870,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,3830,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,4872,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,7856,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,3110,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,2036,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,7755,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,3172,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,722,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,1770,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,611,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,1383,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,495,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,529,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,1312,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,1008,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,120,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,453,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,522,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,631,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,190,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,4829,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,309,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,399,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,468,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,80,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,120,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,2684,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,374,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,246,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,464,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,124,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,535,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,478,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,2374,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,98,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,1728,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,259,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,91,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,630,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,1281,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,185,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,2082,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,214,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,101,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,479,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,107,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,40,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,728,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,4018,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,685,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,92,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,1589,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,281,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,164,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,318,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,81,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,1399,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,136,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,93,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,142,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,5854,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,435,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,599,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,332,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,708,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,498,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,463,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,220,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,616,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,619,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,152,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,233,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,288,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,533,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,535,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,185,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,2571,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,1300,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,1000,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,298,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,101,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,413,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,92,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,1532,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,1794,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,361,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,781,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,2540,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,1773,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,815,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,766,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,22276,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,192,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,568,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,5921,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,3014,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,3215,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,24121,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,7617,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,4335,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,378,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,2666,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,2157,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,10920,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,4428,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,10481,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,1826,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,3011,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,2332,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,6099,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,1105,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,6410,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,5595,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,4336,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,4207,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,10851,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,3695,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,5513,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,2278,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,8552,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,2116,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,2410,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,7408,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,90310,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,100244,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,81071,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,73395,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,67643,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,66609,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,60655,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,61442,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,57562,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,61397,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,57255,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,56699,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,62954,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,67170,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,59101,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,54052,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,54889,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,58782,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,58079,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,60389,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,50647,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,49848,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,55921,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,59468,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,54401,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,63652,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,43386,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,60212,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,61545,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,66361,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,61323,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,70901,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,81862,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,71295,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,59645,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,68373,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,54922,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,66565,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,56277,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,55995,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,64614,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,62762,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,66336,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,76871,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,70029,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,120922,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,260595,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,224274,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,218923,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,153439,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,161380,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,283642,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,293433,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,147709,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,190334,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,144466,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,144374,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,167691,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,146402,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,136779,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,127753,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,124180,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,119638,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,114570,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,120794,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,137895,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,107615,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,111598,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,113693,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,108477,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,106261,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,122453,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,115731,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,155599,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,120425,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,110706,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,108857,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,109363,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,117328,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,100139,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,107771,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,112609,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,109174,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,99898,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,108741,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,107804,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,105629,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,90043,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,88558,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,86492,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,107448,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,100493,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,103181,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,101299,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,112903,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,110042,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,108344,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,105294,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,102744,0.0,0.0
