TIMESTAMP,SUPE_OPEN_PRICE_USD,SUPE_HIGH_PRICE_USD,SUPE_LOW_PRICE_USD,SUPE_CLOSE_PRICE_USD,SUPE_VOLUME_USD,SUPE_DIVIDENDS_USD,SUPE_STOCK_SPLITS_USD
2021-12-23 00:00:00+00:00,17.158721923828125,17.50299072265625,14.584077835083008,16.622745513916016,375205,0.0,0.0
2021-12-24 00:00:00+00:00,16.635696411132812,16.75571060180664,15.239638328552246,15.59837532043457,302425,0.0,0.0
2021-12-25 00:00:00+00:00,15.563197135925293,17.229398727416992,15.341765403747559,17.044540405273438,81081,0.0,0.0
2021-12-26 00:00:00+00:00,17.07278060913086,22.693716049194336,16.041898727416992,21.345348358154297,254285,0.0,0.0
2021-12-27 00:00:00+00:00,21.315797805786133,22.262590408325195,9.431917190551758,9.49370288848877,1865917,0.0,0.0
2021-12-28 00:00:00+00:00,9.491270065307617,10.208099365234375,8.992727279663086,9.278696060180664,727713,0.0,0.0
2021-12-29 00:00:00+00:00,9.255812644958496,9.409566879272461,8.559754371643066,8.815826416015625,137813,0.0,0.0
2021-12-30 00:00:00+00:00,8.823552131652832,9.018226623535156,8.625726699829102,8.727034568786621,88531,0.0,0.0
2021-12-31 00:00:00+00:00,8.717697143554688,8.996960639953613,8.624462127685547,8.75485610961914,45662,0.0,0.0
2022-01-01 00:00:00+00:00,8.754016876220703,8.79210376739502,8.577522277832031,8.651830673217773,23383,0.0,0.0
2022-01-02 00:00:00+00:00,8.650917053222656,8.650917053222656,7.8474040031433105,8.027533531188965,90215,0.0,0.0
2022-01-03 00:00:00+00:00,8.027473449707031,8.063995361328125,7.501204967498779,7.73947286605835,119124,0.0,0.0
2022-01-04 00:00:00+00:00,7.7391462326049805,8.0767822265625,7.52254581451416,7.58988094329834,84544,0.0,0.0
2022-01-05 00:00:00+00:00,7.589855194091797,7.620811939239502,6.631768226623535,6.631768226623535,60381,0.0,0.0
2022-01-06 00:00:00+00:00,6.630502223968506,7.000905990600586,6.455427169799805,6.665802001953125,60753,0.0,0.0
2022-01-07 00:00:00+00:00,6.665887832641602,6.666329860687256,5.683618068695068,5.751930236816406,71586,0.0,0.0
2022-01-08 00:00:00+00:00,5.752456188201904,5.9805588722229,5.227324962615967,5.347919940948486,51229,0.0,0.0
2022-01-09 00:00:00+00:00,5.3479180335998535,5.814792156219482,5.245519161224365,5.548127174377441,113138,0.0,0.0
2022-01-10 00:00:00+00:00,5.548120021820068,5.843120098114014,5.300495147705078,5.368597984313965,112500,0.0,0.0
2022-01-11 00:00:00+00:00,5.368412017822266,6.278637886047363,5.285097122192383,6.044259071350098,47062,0.0,0.0
2022-01-12 00:00:00+00:00,6.044890880584717,6.248623847961426,5.866191864013672,6.107668876647949,41770,0.0,0.0
2022-01-13 00:00:00+00:00,6.107655048370361,6.25230598449707,5.764841079711914,5.794445037841797,48347,0.0,0.0
2022-01-14 00:00:00+00:00,5.794482231140137,6.011950969696045,5.692307949066162,5.995574951171875,38393,0.0,0.0
2022-01-15 00:00:00+00:00,5.998599052429199,6.259312152862549,5.83601188659668,6.039712905883789,51133,0.0,0.0
2022-01-16 00:00:00+00:00,6.039803981781006,6.186191082000732,5.72487211227417,5.745637893676758,62045,0.0,0.0
2022-01-17 00:00:00+00:00,5.747056007385254,5.8046441078186035,5.614100933074951,5.6920671463012695,58459,0.0,0.0
2022-01-18 00:00:00+00:00,5.692001819610596,5.772373199462891,5.215061187744141,5.2437591552734375,62610,0.0,0.0
2022-01-19 00:00:00+00:00,5.256730079650879,5.281890869140625,5.005894184112549,5.121674060821533,62826,0.0,0.0
2022-01-20 00:00:00+00:00,5.119403839111328,5.282756805419922,5.015775203704834,5.025626182556152,50533,0.0,0.0
2022-01-21 00:00:00+00:00,5.026978969573975,5.026978969573975,4.551395893096924,4.607667922973633,71115,0.0,0.0
2022-01-22 00:00:00+00:00,4.610230922698975,4.664772033691406,3.956299066543579,4.1103081703186035,72304,0.0,0.0
2022-01-23 00:00:00+00:00,4.111114978790283,4.488071918487549,4.095120906829834,4.408705234527588,64621,0.0,0.0
2022-01-24 00:00:00+00:00,4.409121990203857,4.409879207611084,3.8774490356445312,4.211126804351807,67014,0.0,0.0
2022-01-25 00:00:00+00:00,4.2111592292785645,4.2111592292785645,3.9413280487060547,4.0903120040893555,50784,0.0,0.0
2022-01-26 00:00:00+00:00,4.08676290512085,5.656631946563721,3.983552932739258,3.9916160106658936,90483,0.0,0.0
2022-01-27 00:00:00+00:00,3.994292974472046,4.091153144836426,3.79372501373291,4.083498954772949,82487,0.0,0.0
2022-01-28 00:00:00+00:00,4.078906059265137,4.1067070960998535,3.7880430221557617,3.920764923095703,50296,0.0,0.0
2022-01-29 00:00:00+00:00,3.9163269996643066,3.9953269958496094,3.8078129291534424,3.8319990634918213,37447,0.0,0.0
2022-01-30 00:00:00+00:00,3.836146116256714,4.164827823638916,3.813546895980835,3.9235920906066895,41349,0.0,0.0
2022-01-31 00:00:00+00:00,3.924631118774414,4.102642059326172,3.79708194732666,3.8438079357147217,42551,0.0,0.0
2022-02-01 00:00:00+00:00,3.8436150550842285,3.929779052734375,3.8157410621643066,3.8696510791778564,38749,0.0,0.0
2022-02-02 00:00:00+00:00,3.8720929622650146,3.9850680828094482,3.8062989711761475,3.8290300369262695,35451,0.0,0.0
2022-02-03 00:00:00+00:00,3.8211679458618164,3.8907129764556885,3.56563401222229,3.743040084838867,48748,0.0,0.0
