TIMESTAMP,NORMIE30936_OPEN_PRICE_USD,NORMIE30936_HIGH_PRICE_USD,NORMIE30936_LOW_PRICE_USD,NORMIE30936_CLOSE_PRICE_USD,NORMIE30936_VOLUME_USD,NORMIE30936_DIVIDENDS_USD,NORMIE30936_STOCK_SPLITS_USD
2024-04-26 00:00:00+00:00,0.06414300203323364,0.0646980032324791,0.058180999010801315,0.05868300050497055,8238748,0.0,0.0
2024-04-27 00:00:00+00:00,0.05814500153064728,0.06038299947977066,0.05196300148963928,0.058348000049591064,7208905,0.0,0.0
2024-04-28 00:00:00+00:00,0.05841299891471863,0.07237999886274338,0.058295998722314835,0.06216700002551079,7834037,0.0,0.0
2024-04-29 00:00:00+00:00,0.06230999901890755,0.06693600118160248,0.056412000209093094,0.05965299904346466,7466183,0.0,0.0
2024-04-30 00:00:00+00:00,0.05990900099277496,0.060787998139858246,0.04238399863243103,0.04898799955844879,8555401,0.0,0.0
2024-05-01 00:00:00+00:00,0.04898399859666824,0.053943999111652374,0.04208200052380562,0.047843001782894135,9131454,0.0,0.0
2024-05-02 00:00:00+00:00,0.047843001782894135,0.06241900101304054,0.04415600001811981,0.05872799828648567,9459503,0.0,0.0
2024-05-03 00:00:00+00:00,0.05871199816465378,0.0669580027461052,0.057944998145103455,0.0627179965376854,8302927,0.0,0.0
2024-05-04 00:00:00+00:00,0.06293000280857086,0.06295400112867355,0.050411999225616455,0.051575999706983566,7670942,0.0,0.0
2024-05-05 00:00:00+00:00,0.0521790012717247,0.054809000343084335,0.05131499841809273,0.05253000184893608,6204388,0.0,0.0
2024-05-06 00:00:00+00:00,0.05242500081658363,0.054062001407146454,0.045170001685619354,0.046174999326467514,7984121,0.0,0.0
2024-05-07 00:00:00+00:00,0.04605599865317345,0.04820600152015686,0.04559300094842911,0.0468129999935627,7511770,0.0,0.0
2024-05-08 00:00:00+00:00,0.04799700155854225,0.04823099821805954,0.04167100042104721,0.041875001043081284,6816676,0.0,0.0
2024-05-09 00:00:00+00:00,0.04204599931836128,0.04429800063371658,0.036786001175642014,0.04377400130033493,7054772,0.0,0.0
2024-05-10 00:00:00+00:00,0.0436209999024868,0.0458189994096756,0.0371129997074604,0.038293998688459396,6973374,0.0,0.0
2024-05-11 00:00:00+00:00,0.03822200000286102,0.04220600053668022,0.038036998361349106,0.04053900018334389,6018682,0.0,0.0
2024-05-12 00:00:00+00:00,0.040778998285532,0.04087600111961365,0.035760000348091125,0.036122001707553864,4770630,0.0,0.0
2024-05-13 00:00:00+00:00,0.03657500073313713,0.037000998854637146,0.032586999237537384,0.033431001007556915,6438939,0.0,0.0
