TIMESTAMP,CHAINCADE_OPEN_PRICE_USD,CHAINCADE_HIGH_PRICE_USD,CHAINCADE_LOW_PRICE_USD,CHAINCADE_CLOSE_PRICE_USD,CHAINCADE_VOLUME_USD,CHAINCADE_DIVIDENDS_USD,CHAINCADE_STOCK_SPLITS_USD
2021-09-16 00:00:00+00:00,,,,0.0,10811,0.0,0.0
2021-09-17 00:00:00+00:00,,,,0.0,10870,0.0,0.0
2021-09-18 00:00:00+00:00,,,,0.0,17895,0.0,0.0
2021-09-19 00:00:00+00:00,,,,0.0,22741,0.0,0.0
2021-09-20 00:00:00+00:00,,,,0.0,13005,0.0,0.0
2021-09-21 00:00:00+00:00,,,,0.0,21963,0.0,0.0
2021-09-22 00:00:00+00:00,,,,0.0,21405,0.0,0.0
2021-09-23 00:00:00+00:00,,,,0.0,13565,0.0,0.0
2021-09-24 00:00:00+00:00,,,,0.0,14346,0.0,0.0
2021-09-25 00:00:00+00:00,,,,0.0,6298,0.0,0.0
2021-09-26 00:00:00+00:00,,,,0.0,10005,0.0,0.0
2021-09-27 00:00:00+00:00,,,,0.0,19810,0.0,0.0
2021-09-28 00:00:00+00:00,,,,0.0,13215,0.0,0.0
2021-09-29 00:00:00+00:00,,,,0.0,12680,0.0,0.0
2021-09-30 00:00:00+00:00,,,,0.0,26385,0.0,0.0
2021-10-01 00:00:00+00:00,,,,0.0,63024,0.0,0.0
2021-10-02 00:00:00+00:00,,,,0.0,60764,0.0,0.0
2021-10-03 00:00:00+00:00,,,,0.0,16667,0.0,0.0
2021-10-04 00:00:00+00:00,,,,0.0,5610,0.0,0.0
2021-10-05 00:00:00+00:00,,,,0.0,9608,0.0,0.0
2021-10-06 00:00:00+00:00,,,,0.0,10815,0.0,0.0
2021-10-07 00:00:00+00:00,,,,0.0,22005,0.0,0.0
2021-10-08 00:00:00+00:00,,,,0.0,178910,0.0,0.0
2021-10-09 00:00:00+00:00,,,,0.0,195710,0.0,0.0
2021-10-10 00:00:00+00:00,,,,0.0,45603,0.0,0.0
2021-10-11 00:00:00+00:00,,,,0.0,54415,0.0,0.0
2021-10-12 00:00:00+00:00,,,,0.0,60811,0.0,0.0
2021-10-13 00:00:00+00:00,,,,0.0,40224,0.0,0.0
2021-10-14 00:00:00+00:00,,,,0.0,35896,0.0,0.0
2021-10-15 00:00:00+00:00,,,,0.0,30756,0.0,0.0
2021-10-16 00:00:00+00:00,,,,0.0,43813,0.0,0.0
2021-10-17 00:00:00+00:00,,,,0.0,47119,0.0,0.0
2021-10-18 00:00:00+00:00,,,,0.0,32733,0.0,0.0
2021-10-19 00:00:00+00:00,,,,0.0,23628,0.0,0.0
2021-10-20 00:00:00+00:00,,,,0.0,22683,0.0,0.0
2021-10-21 00:00:00+00:00,,,,0.0,31376,0.0,0.0
2021-10-22 00:00:00+00:00,,,,0.0,78182,0.0,0.0
2021-10-23 00:00:00+00:00,,,,0.0,75175,0.0,0.0
2021-10-24 00:00:00+00:00,,,,0.0,26719,0.0,0.0
2021-10-25 00:00:00+00:00,,,,0.0,20162,0.0,0.0
2021-10-26 00:00:00+00:00,,,,0.0,21026,0.0,0.0
2021-10-27 00:00:00+00:00,,,,0.0,26976,0.0,0.0
2021-10-28 00:00:00+00:00,,,,0.0,32860,0.0,0.0
2021-10-29 00:00:00+00:00,,,,0.0,29800,0.0,0.0
2021-10-30 00:00:00+00:00,,,,0.0,77063,0.0,0.0
2021-10-31 00:00:00+00:00,,,,0.0,429171,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,1172293,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,1189297,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,611738,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,576983,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,740861,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,508787,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,232581,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,136228,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,111469,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,188344,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,182168,0.0,0.0
2021-11-12 00:00:00+00:00,,,,0.0,75894,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,69942,0.0,0.0
2021-11-14 00:00:00+00:00,,,,0.0,66812,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,67446,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,50768,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,50401,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,36494,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,31849,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,83079,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,109389,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,68278,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,42326,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,13756,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,31666,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,73551,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,35176,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,144233,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,150548,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,41957,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,58940,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,48802,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,26719,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,32597,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,69605,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,89588,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,52971,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,19438,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,10088,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,21190,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,25927,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,22829,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,15135,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,10271,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,16826,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,15125,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,8395,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,5198,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,48796,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,90227,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,54511,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,14541,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,6114,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,4825,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,5555,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,5356,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,25442,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,24595,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,7283,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,5080,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,4852,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,8159,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,6784,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,5169,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,6618,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,12178,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,14851,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,19474,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,15683,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,9162,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,8343,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,4372,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,6716,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,21375,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,16458,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,3811,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,5324,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,4037,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,22007,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,23554,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,5877,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,6331,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,3812,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,3276,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,3170,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,3412,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,4003,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,2575,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,2824,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,6672,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,7522,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,5037,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,4079,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,2793,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,2823,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,3622,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,4153,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,3647,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,2943,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,6430,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,9133,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,6162,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,5550,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,6306,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,3788,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,2613,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,26726,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,31759,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,130191,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,133254,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,131009,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,162201,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,129021,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,125550,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,120777,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,160241,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,191887,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,150095,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,173060,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,176757,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,194475,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,161075,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,188399,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,149183,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,106745,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,143631,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,115280,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,137034,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,138672,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,130493,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,66806,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,124493,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,120412,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,130104,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,135078,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,133600,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,114925,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,129851,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,131078,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,149673,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,165574,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,135355,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,130481,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,162232,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,135950,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,126071,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,144066,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,118309,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,180724,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,216586,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,81387,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,64081,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,132013,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,118212,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,180153,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,153745,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,178524,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,112360,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,135929,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,163445,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,157786,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,119370,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,105547,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,111168,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,158973,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,133023,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,148854,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,162727,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,150051,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,139875,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,112253,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,129500,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,122753,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,119016,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,96103,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,114341,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,103746,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,104192,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,114584,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,104758,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,130291,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,118834,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,142514,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,95516,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,100362,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,123625,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,126856,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,101958,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,123924,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,88717,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,97598,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,84774,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,33474,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,68722,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,70888,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,68463,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,51737,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,33092,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,42986,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,44662,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,44672,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,45933,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,42399,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,50585,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,70803,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,73397,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,50646,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,45955,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,38250,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,43237,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,49797,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,47973,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,51943,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,61459,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,65905,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,50508,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,82550,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,92577,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,77969,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,94826,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,123351,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,132743,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,114055,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,93313,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,79025,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,139329,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,81960,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,70477,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,60299,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,94338,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,89074,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,70355,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,99023,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,132434,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,127565,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,76188,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,129340,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,84409,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,134388,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,69743,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,51418,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,42931,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,158529,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,75529,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,160795,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,156958,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,103501,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,183544,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,147764,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,91079,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,158342,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,159588,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,38435,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,160773,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,148640,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,103982,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,183025,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,155874,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,60356,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,174934,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,169591,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,122624,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,186608,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,162612,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,137122,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,104913,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,49055,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,89078,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,132509,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,70397,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,69773,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,94563,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,73092,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,76372,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,90514,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,80275,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,119499,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,98784,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,108711,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,88751,0.0,0.0
