TIMESTAMP,REALESTATE_OPEN_PRICE_USD,REALESTATE_HIGH_PRICE_USD,REALESTATE_LOW_PRICE_USD,REALESTATE_CLOSE_PRICE_USD,REALESTATE_VOLUME_USD,REALESTATE_DIVIDENDS_USD,REALESTATE_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,6.497979164123535,6.571554183959961,6.48479700088501,6.571174144744873,0,0.0,0.0
2025-04-02 00:00:00+00:00,6.571174144744873,6.571174144744873,6.385423183441162,6.385447978973389,0,0.0,0.0
2025-04-03 00:00:00+00:00,6.385447978973389,6.4858551025390625,6.382988929748535,6.436575889587402,7592,0.0,0.0
2025-04-04 00:00:00+00:00,6.436575889587402,6.5494771003723145,6.436575889587402,6.52064323425293,0,0.0,0.0
2025-04-05 00:00:00+00:00,6.52064323425293,6.521982192993164,6.4415130615234375,6.4556121826171875,0,0.0,0.0
2025-04-06 00:00:00+00:00,6.4556121826171875,6.4556121826171875,6.265279769897461,6.354720115661621,11547,0.0,0.0
2025-04-07 00:00:00+00:00,6.354720115661621,6.576341152191162,6.198541164398193,6.504627227783203,0,0.0,0.0
2025-04-08 00:00:00+00:00,6.504627227783203,6.535464763641357,6.380043029785156,6.413928031921387,3421,0.0,0.0
2025-04-09 00:00:00+00:00,6.413928031921387,6.6102800369262695,6.252427101135254,6.506752967834473,0,0.0,0.0
2025-04-10 00:00:00+00:00,6.506752967834473,6.506752967834473,6.223748207092285,6.285015106201172,0,0.0,0.0
2025-04-11 00:00:00+00:00,6.285015106201172,6.3242340087890625,6.252687931060791,6.303857803344727,0,0.0,0.0
2025-04-12 00:00:00+00:00,6.303857803344727,6.426938056945801,6.246766090393066,6.425536155700684,0,0.0,0.0
2025-04-13 00:00:00+00:00,6.425536155700684,6.425536155700684,6.2903008460998535,6.290380001068115,1963,0.0,0.0
2025-04-14 00:00:00+00:00,6.290380001068115,6.394025802612305,6.290380001068115,6.349428176879883,6401,0.0,0.0
2025-04-15 00:00:00+00:00,6.349428176879883,6.456863880157471,6.349221229553223,6.376772880554199,0,0.0,0.0
2025-04-16 00:00:00+00:00,6.376772880554199,6.438615798950195,6.345035076141357,6.392533779144287,0,0.0,0.0
2025-04-17 00:00:00+00:00,6.392533779144287,6.450887203216553,6.392449855804443,6.411981105804443,0,0.0,0.0
2025-04-18 00:00:00+00:00,6.411981105804443,6.4132890701293945,6.401626110076904,6.412337779998779,0,0.0,0.0
2025-04-19 00:00:00+00:00,6.412337779998779,6.426731109619141,6.390687942504883,6.390687942504883,0,0.0,0.0
2025-04-20 00:00:00+00:00,6.390687942504883,6.420040130615234,6.374725818634033,6.374725818634033,0,0.0,0.0
2025-04-21 00:00:00+00:00,6.374725818634033,6.496288776397705,6.374725818634033,6.410855770111084,0,0.0,0.0
2025-04-22 00:00:00+00:00,6.410855770111084,6.455097198486328,6.327784061431885,6.435035228729248,12896,0.0,0.0
2025-04-23 00:00:00+00:00,6.435035228729248,6.437541961669922,6.342358112335205,6.3620500564575195,0,0.0,0.0
2025-04-24 00:00:00+00:00,6.3620500564575195,6.517829895019531,5.284125804901123,6.50119686126709,0,0.0,0.0
2025-04-25 00:00:00+00:00,6.50119686126709,6.598221778869629,6.487358093261719,6.598199844360352,0,0.0,0.0
2025-04-26 00:00:00+00:00,6.598199844360352,6.704367160797119,6.598199844360352,6.701377868652344,3179,0.0,0.0
2025-04-27 00:00:00+00:00,6.701377868652344,6.779591083526611,6.700085163116455,6.770908832550049,0,0.0,0.0
2025-04-28 00:00:00+00:00,6.770908832550049,6.789916038513184,6.6229681968688965,6.694311141967773,0,0.0,0.0
2025-04-29 00:00:00+00:00,6.694311141967773,6.7442240715026855,6.691374778747559,6.691374778747559,708,0.0,0.0
2025-04-30 00:00:00+00:00,6.691374778747559,6.691374778747559,6.5293989181518555,6.634245872497559,0,0.0,0.0
2025-05-01 00:00:00+00:00,6.634245872497559,6.810338020324707,6.632967948913574,6.810338020324707,0,0.0,0.0
2025-05-02 00:00:00+00:00,6.810338020324707,6.879738807678223,6.809909820556641,6.8779730796813965,0,0.0,0.0
2025-05-03 00:00:00+00:00,6.8779730796813965,6.87847900390625,6.774259090423584,6.774825096130371,0,0.0,0.0
2025-05-04 00:00:00+00:00,6.774825096130371,6.779335975646973,6.706997871398926,6.707045078277588,1188,0.0,0.0
2025-05-05 00:00:00+00:00,6.707045078277588,6.797223091125488,6.683882236480713,6.797154903411865,0,0.0,0.0
2025-05-06 00:00:00+00:00,6.797154903411865,6.797740936279297,6.4847822189331055,6.784936904907227,323436,0.0,0.0
