,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.0043691630065346,0.0660996445265374,0.0519085690614487,0.2808911653806434,37040.83335236549,192.45995259369025,151.1403093738825,0.2382235688722022,0.9757809336685004
1,0.0022852297485888,0.0478040766942402,0.0364754090324912,0.4461560980657252,19373.6885737065,139.18939820872313,106.2041315773564,0.1802239302334123,0.97623222564689
2,0.003011235168858,0.0548747224945876,0.0467299180537132,0.3396767042848224,25528.61147684874,159.77675512053918,136.06182172203415,0.2089059363806808,0.976257926620804
3,0.0068372004244317,0.0826873655671272,0.0698263115203901,0.3778469556604437,57964.32728986447,240.7578187512598,203.31075370578932,0.4573742930209387,0.9687949600790418
4,0.0008260062212581,0.0287403239588235,0.0242785457933519,0.1508480494389297,7002.703461795344,83.68215736819495,70.69095844324484,0.1031466467425689,0.9919488794424074
5,0.0056214644280076,0.0749764258151033,0.0625530770632892,0.2534532294672831,47657.57707707401,218.30615446449056,182.1335374526248,0.984665792925749,0.94273184865612
6,0.002137090978113,0.0462286813365145,0.0381454124352392,0.7189806936658373,23045.38840850745,151.80707627942593,125.2630092950944,0.3019678758805197,0.9756937853330876
7,0.0027213040937999,0.0521661201720043,0.0432493349081743,0.2070868605348062,32689.07181639348,180.80119417856037,149.89673713253868,0.363232677347887,0.9683020588880372
8,0.0031673394744148,0.0562791211233338,0.0504567838547874,0.1522663604486349,122074.16794399894,349.39113890309085,313.2450003329942,1.926625159243024,0.8801378913990546
9,0.0016697002139382,0.0408619653704794,0.0336399751598319,0.0830096270736085,64352.83359240592,253.6786029455498,208.8431614602015,1.241778009592231,0.9197011919261816
10,0.0005973305514182,0.0244403467941488,0.0192280856659704,0.0456120060686451,23022.044146808978,151.7301688749109,119.37149246013414,0.4708778898634625,0.8817345837377843
11,0.0014591105255401,0.0381983052705243,0.0326988734036236,0.0839217044308429,56236.37939278575,237.1421080128659,203.00062269005085,0.8650889730058701,0.9324822424697404
Mean,0.0028918479029085837,0.05111309159361868,0.042432524662692594,0.2616457878766852,42998.96887771293,196.56021047510845,164.09679463716213,0.6118425627590455,0.9491498773223043
