TIMESTAMP,PLAY33538_OPEN_PRICE_USD,PLAY33538_HIGH_PRICE_USD,PLAY33538_LOW_PRICE_USD,PLAY33538_CLOSE_PRICE_USD,PLAY33538_VOLUME_USD,PLAY33538_DIVIDENDS_USD,PLAY33538_STOCK_SPLITS_USD
2024-12-10 00:00:00+00:00,0.9936140179634094,104888432.0,0.018720999360084534,0.04457399994134903,62554,0.0,0.0
2024-12-11 00:00:00+00:00,0.04457399994134903,0.052372001111507416,0.029196999967098236,0.047814998775720596,54258,0.0,0.0
2024-12-12 00:00:00+00:00,0.047814998775720596,0.09011299908161163,0.04772200062870979,0.06925299763679504,91954,0.0,0.0
2024-12-13 00:00:00+00:00,0.06925299763679504,0.09128399938344955,0.06108200177550316,0.0728050023317337,79286,0.0,0.0
2024-12-14 00:00:00+00:00,0.0728050023317337,0.07810600101947784,0.06224200129508972,0.06672099977731705,106426,0.0,0.0
2024-12-15 00:00:00+00:00,0.06672099977731705,0.07264699786901474,0.06353200227022171,0.07033900171518326,71269,0.0,0.0
2024-12-16 00:00:00+00:00,0.07036100327968597,0.07348299771547318,0.06521199643611908,0.07166700065135956,92586,0.0,0.0
2024-12-17 00:00:00+00:00,0.07166700065135956,0.07333599776029587,0.06028499826788902,0.06125099956989288,56416,0.0,0.0
2024-12-18 00:00:00+00:00,0.06125099956989288,0.07135000079870224,0.05172700062394142,0.05628199875354767,74048,0.0,0.0
2024-12-19 00:00:00+00:00,0.05628199875354767,0.05806899815797806,0.03895999863743782,0.043609000742435455,109746,0.0,0.0
2024-12-20 00:00:00+00:00,0.043609000742435455,0.04995400086045265,0.030858000740408897,0.04210999980568886,26628,0.0,0.0
2024-12-21 00:00:00+00:00,0.04210999980568886,0.048225998878479004,0.03844499960541725,0.04735900089144707,35011,0.0,0.0
2024-12-22 00:00:00+00:00,0.04735900089144707,0.09993500262498856,0.04475799947977066,0.050978999584913254,62376,0.0,0.0
2024-12-23 00:00:00+00:00,0.050978999584913254,0.05289899930357933,0.04762699827551842,0.0513480007648468,29625,0.0,0.0
2024-12-24 00:00:00+00:00,0.0513480007648468,0.05483099818229675,0.044537998735904694,0.052202001214027405,21649,0.0,0.0
2024-12-25 00:00:00+00:00,0.05220099911093712,0.05516599863767624,0.05025999993085861,0.051722001284360886,15631,0.0,0.0
2024-12-26 00:00:00+00:00,0.051722001284360886,0.05254000052809715,0.047290999442338943,0.047970000654459,10075,0.0,0.0
