TIMESTAMP,TETHYS_OPEN_PRICE_USD,TETHYS_HIGH_PRICE_USD,TETHYS_LOW_PRICE_USD,TETHYS_CLOSE_PRICE_USD,TETHYS_VOLUME_USD,TETHYS_DIVIDENDS_USD,TETHYS_STOCK_SPLITS_USD
2022-04-07 00:00:00+00:00,1.7463769912719727,1.7732470035552979,1.7348929643630981,1.7688230276107788,0,0.0,0.0
2022-04-08 00:00:00+00:00,1.7682379484176636,1.8873050212860107,1.6139570474624634,1.6139570474624634,0,0.0,0.0
2022-04-09 00:00:00+00:00,1.611814022064209,1.6477409601211548,1.5290709733963013,1.6477409601211548,215427,0.0,0.0
2022-04-10 00:00:00+00:00,1.6476479768753052,1.7019000053405762,1.6244239807128906,1.6248459815979004,134114,0.0,0.0
2022-04-11 00:00:00+00:00,1.624595046043396,1.624595046043396,1.345276951789856,1.358327031135559,230800,0.0,0.0
2022-04-12 00:00:00+00:00,1.3563820123672485,1.4355809688568115,1.2208839654922485,1.2535409927368164,893578,0.0,0.0
2022-04-13 00:00:00+00:00,1.253335952758789,1.4209280014038086,1.238510012626648,1.3926559686660767,315314,0.0,0.0
2022-04-14 00:00:00+00:00,1.3926960229873657,1.3965320587158203,1.195464015007019,1.215775966644287,182502,0.0,0.0
2022-04-15 00:00:00+00:00,1.2158299684524536,1.2380759716033936,1.1877260208129883,1.226449966430664,124206,0.0,0.0
2022-04-16 00:00:00+00:00,1.2264740467071533,1.2428799867630005,1.193611979484558,1.193822979927063,53256,0.0,0.0
2022-04-17 00:00:00+00:00,1.1937609910964966,1.201246976852417,1.1261310577392578,1.1261310577392578,104191,0.0,0.0
2022-04-18 00:00:00+00:00,1.1260939836502075,1.1860899925231934,1.05137300491333,1.1860899925231934,177693,0.0,0.0
2022-04-19 00:00:00+00:00,1.186771035194397,1.4481300115585327,1.186771035194397,1.2905570268630981,717604,0.0,0.0
2022-04-20 00:00:00+00:00,1.2891299724578857,1.3437080383300781,1.2453969717025757,1.2632620334625244,110321,0.0,0.0
2022-04-21 00:00:00+00:00,1.263206958770752,1.3301990032196045,1.203495979309082,1.206279993057251,156645,0.0,0.0
2022-04-22 00:00:00+00:00,1.206529974937439,1.2275090217590332,1.1235549449920654,1.1495980024337769,145719,0.0,0.0
2022-04-23 00:00:00+00:00,1.1496189832687378,1.157204031944275,1.116109013557434,1.1163229942321777,70333,0.0,0.0
2022-04-24 00:00:00+00:00,1.1163049936294556,1.1163890361785889,0.8775759935379028,0.8901919722557068,458882,0.0,0.0
2022-04-25 00:00:00+00:00,0.8893920183181763,0.8894240260124207,0.7732740044593811,0.8856949806213379,232744,0.0,0.0
2022-04-26 00:00:00+00:00,0.8858929872512817,0.919064998626709,0.7831439971923828,0.7831439971923828,68481,0.0,0.0
2022-04-27 00:00:00+00:00,0.7831190228462219,0.8252710103988647,0.7746959924697876,0.8163170218467712,72518,0.0,0.0
2022-04-28 00:00:00+00:00,0.8169469833374023,0.8692409992218018,0.8169469833374023,0.8197399973869324,89816,0.0,0.0
2022-04-29 00:00:00+00:00,0.8194959759712219,0.8262240290641785,0.7274720072746277,0.7281990051269531,49573,0.0,0.0
2022-04-30 00:00:00+00:00,0.728173017501831,0.737030029296875,0.5626959800720215,0.5629299879074097,164669,0.0,0.0
2022-05-01 00:00:00+00:00,0.5623019933700562,0.5836960077285767,0.5242140293121338,0.5659760236740112,154043,0.0,0.0
2022-05-02 00:00:00+00:00,0.5654829740524292,0.5995709896087646,0.5650969743728638,0.5823569893836975,46058,0.0,0.0
2022-05-03 00:00:00+00:00,0.582427978515625,0.5869830250740051,0.5593029856681824,0.5651839971542358,22051,0.0,0.0
