TIMESTAMP,BTR4167_OPEN_PRICE_USD,BTR4167_HIGH_PRICE_USD,BTR4167_LOW_PRICE_USD,BTR4167_CLOSE_PRICE_USD,BTR4167_VOLUME_USD,BTR4167_DIVIDENDS_USD,BTR4167_STOCK_SPLITS_USD
2019-07-26 00:00:00+00:00,0.09278500080108643,0.09705100208520889,0.09119799733161926,0.09371999651193619,1751342,0.0,0.0
2019-07-27 00:00:00+00:00,0.09371999651193619,0.09582599997520447,0.09051399677991867,0.09073100239038467,2023031,0.0,0.0
2019-07-28 00:00:00+00:00,0.09073100239038467,0.09155400097370148,0.0882280021905899,0.08955299854278564,1724369,0.0,0.0
2019-07-29 00:00:00+00:00,0.0895330011844635,0.09070699661970139,0.08676200360059738,0.08685900270938873,1580454,0.0,0.0
2019-07-30 00:00:00+00:00,0.08687099814414978,0.08906099945306778,0.08062999695539474,0.08167599886655807,1421589,0.0,0.0
2019-07-31 00:00:00+00:00,0.08167500048875809,0.08593100309371948,0.07773099839687347,0.08520600199699402,1684865,0.0,0.0
2019-08-01 00:00:00+00:00,0.08521699905395508,0.08780399709939957,0.08415000140666962,0.08490700274705887,1422544,0.0,0.0
2019-08-02 00:00:00+00:00,0.08491300046443939,0.08812300115823746,0.08271100372076035,0.08557400107383728,1321543,0.0,0.0
2019-08-03 00:00:00+00:00,0.08557499945163727,0.08723899722099304,0.08449699729681015,0.0852620005607605,1409392,0.0,0.0
2019-08-04 00:00:00+00:00,0.08525999635457993,0.0860079973936081,0.08315499871969223,0.08359699696302414,1417942,0.0,0.0
2019-08-05 00:00:00+00:00,0.08359300345182419,0.08596999943256378,0.08133400231599808,0.08136799931526184,1331994,0.0,0.0
2019-08-06 00:00:00+00:00,0.08137200027704239,0.08265099674463272,0.07759600132703781,0.07774200290441513,1151680,0.0,0.0
2019-08-07 00:00:00+00:00,0.07773400098085403,0.08021099865436554,0.0760200023651123,0.07604199647903442,865236,0.0,0.0
2019-08-08 00:00:00+00:00,0.07604199647903442,0.10132300108671188,0.07585900276899338,0.0947989970445633,1463445,0.0,0.0
2019-08-09 00:00:00+00:00,0.09480000287294388,0.10445400327444077,0.09325399994850159,0.09990199655294418,1500566,0.0,0.0
2019-08-10 00:00:00+00:00,0.09990199655294418,0.10187599807977676,0.09477400034666061,0.0956680029630661,1243127,0.0,0.0
2019-08-11 00:00:00+00:00,0.09564799815416336,0.1027199998497963,0.09506899863481522,0.1026500016450882,1197769,0.0,0.0
2019-08-12 00:00:00+00:00,0.10262800008058548,0.10432600229978561,0.10123799741268158,0.10230199992656708,1191890,0.0,0.0
2019-08-13 00:00:00+00:00,0.10232999920845032,0.10257700085639954,0.09823600202798843,0.0989459976553917,1183842,0.0,0.0
2019-08-14 00:00:00+00:00,0.09894300252199173,0.09898100048303604,0.07918299734592438,0.08155699819326401,1101596,0.0,0.0
2019-08-15 00:00:00+00:00,0.08155699819326401,0.08919499814510345,0.08069299906492233,0.08666899800300598,1139001,0.0,0.0
2019-08-16 00:00:00+00:00,0.08669500052928925,0.08875399827957153,0.08407200127840042,0.08650500327348709,1084547,0.0,0.0
2019-08-17 00:00:00+00:00,0.0865119993686676,0.08761099725961685,0.08457600325345993,0.08559700101613998,1012613,0.0,0.0
2019-08-18 00:00:00+00:00,0.0856039971113205,0.08743199706077576,0.08369000256061554,0.08601400256156921,911804,0.0,0.0
2019-08-19 00:00:00+00:00,0.0860309973359108,0.08772099763154984,0.08348499983549118,0.08641699701547623,1037025,0.0,0.0
2019-08-20 00:00:00+00:00,0.08641699701547623,0.08657299727201462,0.08368399739265442,0.08437000215053558,822580,0.0,0.0
2019-08-21 00:00:00+00:00,0.08435399830341339,0.08726300299167633,0.08089900016784668,0.0854559987783432,1029373,0.0,0.0
2019-08-22 00:00:00+00:00,0.08543500304222107,0.08788300305604935,0.08328299969434738,0.08674900233745575,997508,0.0,0.0
