TIMESTAMP,KANGO_OPEN_PRICE_USD,KANGO_HIGH_PRICE_USD,KANGO_LOW_PRICE_USD,KANGO_CLOSE_PRICE_USD,KANGO_VOLUME_USD,KANGO_DIVIDENDS_USD,KANGO_STOCK_SPLITS_USD
2025-01-01 00:00:00+00:00,6.500000017695129e-05,6.600000051548705e-05,5.700000110664405e-05,6.199999916134402e-05,1551515,0.0,0.0
2025-01-02 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,5.400000009103678e-05,5.700000110664405e-05,1688081,0.0,0.0
2025-01-03 00:00:00+00:00,5.700000110664405e-05,5.8000001445179805e-05,4.8000001697801054e-05,5.400000009103678e-05,1756657,0.0,0.0
2025-01-04 00:00:00+00:00,5.400000009103678e-05,7.100000220816582e-05,5.400000009103678e-05,5.999999848427251e-05,1691092,0.0,0.0
2025-01-05 00:00:00+00:00,5.999999848427251e-05,6.800000119255856e-05,5.999999848427251e-05,6.70000008540228e-05,1631641,0.0,0.0
2025-01-06 00:00:00+00:00,6.70000008540228e-05,7.100000220816582e-05,6.399999983841553e-05,6.500000017695129e-05,1618081,0.0,0.0
2025-01-07 00:00:00+00:00,6.500000017695129e-05,7.000000186963007e-05,5.900000178371556e-05,5.900000178371556e-05,1608698,0.0,0.0
2025-01-08 00:00:00+00:00,5.900000178371556e-05,6.0999998822808266e-05,4.8999998398358e-05,4.8999998398358e-05,1410694,0.0,0.0
2025-01-09 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.5000000682193786e-05,4.8000001697801054e-05,1284109,0.0,0.0
2025-01-10 00:00:00+00:00,4.8000001697801054e-05,4.999999873689376e-05,4.70000013592653e-05,4.8999998398358e-05,2107265,0.0,0.0
2025-01-11 00:00:00+00:00,4.8999998398358e-05,5.400000009103678e-05,4.5000000682193786e-05,4.70000013592653e-05,1288942,0.0,0.0
2025-01-12 00:00:00+00:00,4.70000013592653e-05,4.999999873689376e-05,3.899999865097925e-05,4.5000000682193786e-05,1354612,0.0,0.0
2025-01-13 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,3.600000127335079e-05,3.7000001611886546e-05,1088077,0.0,0.0
2025-01-14 00:00:00+00:00,3.7000001611886546e-05,5.400000009103678e-05,2.5999999706982635e-05,5.199999941396527e-05,1149124,0.0,0.0
2025-01-15 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.70000013592653e-05,5.0999999075429514e-05,889989,0.0,0.0
2025-01-16 00:00:00+00:00,5.0999999075429514e-05,5.400000009103678e-05,4.8000001697801054e-05,5.400000009103678e-05,996328,0.0,0.0
2025-01-17 00:00:00+00:00,5.400000009103678e-05,6.70000008540228e-05,5.2999999752501026e-05,6.399999983841553e-05,1203906,0.0,0.0
2025-01-18 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,4.199999966658652e-05,5.900000178371556e-05,1402022,0.0,0.0
2025-01-19 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,4.099999932805076e-05,4.400000034365803e-05,1171639,0.0,0.0
2025-01-20 00:00:00+00:00,4.400000034365803e-05,4.600000102072954e-05,4.099999932805076e-05,4.400000034365803e-05,1097971,0.0,0.0
2025-01-21 00:00:00+00:00,4.400000034365803e-05,4.70000013592653e-05,4.199999966658652e-05,4.400000034365803e-05,861242,0.0,0.0
2025-01-22 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.099999932805076e-05,4.3000000005122274e-05,814862,0.0,0.0
2025-01-23 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.400000059627928e-05,3.400000059627928e-05,901801,0.0,0.0
2025-01-24 00:00:00+00:00,3.400000059627928e-05,3.899999865097925e-05,2.499999936844688e-05,3.400000059627928e-05,1273283,0.0,0.0
2025-01-25 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,2.8000000384054147e-05,3.099999958067201e-05,795534,0.0,0.0
2025-01-26 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,2.9000000722589903e-05,2.9000000722589903e-05,801303,0.0,0.0
2025-01-27 00:00:00+00:00,2.9000000722589903e-05,3.300000025774352e-05,2.300000051036477e-05,3.099999958067201e-05,877516,0.0,0.0
2025-01-28 00:00:00+00:00,3.099999958067201e-05,3.7999998312443495e-05,2.9999999242136255e-05,3.5000000934815034e-05,811775,0.0,0.0
2025-01-29 00:00:00+00:00,3.5000000934815034e-05,3.9999998989515007e-05,3.5000000934815034e-05,3.7999998312443495e-05,713866,0.0,0.0
2025-01-30 00:00:00+00:00,3.7999998312443495e-05,4.199999966658652e-05,3.099999958067201e-05,3.5000000934815034e-05,745549,0.0,0.0
2025-01-31 00:00:00+00:00,3.5000000934815034e-05,3.899999865097925e-05,3.400000059627928e-05,3.5000000934815034e-05,742651,0.0,0.0
2025-02-01 00:00:00+00:00,3.5000000934815034e-05,3.7000001611886546e-05,3.400000059627928e-05,3.5000000934815034e-05,636528,0.0,0.0
2025-02-02 00:00:00+00:00,3.5000000934815034e-05,3.600000127335079e-05,2.9000000722589903e-05,3.099999958067201e-05,653392,0.0,0.0
2025-02-03 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.300000051036477e-05,2.700000004551839e-05,720358,0.0,0.0
2025-02-04 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.499999936844688e-05,570078,0.0,0.0
2025-02-05 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.099999983329326e-05,2.2000000171829015e-05,535209,0.0,0.0
2025-02-06 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.099999983329326e-05,2.2000000171829015e-05,489253,0.0,0.0
2025-02-07 00:00:00+00:00,2.2000000171829015e-05,2.499999936844688e-05,2.2000000171829015e-05,2.300000051036477e-05,527132,0.0,0.0
2025-02-08 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.2000000171829015e-05,474462,0.0,0.0
2025-02-09 00:00:00+00:00,2.2000000171829015e-05,2.499999936844688e-05,2.2000000171829015e-05,2.499999936844688e-05,491634,0.0,0.0
2025-02-10 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.5999999706982635e-05,485800,0.0,0.0
2025-02-11 00:00:00+00:00,2.5999999706982635e-05,3.099999958067201e-05,2.5999999706982635e-05,2.8000000384054147e-05,562314,0.0,0.0
2025-02-12 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.499999936844688e-05,2.5999999706982635e-05,499416,0.0,0.0
2025-02-13 00:00:00+00:00,2.5999999706982635e-05,3.300000025774352e-05,2.499999936844688e-05,3.099999958067201e-05,634140,0.0,0.0
2025-02-14 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.700000004551839e-05,2.8000000384054147e-05,539233,0.0,0.0
2025-02-15 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.9000000722589903e-05,537617,0.0,0.0
2025-02-16 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.9000000722589903e-05,756963,0.0,0.0
2025-02-17 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.8000000384054147e-05,2.9999999242136255e-05,823204,0.0,0.0
2025-02-18 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.5999999706982635e-05,2.5999999706982635e-05,703601,0.0,0.0
2025-02-19 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.499999936844688e-05,641132,0.0,0.0
2025-02-20 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.499999936844688e-05,2.700000004551839e-05,646649,0.0,0.0
2025-02-21 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.499999936844688e-05,2.499999936844688e-05,633101,0.0,0.0
2025-02-22 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.499999936844688e-05,608603,0.0,0.0
2025-02-23 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.099999983329326e-05,2.4000000848900527e-05,560702,0.0,0.0
2025-02-24 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.2000000171829015e-05,496952,0.0,0.0
2025-02-25 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.700000029813964e-05,2.099999983329326e-05,687461,0.0,0.0
2025-02-26 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.8000000636675395e-05,1.8999999156221747e-05,512538,0.0,0.0
2025-02-27 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,536650,0.0,0.0
2025-02-28 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,532836,0.0,0.0
2025-03-01 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8999999156221747e-05,521738,0.0,0.0
2025-03-02 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8000000636675395e-05,2.099999983329326e-05,532601,0.0,0.0
2025-03-03 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8000000636675395e-05,489980,0.0,0.0
2025-03-04 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.8000000636675395e-05,445917,0.0,0.0
2025-03-05 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,425163,0.0,0.0
2025-03-06 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,434899,0.0,0.0
2025-03-07 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,434387,0.0,0.0
2025-03-08 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.2999999853491317e-05,1.4000000192027073e-05,458253,0.0,0.0
2025-03-09 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,368601,0.0,0.0
2025-03-10 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,427332,0.0,0.0
2025-03-11 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,442895,0.0,0.0
2025-03-12 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,370084,0.0,0.0
2025-03-13 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,422306,0.0,0.0
2025-03-14 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.5999999959603883e-05,480287,0.0,0.0
2025-03-15 00:00:00+00:00,1.5999999959603883e-05,2.499999936844688e-05,1.5999999959603883e-05,2.2000000171829015e-05,708919,0.0,0.0
2025-03-16 00:00:00+00:00,2.2000000171829015e-05,2.499999936844688e-05,1.8999999156221747e-05,2.2000000171829015e-05,760543,0.0,0.0
2025-03-17 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.099999983329326e-05,2.2000000171829015e-05,683548,0.0,0.0
2025-03-18 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.700000029813964e-05,1.700000029813964e-05,578931,0.0,0.0
2025-03-19 00:00:00+00:00,1.700000029813964e-05,2.099999983329326e-05,1.700000029813964e-05,1.9999999494757503e-05,572639,0.0,0.0
2025-03-20 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,546069,0.0,0.0
2025-03-21 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,524261,0.0,0.0
2025-03-22 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8999999156221747e-05,483550,0.0,0.0
2025-03-23 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8000000636675395e-05,2.099999983329326e-05,524676,0.0,0.0
2025-03-24 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.8999999156221747e-05,2.2000000171829015e-05,577572,0.0,0.0
2025-03-25 00:00:00+00:00,2.2000000171829015e-05,2.499999936844688e-05,2.099999983329326e-05,2.4000000848900527e-05,614276,0.0,0.0
2025-03-26 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.099999983329326e-05,2.099999983329326e-05,601476,0.0,0.0
2025-03-27 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,1.8000000636675395e-05,1.8999999156221747e-05,567740,0.0,0.0
2025-03-28 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.5999999959603883e-05,514131,0.0,0.0
2025-03-29 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.4000000192027073e-05,476912,0.0,0.0
2025-03-30 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4999999621068127e-05,472697,0.0,0.0
2025-03-31 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.5999999959603883e-05,467010,0.0,0.0
2025-04-01 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.8000000636675395e-05,507150,0.0,0.0
2025-04-02 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.5999999959603883e-05,482295,0.0,0.0
2025-04-03 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4000000192027073e-05,375804,0.0,0.0
2025-04-04 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,380918,0.0,0.0
2025-04-05 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,357558,0.0,0.0
2025-04-06 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2000000424450263e-05,331545,0.0,0.0
2025-04-07 00:00:00+00:00,1.2000000424450263e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.4000000192027073e-05,380225,0.0,0.0
2025-04-08 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,332773,0.0,0.0
2025-04-09 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4999999621068127e-05,433819,0.0,0.0
2025-04-10 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,398911,0.0,0.0
2025-04-11 00:00:00+00:00,1.4999999621068127e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.700000029813964e-05,459830,0.0,0.0
2025-04-12 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,437052,0.0,0.0
2025-04-13 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,416597,0.0,0.0
2025-04-14 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.8000000636675395e-05,445187,0.0,0.0
2025-04-15 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.700000029813964e-05,1.700000029813964e-05,405260,0.0,0.0
2025-04-16 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,406473,0.0,0.0
2025-04-17 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,403523,0.0,0.0
2025-04-18 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,386666,0.0,0.0
2025-04-19 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,385148,0.0,0.0
2025-04-20 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2000000424450263e-05,367849,0.0,0.0
2025-04-21 00:00:00+00:00,1.2000000424450263e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.4000000192027073e-05,403192,0.0,0.0
2025-04-22 00:00:00+00:00,1.4000000192027073e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.8000000636675395e-05,495173,0.0,0.0
2025-04-23 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,487979,0.0,0.0
2025-04-24 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.8000000636675395e-05,449438,0.0,0.0
2025-04-25 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,488802,0.0,0.0
2025-04-26 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8000000636675395e-05,2.099999983329326e-05,550172,0.0,0.0
2025-04-27 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.9999999494757503e-05,2.099999983329326e-05,537011,0.0,0.0
2025-04-28 00:00:00+00:00,2.099999983329326e-05,2.499999936844688e-05,1.9999999494757503e-05,2.4000000848900527e-05,563008,0.0,0.0
2025-04-29 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.099999983329326e-05,2.099999983329326e-05,530252,0.0,0.0
2025-04-30 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,517527,0.0,0.0
2025-05-01 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,2.099999983329326e-05,2.4000000848900527e-05,525858,0.0,0.0
2025-05-02 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.2000000171829015e-05,2.499999936844688e-05,552850,0.0,0.0
2025-05-03 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.499999936844688e-05,2.499999936844688e-05,564552,0.0,0.0
2025-05-04 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.499999936844688e-05,2.499999936844688e-05,539360,0.0,0.0
2025-05-05 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.300000051036477e-05,2.4000000848900527e-05,477037,0.0,0.0
2025-05-06 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.099999983329326e-05,447145,0.0,0.0
2025-05-07 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,470033,0.0,0.0
2025-05-08 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,466682,0.0,0.0
2025-05-09 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.9999999494757503e-05,423682,0.0,0.0
2025-05-10 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,424905,0.0,0.0
2025-05-11 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,2.099999983329326e-05,2.4000000848900527e-05,436382,0.0,0.0
2025-05-12 00:00:00+00:00,2.4000000848900527e-05,2.9000000722589903e-05,2.2000000171829015e-05,2.300000051036477e-05,514545,0.0,0.0
2025-05-13 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,2.2000000171829015e-05,2.4000000848900527e-05,485696,0.0,0.0
2025-05-14 00:00:00+00:00,2.4000000848900527e-05,2.700000004551839e-05,2.300000051036477e-05,2.5999999706982635e-05,1086412,0.0,0.0
2025-05-15 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.499999936844688e-05,2.5999999706982635e-05,1191232,0.0,0.0
2025-05-16 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.700000004551839e-05,1200635,0.0,0.0
2025-05-17 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.5999999706982635e-05,1050474,0.0,0.0
2025-05-18 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.499999936844688e-05,2.5999999706982635e-05,1151076,0.0,0.0
2025-05-19 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.300000051036477e-05,2.4000000848900527e-05,413044,0.0,0.0
2025-05-20 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,1291959,0.0,0.0
2025-05-21 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,657666,0.0,0.0
2025-05-22 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,546958,0.0,0.0
2025-05-23 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.2000000171829015e-05,313650,0.0,0.0
2025-05-24 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.099999983329326e-05,2.2000000171829015e-05,306681,0.0,0.0
2025-05-25 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,303933,0.0,0.0
2025-05-26 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,294237,0.0,0.0
2025-05-27 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,311299,0.0,0.0
2025-05-28 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,281394,0.0,0.0
2025-05-29 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.099999983329326e-05,2.099999983329326e-05,311979,0.0,0.0
2025-05-30 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,275095,0.0,0.0
2025-05-31 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.700000029813964e-05,1.8000000636675395e-05,297318,0.0,0.0
2025-06-01 00:00:00+00:00,1.826756306400057e-05,1.994962804019451e-05,1.7557234968990088e-05,1.8513057511881925e-05,281677,0.0,0.0
