TIMESTAMP,HATAY_OPEN_PRICE_USD,HATAY_HIGH_PRICE_USD,HATAY_LOW_PRICE_USD,HATAY_CLOSE_PRICE_USD,HATAY_VOLUME_USD,HATAY_DIVIDENDS_USD,HATAY_STOCK_SPLITS_USD
2022-04-04 00:00:00+00:00,0.11030799895524979,0.12445300072431564,0.10744400322437286,0.10823599994182587,23533,0.0,0.0
2022-04-05 00:00:00+00:00,0.1082179993391037,0.11160700023174286,0.08424200117588043,0.09714899957180023,17667,0.0,0.0
2022-04-06 00:00:00+00:00,0.09716200083494186,0.10187800228595734,0.08953899890184402,0.09374800324440002,11022,0.0,0.0
2022-04-07 00:00:00+00:00,0.09373500198125839,0.10376399755477905,0.09236899763345718,0.0976950004696846,8917,0.0,0.0
2022-04-08 00:00:00+00:00,0.09769699722528458,0.10040599852800369,0.08744999766349792,0.08949299901723862,6071,0.0,0.0
2022-04-09 00:00:00+00:00,0.08949299901723862,0.1356009989976883,0.08541599661111832,0.09424299746751785,77977,0.0,0.0
2022-04-10 00:00:00+00:00,0.09424299746751785,0.10983700305223465,0.08475100249052048,0.0895330011844635,36781,0.0,0.0
2022-04-11 00:00:00+00:00,0.0895330011844635,0.09295400232076645,0.08114799857139587,0.08183100074529648,20567,0.0,0.0
2022-04-12 00:00:00+00:00,0.08183600008487701,0.08518899977207184,0.06409899890422821,0.07128500193357468,23698,0.0,0.0
2022-04-13 00:00:00+00:00,0.07128500193357468,0.08295799791812897,0.06856600195169449,0.07328499853610992,16455,0.0,0.0
2022-04-14 00:00:00+00:00,0.07328499853610992,0.08362600207328796,0.07178100198507309,0.07383199781179428,24732,0.0,0.0
2022-04-15 00:00:00+00:00,0.07383199781179428,0.07579900324344635,0.06904599815607071,0.0723859965801239,19534,0.0,0.0
2022-04-16 00:00:00+00:00,0.0723859965801239,0.07989799976348877,0.06555700302124023,0.06897199898958206,15608,0.0,0.0
2022-04-17 00:00:00+00:00,0.06897199898958206,0.0730689987540245,0.06623999774456024,0.0676560029387474,8494,0.0,0.0
2022-04-18 00:00:00+00:00,0.0676560029387474,0.07039999961853027,0.06212799996137619,0.06417900323867798,11545,0.0,0.0
2022-04-19 00:00:00+00:00,0.06417900323867798,0.06554500013589859,0.06073499843478203,0.06073499843478203,7001,0.0,0.0
2022-04-20 00:00:00+00:00,0.06073499843478203,0.06210000067949295,0.05179399996995926,0.05452499911189079,22452,0.0,0.0
2022-04-21 00:00:00+00:00,0.05452499911189079,0.057840000838041306,0.047602999955415726,0.051006998866796494,42763,0.0,0.0
2022-04-22 00:00:00+00:00,0.051006998866796494,0.05168699845671654,0.042045000940561295,0.04476799815893173,13017,0.0,0.0
2022-04-23 00:00:00+00:00,0.04476799815893173,0.04476799815893173,0.038662999868392944,0.042732998728752136,6606,0.0,0.0
2022-04-24 00:00:00+00:00,0.042732998728752136,0.04476799815893173,0.033914998173713684,0.03660399839282036,11163,0.0,0.0
2022-04-25 00:00:00+00:00,0.03660599887371063,0.03660599887371063,0.0324850007891655,0.035190001130104065,7231,0.0,0.0
2022-04-26 00:00:00+00:00,0.035190001130104065,0.05677400156855583,0.035190001130104065,0.039847999811172485,47854,0.0,0.0
2022-04-27 00:00:00+00:00,0.0398470014333725,0.058754000812768936,0.0398470014333725,0.04387199878692627,24224,0.0,0.0
2022-04-28 00:00:00+00:00,0.043873999267816544,0.049237001687288284,0.03924399986863136,0.0405380018055439,9595,0.0,0.0
2022-04-29 00:00:00+00:00,0.0405380018055439,0.0498180016875267,0.03840800002217293,0.04780599847435951,17231,0.0,0.0
2022-04-30 00:00:00+00:00,0.04780599847435951,0.05386599898338318,0.039726000279188156,0.04107299819588661,18052,0.0,0.0
2022-05-01 00:00:00+00:00,0.04107299819588661,0.04779500141739845,0.03905300050973892,0.04510299861431122,6941,0.0,0.0
2022-05-02 00:00:00+00:00,0.04510299861431122,0.04707299917936325,0.041627999395132065,0.04364300146698952,4703,0.0,0.0
2022-05-03 00:00:00+00:00,0.04364300146698952,0.046519000083208084,0.04162399843335152,0.04183899983763695,5892,0.0,0.0
2022-05-04 00:00:00+00:00,0.041836000978946686,0.04854299873113632,0.041836000978946686,0.04481099918484688,4875,0.0,0.0
2022-05-05 00:00:00+00:00,0.04480599984526634,0.048850998282432556,0.04034800082445145,0.042364999651908875,8237,0.0,0.0
2022-05-06 00:00:00+00:00,0.042364999651908875,0.049584001302719116,0.04234899953007698,0.047488000243902206,16111,0.0,0.0
2022-05-07 00:00:00+00:00,0.04749700054526329,0.05955199897289276,0.046838000416755676,0.05152200162410736,90109,0.0,0.0
2022-05-08 00:00:00+00:00,0.05152200162410736,0.05152200162410736,0.044162001460790634,0.047529999166727066,54521,0.0,0.0
2022-05-09 00:00:00+00:00,0.047529999166727066,0.04878000169992447,0.04370100051164627,0.045694999396800995,60098,0.0,0.0
2022-05-10 00:00:00+00:00,0.04569299891591072,0.05180700123310089,0.04465800151228905,0.048528000712394714,224584,0.0,0.0
2022-05-11 00:00:00+00:00,0.04852500185370445,0.05226600170135498,0.029380999505519867,0.044422000646591187,16861,0.0,0.0
2022-05-12 00:00:00+00:00,0.04442499950528145,0.04805599898099899,0.03246600180864334,0.040922001004219055,12942,0.0,0.0
2022-05-13 00:00:00+00:00,0.04092000052332878,0.04978000000119209,0.03698199987411499,0.04651299864053726,6978,0.0,0.0
2022-05-14 00:00:00+00:00,0.04651299864053726,0.046514999121427536,0.038114000111818314,0.042635999619960785,6100,0.0,0.0
2022-05-15 00:00:00+00:00,0.042635999619960785,0.046512000262737274,0.04005200043320656,0.0439159981906414,4090,0.0,0.0
2022-05-16 00:00:00+00:00,0.0439159981906414,0.04562599956989288,0.03981899842619896,0.0410120002925396,4052,0.0,0.0
2022-05-17 00:00:00+00:00,0.0410120002925396,0.04886399954557419,0.03997199982404709,0.04468899965286255,10526,0.0,0.0
2022-05-18 00:00:00+00:00,0.04468899965286255,0.11810299754142761,0.043967001140117645,0.06647499650716782,45961,0.0,0.0
2022-05-19 00:00:00+00:00,0.06647299975156784,0.0944020003080368,0.0532350018620491,0.07059700042009354,27147,0.0,0.0
2022-05-20 00:00:00+00:00,0.07060699909925461,0.09614799916744232,0.07035700231790543,0.0860930010676384,40339,0.0,0.0
2022-05-21 00:00:00+00:00,0.0860930010676384,0.09620299935340881,0.0748249962925911,0.08111300319433212,11720,0.0,0.0
2022-05-22 00:00:00+00:00,0.08111300319433212,0.1131799966096878,0.07671099901199341,0.08802899718284607,37697,0.0,0.0
