TIMESTAMP,BTC_BLOCK_SIZE,BTC_BLOCK_SIZE_VOTES_NONE,BTC_BLOCK_SIZE_VOTES_8MB,BTC_BLOCK_SIZE_VOTES_BIP100,BTC_BLOCK_SIZE_VOTES_BIP101,BTC_BLOCK_SIZE_VOTES_BU,BTC_HASH_RATE_50BTC.COM,BTC_HASH_RATE_ANTPOOL,BTC_HASH_RATE_BTC_GUILD,BTC_HASH_RATE_BTC.TOP,BTC_HASH_RATE_BTCC_POOL,BTC_HASH_RATE_BW.COM,BTC_HASH_RATE_BITFURY,BTC_HASH_RATE_BITMINTER,BTC_HASH_RATE_ELIGIUS,BTC_HASH_RATE_F2POOL,BTC_HASH_RATE_SLUSHPOOL,BTC_HASH_RATE_UNKNOWN,BTC_HASH_RATE_VIABTC,BTC_HASH_RATE_GHASH.IO,BTC_HASH_RATE_OTHERS,BTC_MINING_DIFFICULTY,BTC_NUMBER_OF_TRANSACTIONS,BTC_TIME_BETWEEN_BLOCKS
2009-01-09 00:00:00+00:00,215.0,14.0,,,,,,,,,,,,,,,,9425147.67859554,,,,1.0,14.0,7.594871794871794
2009-01-10 00:00:00+00:00,215.2295081967213,61.0,,,,,,,,,,,,,,,,1676937.68317833,,,,1.0,61.0,42.686612021857925
2009-01-11 00:00:00+00:00,215.40860215053763,93.0,,,,,,,,,,,,,,,,4679435.77745756,,,,1.0,93.0,15.297311827956989
2009-01-12 00:00:00+00:00,234.37234042553192,94.0,,,,,,,,,,,,,,,,4653054.48936219,,,,1.0,101.0,15.38404255319149
2009-01-13 00:00:00+00:00,215.66666666666663,123.0,,,,,,,,,,,,,,,,6070590.27392758,,,,1.0,123.0,11.791734417344172
2009-01-14 00:00:00+00:00,219.1937984496124,129.0,,,,,,,,,,,,,,,,6434818.94943207,,,,1.0,130.0,11.124289405684754
2009-01-15 00:00:00+00:00,238.5793650793651,126.0,,,,,,,,,,,,,,,,6294675.93281533,,,,1.0,134.0,11.371957671957672
2009-01-16 00:00:00+00:00,220.8703703703704,108.0,,,,,,,,,,,,,,,,5328131.45222725,,,,1.0,110.0,13.434876543209876
2009-01-17 00:00:00+00:00,215.85321100917432,109.0,,,,,,,,,,,,,,,,5410403.97633136,,,,1.0,109.0,13.230581039755352
2009-01-18 00:00:00+00:00,219.94392523364485,107.0,,,,,,,,,,,,,,,,5333196.01568992,,,,1.0,108.0,13.422118380062305
2009-01-19 00:00:00+00:00,232.89565217391305,115.0,,,,,,,,,,,,,,,,5758671.31910925,,,,1.0,117.0,12.430434782608696
2009-01-20 00:00:00+00:00,224.7280701754386,114.0,,,,,,,,,,,,,,,,5619555.73625314,,,,1.0,115.0,12.738157894736842
2009-01-21 00:00:00+00:00,218.99019607843135,102.0,,,,,,,,,,,,,,,,5784162.24391661,,,,1.0,103.0,12.375653594771242
2009-01-22 00:00:00+00:00,228.7472527472528,91.0,,,,,,,,,,,,,,,,4016793.32322049,,,,1.0,92.0,17.82087912087912
2009-01-23 00:00:00+00:00,229.23809523809524,84.0,,,,,,,,,,,,,,,,4174599.67212053,,,,1.0,86.0,17.147222222222222
2009-01-24 00:00:00+00:00,222.0597014925373,201.0,,,,,,,,,,,,,,,,10013901.4081592,,,,1.0,202.0,7.148341625207297
2009-01-25 00:00:00+00:00,217.0,191.0,,,,,,,,,,,,,,,,9527301.32788256,,,,1.0,192.0,7.513438045375218
2009-01-26 00:00:00+00:00,239.94791666666663,96.0,,,,,,,,,,,,,,,,4764961.23257561,,,,1.0,97.0,15.022743055555557
2009-01-27 00:00:00+00:00,220.30927835051543,97.0,,,,,,,,,,,,,,,,4818159.8495611,,,,1.0,98.0,14.856872852233677
2009-01-28 00:00:00+00:00,215.6517857142857,112.0,,,,,,,,,,,,,,,,5551038.42911709,,,,1.0,112.0,12.895386904761905
2009-01-29 00:00:00+00:00,227.25619834710744,121.0,,,,,,,,,,,,,,,,6043270.45544508,,,,1.0,122.0,11.84504132231405
2009-01-30 00:00:00+00:00,215.8717948717949,117.0,,,,,,,,,,,,,,,,5828784.55008584,,,,1.0,117.0,12.28091168091168
2009-01-31 00:00:00+00:00,232.46376811594203,138.0,,,,,,,,,,,,,,,,6809732.3795124,,,,1.0,139.0,10.51183574879227
2009-02-01 00:00:00+00:00,218.20353982300884,113.0,,,,,,,,,,,,,,,,5649167.80482354,,,,1.0,114.0,12.671386430678464
2009-02-02 00:00:00+00:00,217.09375,128.0,,,,,,,,,,,,,,,,6345874.66395789,,,,1.0,129.0,11.280208333333333
2009-02-03 00:00:00+00:00,248.49640287769785,139.0,,,,,,,,,,,,,,,,6892098.38427171,,,,1.0,155.0,10.38621103117506
2009-02-04 00:00:00+00:00,215.73949579831933,119.0,,,,,,,,,,,,,,,,5935168.5930743,,,,1.0,119.0,12.06078431372549
2009-02-05 00:00:00+00:00,215.72222222222223,126.0,,,,,,,,,,,,,,,,6243765.40902011,,,,1.0,126.0,11.46468253968254
2009-02-06 00:00:00+00:00,215.8360655737705,122.0,,,,,,,,,,,,,,,,6075975.02420019,,,,1.0,122.0,11.781284153005464
2009-02-07 00:00:00+00:00,240.31007751937983,129.0,,,,,,,,,,,,,,,,6425937.77831387,,,,1.0,133.0,11.139664082687338
2009-02-08 00:00:00+00:00,217.5757575757576,132.0,,,,,,,,,,,,,,,,6548794.4354576,,,,1.0,133.0,10.93068181818182
2009-02-09 00:00:00+00:00,253.6044776119403,134.0,,,,,,,,,,,,,,,,6647327.53134673,,,,1.0,135.0,10.76865671641791
2009-02-10 00:00:00+00:00,215.66666666666663,120.0,,,,,,,,,,,,,,,,5988451.46714692,,,,1.0,120.0,11.953472222222222
2009-02-11 00:00:00+00:00,229.12781954887217,133.0,,,,,,,,,,,,,,,,6607336.27556851,,,,1.0,135.0,10.833834586466166
2009-02-12 00:00:00+00:00,215.87394957983196,119.0,,,,,,,,,,,,,,,,5952518.64276813,,,,1.0,119.0,12.02563025210084
