TIMESTAMP,DANA_OPEN_PRICE_USD,DANA_HIGH_PRICE_USD,DANA_LOW_PRICE_USD,DANA_CLOSE_PRICE_USD,DANA_VOLUME_USD,DANA_DIVIDENDS_USD,DANA_STOCK_SPLITS_USD
2021-11-22 00:00:00+00:00,10.84219741821289,10.84219741821289,7.606068134307861,7.910966873168945,12096722,0.0,0.0
2021-11-23 00:00:00+00:00,7.942708969116211,7.962316036224365,6.0738959312438965,6.864610195159912,4385581,0.0,0.0
2021-11-24 00:00:00+00:00,6.870469093322754,9.185126304626465,6.686692237854004,8.658720970153809,4174792,0.0,0.0
2021-11-25 00:00:00+00:00,7.211428165435791,10.618334770202637,7.131853103637695,9.489279747009277,8692933,0.0,0.0
2021-11-26 00:00:00+00:00,9.291621208190918,9.319611549377441,7.460569858551025,8.712470054626465,3797265,0.0,0.0
2021-11-27 00:00:00+00:00,8.711270332336426,9.188959121704102,8.207662582397461,9.031327247619629,1416797,0.0,0.0
2021-11-28 00:00:00+00:00,9.032058715820312,9.045761108398438,7.828732967376709,8.108892440795898,1221088,0.0,0.0
2021-11-29 00:00:00+00:00,8.089402198791504,8.847797393798828,7.848863124847412,8.837140083312988,1491542,0.0,0.0
2021-11-30 00:00:00+00:00,8.837116241455078,8.892790794372559,7.772034168243408,7.960733890533447,1301075,0.0,0.0
2021-12-01 00:00:00+00:00,8.013423919677734,8.240151405334473,7.454641819000244,7.454641819000244,1047790,0.0,0.0
2021-12-02 00:00:00+00:00,7.455366134643555,7.658283233642578,7.210605144500732,7.378663063049316,709461,0.0,0.0
2021-12-03 00:00:00+00:00,7.3808488845825195,7.389985084533691,6.623357772827148,6.733881950378418,591731,0.0,0.0
2021-12-04 00:00:00+00:00,6.730642795562744,6.879388809204102,5.504745960235596,5.824770927429199,943174,0.0,0.0
2021-12-05 00:00:00+00:00,5.818150043487549,6.120726108551025,5.611233234405518,5.7843499183654785,562069,0.0,0.0
2021-12-06 00:00:00+00:00,5.784858226776123,6.025568008422852,5.482848167419434,6.024779796600342,468241,0.0,0.0
2021-12-07 00:00:00+00:00,6.026998996734619,7.0333428382873535,5.999596118927002,6.819248199462891,456520,0.0,0.0
2021-12-08 00:00:00+00:00,6.818991184234619,6.943624019622803,6.463915824890137,6.507331848144531,181402,0.0,0.0
2021-12-09 00:00:00+00:00,6.50014591217041,6.5601301193237305,5.991254806518555,6.072094917297363,234916,0.0,0.0
2021-12-10 00:00:00+00:00,6.074925899505615,6.094149112701416,5.826418876647949,5.892201900482178,143969,0.0,0.0
2021-12-11 00:00:00+00:00,5.89162015914917,5.907703876495361,5.658658981323242,5.780869007110596,145807,0.0,0.0
2021-12-12 00:00:00+00:00,5.796710014343262,5.94886589050293,5.649608135223389,5.704158782958984,112407,0.0,0.0
2021-12-13 00:00:00+00:00,5.706920146942139,5.789758205413818,5.5523200035095215,5.557918071746826,112395,0.0,0.0
2021-12-14 00:00:00+00:00,5.557892799377441,5.768970012664795,5.495833873748779,5.537897109985352,130207,0.0,0.0
2021-12-15 00:00:00+00:00,5.534247875213623,5.605066776275635,5.402942180633545,5.551403045654297,116687,0.0,0.0
2021-12-16 00:00:00+00:00,5.555994987487793,5.600004196166992,5.4811930656433105,5.507942199707031,142253,0.0,0.0
2021-12-17 00:00:00+00:00,5.508604049682617,5.513638019561768,5.153007984161377,5.179734230041504,126322,0.0,0.0
2021-12-18 00:00:00+00:00,5.182772159576416,5.221726894378662,5.119075775146484,5.213287830352783,71251,0.0,0.0
2021-12-19 00:00:00+00:00,5.212625980377197,5.522349834442139,5.211809158325195,5.492920875549316,100045,0.0,0.0
2021-12-20 00:00:00+00:00,5.491147041320801,5.563777923583984,4.951566219329834,4.990908145904541,202879,0.0,0.0
2021-12-21 00:00:00+00:00,4.991261959075928,5.06210994720459,4.662535190582275,4.995604991912842,403546,0.0,0.0
2021-12-22 00:00:00+00:00,4.9959821701049805,5.035301208496094,3.861772060394287,3.888856887817383,1038197,0.0,0.0
2021-12-23 00:00:00+00:00,3.8885951042175293,3.9616899490356445,3.2608180046081543,3.3965249061584473,967888,0.0,0.0
2021-12-24 00:00:00+00:00,3.396941900253296,3.597670078277588,3.1055519580841064,3.5281200408935547,1098270,0.0,0.0
2021-12-25 00:00:00+00:00,3.5320310592651367,3.5847389698028564,3.1098029613494873,3.1457769870758057,547254,0.0,0.0
2021-12-26 00:00:00+00:00,3.1459529399871826,3.2373979091644287,2.8849589824676514,3.0097858905792236,591965,0.0,0.0
