TIMESTAMP,GOLC_OPEN_PRICE_USD,GOLC_HIGH_PRICE_USD,GOLC_LOW_PRICE_USD,GOLC_CLOSE_PRICE_USD,GOLC_VOLUME_USD,GOLC_DIVIDENDS_USD,GOLC_STOCK_SPLITS_USD
2022-10-05 00:00:00+00:00,73.34257507324219,75.78927612304688,61.079689025878906,63.31317901611328,55468,0.0,0.0
2022-10-06 00:00:00+00:00,63.314208984375,64.47023010253906,61.035701751708984,62.08934783935547,1241,0.0,0.0
2022-10-07 00:00:00+00:00,62.08932876586914,62.29787826538086,60.8419075012207,61.361412048339844,101,0.0,0.0
2022-10-08 00:00:00+00:00,61.36042404174805,65.49348449707031,60.5407829284668,64.90426635742188,1424,0.0,0.0
2022-10-09 00:00:00+00:00,64.9039306640625,64.9050064086914,61.265357971191406,61.371158599853516,1433,0.0,0.0
2022-10-10 00:00:00+00:00,61.37119674682617,61.37126541137695,59.086387634277344,60.16713333129883,4238,0.0,0.0
2022-10-11 00:00:00+00:00,60.166664123535156,60.532474517822266,59.74174118041992,59.747474670410156,7834,0.0,0.0
2022-10-12 00:00:00+00:00,59.74748611450195,59.77241134643555,42.66315460205078,45.04988479614258,5701,0.0,0.0
2022-10-13 00:00:00+00:00,45.04964065551758,55.00225830078125,45.04250717163086,54.65412902832031,14888,0.0,0.0
2022-10-14 00:00:00+00:00,54.6543083190918,55.23680114746094,48.364471435546875,48.81561279296875,1862,0.0,0.0
2022-10-15 00:00:00+00:00,48.81558609008789,53.90019226074219,46.93461608886719,46.93702697753906,5,0.0,0.0
2022-10-16 00:00:00+00:00,46.936893463134766,56.17102813720703,46.93433380126953,56.16231155395508,62,0.0,0.0
2022-10-17 00:00:00+00:00,56.16267395019531,59.82363510131836,51.28813171386719,51.28865051269531,3517,0.0,0.0
2022-10-18 00:00:00+00:00,51.28861999511719,55.20533752441406,51.28724670410156,55.200225830078125,1153,0.0,0.0
2022-10-19 00:00:00+00:00,55.20017623901367,55.20597839355469,55.196380615234375,55.19770050048828,0,0.0,0.0
2022-10-20 00:00:00+00:00,55.19814682006836,55.2006950378418,55.19814682006836,55.19828414916992,0,0.0,0.0
2022-10-21 00:00:00+00:00,55.19828414916992,55.19828414916992,39.05036544799805,39.053646087646484,4330,0.0,0.0
2022-10-22 00:00:00+00:00,39.05367660522461,39.05645751953125,39.049522399902344,39.05217742919922,0,0.0,0.0
2022-10-23 00:00:00+00:00,39.05125045776367,39.22510528564453,39.050872802734375,39.1290168762207,104,0.0,0.0
2022-10-24 00:00:00+00:00,39.12876892089844,40.42026901245117,12.544946670532227,17.974159240722656,6810,0.0,0.0
2022-10-25 00:00:00+00:00,17.974159240722656,28.704612731933594,10.975425720214844,11.56648063659668,388798,0.0,0.0
2022-10-26 00:00:00+00:00,11.563542366027832,27.322769165039062,11.546531677246094,26.86726188659668,149378,0.0,0.0
2022-10-27 00:00:00+00:00,26.86728858947754,45.006710052490234,26.856727600097656,42.413108825683594,222527,0.0,0.0
2022-10-28 00:00:00+00:00,42.41330337524414,43.458290100097656,41.50626754760742,42.313358306884766,185663,0.0,0.0
2022-10-29 00:00:00+00:00,42.31314468383789,42.53395080566406,38.0682258605957,38.27483367919922,174827,0.0,0.0
2022-10-30 00:00:00+00:00,38.27482986450195,43.03739929199219,36.02450180053711,42.00751876831055,279809,0.0,0.0
2022-10-31 00:00:00+00:00,42.00777053833008,42.596031188964844,38.9999885559082,40.93663787841797,151763,0.0,0.0
2022-11-01 00:00:00+00:00,40.936988830566406,41.147281646728516,32.85492706298828,36.99717330932617,168451,0.0,0.0
2022-11-02 00:00:00+00:00,36.99695587158203,38.984275817871094,36.767189025878906,37.199462890625,154178,0.0,0.0
2022-11-03 00:00:00+00:00,37.19882583618164,40.001129150390625,34.32150650024414,40.00025939941406,194247,0.0,0.0
2022-11-04 00:00:00+00:00,40.00029754638672,40.00189208984375,34.09971237182617,35.38858413696289,112522,0.0,0.0
2022-11-05 00:00:00+00:00,35.38856887817383,37.122413635253906,30.002349853515625,33.630489349365234,249372,0.0,0.0
2022-11-06 00:00:00+00:00,33.63057327270508,36.50217056274414,30.00504493713379,34.23847198486328,136928,0.0,0.0
2022-11-07 00:00:00+00:00,34.23886489868164,35.899986267089844,33.00239944458008,33.22410583496094,110320,0.0,0.0
2022-11-08 00:00:00+00:00,33.22413635253906,34.78568649291992,31.604650497436523,33.078956604003906,265672,0.0,0.0
2022-11-09 00:00:00+00:00,33.0793342590332,34.98077392578125,27.694984436035156,30.960004806518555,160398,0.0,0.0
2022-11-10 00:00:00+00:00,30.96105194091797,33.28095245361328,28.317720413208008,30.51868438720703,148516,0.0,0.0
2022-11-11 00:00:00+00:00,30.518049240112305,31.911527633666992,29.06244468688965,29.742412567138672,86511,0.0,0.0
2022-11-12 00:00:00+00:00,29.741809844970703,29.940059661865234,27.74652099609375,29.70962142944336,96614,0.0,0.0
2022-11-13 00:00:00+00:00,29.709653854370117,29.969318389892578,28.14350128173828,29.63774299621582,85010,0.0,0.0
2022-11-14 00:00:00+00:00,29.637615203857422,29.94139862060547,27.961029052734375,29.667203903198242,147399,0.0,0.0
2022-11-15 00:00:00+00:00,29.667430877685547,31.768985748291016,25.074068069458008,28.862258911132812,88261,0.0,0.0
2022-11-16 00:00:00+00:00,28.862436294555664,29.768579483032227,28.092397689819336,29.656211853027344,76345,0.0,0.0
2022-11-17 00:00:00+00:00,29.656282424926758,29.80377960205078,29.377992630004883,29.48175621032715,147553,0.0,0.0
2022-11-18 00:00:00+00:00,29.481586456298828,29.483808517456055,29.05081558227539,29.403078079223633,234285,0.0,0.0
2022-11-19 00:00:00+00:00,29.40343475341797,29.47652244567871,29.065549850463867,29.099952697753906,218479,0.0,0.0
2022-11-20 00:00:00+00:00,29.099496841430664,29.46742057800293,29.043685913085938,29.423707962036133,254746,0.0,0.0
2022-11-21 00:00:00+00:00,29.42410659790039,29.55154037475586,29.041940689086914,29.354246139526367,243488,0.0,0.0
2022-11-22 00:00:00+00:00,29.3539981842041,29.525951385498047,27.711027145385742,28.695091247558594,229454,0.0,0.0
2022-11-23 00:00:00+00:00,28.695358276367188,28.976682662963867,25.47100067138672,27.004724502563477,175896,0.0,0.0
2022-11-24 00:00:00+00:00,27.00464630126953,27.143449783325195,26.87510871887207,26.95878791809082,228725,0.0,0.0
2022-11-25 00:00:00+00:00,26.958660125732422,26.985258102416992,26.70444107055664,26.901729583740234,258416,0.0,0.0
2022-11-26 00:00:00+00:00,26.901718139648438,26.967992782592773,26.338855743408203,26.945514678955078,252253,0.0,0.0
2022-11-27 00:00:00+00:00,26.945358276367188,26.973770141601562,26.607866287231445,26.94461441040039,244947,0.0,0.0
2022-11-28 00:00:00+00:00,26.94452667236328,26.97251319885254,26.82130241394043,26.942092895507812,222918,0.0,0.0
