TIMESTAMP,AINTI_OPEN_PRICE_USD,AINTI_HIGH_PRICE_USD,AINTI_LOW_PRICE_USD,AINTI_CLOSE_PRICE_USD,AINTI_VOLUME_USD,AINTI_DIVIDENDS_USD,AINTI_STOCK_SPLITS_USD
2025-03-21 00:00:00+00:00,0.03645399957895279,0.039399001747369766,0.03595700114965439,0.038417998701334,1912464,0.0,0.0
2025-03-22 00:00:00+00:00,0.038417998701334,0.03964199870824814,0.036378998309373856,0.03756900131702423,1441228,0.0,0.0
2025-03-23 00:00:00+00:00,0.03756900131702423,0.0394509993493557,0.03727699816226959,0.038366999477148056,1668938,0.0,0.0
2025-03-24 00:00:00+00:00,0.038366999477148056,0.041338998824357986,0.03696199879050255,0.037317998707294464,2683017,0.0,0.0
2025-03-25 00:00:00+00:00,0.037317998707294464,0.037668000906705856,0.03376000002026558,0.03606100007891655,2934559,0.0,0.0
2025-03-26 00:00:00+00:00,0.03606100007891655,0.03694000095129013,0.0312809981405735,0.034196000546216965,9647331,0.0,0.0
2025-03-27 00:00:00+00:00,0.034196000546216965,0.035388000309467316,0.033243000507354736,0.034752000123262405,4053982,0.0,0.0
2025-03-28 00:00:00+00:00,0.034752000123262405,0.0347680002450943,0.02938299998641014,0.029827000573277473,3614794,0.0,0.0
2025-03-29 00:00:00+00:00,0.029827000573277473,0.0321739986538887,0.027389999479055405,0.030974000692367554,2553860,0.0,0.0
2025-03-30 00:00:00+00:00,0.030974000692367554,0.03379499912261963,0.027907999232411385,0.028528999537229538,2605979,0.0,0.0
2025-03-31 00:00:00+00:00,0.028528999537229538,0.028775999322533607,0.025836000218987465,0.025836000218987465,3101119,0.0,0.0
2025-04-01 00:00:00+00:00,0.025836000218987465,0.025898000225424767,0.022676000371575356,0.023437000811100006,2589461,0.0,0.0
2025-04-02 00:00:00+00:00,0.023437000811100006,0.026884999126195908,0.022926999256014824,0.0240470003336668,5476200,0.0,0.0
2025-04-03 00:00:00+00:00,0.0240470003336668,0.02633499912917614,0.023166000843048096,0.023336999118328094,2966270,0.0,0.0
2025-04-04 00:00:00+00:00,0.023336999118328094,0.024834999814629555,0.02286599949002266,0.024609999731183052,4110814,0.0,0.0
2025-04-05 00:00:00+00:00,0.024609999731183052,0.02507000043988228,0.023528000339865685,0.024244999513030052,1264161,0.0,0.0
2025-04-06 00:00:00+00:00,0.024244999513030052,0.024244999513030052,0.014274000190198421,0.016096999868750572,3282452,0.0,0.0
2025-04-07 00:00:00+00:00,0.016096999868750572,0.018674999475479126,0.014547999948263168,0.018303999677300453,10076039,0.0,0.0
2025-04-08 00:00:00+00:00,0.018303999677300453,0.023019999265670776,0.018091000616550446,0.01870799995958805,3260739,0.0,0.0
2025-04-09 00:00:00+00:00,0.01870799995958805,0.023564999923110008,0.018039999529719353,0.023073000833392143,6486786,0.0,0.0
2025-04-10 00:00:00+00:00,0.023073000833392143,0.02317100018262863,0.021198999136686325,0.021909000352025032,3007207,0.0,0.0
2025-04-11 00:00:00+00:00,0.021909000352025032,0.022283999249339104,0.020414000377058983,0.022048000246286392,2291411,0.0,0.0
2025-04-12 00:00:00+00:00,0.022048000246286392,0.024799000471830368,0.0215620007365942,0.02299799956381321,2003515,0.0,0.0
2025-04-13 00:00:00+00:00,0.02299799956381321,0.023219000548124313,0.021195000037550926,0.021390000358223915,2318897,0.0,0.0
2025-04-14 00:00:00+00:00,0.021390000358223915,0.022174999117851257,0.019997000694274902,0.019997000694274902,2521918,0.0,0.0
2025-04-15 00:00:00+00:00,0.019997000694274902,0.020728999748826027,0.01908699981868267,0.01909700036048889,1919348,0.0,0.0
2025-04-16 00:00:00+00:00,0.01909700036048889,0.021182000637054443,0.018357999622821808,0.020836999639868736,2268522,0.0,0.0
2025-04-17 00:00:00+00:00,0.020836999639868736,0.02135699987411499,0.020388999953866005,0.021306000649929047,1644366,0.0,0.0
2025-04-18 00:00:00+00:00,0.021306000649929047,0.021834999322891235,0.021067999303340912,0.021564999595284462,1769134,0.0,0.0
2025-04-19 00:00:00+00:00,0.021564999595284462,0.024739999324083328,0.021537000313401222,0.02472499944269657,1435589,0.0,0.0
2025-04-20 00:00:00+00:00,0.02472499944269657,0.0253090001642704,0.02323799952864647,0.02444400079548359,1859164,0.0,0.0
2025-04-21 00:00:00+00:00,0.02444400079548359,0.02520499937236309,0.022241000086069107,0.022495999932289124,2334769,0.0,0.0
2025-04-22 00:00:00+00:00,0.022495999932289124,0.023396000266075134,0.021570999175310135,0.023259999230504036,4025404,0.0,0.0
2025-04-23 00:00:00+00:00,0.023259999230504036,0.024910999462008476,0.02311299927532673,0.024630000814795494,4452425,0.0,0.0
2025-04-24 00:00:00+00:00,0.024630000814795494,0.024685999378561974,0.023437000811100006,0.024400999769568443,2901444,0.0,0.0
2025-04-25 00:00:00+00:00,0.024400999769568443,0.02732199989259243,0.02434000000357628,0.025856999680399895,4213181,0.0,0.0
2025-04-26 00:00:00+00:00,0.025856999680399895,0.026940999552607536,0.024938000366091728,0.025303000584244728,4179045,0.0,0.0
2025-04-27 00:00:00+00:00,0.025303000584244728,0.029757000505924225,0.024545999243855476,0.029462000355124474,2818228,0.0,0.0
2025-04-28 00:00:00+00:00,0.029462000355124474,0.030660999938845634,0.028296999633312225,0.029650000855326653,3576453,0.0,0.0
2025-04-29 00:00:00+00:00,0.029650000855326653,0.030539000406861305,0.028517000377178192,0.029417000710964203,3155584,0.0,0.0
2025-04-30 00:00:00+00:00,0.029417000710964203,0.03134800121188164,0.028710000216960907,0.03131600096821785,2465015,0.0,0.0
2025-05-01 00:00:00+00:00,0.03131600096821785,0.03427400067448616,0.03126399964094162,0.03383300080895424,2706508,0.0,0.0
2025-05-02 00:00:00+00:00,0.03383300080895424,0.03442300111055374,0.03178400173783302,0.03320299834012985,1989232,0.0,0.0
2025-05-03 00:00:00+00:00,0.03320299834012985,0.033351998776197433,0.03082199953496456,0.031168000772595406,1482454,0.0,0.0
2025-05-04 00:00:00+00:00,0.031168000772595406,0.0313429981470108,0.029395999386906624,0.029424000531435013,1650359,0.0,0.0
2025-05-05 00:00:00+00:00,0.029424000531435013,0.030758999288082123,0.029051000252366066,0.030477000400424004,2275823,0.0,0.0
2025-05-06 00:00:00+00:00,0.030477000400424004,0.031314998865127563,0.02943499945104122,0.030865000560879707,2038404,0.0,0.0
2025-05-07 00:00:00+00:00,0.030865000560879707,0.031011000275611877,0.029124999418854713,0.029319999739527702,1687641,0.0,0.0
2025-05-08 00:00:00+00:00,0.029319999739527702,0.0392800010740757,0.029319999739527702,0.039250001311302185,6522248,0.0,0.0
2025-05-09 00:00:00+00:00,0.039250001311302185,0.040516000241041183,0.036834001541137695,0.03928999975323677,10536810,0.0,0.0
2025-05-10 00:00:00+00:00,0.03928999975323677,0.04811900109052658,0.03876100108027458,0.04811200127005577,10798625,0.0,0.0
2025-05-11 00:00:00+00:00,0.04811200127005577,0.04922100156545639,0.045775000005960464,0.04908199980854988,8802764,0.0,0.0
2025-05-12 00:00:00+00:00,0.04908199980854988,0.06609799712896347,0.049038998782634735,0.06028899922966957,15211676,0.0,0.0
2025-05-13 00:00:00+00:00,0.06028899922966957,0.06332600116729736,0.056696999818086624,0.06303299963474274,9331189,0.0,0.0
2025-05-14 00:00:00+00:00,0.06303299963474274,0.06352700293064117,0.05914599820971489,0.06100299954414368,5992095,0.0,0.0
2025-05-15 00:00:00+00:00,0.06100299954414368,0.06136799976229668,0.046146001666784286,0.04939499869942665,5458658,0.0,0.0
2025-05-16 00:00:00+00:00,0.04939499869942665,0.05335000157356262,0.04935000091791153,0.05071000009775162,2937077,0.0,0.0
2025-05-17 00:00:00+00:00,0.05071000009775162,0.05269400030374527,0.04976300150156021,0.0516199991106987,2982735,0.0,0.0
2025-05-18 00:00:00+00:00,0.0516199991106987,0.05659700185060501,0.05141099914908409,0.054767001420259476,4509554,0.0,0.0
2025-05-19 00:00:00+00:00,0.054767001420259476,0.054767999798059464,0.04762599989771843,0.04994099959731102,3707265,0.0,0.0
2025-05-20 00:00:00+00:00,0.04994099959731102,0.05562800168991089,0.049938999116420746,0.05539799854159355,2871018,0.0,0.0
2025-05-21 00:00:00+00:00,0.05539799854159355,0.057022999972105026,0.053683001548051834,0.056053001433610916,5597982,0.0,0.0
2025-05-22 00:00:00+00:00,0.056053001433610916,0.05679500102996826,0.05369200184941292,0.05447399988770485,5361938,0.0,0.0
2025-05-23 00:00:00+00:00,0.05447399988770485,0.05717800185084343,0.04509099945425987,0.045152001082897186,7175888,0.0,0.0
2025-05-24 00:00:00+00:00,0.045152001082897186,0.048514001071453094,0.045127999037504196,0.04673299938440323,2282747,0.0,0.0
2025-05-25 00:00:00+00:00,0.04673299938440323,0.046875,0.043623000383377075,0.046101998537778854,3229208,0.0,0.0
2025-05-26 00:00:00+00:00,0.046101998537778854,0.0474420003592968,0.043779999017715454,0.04409800097346306,2435273,0.0,0.0
2025-05-27 00:00:00+00:00,0.04409800097346306,0.0442189984023571,0.041106998920440674,0.04187199845910072,3277779,0.0,0.0
2025-05-28 00:00:00+00:00,0.04187199845910072,0.04219600185751915,0.039062999188899994,0.039528001099824905,2225326,0.0,0.0
2025-05-29 00:00:00+00:00,0.039528001099824905,0.03981399908661842,0.037356000393629074,0.03816799819469452,3214127,0.0,0.0
2025-05-30 00:00:00+00:00,0.03816799819469452,0.03852200135588646,0.029126999899744987,0.029126999899744987,5269198,0.0,0.0
2025-05-31 00:00:00+00:00,0.029126999899744987,0.03468799963593483,0.028488000854849815,0.0344030000269413,3467083,0.0,0.0
2025-06-01 00:00:00+00:00,0.034402769058942795,0.03966676816344261,0.03437108173966408,0.03663793206214905,1868799,0.0,0.0
