TIMESTAMP,LIQ33099_OPEN_PRICE_USD,LIQ33099_HIGH_PRICE_USD,LIQ33099_LOW_PRICE_USD,LIQ33099_CLOSE_PRICE_USD,LIQ33099_VOLUME_USD,LIQ33099_DIVIDENDS_USD,LIQ33099_STOCK_SPLITS_USD
2024-09-23 00:00:00+00:00,4.5000000682193786e-05,5.2999999752501026e-05,3.199999991920777e-05,3.899999865097925e-05,11267,0.0,0.0
2024-09-24 00:00:00+00:00,3.899999865097925e-05,4.8000001697801054e-05,3.400000059627928e-05,4.199999966658652e-05,8300,0.0,0.0
2024-09-25 00:00:00+00:00,4.199999966658652e-05,4.8000001697801054e-05,3.5000000934815034e-05,3.600000127335079e-05,9759,0.0,0.0
2024-09-26 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,3.400000059627928e-05,3.600000127335079e-05,2279,0.0,0.0
2024-09-27 00:00:00+00:00,3.600000127335079e-05,3.7999998312443495e-05,2.9000000722589903e-05,3.400000059627928e-05,4496,0.0,0.0
2024-09-28 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,2.9000000722589903e-05,3.099999958067201e-05,3366,0.0,0.0
2024-09-29 00:00:00+00:00,3.099999958067201e-05,3.7999998312443495e-05,2.700000004551839e-05,3.400000059627928e-05,4233,0.0,0.0
2024-09-30 00:00:00+00:00,3.400000059627928e-05,4.099999932805076e-05,3.099999958067201e-05,3.7000001611886546e-05,19181,0.0,0.0
2024-10-01 00:00:00+00:00,3.7000001611886546e-05,5.199999941396527e-05,3.600000127335079e-05,3.7000001611886546e-05,65181,0.0,0.0
2024-10-02 00:00:00+00:00,3.7000001611886546e-05,4.3000000005122274e-05,3.199999991920777e-05,3.300000025774352e-05,63245,0.0,0.0
2024-10-03 00:00:00+00:00,3.300000025774352e-05,4.70000013592653e-05,3.199999991920777e-05,4.099999932805076e-05,83861,0.0,0.0
2024-10-04 00:00:00+00:00,4.199999966658652e-05,6.299999949987978e-05,3.9999998989515007e-05,5.400000009103678e-05,117102,0.0,0.0
2024-10-05 00:00:00+00:00,5.400000009103678e-05,5.900000178371556e-05,4.8000001697801054e-05,5.8000001445179805e-05,35251,0.0,0.0
2024-10-06 00:00:00+00:00,5.8000001445179805e-05,7.500000356230885e-05,5.199999941396527e-05,7.500000356230885e-05,77409,0.0,0.0
2024-10-07 00:00:00+00:00,7.500000356230885e-05,0.00010699999984353781,7.300000288523734e-05,9.000000136438757e-05,244764,0.0,0.0
2024-10-08 00:00:00+00:00,8.800000068731606e-05,9.899999713525176e-05,6.0999998822808266e-05,7.200000254670158e-05,159440,0.0,0.0
2024-10-09 00:00:00+00:00,7.400000322377309e-05,7.400000322377309e-05,5.199999941396527e-05,6.199999916134402e-05,138844,0.0,0.0
2024-10-10 00:00:00+00:00,6.299999949987978e-05,6.500000017695129e-05,5.199999941396527e-05,5.400000009103678e-05,84902,0.0,0.0
2024-10-11 00:00:00+00:00,5.400000009103678e-05,5.6000000768108293e-05,4.099999932805076e-05,4.999999873689376e-05,68371,0.0,0.0
2024-10-12 00:00:00+00:00,4.999999873689376e-05,5.700000110664405e-05,4.400000034365803e-05,4.999999873689376e-05,113432,0.0,0.0
2024-10-13 00:00:00+00:00,5.0999999075429514e-05,5.999999848427251e-05,4.400000034365803e-05,5.900000178371556e-05,118973,0.0,0.0
2024-10-14 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,3.600000127335079e-05,4.3000000005122274e-05,112686,0.0,0.0
2024-10-15 00:00:00+00:00,4.3000000005122274e-05,4.70000013592653e-05,3.5000000934815034e-05,3.5000000934815034e-05,215043,0.0,0.0
2024-10-16 00:00:00+00:00,3.5000000934815034e-05,3.600000127335079e-05,2.9000000722589903e-05,3.199999991920777e-05,227483,0.0,0.0
2024-10-17 00:00:00+00:00,3.199999991920777e-05,3.899999865097925e-05,2.9000000722589903e-05,2.9999999242136255e-05,139751,0.0,0.0
2024-10-18 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.2000000171829015e-05,2.300000051036477e-05,153273,0.0,0.0
2024-10-19 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,1.8000000636675395e-05,1.9999999494757503e-05,135129,0.0,0.0
2024-10-20 00:00:00+00:00,1.9999999494757503e-05,2.5999999706982635e-05,1.9999999494757503e-05,2.5999999706982635e-05,111344,0.0,0.0
2024-10-21 00:00:00+00:00,2.5999999706982635e-05,3.099999958067201e-05,2.499999936844688e-05,2.5999999706982635e-05,132215,0.0,0.0
2024-10-22 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.099999983329326e-05,2.300000051036477e-05,91088,0.0,0.0
2024-10-23 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,1.9999999494757503e-05,2.4000000848900527e-05,111346,0.0,0.0
2024-10-24 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,1.8000000636675395e-05,1.8999999156221747e-05,98130,0.0,0.0
2024-10-25 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.700000029813964e-05,1.8000000636675395e-05,91706,0.0,0.0
2024-10-26 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.5999999959603883e-05,42571,0.0,0.0
2024-10-27 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,9.999999747378752e-06,1.2999999853491317e-05,97966,0.0,0.0
2024-10-28 00:00:00+00:00,1.2999999853491317e-05,1.700000029813964e-05,1.1000000085914508e-05,1.5999999959603883e-05,67431,0.0,0.0
2024-10-29 00:00:00+00:00,1.5999999959603883e-05,2.4000000848900527e-05,1.4000000192027073e-05,2.300000051036477e-05,131252,0.0,0.0
2024-10-30 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,1.8000000636675395e-05,1.8999999156221747e-05,86093,0.0,0.0
2024-10-31 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.700000029813964e-05,1.8000000636675395e-05,64070,0.0,0.0
2024-11-01 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.8000000636675395e-05,47237,0.0,0.0
2024-11-02 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.4999999621068127e-05,38464,0.0,0.0
2024-11-03 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,8351,0.0,0.0
2024-11-04 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4999999621068127e-05,43986,0.0,0.0
2024-11-05 00:00:00+00:00,1.4999999621068127e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.8000000636675395e-05,51735,0.0,0.0
2024-11-06 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.700000029813964e-05,1.9999999494757503e-05,57793,0.0,0.0
2024-11-07 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.4999999621068127e-05,1.700000029813964e-05,75555,0.0,0.0
2024-11-08 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.8000000636675395e-05,65919,0.0,0.0
2024-11-09 00:00:00+00:00,1.8000000636675395e-05,2.700000004551839e-05,1.700000029813964e-05,2.700000004551839e-05,53393,0.0,0.0
2024-11-10 00:00:00+00:00,2.700000004551839e-05,3.199999991920777e-05,2.300000051036477e-05,2.700000004551839e-05,172029,0.0,0.0
2024-11-11 00:00:00+00:00,2.700000004551839e-05,2.9999999242136255e-05,1.8000000636675395e-05,1.8999999156221747e-05,139994,0.0,0.0
2024-11-12 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,74782,0.0,0.0
2024-11-13 00:00:00+00:00,1.8000000636675395e-05,3.400000059627928e-05,1.5999999959603883e-05,3.400000059627928e-05,205166,0.0,0.0
2024-11-14 00:00:00+00:00,3.400000059627928e-05,5.6000000768108293e-05,2.9999999242136255e-05,4.5000000682193786e-05,589324,0.0,0.0
2024-11-15 00:00:00+00:00,4.5000000682193786e-05,4.70000013592653e-05,3.099999958067201e-05,4.5000000682193786e-05,343832,0.0,0.0
2024-11-16 00:00:00+00:00,4.5000000682193786e-05,5.199999941396527e-05,4.099999932805076e-05,4.8999998398358e-05,233763,0.0,0.0
2024-11-17 00:00:00+00:00,4.8999998398358e-05,5.700000110664405e-05,4.5000000682193786e-05,4.999999873689376e-05,203897,0.0,0.0
2024-11-18 00:00:00+00:00,4.999999873689376e-05,5.6000000768108293e-05,4.199999966658652e-05,4.199999966658652e-05,201186,0.0,0.0
2024-11-19 00:00:00+00:00,4.199999966658652e-05,4.70000013592653e-05,3.5000000934815034e-05,3.600000127335079e-05,156318,0.0,0.0
2024-11-20 00:00:00+00:00,3.600000127335079e-05,3.7999998312443495e-05,2.8000000384054147e-05,2.8000000384054147e-05,148633,0.0,0.0
2024-11-21 00:00:00+00:00,2.8000000384054147e-05,3.199999991920777e-05,2.4000000848900527e-05,3.199999991920777e-05,143640,0.0,0.0
2024-11-22 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,2.4000000848900527e-05,2.499999936844688e-05,74926,0.0,0.0
2024-11-23 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.499999936844688e-05,2.700000004551839e-05,48684,0.0,0.0
2024-11-24 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.300000051036477e-05,2.300000051036477e-05,35431,0.0,0.0
2024-11-25 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.300000051036477e-05,79841,0.0,0.0
2024-11-26 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.8999999156221747e-05,2.2000000171829015e-05,57081,0.0,0.0
2024-11-27 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.9999999494757503e-05,2.099999983329326e-05,34475,0.0,0.0
2024-11-28 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.9999999494757503e-05,2.2000000171829015e-05,47257,0.0,0.0
2024-11-29 00:00:00+00:00,2.2000000171829015e-05,3.099999958067201e-05,1.9999999494757503e-05,2.700000004551839e-05,126886,0.0,0.0
2024-11-30 00:00:00+00:00,2.700000004551839e-05,3.300000025774352e-05,2.5999999706982635e-05,2.5999999706982635e-05,126749,0.0,0.0
2024-12-01 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.4000000848900527e-05,2.700000004551839e-05,34206,0.0,0.0
2024-12-02 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.099999983329326e-05,2.2000000171829015e-05,42418,0.0,0.0
2024-12-03 00:00:00+00:00,2.2000000171829015e-05,2.8000000384054147e-05,2.099999983329326e-05,2.5999999706982635e-05,49040,0.0,0.0
2024-12-04 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.499999936844688e-05,36926,0.0,0.0
2024-12-05 00:00:00+00:00,2.499999936844688e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.499999936844688e-05,51032,0.0,0.0
2024-12-06 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.499999936844688e-05,2.8000000384054147e-05,57323,0.0,0.0
2024-12-07 00:00:00+00:00,2.8000000384054147e-05,3.899999865097925e-05,2.8000000384054147e-05,3.7999998312443495e-05,103046,0.0,0.0
2024-12-08 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,2.9999999242136255e-05,3.199999991920777e-05,80168,0.0,0.0
2024-12-09 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,2.300000051036477e-05,2.499999936844688e-05,56918,0.0,0.0
2024-12-10 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.099999983329326e-05,2.4000000848900527e-05,63683,0.0,0.0
2024-12-11 00:00:00+00:00,2.4000000848900527e-05,2.700000004551839e-05,2.2000000171829015e-05,2.499999936844688e-05,47551,0.0,0.0
2024-12-12 00:00:00+00:00,2.499999936844688e-05,2.9000000722589903e-05,2.099999983329326e-05,2.300000051036477e-05,70444,0.0,0.0
2024-12-13 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.4999999621068127e-05,1.8000000636675395e-05,121582,0.0,0.0
2024-12-14 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.4000000192027073e-05,50346,0.0,0.0
2024-12-15 00:00:00+00:00,1.4000000192027073e-05,1.8000000636675395e-05,1.2000000424450263e-05,1.700000029813964e-05,52413,0.0,0.0
2024-12-16 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.1000000085914508e-05,1.1000000085914508e-05,94355,0.0,0.0
2024-12-17 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,9.999999747378752e-06,1.2000000424450263e-05,44786,0.0,0.0
2024-12-18 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.1000000085914508e-05,59556,0.0,0.0
2024-12-19 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,7.999999979801942e-06,9.000000318337698e-06,52203,0.0,0.0
2024-12-20 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,28530,0.0,0.0
2024-12-21 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,52238,0.0,0.0
2024-12-22 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,40981,0.0,0.0
2024-12-23 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.999999747378752e-06,52630,0.0,0.0
2024-12-24 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,28386,0.0,0.0
2024-12-25 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,8747,0.0,0.0
2024-12-26 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,7.999999979801942e-06,9.999999747378752e-06,94260,0.0,0.0
2024-12-27 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,22277,0.0,0.0
2024-12-28 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,7106,0.0,0.0
2024-12-29 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,6793,0.0,0.0
2024-12-30 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,6345,0.0,0.0
2024-12-31 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,25766,0.0,0.0
2025-01-01 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,3566,0.0,0.0
2025-01-02 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,4280,0.0,0.0
2025-01-03 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,19494,0.0,0.0
2025-01-04 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,7.999999979801942e-06,9.999999747378752e-06,24465,0.0,0.0
2025-01-05 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.999999747378752e-06,1.2000000424450263e-05,10926,0.0,0.0
2025-01-06 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.000000318337698e-06,9.000000318337698e-06,17030,0.0,0.0
2025-01-07 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,11231,0.0,0.0
2025-01-08 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,4869,0.0,0.0
2025-01-09 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,12629,0.0,0.0
2025-01-10 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,35548,0.0,0.0
2025-01-11 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,4071,0.0,0.0
2025-01-12 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,2938,0.0,0.0
2025-01-13 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,7192,0.0,0.0
2025-01-14 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,3224,0.0,0.0
2025-01-15 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,1329,0.0,0.0
2025-01-16 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,3270,0.0,0.0
2025-01-17 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,3213,0.0,0.0
2025-01-18 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,20311,0.0,0.0
2025-01-19 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,7392,0.0,0.0
2025-01-20 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,2370,0.0,0.0
2025-01-21 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,2256,0.0,0.0
2025-01-22 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,2445,0.0,0.0
2025-01-23 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,6752,0.0,0.0
2025-01-24 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,1584,0.0,0.0
2025-01-25 00:00:00+00:00,3.999999989900971e-06,7.999999979801942e-06,3.999999989900971e-06,6.000000212225132e-06,44340,0.0,0.0
2025-01-26 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,20487,0.0,0.0
2025-01-27 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,3803,0.0,0.0
2025-01-28 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,7097,0.0,0.0
2025-01-29 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,2167,0.0,0.0
2025-01-30 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,3975,0.0,0.0
2025-01-31 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4397,0.0,0.0
2025-02-01 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,639,0.0,0.0
2025-02-02 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,4496,0.0,0.0
2025-02-03 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,4376,0.0,0.0
2025-02-04 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,1020,0.0,0.0
2025-02-05 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,1045,0.0,0.0
2025-02-06 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,563,0.0,0.0
2025-02-07 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,2264,0.0,0.0
2025-02-08 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1522,0.0,0.0
2025-02-09 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,1400,0.0,0.0
2025-02-10 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,1481,0.0,0.0
2025-02-11 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1129,0.0,0.0
2025-02-12 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1957,0.0,0.0
2025-02-13 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,787,0.0,0.0
2025-02-14 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,624,0.0,0.0
2025-02-15 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,1011,0.0,0.0
2025-02-16 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,2667,0.0,0.0
2025-02-17 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,2083,0.0,0.0
