TIMESTAMP,PISCES_OPEN_PRICE_USD,PISCES_HIGH_PRICE_USD,PISCES_LOW_PRICE_USD,PISCES_CLOSE_PRICE_USD,PISCES_VOLUME_USD,PISCES_DIVIDENDS_USD,PISCES_STOCK_SPLITS_USD
2025-02-04 00:00:00+00:00,0.0009379999828524888,0.001041000010445714,0.0008909999742172658,0.0009340000106021762,7444,0.0,0.0
2025-02-05 00:00:00+00:00,0.0009340000106021762,0.0009510000236332417,0.0008650000090710819,0.0008650000090710819,3161,0.0,0.0
2025-02-06 00:00:00+00:00,0.0008650000090710819,0.0009360000258311629,0.0008280000183731318,0.0008679999737069011,6829,0.0,0.0
2025-02-07 00:00:00+00:00,0.0008679999737069011,0.0009980000322684646,0.0008679999737069011,0.0009840000420808792,6645,0.0,0.0
2025-02-08 00:00:00+00:00,0.0009840000420808792,0.0012740000383928418,0.0009840000420808792,0.0012700000079348683,5741,0.0,0.0
2025-02-09 00:00:00+00:00,0.0012700000079348683,0.0012750000460073352,0.00108299998100847,0.0011190000222995877,12198,0.0,0.0
2025-02-10 00:00:00+00:00,0.0011190000222995877,0.0011609999928623438,0.0010420000180602074,0.0010629999451339245,4482,0.0,0.0
2025-02-11 00:00:00+00:00,0.0010629999451339245,0.0010689999908208847,0.0007869999972172081,0.0009190000128000975,20474,0.0,0.0
2025-02-12 00:00:00+00:00,0.0009190000128000975,0.0009190000128000975,0.0008449999731965363,0.0008709999965503812,1977,0.0,0.0
2025-02-13 00:00:00+00:00,0.0008709999965503812,0.0008880000095814466,0.0008319999906234443,0.0008340000058524311,816,0.0,0.0
2025-02-14 00:00:00+00:00,0.0008340000058524311,0.0011630000080913305,0.00072900002123788,0.0011579999700188637,16805,0.0,0.0
2025-02-15 00:00:00+00:00,0.0011579999700188637,0.0012039999710395932,0.0007140000234358013,0.0007179999956861138,23403,0.0,0.0
2025-02-16 00:00:00+00:00,0.0007179999956861138,0.0008159999852068722,0.0007159999804571271,0.0007459999760612845,7031,0.0,0.0
2025-02-17 00:00:00+00:00,0.0007479999912902713,0.0018820000113919377,0.0007479999912902713,0.001129999989643693,303646,0.0,0.0
2025-02-18 00:00:00+00:00,0.001129999989643693,0.001214000047184527,0.0007340000011026859,0.0007350000087171793,39996,0.0,0.0
2025-02-19 00:00:00+00:00,0.0007350000087171793,0.0007900000200606883,0.0004939999780617654,0.0005319999763742089,41438,0.0,0.0
2025-02-20 00:00:00+00:00,0.0005319999763742089,0.0005319999763742089,0.0004720000142697245,0.0004780000017490238,5865,0.0,0.0
2025-02-21 00:00:00+00:00,0.0004780000017490238,0.0006019999855197966,0.00047599998652003706,0.0006000000284984708,13561,0.0,0.0
2025-02-22 00:00:00+00:00,0.0006060000159777701,0.0006980000180192292,0.0006060000159777701,0.0006980000180192292,7812,0.0,0.0
2025-02-23 00:00:00+00:00,0.0006980000180192292,0.0006980000180192292,0.0005750000127591193,0.000582000007852912,4679,0.0,0.0
2025-02-24 00:00:00+00:00,0.000582000007852912,0.000582000007852912,0.0004889999981969595,0.0004910000134259462,1116,0.0,0.0
2025-02-25 00:00:00+00:00,0.0004910000134259462,0.0006840000278316438,0.0004670000053010881,0.0006840000278316438,10016,0.0,0.0
2025-02-26 00:00:00+00:00,0.0006840000278316438,0.0008319999906234443,0.0006840000278316438,0.0007740000146441162,11279,0.0,0.0
2025-02-27 00:00:00+00:00,0.0007740000146441162,0.0007740000146441162,0.0007399999885819852,0.0007469999836757779,409,0.0,0.0
2025-02-28 00:00:00+00:00,0.0007469999836757779,0.0007769999792799354,0.0006339999963529408,0.0007769999792799354,3440,0.0,0.0
2025-03-01 00:00:00+00:00,0.0007769999792799354,0.0007769999792799354,0.0007009999826550484,0.0007520000217482448,2556,0.0,0.0
2025-03-02 00:00:00+00:00,0.0007520000217482448,0.0009069999796338379,0.0007200000109151006,0.0008960000122897327,3864,0.0,0.0
2025-03-03 00:00:00+00:00,0.0008960000122897327,0.0008960000122897327,0.0003589999978430569,0.00042600001324899495,25936,0.0,0.0
2025-03-04 00:00:00+00:00,0.00042600001324899495,0.0004309999931138009,0.00031599999056197703,0.0004250000056345016,12824,0.0,0.0
2025-03-05 00:00:00+00:00,0.0004250000056345016,0.0004349999944679439,0.0004020000051241368,0.0004140000091865659,0,0.0,0.0
2025-03-06 00:00:00+00:00,0.0004140000091865659,0.00047400000039488077,0.0004140000091865659,0.00043399998685345054,1677,0.0,0.0
2025-03-07 00:00:00+00:00,0.00043399998685345054,0.00043700000969693065,0.0004079999926034361,0.00041000000783242285,1080,0.0,0.0
2025-03-08 00:00:00+00:00,0.00041000000783242285,0.0004130000015720725,0.00039900001138448715,0.0004039999912492931,0,0.0,0.0
2025-03-09 00:00:00+00:00,0.0004039999912492931,0.0004039999912492931,0.00037399999564513564,0.00037399999564513564,136,0.0,0.0
2025-03-10 00:00:00+00:00,0.00037399999564513564,0.0003809999907389283,0.00033400001120753586,0.0003370000049471855,612,0.0,0.0
2025-03-11 00:00:00+00:00,0.0003370000049471855,0.00039400000241585076,0.00033599999733269215,0.00039400000241585076,1435,0.0,0.0
2025-03-12 00:00:00+00:00,0.00039400000241585076,0.0004419999895617366,0.0003929999948013574,0.0004090000002179295,6285,0.0,0.0
2025-03-13 00:00:00+00:00,0.0004090000002179295,0.00041199999395757914,0.0003910000086762011,0.00039400000241585076,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.00039400000241585076,0.00043899999582208693,0.00039400000241585076,0.00043899999582208693,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.00043899999582208693,0.00045900000259280205,0.00043200000072829425,0.00044999999227002263,926,0.0,0.0
2025-03-16 00:00:00+00:00,0.00044999999227002263,0.000450999999884516,0.0004180000105407089,0.0004180000105407089,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.0004180000105407089,0.00045200000749900937,0.0004180000105407089,0.00044999999227002263,1178,0.0,0.0
