TIMESTAMP,GRACY_OPEN_PRICE_USD,GRACY_HIGH_PRICE_USD,GRACY_LOW_PRICE_USD,GRACY_CLOSE_PRICE_USD,GRACY_VOLUME_USD,GRACY_DIVIDENDS_USD,GRACY_STOCK_SPLITS_USD
2023-07-05 00:00:00+00:00,0.08636099845170975,0.08636099845170975,0.043209001421928406,0.04389199987053871,169875,0.0,0.0
2023-07-06 00:00:00+00:00,0.043859001249074936,0.044599998742341995,0.04295499995350838,0.04344300180673599,42319,0.0,0.0
2023-07-07 00:00:00+00:00,0.04344699904322624,0.04526900127530098,0.04293200001120567,0.04473099857568741,24795,0.0,0.0
2023-07-08 00:00:00+00:00,0.04473099857568741,0.04505600035190582,0.044061001390218735,0.044422999024391174,8134,0.0,0.0
2023-07-09 00:00:00+00:00,0.044422999024391174,0.044537998735904694,0.04334700107574463,0.043970998376607895,10853,0.0,0.0
2023-07-10 00:00:00+00:00,0.043970998376607895,0.043970998376607895,0.04221700131893158,0.04261599853634834,42479,0.0,0.0
2023-07-11 00:00:00+00:00,0.04261599853634834,0.0443589985370636,0.04201100021600723,0.04334700107574463,29166,0.0,0.0
2023-07-12 00:00:00+00:00,0.04334700107574463,0.04334700107574463,0.04197999835014343,0.042309001088142395,25310,0.0,0.0
2023-07-13 00:00:00+00:00,0.042309001088142395,0.043818000704050064,0.040171001106500626,0.04019499942660332,63782,0.0,0.0
2023-07-14 00:00:00+00:00,0.04019400104880333,0.042034000158309937,0.04010799899697304,0.04182799905538559,34377,0.0,0.0
2023-07-15 00:00:00+00:00,0.04178300127387047,0.043331000953912735,0.0405149981379509,0.04088800027966499,48268,0.0,0.0
2023-07-16 00:00:00+00:00,0.04088800027966499,0.04241599887609482,0.040502000600099564,0.042068999260663986,26416,0.0,0.0
2023-07-17 00:00:00+00:00,0.042068999260663986,0.04231199994683266,0.04084499925374985,0.04228200018405914,27866,0.0,0.0
2023-07-18 00:00:00+00:00,0.04228200018405914,0.04241500049829483,0.03949499875307083,0.041131000965833664,26802,0.0,0.0
2023-07-19 00:00:00+00:00,0.04112999886274338,0.04153599962592125,0.03967199847102165,0.04078400135040283,8519,0.0,0.0
2023-07-20 00:00:00+00:00,0.04078099876642227,0.04129600152373314,0.03925900161266327,0.0399169996380806,57982,0.0,0.0
2023-07-21 00:00:00+00:00,0.0399169996380806,0.04144100099802017,0.038874998688697815,0.039645999670028687,131463,0.0,0.0
2023-07-22 00:00:00+00:00,0.039645999670028687,0.042746998369693756,0.039645999670028687,0.042357999831438065,50829,0.0,0.0
2023-07-23 00:00:00+00:00,0.04221000149846077,0.04639999940991402,0.040842000395059586,0.04136300086975098,784842,0.0,0.0
2023-07-24 00:00:00+00:00,0.04136300086975098,0.04266799986362457,0.03911200165748596,0.03930399939417839,216786,0.0,0.0
2023-07-25 00:00:00+00:00,0.039301998913288116,0.03989399969577789,0.03877900168299675,0.03968700021505356,35215,0.0,0.0
2023-07-26 00:00:00+00:00,0.03967899829149246,0.042392000555992126,0.03875799849629402,0.04007900133728981,109175,0.0,0.0
2023-07-27 00:00:00+00:00,0.040070001035928726,0.04057500138878822,0.03929100185632706,0.040164001286029816,47273,0.0,0.0
