TIMESTAMP,NEIRO33184_OPEN_PRICE_USD,NEIRO33184_HIGH_PRICE_USD,NEIRO33184_LOW_PRICE_USD,NEIRO33184_CLOSE_PRICE_USD,NEIRO33184_VOLUME_USD,NEIRO33184_DIVIDENDS_USD,NEIRO33184_STOCK_SPLITS_USD
2024-09-28 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,553818,0.0,0.0
2024-09-29 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,3.000000106112566e-06,972262,0.0,0.0
2024-09-30 00:00:00+00:00,3.000000106112566e-06,7.999999979801942e-06,3.000000106112566e-06,7.999999979801942e-06,716127,0.0,0.0
2024-10-01 00:00:00+00:00,7.999999979801942e-06,1.8000000636675395e-05,7.000000096013537e-06,1.8000000636675395e-05,479763,0.0,0.0
2024-10-02 00:00:00+00:00,1.8000000636675395e-05,4.5000000682193786e-05,1.700000029813964e-05,4.5000000682193786e-05,574983,0.0,0.0
2024-10-03 00:00:00+00:00,4.5000000682193786e-05,0.00011100000119768083,3.5000000934815034e-05,0.00010399999882793054,1242454,0.0,0.0
2024-10-04 00:00:00+00:00,0.00010399999882793054,0.00031400000443682075,9.200000204145908e-05,0.0002690000110305846,1539832,0.0,0.0
2024-10-05 00:00:00+00:00,0.0002690000110305846,0.0007740000146441162,0.00024300000222865492,0.0006220000213943422,1749051,0.0,0.0
2024-10-06 00:00:00+00:00,0.0006220000213943422,0.002326000016182661,0.0006089999806135893,0.0015930000226944685,1312364,0.0,0.0
2024-10-07 00:00:00+00:00,0.0015930000226944685,0.002532999962568283,6.299999949987978e-05,6.399999983841553e-05,605402,0.0,0.0
2024-10-08 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,3.000000106112566e-06,4.999999873689376e-06,449416,0.0,0.0
2024-10-09 00:00:00+00:00,4.999999873689376e-06,1.5999999959603883e-05,4.999999873689376e-06,1.4999999621068127e-05,763773,0.0,0.0
2024-10-10 00:00:00+00:00,1.4999999621068127e-05,5.400000009103678e-05,1.4000000192027073e-05,5.199999941396527e-05,1931781,0.0,0.0
2024-10-11 00:00:00+00:00,5.199999941396527e-05,0.00021600000036414713,4.999999873689376e-05,0.00020799999765586108,2482896,0.0,0.0
2024-10-12 00:00:00+00:00,0.00020799999765586108,0.0008079999824985862,0.00016399999731220305,0.0006880000000819564,3392861,0.0,0.0
