TIMESTAMP,SCORPIO_OPEN_PRICE_USD,SCORPIO_HIGH_PRICE_USD,SCORPIO_LOW_PRICE_USD,SCORPIO_CLOSE_PRICE_USD,SCORPIO_VOLUME_USD,SCORPIO_DIVIDENDS_USD,SCORPIO_STOCK_SPLITS_USD
2025-02-05 00:00:00+00:00,0.0009430000209249556,0.0009430000209249556,0.0008769999840296805,0.0008769999840296805,559,0.0,0.0
2025-02-06 00:00:00+00:00,0.0008769999840296805,0.0009219999774359167,0.0008459999808110297,0.0008730000117793679,1704,0.0,0.0
2025-02-07 00:00:00+00:00,0.0008730000117793679,0.0010209999745711684,0.0007510000141337514,0.0010209999745711684,5006,0.0,0.0
2025-02-08 00:00:00+00:00,0.0010209999745711684,0.0012509999796748161,0.0010209999745711684,0.0012450000504031777,7060,0.0,0.0
2025-02-09 00:00:00+00:00,0.0012450000504031777,0.0012540000025182962,0.0010789999505504966,0.0010789999505504966,7347,0.0,0.0
2025-02-10 00:00:00+00:00,0.0010789999505504966,0.001154000055976212,0.001025000005029142,0.001032999949529767,7713,0.0,0.0
2025-02-11 00:00:00+00:00,0.001032999949529767,0.0010379999876022339,0.0008870000019669533,0.0009469999931752682,4136,0.0,0.0
2025-02-12 00:00:00+00:00,0.0009469999931752682,0.0009469999931752682,0.000893999997060746,0.0008989999769255519,547,0.0,0.0
2025-02-13 00:00:00+00:00,0.0008989999769255519,0.0008989999769255519,0.0008679999737069011,0.0008870000019669533,395,0.0,0.0
2025-02-14 00:00:00+00:00,0.0008870000019669533,0.001164000015705824,0.0007319999858736992,0.0010939999483525753,22168,0.0,0.0
2025-02-15 00:00:00+00:00,0.0010939999483525753,0.0010939999483525753,0.000678999989759177,0.0007430000114254653,30600,0.0,0.0
2025-02-16 00:00:00+00:00,0.0007430000114254653,0.000754999986384064,0.000707999977748841,0.0007099999929778278,1940,0.0,0.0
2025-02-17 00:00:00+00:00,0.0007179999956861138,0.0018129999516531825,0.0006970000104047358,0.001044000033289194,141216,0.0,0.0
2025-02-18 00:00:00+00:00,0.001044000033289194,0.001117000007070601,0.000610999995842576,0.000615999975707382,27674,0.0,0.0
2025-02-19 00:00:00+00:00,0.000615999975707382,0.0006760000251233578,0.00048499999684281647,0.0005089999758638442,21994,0.0,0.0
2025-02-20 00:00:00+00:00,0.0005089999758638442,0.0005089999758638442,0.0004579999949783087,0.0004799999878741801,5256,0.0,0.0
2025-02-21 00:00:00+00:00,0.0004799999878741801,0.000539999979082495,0.00045399999362416565,0.0005380000220611691,5480,0.0,0.0
2025-02-22 00:00:00+00:00,0.0005380000220611691,0.0006590000120922923,0.0005380000220611691,0.0006350000039674342,7833,0.0,0.0
2025-02-23 00:00:00+00:00,0.0006350000039674342,0.0006399999838322401,0.000577000027988106,0.0005799999926239252,3548,0.0,0.0
2025-02-24 00:00:00+00:00,0.0005799999926239252,0.0005810000002384186,0.0005109999910928309,0.0005119999987073243,505,0.0,0.0
2025-02-25 00:00:00+00:00,0.0005119999987073243,0.0005119999987073243,0.0004290000069886446,0.0005050000036135316,2513,0.0,0.0
2025-02-26 00:00:00+00:00,0.0005050000036135316,0.000506000011228025,0.00046499999007210135,0.00046499999007210135,1425,0.0,0.0
2025-02-27 00:00:00+00:00,0.00046499999007210135,0.0004670000053010881,0.00044100001105107367,0.00044100001105107367,382,0.0,0.0
2025-02-28 00:00:00+00:00,0.00044100001105107367,0.0004879999905824661,0.0004070000140927732,0.0004879999905824661,894,0.0,0.0
2025-03-01 00:00:00+00:00,0.0004879999905824661,0.0005099999834783375,0.0004689999914262444,0.0005099999834783375,1407,0.0,0.0
2025-03-02 00:00:00+00:00,0.0005099999834783375,0.0006849999772384763,0.0005099999834783375,0.0006849999772384763,1888,0.0,0.0
2025-03-03 00:00:00+00:00,0.0006849999772384763,0.0006849999772384763,0.000455000001238659,0.00046099998871795833,3632,0.0,0.0
