TIMESTAMP,WHISKEY_OPEN_PRICE_USD,WHISKEY_HIGH_PRICE_USD,WHISKEY_LOW_PRICE_USD,WHISKEY_CLOSE_PRICE_USD,WHISKEY_VOLUME_USD,WHISKEY_DIVIDENDS_USD,WHISKEY_STOCK_SPLITS_USD
2024-06-24 00:00:00+00:00,0.000615999975707382,0.0008140000281855464,0.0005709999823011458,0.0006060000159777701,616527,0.0,0.0
2024-06-25 00:00:00+00:00,0.0006060000159777701,0.0007949999999254942,0.00023499999952036887,0.000391999987186864,418599,0.0,0.0
2024-06-26 00:00:00+00:00,0.000391999987186864,0.0004330000083427876,0.00018200000340584666,0.00027099999715574086,262548,0.0,0.0
2024-06-27 00:00:00+00:00,0.00027099999715574086,0.0002749999985098839,0.0002010000025620684,0.0002209999947808683,144383,0.0,0.0
2024-06-28 00:00:00+00:00,0.0002209999947808683,0.00023499999952036887,0.0001720000000204891,0.0001720000000204891,156225,0.0,0.0
2024-06-29 00:00:00+00:00,0.00017299999308306724,0.0002119999990100041,0.0001720000000204891,0.0002099999983329326,110943,0.0,0.0
2024-06-30 00:00:00+00:00,0.0002099999983329326,0.0003429999924264848,0.00020900000527035445,0.0002899999963119626,222974,0.0,0.0
2024-07-01 00:00:00+00:00,0.0002899999963119626,0.00033999999868683517,0.00021399999968707561,0.00024500000290572643,98853,0.0,0.0
2024-07-02 00:00:00+00:00,0.00024500000290572643,0.0002570000069681555,0.00016900000628083944,0.00017499999376013875,47070,0.0,0.0
2024-07-03 00:00:00+00:00,0.00017499999376013875,0.00027600000612437725,0.0001429999974789098,0.00020700000459328294,88134,0.0,0.0
2024-07-04 00:00:00+00:00,0.00020700000459328294,0.00039900001138448715,0.0001829999964684248,0.0002899999963119626,174181,0.0,0.0
2024-07-05 00:00:00+00:00,0.0002899999963119626,0.00029200001154094934,0.00021899999410379678,0.00023099999816622585,92345,0.0,0.0
2024-07-06 00:00:00+00:00,0.00023099999816622585,0.00023099999816622585,0.00014899999951012433,0.00017299999308306724,67655,0.0,0.0
2024-07-07 00:00:00+00:00,0.00017299999308306724,0.00020700000459328294,0.00013499999477062374,0.00018099999579135329,46020,0.0,0.0
2024-07-08 00:00:00+00:00,0.00018099999579135329,0.00018099999579135329,0.00010599999950500205,0.00011500000255182385,73961,0.0,0.0
2024-07-09 00:00:00+00:00,0.00011500000255182385,0.000155999994603917,0.00011500000255182385,0.00013899999612476677,34975,0.0,0.0
2024-07-10 00:00:00+00:00,0.00013899999612476677,0.00015100000018719584,0.00012599999899975955,0.00015100000018719584,12742,0.0,0.0
2024-07-11 00:00:00+00:00,0.00015100000018719584,0.00020199999562464654,0.0001449999981559813,0.00017899999511428177,34803,0.0,0.0
2024-07-12 00:00:00+00:00,0.00017899999511428177,0.00019099999917671084,0.0001140000022132881,0.0001340000017080456,43605,0.0,0.0
2024-07-13 00:00:00+00:00,0.0001340000017080456,0.00014699999883305281,0.0001250000059371814,0.00013899999612476677,15968,0.0,0.0
2024-07-14 00:00:00+00:00,0.00013899999612476677,0.00014600000577047467,0.00012700000661425292,0.00014099999680183828,21272,0.0,0.0
2024-07-15 00:00:00+00:00,0.00014099999680183828,0.00015900000289548188,0.00014099999680183828,0.00015700000221841037,12935,0.0,0.0
2024-07-16 00:00:00+00:00,0.00015700000221841037,0.00017299999308306724,9.600000339560211e-05,0.00011899999663000926,30398,0.0,0.0
2024-07-17 00:00:00+00:00,0.00011899999663000926,0.00012399999832268804,0.00010900000052060932,0.00010900000052060932,7662,0.0,0.0
2024-07-18 00:00:00+00:00,0.00010900000052060932,0.0001230000052601099,9.7999996796716e-05,0.00011000000085914508,7634,0.0,0.0
2024-07-19 00:00:00+00:00,0.00011000000085914508,0.00011800000356743112,8.199999865610152e-05,0.00010099999781232327,17642,0.0,0.0
2024-07-20 00:00:00+00:00,0.00010099999781232327,0.00010299999848939478,8.299999899463728e-05,9.699999645818025e-05,7680,0.0,0.0
2024-07-21 00:00:00+00:00,9.699999645818025e-05,0.00010399999882793054,7.400000322377309e-05,7.500000356230885e-05,11246,0.0,0.0
2024-07-22 00:00:00+00:00,7.500000356230885e-05,0.00011700000322889537,5.6000000768108293e-05,9.000000136438757e-05,37535,0.0,0.0
2024-07-23 00:00:00+00:00,9.000000136438757e-05,0.00013800000306218863,8.900000102585182e-05,0.00013299999409355223,21027,0.0,0.0
