TIMESTAMP,FERMA_OPEN_PRICE_USD,FERMA_HIGH_PRICE_USD,FERMA_LOW_PRICE_USD,FERMA_CLOSE_PRICE_USD,FERMA_VOLUME_USD,FERMA_DIVIDENDS_USD,FERMA_STOCK_SPLITS_USD
2023-02-14 00:00:00+00:00,0.08288899809122086,0.08432000130414963,0.08186499774456024,0.08186600357294083,101380,0.0,0.0
2023-02-15 00:00:00+00:00,0.08186700195074081,0.08684500306844711,0.08086399734020233,0.0866909995675087,103765,0.0,0.0
2023-02-16 00:00:00+00:00,0.08671200275421143,0.1014069989323616,0.08655700087547302,0.08873199671506882,117708,0.0,0.0
2023-02-17 00:00:00+00:00,0.08882799744606018,0.1262580007314682,0.08865900337696075,0.09041299670934677,122058,0.0,0.0
2023-02-18 00:00:00+00:00,0.09041299670934677,0.10813199728727341,0.09023000299930573,0.09893099963665009,80672,0.0,0.0
2023-02-19 00:00:00+00:00,0.09894199669361115,0.0990850031375885,0.09623000025749207,0.09628599882125854,45996,0.0,0.0
2023-02-20 00:00:00+00:00,0.09628599882125854,0.09680700302124023,0.09245800226926804,0.0965069979429245,86841,0.0,0.0
2023-02-21 00:00:00+00:00,0.09646999835968018,0.09667599946260452,0.08680599927902222,0.08860599994659424,109437,0.0,0.0
2023-02-22 00:00:00+00:00,0.08860599994659424,0.09455599635839462,0.08850499987602234,0.09455499798059464,117331,0.0,0.0
2023-02-23 00:00:00+00:00,0.09455499798059464,0.09520500153303146,0.0920030027627945,0.09256300330162048,109460,0.0,0.0
2023-02-24 00:00:00+00:00,0.09256300330162048,0.09320399910211563,0.08810500055551529,0.09320300072431564,114618,0.0,0.0
2023-02-25 00:00:00+00:00,0.09320300072431564,0.09320499747991562,0.08400300145149231,0.08855599910020828,108414,0.0,0.0
2023-02-26 00:00:00+00:00,0.08855599910020828,0.09095600247383118,0.08360300213098526,0.0840039998292923,103783,0.0,0.0
2023-02-27 00:00:00+00:00,0.08400300145149231,0.0840039998292923,0.07840300351381302,0.08175700157880783,100107,0.0,0.0
2023-02-28 00:00:00+00:00,0.08175600320100784,0.09163200110197067,0.0782030001282692,0.08905600011348724,98742,0.0,0.0
2023-03-01 00:00:00+00:00,0.08907700330018997,0.0892219990491867,0.08225800096988678,0.0851060003042221,105846,0.0,0.0
2023-03-02 00:00:00+00:00,0.0851060003042221,0.08855900168418884,0.0783270001411438,0.0839729979634285,111822,0.0,0.0
2023-03-03 00:00:00+00:00,0.08392000198364258,0.09300699830055237,0.0838249996304512,0.09095499664545059,112352,0.0,0.0
2023-03-04 00:00:00+00:00,0.0909539982676506,0.09095499664545059,0.08565299957990646,0.08995500206947327,110171,0.0,0.0
2023-03-05 00:00:00+00:00,0.08995500206947327,0.09340599924325943,0.08965499699115753,0.09085500240325928,112204,0.0,0.0
2023-03-06 00:00:00+00:00,0.09085399657487869,0.09440500289201736,0.08935599774122238,0.0935010015964508,116235,0.0,0.0
2023-03-07 00:00:00+00:00,0.0935010015964508,0.09615100175142288,0.086667999625206,0.08854500204324722,112767,0.0,0.0
2023-03-08 00:00:00+00:00,0.08856800198554993,0.09915100038051605,0.08840099722146988,0.09749999642372131,109233,0.0,0.0
2023-03-09 00:00:00+00:00,0.09749999642372131,0.09915000200271606,0.09222300350666046,0.09224399924278259,96514,0.0,0.0
2023-03-10 00:00:00+00:00,0.0922589972615242,0.0922589972615242,0.06974899768829346,0.08129099756479263,96856,0.0,0.0
