TIMESTAMP,SERAPH34650_OPEN_PRICE_USD,SERAPH34650_HIGH_PRICE_USD,SERAPH34650_LOW_PRICE_USD,SERAPH34650_CLOSE_PRICE_USD,SERAPH34650_VOLUME_USD,SERAPH34650_DIVIDENDS_USD,SERAPH34650_STOCK_SPLITS_USD
2025-02-03 00:00:00+00:00,0.0043020001612603664,0.004953000228852034,0.0030249999836087227,0.004951000213623047,118358,0.0,0.0
2025-02-04 00:00:00+00:00,0.004951000213623047,0.010249000042676926,0.004712999798357487,0.0076299998909235,295569,0.0,0.0
2025-02-05 00:00:00+00:00,0.0076299998909235,0.007904999889433384,0.0056409998796880245,0.005714000202715397,73526,0.0,0.0
2025-02-06 00:00:00+00:00,0.005714000202715397,0.006552999839186668,0.004594000056385994,0.005117000080645084,58945,0.0,0.0
2025-02-07 00:00:00+00:00,0.005117000080645084,0.006401999853551388,0.0050490000285208225,0.005107999779284,38571,0.0,0.0
2025-02-08 00:00:00+00:00,0.005107999779284,0.005487999878823757,0.005020999815315008,0.005162999965250492,28092,0.0,0.0
2025-02-09 00:00:00+00:00,0.005162999965250492,0.005714999977499247,0.004798999987542629,0.0049390001222491264,32020,0.0,0.0
2025-02-10 00:00:00+00:00,0.0049390001222491264,0.005872000008821487,0.0046790000051259995,0.005520000122487545,41273,0.0,0.0
2025-02-11 00:00:00+00:00,0.005520000122487545,0.006787999998778105,0.005034000147134066,0.00596599979326129,56916,0.0,0.0
2025-02-12 00:00:00+00:00,0.00596599979326129,0.006196000147610903,0.004666000138968229,0.005514000076800585,41538,0.0,0.0
2025-02-13 00:00:00+00:00,0.005514000076800585,0.005514000076800585,0.004585999995470047,0.004610999953001738,13366,0.0,0.0
2025-02-14 00:00:00+00:00,0.004610999953001738,0.005133999977260828,0.004610999953001738,0.004832000005990267,8287,0.0,0.0
2025-02-15 00:00:00+00:00,0.004832000005990267,0.004869000054895878,0.004308000206947327,0.0043379999697208405,24958,0.0,0.0
2025-02-16 00:00:00+00:00,0.0043379999697208405,0.004391999915242195,0.004145999904721975,0.004246000200510025,4925,0.0,0.0
2025-02-17 00:00:00+00:00,0.004246000200510025,0.004286999814212322,0.003338000038638711,0.003756999969482422,31777,0.0,0.0
2025-02-18 00:00:00+00:00,0.003756999969482422,0.003766000038012862,0.0028389999642968178,0.0032599999103695154,18480,0.0,0.0
2025-02-19 00:00:00+00:00,0.0032599999103695154,0.0034620000515133142,0.003106999909505248,0.003217000048607588,11899,0.0,0.0
2025-02-20 00:00:00+00:00,0.003217000048607588,0.004393999930471182,0.0031950001139193773,0.003868000116199255,47296,0.0,0.0
2025-02-21 00:00:00+00:00,0.003868000116199255,0.004356999881565571,0.0029140000697225332,0.0029140000697225332,50836,0.0,0.0
2025-02-22 00:00:00+00:00,0.0029140000697225332,0.0035719999577850103,0.0028639999218285084,0.003496000077575445,23259,0.0,0.0
2025-02-23 00:00:00+00:00,0.003496000077575445,0.003924999851733446,0.003260999917984009,0.00355900009162724,30459,0.0,0.0
2025-02-24 00:00:00+00:00,0.00355900009162724,0.003731000004336238,0.002827000105753541,0.002827000105753541,23198,0.0,0.0
2025-02-25 00:00:00+00:00,0.002827000105753541,0.003585000056773424,0.00278700003400445,0.003063000040128827,39720,0.0,0.0
2025-02-26 00:00:00+00:00,0.003063000040128827,0.003280000062659383,0.0030499999411404133,0.003197999903932214,4463,0.0,0.0
2025-02-27 00:00:00+00:00,0.003197999903932214,0.003449999960139394,0.002776999957859516,0.0028099999763071537,16087,0.0,0.0
2025-02-28 00:00:00+00:00,0.0028099999763071537,0.0028669999446719885,0.0025029999669641256,0.0028409999795258045,8056,0.0,0.0
2025-03-01 00:00:00+00:00,0.0028409999795258045,0.0028609998989850283,0.0026680000592023134,0.0027129999361932278,937,0.0,0.0
2025-03-02 00:00:00+00:00,0.0027129999361932278,0.003212000010535121,0.002678999910131097,0.003186000045388937,6630,0.0,0.0
