TIMESTAMP,JTO_OPEN_PRICE_USD,JTO_HIGH_PRICE_USD,JTO_LOW_PRICE_USD,JTO_CLOSE_PRICE_USD,JTO_VOLUME_USD,JTO_DIVIDENDS_USD,JTO_STOCK_SPLITS_USD
2023-12-07 00:00:00+00:00,1.6634140014648438,2.620105028152466,1.6190680265426636,2.3995609283447266,675185632,0.0,0.0
2023-12-08 00:00:00+00:00,2.3991899490356445,3.739733934402466,2.3919739723205566,3.520627021789551,1445171392,0.0,0.0
2023-12-09 00:00:00+00:00,3.5235021114349365,4.389657020568848,3.305422067642212,3.341141939163208,1072829775,0.0,0.0
2023-12-10 00:00:00+00:00,3.3454530239105225,3.7197930812835693,3.2318079471588135,3.4502100944519043,521277089,0.0,0.0
2023-12-11 00:00:00+00:00,3.4479379653930664,3.456334114074707,2.7971620559692383,2.9897620677948,432620234,0.0,0.0
2023-12-12 00:00:00+00:00,2.991373062133789,3.342111110687256,2.809735059738159,2.944340944290161,333325050,0.0,0.0
2023-12-13 00:00:00+00:00,2.9451310634613037,2.9570350646972656,2.6164679527282715,2.8334360122680664,224477276,0.0,0.0
2023-12-14 00:00:00+00:00,2.832550048828125,3.4171810150146484,2.792694091796875,3.4171810150146484,434827336,0.0,0.0
2023-12-15 00:00:00+00:00,3.419274091720581,3.6010360717773438,2.8234190940856934,2.8327479362487793,511456011,0.0,0.0
2023-12-16 00:00:00+00:00,2.8333740234375,3.192375898361206,2.803002119064331,2.922964096069336,234498089,0.0,0.0
2023-12-17 00:00:00+00:00,2.922961950302124,2.960599899291992,2.694533109664917,2.6982829570770264,155716757,0.0,0.0
2023-12-18 00:00:00+00:00,2.697519063949585,2.7364211082458496,2.2638590335845947,2.5029408931732178,212960447,0.0,0.0
2023-12-19 00:00:00+00:00,2.503398895263672,2.6460070610046387,2.35544490814209,2.3801279067993164,161947389,0.0,0.0
2023-12-20 00:00:00+00:00,2.379265069961548,2.7992749214172363,2.3405380249023438,2.647566080093384,251388086,0.0,0.0
2023-12-21 00:00:00+00:00,2.647830009460449,2.8824970722198486,2.57169508934021,2.8261120319366455,236367835,0.0,0.0
2023-12-22 00:00:00+00:00,2.8254289627075195,2.9348669052124023,2.4773030281066895,2.607985019683838,208314345,0.0,0.0
2023-12-23 00:00:00+00:00,2.6067891120910645,2.6537609100341797,2.4967470169067383,2.6356959342956543,103658302,0.0,0.0
2023-12-24 00:00:00+00:00,2.635392904281616,2.7126500606536865,2.4015629291534424,2.4493649005889893,141452816,0.0,0.0
2023-12-25 00:00:00+00:00,2.449176073074341,2.8950209617614746,2.42789888381958,2.746134042739868,194362785,0.0,0.0
2023-12-26 00:00:00+00:00,2.74570894241333,2.8554060459136963,2.3972420692443848,2.521665096282959,157378170,0.0,0.0
2023-12-27 00:00:00+00:00,2.5222830772399902,2.5320699214935303,2.422374963760376,2.4456450939178467,99926361,0.0,0.0
2023-12-28 00:00:00+00:00,2.4462859630584717,2.5048019886016846,2.2637670040130615,2.3250489234924316,87510087,0.0,0.0
2023-12-29 00:00:00+00:00,2.32525897026062,2.3303298950195312,2.1429529190063477,2.243942975997925,85241034,0.0,0.0
2023-12-30 00:00:00+00:00,2.243885040283203,2.264954090118408,2.141493082046509,2.2120211124420166,47203983,0.0,0.0
2023-12-31 00:00:00+00:00,2.2116899490356445,2.277056932449341,1.8027689456939697,1.8808629512786865,82303707,0.0,0.0
2024-01-01 00:00:00+00:00,1.8829519748687744,2.03312611579895,1.8208659887313843,1.9978610277175903,115537768,0.0,0.0
2024-01-02 00:00:00+00:00,1.9992109537124634,2.0482048988342285,1.8802510499954224,1.9301340579986572,92222735,0.0,0.0
