TIMESTAMP,ELONMARS_OPEN_PRICE_USD,ELONMARS_HIGH_PRICE_USD,ELONMARS_LOW_PRICE_USD,ELONMARS_CLOSE_PRICE_USD,ELONMARS_VOLUME_USD,ELONMARS_DIVIDENDS_USD,ELONMARS_STOCK_SPLITS_USD
2024-02-21 00:00:00+00:00,,,,0.0,2259,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,8459,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,2448,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,616,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,1513,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,1939,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,2290,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,4684,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,5216,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,3170,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,14580,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,7669,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,8349,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,16538,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,45631,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,6200,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,12542,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,22246,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,11534,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,3178,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,4207,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,3487,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,10708,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,7167,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,5138,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,4634,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,5012,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,2431,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,3429,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,1518,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,2165,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,1788,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,1658,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,5050,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,1230,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,2473,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,5615,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,41394,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,14536,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,1875,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,16424,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,2468,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,939,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,759,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,3113,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,1053,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,844,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,813,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,2257,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,758,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,1216,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,1934,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,3869,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,2446,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,1575,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,1876,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,754,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,403,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,570,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,3868,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,1477,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,1275,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,1041,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,1390,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,2256,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,940,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,969,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,3493,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,869,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,1976,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,639,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,623,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,276,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,188,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,401,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,387,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,759,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,526,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,1388,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,1231,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,910,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,2161,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,631,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,645,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,496,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,669,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,2557,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,457,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,2212,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,1050,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,4197,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,1038,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,2920,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,2008,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,3106,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,1881,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,4195,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,4596,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,2906,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,8190,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,18546,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,6777,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,1877,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,4407,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,6172,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,2322,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,2129,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,2897,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,5615,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,774,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,3870,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,499,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,488,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,524,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,1593,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,1498,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,431,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,473,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,888,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,350,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,489,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,1584,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,787,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,304,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,396,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,1192,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,816,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,1057,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,6680,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,33389,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,8918,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,2103,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,6760,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,4060,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,1395,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,811,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,232,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,361,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,141,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,1059,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,623,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,331,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,319,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,379,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,743,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,1178,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,1762,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,550,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,968,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,299,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,1647,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,243,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,251,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,977,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,827,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,1689,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,236,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,401,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,216,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,215,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,579,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,340,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,131,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,177,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,332,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,230,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,180,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,267,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,66,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,315,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,154,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,1622,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,2295,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,399,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,653,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,317,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,84,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,850,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,505,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,544,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,159,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,2065,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,1125,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,892,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,867,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,901,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,590,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,605,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,197,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,484,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,216,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,245,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,225,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,1043,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,206,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,188,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,595,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,306,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,255,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,306,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,568,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,348,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,1036,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,154,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,680,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,309,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,266,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,175,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,173,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,324,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,541,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,118,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,517,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,194,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,328,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,2049,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,388,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,1175,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,1092,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,7218,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,1351,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,1470,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,400,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,993,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,1817,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,7624,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,1516,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,870,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,2935,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,643,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,518,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,694,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,280,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,1850,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,689,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,553,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,445,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,345,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,948,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1245,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,627,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,350,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1500,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,647,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,327,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,442,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1916,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,672,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,831,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,291,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,593,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,6527,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,1545,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,336,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,406,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,277,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,487,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,227,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,178,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,266,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,327,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,427,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,371,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,287,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,322,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,1116,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,376,0.0,0.0
