TIMESTAMP,AL_OPEN_PRICE_USD,AL_HIGH_PRICE_USD,AL_LOW_PRICE_USD,AL_CLOSE_PRICE_USD,AL_VOLUME_USD,AL_DIVIDENDS_USD,AL_STOCK_SPLITS_USD
2024-05-03 00:00:00+00:00,0.2648800015449524,0.28199100494384766,0.2642489969730377,0.2764880061149597,13530,0.0,0.0
2024-05-04 00:00:00+00:00,0.2764880061149597,0.2764909863471985,0.2763260006904602,0.2763440012931824,27538,0.0,0.0
2024-05-05 00:00:00+00:00,0.2763440012931824,0.27641600370407104,0.2758210003376007,0.2759909927845001,30598,0.0,0.0
2024-05-06 00:00:00+00:00,0.2759909927845001,0.2761949896812439,0.2752000093460083,0.2761310040950775,0,0.0,0.0
2024-05-07 00:00:00+00:00,0.2761310040950775,0.2761310040950775,0.27092400193214417,0.27092400193214417,0,0.0,0.0
2024-05-08 00:00:00+00:00,0.27092400193214417,0.2905240058898926,0.2501800060272217,0.2565250098705292,5086461,0.0,0.0
2024-05-09 00:00:00+00:00,0.25733399391174316,0.2694210112094879,0.23169900476932526,0.2604829967021942,5005006,0.0,0.0
2024-05-10 00:00:00+00:00,0.26104000210762024,0.28543299436569214,0.24715399742126465,0.2566950023174286,5568527,0.0,0.0
2024-05-11 00:00:00+00:00,0.25569701194763184,0.2604070007801056,0.24963100254535675,0.2556209862232208,4528906,0.0,0.0
2024-05-12 00:00:00+00:00,0.25774699449539185,0.2865639925003052,0.24623599648475647,0.2507309913635254,2548704,0.0,0.0
2024-05-13 00:00:00+00:00,0.25082001090049744,0.2837899923324585,0.23341000080108643,0.24723699688911438,2427896,0.0,0.0
2024-05-14 00:00:00+00:00,0.24732300639152527,0.2535659968852997,0.22642000019550323,0.23021300137043,2468110,0.0,0.0
2024-05-15 00:00:00+00:00,0.23072899878025055,0.25097501277923584,0.22675299644470215,0.24220100045204163,2269127,0.0,0.0
2024-05-16 00:00:00+00:00,0.24233099818229675,0.24415099620819092,0.23308700323104858,0.23581600189208984,2610464,0.0,0.0
2024-05-17 00:00:00+00:00,0.23590299487113953,0.24111300706863403,0.23456400632858276,0.2368669956922531,2327907,0.0,0.0
2024-05-18 00:00:00+00:00,0.23706799745559692,0.24156400561332703,0.23548300564289093,0.24091899394989014,2007084,0.0,0.0
2024-05-19 00:00:00+00:00,0.24074199795722961,0.2413720041513443,0.22603000700473785,0.2270199954509735,1712147,0.0,0.0
2024-05-20 00:00:00+00:00,0.22719000279903412,0.2328609973192215,0.22613899409770966,0.2317039966583252,2099332,0.0,0.0
2024-05-21 00:00:00+00:00,0.23189300298690796,0.24128100275993347,0.2309979945421219,0.2397499978542328,3481532,0.0,0.0
2024-05-22 00:00:00+00:00,0.23991599678993225,0.24088500440120697,0.23644499480724335,0.23714900016784668,2450105,0.0,0.0
