,MSE,MAE,RMSE,MAPE,R2
0,0.0010568862290741,0.0265614926148871,0.0325097866660821,0.0487164817259493,0.2681229308448041
1,0.0003007409654883,0.013411594189374,0.0173418847155772,0.0253133272941914,0.8804713357599168
2,0.0005881041141129,0.0201643557723505,0.0242508580077692,0.0284856957977749,0.7826549494517603
3,0.0010731839689395,0.023367677451597,0.032759486701405,0.0334374240885456,0.5720661190434206
4,0.0011526862824042,0.0272794464908909,0.0339512338863299,0.0302639304375609,0.822701159746756
5,0.0009375106696017,0.0239067485172497,0.0306187960181609,0.0254030495560266,0.723802031650489
6,0.0008202257562313,0.0208523612606621,0.028639583730064,0.027460584272626,0.5611229217083094
7,0.0003479773523005,0.0123101604969711,0.0186541510742396,0.0196674526931342,0.8865490975954877
8,0.0007751747289368,0.0197364487321753,0.0278419598616337,0.0313755646335835,0.5279228993823594
9,0.0005964310152318,0.0176604703130811,0.024421937171974,0.0275646657899146,0.729069896301151
10,0.0003326671849491,0.0149066378565915,0.018239166235033,0.0236542869428468,0.7977243429789893
11,0.0005677190919716,0.0187916923400474,0.0238268565272817,0.0388966199361364,0.8290701036508912
Mean,0.0007124422799368165,0.01991242383632314,0.0260879750496292,0.030019923597357525,0.6984398156761946
