TIMESTAMP,TSO_OPEN_PRICE_USD,TSO_HIGH_PRICE_USD,TSO_LOW_PRICE_USD,TSO_CLOSE_PRICE_USD,TSO_VOLUME_USD,TSO_DIVIDENDS_USD,TSO_STOCK_SPLITS_USD
2025-04-03 00:00:00+00:00,0.00021699999342672527,0.00043200000072829425,0.00021300000662449747,0.00041099998634308577,43857,0.0,0.0
2025-04-04 00:00:00+00:00,0.00041000000783242285,0.0007910000276751816,0.000375000003259629,0.0007619999814778566,64901,0.0,0.0
2025-04-05 00:00:00+00:00,0.0007619999814778566,0.00076299998909235,0.00042699999175965786,0.0004670000053010881,53650,0.0,0.0
2025-04-06 00:00:00+00:00,0.0004670000053010881,0.0004769999941345304,0.0003150000120513141,0.0003169999981764704,35675,0.0,0.0
2025-04-07 00:00:00+00:00,0.0003169999981764704,0.0003760000108741224,0.00027799999224953353,0.00037399999564513564,22165,0.0,0.0
2025-04-08 00:00:00+00:00,0.00037399999564513564,0.00043799998820759356,0.00037200000951997936,0.0003769999893847853,28759,0.0,0.0
2025-04-09 00:00:00+00:00,0.0003769999893847853,0.00044100001105107367,0.00029399999766610563,0.00039599998854100704,29693,0.0,0.0
2025-04-10 00:00:00+00:00,0.00039599998854100704,0.00039900001138448715,0.0002730000123847276,0.0003129999968223274,26800,0.0,0.0
2025-04-11 00:00:00+00:00,0.0003129999968223274,0.0003380000125616789,0.00029799999902024865,0.0003060000017285347,32072,0.0,0.0
2025-04-12 00:00:00+00:00,0.0003060000017285347,0.00034500000765547156,0.00029600001289509237,0.0003370000049471855,20262,0.0,0.0
2025-04-13 00:00:00+00:00,0.0003370000049471855,0.0003370000049471855,0.000311999989207834,0.0003229999856557697,17943,0.0,0.0
2025-04-14 00:00:00+00:00,0.0003220000071451068,0.00035099999513477087,0.00031900001340545714,0.00032900000223889947,14951,0.0,0.0
2025-04-15 00:00:00+00:00,0.00032900000223889947,0.0003420000139158219,0.0003220000071451068,0.0003220000071451068,11739,0.0,0.0
2025-04-16 00:00:00+00:00,0.0003220000071451068,0.00032900000223889947,0.00028899998869746923,0.0003000000142492354,11538,0.0,0.0
2025-04-17 00:00:00+00:00,0.0003000000142492354,0.00031900001340545714,0.00029600001289509237,0.00030300000798888505,9609,0.0,0.0
2025-04-18 00:00:00+00:00,0.00030399998649954796,0.00030499999411404133,0.0002969999914057553,0.0003000000142492354,5501,0.0,0.0
2025-04-19 00:00:00+00:00,0.0003000000142492354,0.00030499999411404133,0.00029200001154094934,0.0003000000142492354,8454,0.0,0.0
2025-04-20 00:00:00+00:00,0.0003000000142492354,0.0003000000142492354,0.00026500000967644155,0.00026500000967644155,7357,0.0,0.0
2025-04-21 00:00:00+00:00,0.00026500000967644155,0.00027600000612437725,0.0002519999979995191,0.00026199998683296144,3620,0.0,0.0
2025-04-22 00:00:00+00:00,0.00026199998683296144,0.00029200001154094934,0.0002579999854788184,0.0002899999963119626,7336,0.0,0.0
2025-04-23 00:00:00+00:00,0.0002899999963119626,0.0003150000120513141,0.0002880000101868063,0.0003009999927598983,5839,0.0,0.0
2025-04-24 00:00:00+00:00,0.0003009999927598983,0.00030499999411404133,0.0002800000074785203,0.0002800000074785203,4566,0.0,0.0
2025-04-25 00:00:00+00:00,0.0002800000074785203,0.000291000003926456,0.0002749999985098839,0.0002749999985098839,7388,0.0,0.0
2025-04-26 00:00:00+00:00,0.0002749999985098839,0.00027799999224953353,0.00021499999274965376,0.00023499999952036887,9115,0.0,0.0
2025-04-27 00:00:00+00:00,0.00023499999952036887,0.00023799999326001853,0.00022499999613501132,0.00022499999613501132,1137,0.0,0.0
2025-04-28 00:00:00+00:00,0.00022499999613501132,0.0002280000044265762,0.0001990000018849969,0.0002010000025620684,1458,0.0,0.0
2025-04-29 00:00:00+00:00,0.0002010000025620684,0.00020500000391621143,0.0002010000025620684,0.0002010000025620684,69,0.0,0.0
2025-04-30 00:00:00+00:00,0.0002010000025620684,0.00020799999765586108,0.00019500000053085387,0.0002010000025620684,2821,0.0,0.0
2025-05-01 00:00:00+00:00,0.0002010000025620684,0.00021100000594742596,0.00019999999494757503,0.00020500000391621143,4436,0.0,0.0
2025-05-02 00:00:00+00:00,0.00020500000391621143,0.00020900000527035445,0.00020199999562464654,0.00020399999630171806,5343,0.0,0.0
2025-05-03 00:00:00+00:00,0.00020399999630171806,0.00021300000662449747,0.00020300000323913991,0.00021300000662449747,3400,0.0,0.0
2025-05-04 00:00:00+00:00,0.00021300000662449747,0.00021399999968707561,0.0001900000061141327,0.00019099999917671084,7735,0.0,0.0
2025-05-05 00:00:00+00:00,0.00019099999917671084,0.00023999999393709004,0.00018200000340584666,0.00023799999326001853,7524,0.0,0.0
2025-05-06 00:00:00+00:00,0.00023799999326001853,0.00024500000290572643,0.0002300000051036477,0.00023600000713486224,6490,0.0,0.0
