TIMESTAMP,SB_OPEN_PRICE_USD,SB_HIGH_PRICE_USD,SB_LOW_PRICE_USD,SB_CLOSE_PRICE_USD,SB_VOLUME_USD,SB_DIVIDENDS_USD,SB_STOCK_SPLITS_USD
2021-11-09 00:00:00+00:00,5345.75927734375,5345.75927734375,2895.0029296875,4102.9599609375,61201933,0.0,0.0
2021-11-10 00:00:00+00:00,4102.6328125,5391.71044921875,3141.021240234375,3570.07666015625,70615544,0.0,0.0
2021-11-11 00:00:00+00:00,3574.12939453125,4546.04931640625,2617.8515625,2684.453369140625,49847943,0.0,0.0
2021-11-12 00:00:00+00:00,2685.1181640625,2733.84130859375,1486.0673828125,1689.934814453125,40492423,0.0,0.0
2021-11-13 00:00:00+00:00,1689.880126953125,2433.422607421875,1532.889404296875,2399.173095703125,26232056,0.0,0.0
2021-11-14 00:00:00+00:00,2397.929443359375,2725.009765625,2233.96630859375,2667.990478515625,18610792,0.0,0.0
2021-11-15 00:00:00+00:00,2668.896240234375,3386.55078125,2570.80615234375,3108.326416015625,30690424,0.0,0.0
2021-11-16 00:00:00+00:00,3108.297607421875,4153.78173828125,2496.67236328125,3468.877685546875,52602107,0.0,0.0
2021-11-17 00:00:00+00:00,3458.484130859375,4439.46240234375,2739.1171875,3235.7041015625,67036501,0.0,0.0
2021-11-18 00:00:00+00:00,3238.85302734375,4139.74755859375,2578.885498046875,3085.9951171875,68695833,0.0,0.0
2021-11-19 00:00:00+00:00,3087.14892578125,3752.46533203125,3057.11865234375,3748.585205078125,30015329,0.0,0.0
2021-11-20 00:00:00+00:00,3741.57177734375,3862.43798828125,3464.170654296875,3783.30712890625,29892568,0.0,0.0
2021-11-21 00:00:00+00:00,3783.076171875,3921.47412109375,3090.281005859375,3237.834228515625,27862005,0.0,0.0
2021-11-22 00:00:00+00:00,3245.066650390625,3657.24072265625,2791.57568359375,3098.485595703125,29937503,0.0,0.0
2021-11-23 00:00:00+00:00,3100.726318359375,3220.02880859375,2242.00732421875,2242.00732421875,28019919,0.0,0.0
2021-11-24 00:00:00+00:00,2241.9814453125,2372.4912109375,1973.28955078125,2285.92529296875,27248243,0.0,0.0
2021-11-25 00:00:00+00:00,1972.108154296875,2797.181396484375,897.150146484375,2352.149169921875,21071408,0.0,0.0
2021-11-26 00:00:00+00:00,1291.9378662109375,1303.0902099609375,604.9602661132812,653.5640869140625,50940041,0.0,0.0
2021-11-27 00:00:00+00:00,653.0323486328125,843.567138671875,652.9716796875,717.1683959960938,16112949,0.0,0.0
2021-11-28 00:00:00+00:00,717.3588256835938,805.2543334960938,691.0552978515625,733.4352416992188,9434374,0.0,0.0
2021-11-29 00:00:00+00:00,733.6755981445312,1208.1689453125,725.8401489257812,1201.4285888671875,19872519,0.0,0.0
2021-11-30 00:00:00+00:00,1202.467041015625,1233.116455078125,1072.916259765625,1072.916259765625,14465129,0.0,0.0
2021-12-01 00:00:00+00:00,1072.916748046875,1072.916748046875,863.9513549804688,866.589599609375,8667504,0.0,0.0
2021-12-02 00:00:00+00:00,866.6823120117188,898.0765380859375,815.063232421875,815.283447265625,5624617,0.0,0.0
2021-12-03 00:00:00+00:00,813.9555053710938,820.2504272460938,599.3182983398438,703.1441040039062,9946281,0.0,0.0
2021-12-04 00:00:00+00:00,703.0478515625,703.0478515625,567.4176025390625,580.8209228515625,6853227,0.0,0.0
2021-12-05 00:00:00+00:00,580.891357421875,586.5265502929688,422.1729431152344,507.7138977050781,7023779,0.0,0.0
2021-12-06 00:00:00+00:00,507.8683166503906,627.7088623046875,454.1324157714844,612.6651611328125,6796938,0.0,0.0
2021-12-07 00:00:00+00:00,613.0198364257812,665.1751708984375,558.758056640625,565.5595703125,5038881,0.0,0.0
2021-12-08 00:00:00+00:00,565.7491455078125,587.9650268554688,515.0470581054688,523.1767578125,3460431,0.0,0.0
2021-12-09 00:00:00+00:00,523.1957397460938,548.2997436523438,461.53228759765625,489.2733154296875,4273971,0.0,0.0
2021-12-10 00:00:00+00:00,489.0145568847656,498.4571228027344,449.9545593261719,456.19854736328125,3972087,0.0,0.0
2021-12-11 00:00:00+00:00,455.8724060058594,463.7366943359375,418.55682373046875,428.5230712890625,1865682,0.0,0.0
2021-12-12 00:00:00+00:00,428.6716613769531,428.7912292480469,361.63970947265625,401.5653991699219,3612649,0.0,0.0
2021-12-13 00:00:00+00:00,402.0174560546875,490.0955810546875,329.1698303222656,453.238037109375,9480467,0.0,0.0
2021-12-14 00:00:00+00:00,453.31292724609375,479.71807861328125,411.35369873046875,442.2994689941406,4976501,0.0,0.0
2021-12-15 00:00:00+00:00,442.4140930175781,447.4157409667969,427.9167785644531,440.2756042480469,3382748,0.0,0.0
2021-12-16 00:00:00+00:00,440.078125,454.6479797363281,426.4708251953125,426.8245849609375,2111185,0.0,0.0
2021-12-17 00:00:00+00:00,426.8834228515625,434.17144775390625,400.28558349609375,414.2242431640625,3881569,0.0,0.0
2021-12-18 00:00:00+00:00,414.341796875,414.4555969238281,394.7550964355469,398.30743408203125,1458611,0.0,0.0
2021-12-19 00:00:00+00:00,398.5279541015625,412.59539794921875,362.1935119628906,412.59539794921875,3235658,0.0,0.0
2021-12-20 00:00:00+00:00,411.8640441894531,413.3632507324219,369.1460876464844,407.27630615234375,4850390,0.0,0.0
2021-12-21 00:00:00+00:00,406.6978454589844,434.8107604980469,384.8709411621094,401.2718505859375,2799391,0.0,0.0
2021-12-22 00:00:00+00:00,401.2356872558594,404.919921875,368.7237548828125,387.58282470703125,3215293,0.0,0.0
2021-12-23 00:00:00+00:00,387.6467590332031,414.5156555175781,374.88433837890625,407.6718444824219,3791657,0.0,0.0
2021-12-24 00:00:00+00:00,407.76031494140625,410.4516296386719,405.6526184082031,407.99847412109375,1182911,0.0,0.0
2021-12-25 00:00:00+00:00,408.26544189453125,411.9954528808594,391.25732421875,408.4311218261719,1268616,0.0,0.0
2021-12-26 00:00:00+00:00,408.5202941894531,412.9413146972656,407.4693298339844,408.4165954589844,571291,0.0,0.0
2021-12-27 00:00:00+00:00,408.3951416015625,411.6284484863281,406.07708740234375,408.15533447265625,646889,0.0,0.0
2021-12-28 00:00:00+00:00,408.0929870605469,415.9925231933594,407.19281005859375,411.1823425292969,1127699,0.0,0.0
2021-12-29 00:00:00+00:00,410.9332580566406,416.3128662109375,404.8973083496094,408.6568603515625,849848,0.0,0.0
2021-12-30 00:00:00+00:00,408.7438659667969,413.07635498046875,405.0125732421875,409.1226501464844,1038036,0.0,0.0
2021-12-31 00:00:00+00:00,409.14678955078125,419.133544921875,405.4779052734375,415.369384765625,877354,0.0,0.0
2022-01-01 00:00:00+00:00,415.369384765625,418.5150146484375,407.4179992675781,413.57354736328125,586185,0.0,0.0
2022-01-02 00:00:00+00:00,413.5638122558594,415.69635009765625,406.6332092285156,412.00897216796875,462955,0.0,0.0
