TIMESTAMP,ADJUSTED_CLOSE_PRICE_USD,VOLUME_USD,HIGH_PRICE_USD,OPEN_PRICE_USD,CLOSE_PRICE_USD,LOW_PRICE_USD
2021-07-10 00:00:00,9.999999974752427e-07,4872323,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
2021-07-11 00:00:00,9.999999974752427e-07,4454077,1.999999994950485e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
2021-07-12 00:00:00,9.999999974752427e-07,3695920,1.999999994950485e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
2021-07-13 00:00:00,9.999999974752427e-07,4598024,1.999999994950485e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
2021-07-14 00:00:00,9.999999974752427e-07,4167213,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
2021-07-15 00:00:00,9.999999974752427e-07,1059295,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
2021-07-16 00:00:00,9.999999974752427e-07,1534961,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
2021-07-17 00:00:00,9.999999974752427e-07,1548049,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
2021-07-18 00:00:00,9.999999974752427e-07,389166,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
2021-07-19 00:00:00,9.999999974752427e-07,3436438,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0.0
2021-07-20 00:00:00,9.999999974752427e-07,925630,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
2021-07-21 00:00:00,9.999999974752427e-07,957129,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
2021-07-22 00:00:00,9.999999974752427e-07,1965218,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
2021-07-23 00:00:00,9.999999974752427e-07,1531415,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07
2021-07-24 00:00:00,3.000000106112566e-06,5129293,3.000000106112566e-06,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07
2021-07-25 00:00:00,3.999999989900971e-06,13643796,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,1.999999994950485e-06
2021-07-26 00:00:00,3.999999989900971e-06,8994729,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06
2021-07-27 00:00:00,6.000000212225132e-06,8746906,6.000000212225132e-06,3.999999989900971e-06,6.000000212225132e-06,3.000000106112566e-06
2021-07-28 00:00:00,9.000000318337698e-06,21618977,9.999999747378752e-06,6.000000212225132e-06,9.000000318337698e-06,6.000000212225132e-06
2021-07-29 00:00:00,1.2999999853491316e-05,28841461,1.4000000192027072e-05,9.000000318337698e-06,1.2999999853491316e-05,7.999999979801942e-06
2021-07-30 00:00:00,7.999999979801942e-06,27968964,1.2999999853491316e-05,1.2999999853491316e-05,7.999999979801942e-06,7.000000096013537e-06
2021-07-31 00:00:00,9.000000318337698e-06,13984648,1.1000000085914508e-05,7.999999979801942e-06,9.000000318337698e-06,6.000000212225132e-06
2021-08-01 00:00:00,9.000000318337698e-06,10656389,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06
2021-08-02 00:00:00,7.999999979801942e-06,9280782,1.1000000085914508e-05,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06
2021-08-03 00:00:00,7.000000096013537e-06,7679045,9.000000318337698e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06
2021-08-04 00:00:00,6.000000212225132e-06,10258909,7.999999979801942e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06
2021-08-05 00:00:00,6.000000212225132e-06,10651494,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06
2021-08-06 00:00:00,6.000000212225132e-06,5294300,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06
2021-08-07 00:00:00,6.000000212225132e-06,3114698,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06
2021-08-08 00:00:00,4.999999873689376e-06,2508918,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06
2021-08-09 00:00:00,4.999999873689376e-06,3443955,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06
2021-08-10 00:00:00,6.000000212225132e-06,3023794,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06
2021-08-11 00:00:00,6.000000212225132e-06,7661785,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06
2021-08-12 00:00:00,6.000000212225132e-06,3093478,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06
2021-08-13 00:00:00,7.000000096013537e-06,2974243,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06
2021-08-14 00:00:00,7.000000096013537e-06,2095239,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06
2021-08-15 00:00:00,1.2000000424450263e-05,9629602,1.2999999853491316e-05,7.000000096013537e-06,1.2000000424450263e-05,6.000000212225132e-06
2021-08-16 00:00:00,1.2000000424450263e-05,12839232,1.4000000192027072e-05,1.2000000424450263e-05,1.2000000424450263e-05,9.999999747378752e-06
2021-08-17 00:00:00,9.000000318337698e-06,7806826,1.2000000424450263e-05,1.2000000424450263e-05,9.000000318337698e-06,7.999999979801942e-06
2021-08-18 00:00:00,1.1000000085914508e-05,6626138,1.1000000085914508e-05,9.000000318337698e-06,1.1000000085914508e-05,7.999999979801942e-06
2021-08-19 00:00:00,1.700000029813964e-05,23416387,1.8000000636675395e-05,1.1000000085914508e-05,1.700000029813964e-05,1.1000000085914508e-05
2021-08-20 00:00:00,1.700000029813964e-05,27768040,1.8999999156221747e-05,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05
2021-08-21 00:00:00,1.8000000636675395e-05,12976950,1.9999999494757503e-05,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05
2021-08-22 00:00:00,2.300000051036477e-05,28527635,2.4000000848900527e-05,1.8000000636675395e-05,2.300000051036477e-05,1.8000000636675395e-05
2021-08-23 00:00:00,2.8000000384054147e-05,42782659,2.9000000722589903e-05,2.300000051036477e-05,2.8000000384054147e-05,2.300000051036477e-05
2021-08-24 00:00:00,2.4000000848900527e-05,25337553,2.8000000384054147e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.200000017182901e-05
2021-08-25 00:00:00,2.300000051036477e-05,22083694,2.4000000848900527e-05,2.4000000848900527e-05,2.300000051036477e-05,1.9999999494757503e-05
