TIMESTAMP,WSHIB_OPEN_PRICE_USD,WSHIB_HIGH_PRICE_USD,WSHIB_LOW_PRICE_USD,WSHIB_CLOSE_PRICE_USD,WSHIB_VOLUME_USD,WSHIB_DIVIDENDS_USD,WSHIB_STOCK_SPLITS_USD
2022-07-05 00:00:00+00:00,,,,0.0,12,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,9813,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,9489,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,3546,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,4338,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,4083,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,1629,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,705,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,262,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,157,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,95,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,364,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,4527,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,6702,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,2485,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,1860,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,351,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,232,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,140,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,198,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,344,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,571,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,506,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,2345,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,2111,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,147,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,235,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,376,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,1069,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,871,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,415,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,1014,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,585,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,962,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,792,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,2025,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,605,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,847,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,821,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,57,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,235,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,135,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,95,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,1021,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,883,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,849,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,244,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,71,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,41,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,741,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,120,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,65,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,22,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,150,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,35,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,78,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,42,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,46,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,24,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,474,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,33,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,85,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,162,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,46,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,1018,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,34,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,71,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,34,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,29,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,18,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,242,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,516,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,62,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,41,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,1932,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,30,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,12,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,758,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,19,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,39,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,47,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,457,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,17,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,67,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,31,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,42,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,1390,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,23,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,70,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,55,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,31,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,117,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,91,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,175,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,19,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,89,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,184,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,298,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,44,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,91,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,112,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,250,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,19,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,12,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,301,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,116,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,74,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,447,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,48,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,480,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,61,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,886,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,678,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,408,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,117,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,336,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,53,0.0,0.0
