TIMESTAMP,SCHO_OPEN_PRICE_USD,SCHO_HIGH_PRICE_USD,SCHO_LOW_PRICE_USD,SCHO_CLOSE_PRICE_USD,SCHO_VOLUME_USD,SCHO_DIVIDENDS_USD,SCHO_STOCK_SPLITS_USD
2021-03-16 00:00:00+00:00,0.10067400336265564,0.10067400336265564,0.03581999987363815,0.06199200078845024,170241,0.0,0.0
2021-03-17 00:00:00+00:00,0.0620030015707016,0.349821001291275,0.05326300114393234,0.054979998618364334,132978,0.0,0.0
2021-03-18 00:00:00+00:00,0.05500200018286705,0.09734900295734406,0.04523099958896637,0.04965899884700775,33175,0.0,0.0
2021-03-19 00:00:00+00:00,0.04965300112962723,0.09040500223636627,0.03393400087952614,0.04228699952363968,20861,0.0,0.0
2021-03-20 00:00:00+00:00,0.04228900000452995,0.1728370040655136,0.03415500000119209,0.043623000383377075,22458,0.0,0.0
2021-03-21 00:00:00+00:00,0.04361499845981598,3.500101089477539,0.022180000320076942,0.04275200143456459,21226,0.0,0.0
2021-03-22 00:00:00+00:00,0.042757000774145126,0.08254999667406082,0.040509000420570374,0.041909001767635345,21112,0.0,0.0
2021-03-23 00:00:00+00:00,0.041912999004125595,0.0823879987001419,0.010356999933719635,0.010606000199913979,10187,0.0,0.0
2021-03-24 00:00:00+00:00,0.010606000199913979,0.040380001068115234,0.010545999743044376,0.011919000186026096,8404,0.0,0.0
2021-03-25 00:00:00+00:00,0.011919000186026096,0.016354000195860863,0.011886999942362309,0.01606599986553192,11834,0.0,0.0
2021-03-26 00:00:00+00:00,0.016064999625086784,0.0291920006275177,0.01600700058043003,0.02065199986100197,14386,0.0,0.0
2021-03-27 00:00:00+00:00,0.02076599933207035,0.02820499986410141,0.01730700023472309,0.021417999640107155,14851,0.0,0.0
2021-03-28 00:00:00+00:00,0.02141599915921688,0.02204499952495098,0.01677599921822548,0.017643000930547714,10507,0.0,0.0
2021-03-29 00:00:00+00:00,0.01764100044965744,0.022159000858664513,0.017017999663949013,0.021562999114394188,15786,0.0,0.0
2021-03-30 00:00:00+00:00,0.021563999354839325,0.027233000844717026,0.018780000507831573,0.024399999529123306,16727,0.0,0.0
2021-03-31 00:00:00+00:00,0.024399999529123306,0.02674500085413456,0.022853000089526176,0.02454099990427494,14977,0.0,0.0
2021-04-01 00:00:00+00:00,0.02454099990427494,0.027055999264121056,0.02296699956059456,0.024449000135064125,26881,0.0,0.0
2021-04-02 00:00:00+00:00,0.024445999413728714,0.02725300006568432,0.02389400079846382,0.02725300006568432,21460,0.0,0.0
2021-04-03 00:00:00+00:00,0.02725300006568432,0.028555000200867653,0.02252900041639805,0.022622000426054,18254,0.0,0.0
2021-04-04 00:00:00+00:00,0.022617999464273453,0.029549000784754753,0.022339999675750732,0.028395000845193863,31592,0.0,0.0
2021-04-05 00:00:00+00:00,0.028397999703884125,0.029224000871181488,0.02392899990081787,0.025503000244498253,24265,0.0,0.0
2021-04-06 00:00:00+00:00,0.025526000186800957,0.026815999299287796,0.023757999762892723,0.02539999969303608,22013,0.0,0.0
2021-04-07 00:00:00+00:00,0.02539299987256527,0.026215000078082085,0.023097999393939972,0.024217000231146812,21402,0.0,0.0
2021-04-08 00:00:00+00:00,0.024196000769734383,0.02635899931192398,0.02351200021803379,0.02485799975693226,21736,0.0,0.0
2021-04-09 00:00:00+00:00,0.024860000237822533,0.026120999827980995,0.023948000743985176,0.025443999096751213,21083,0.0,0.0
2021-04-10 00:00:00+00:00,0.02544499933719635,0.02730800025165081,0.02214300073683262,0.024734999984502792,20738,0.0,0.0
2021-04-11 00:00:00+00:00,0.02473600022494793,0.025717999786138535,0.02251500077545643,0.025147000327706337,20044,0.0,0.0
2021-04-12 00:00:00+00:00,0.025144999846816063,0.02712400071322918,0.023058999329805374,0.024908000603318214,22856,0.0,0.0
2021-04-13 00:00:00+00:00,0.024901000782847404,0.02586200088262558,0.022602999582886696,0.02505899965763092,22469,0.0,0.0
2021-04-14 00:00:00+00:00,0.02504199929535389,0.025993000715970993,0.02296599932014942,0.025970999151468277,23862,0.0,0.0
