TIMESTAMP,STOS_OPEN_PRICE_USD,STOS_HIGH_PRICE_USD,STOS_LOW_PRICE_USD,STOS_CLOSE_PRICE_USD,STOS_VOLUME_USD,STOS_DIVIDENDS_USD,STOS_STOCK_SPLITS_USD
2021-06-11 00:00:00+00:00,0.7139610052108765,0.8732100129127502,0.6987509727478027,0.8183370232582092,806274,0.0,0.0
2021-06-12 00:00:00+00:00,0.818664014339447,1.4626840353012085,0.7011359930038452,1.1704330444335938,1634050,0.0,0.0
2021-06-13 00:00:00+00:00,1.1703859567642212,1.5314409732818604,1.135349988937378,1.3356469869613647,1038874,0.0,0.0
2021-06-14 00:00:00+00:00,1.3366340398788452,1.5416170358657837,1.1821659803390503,1.5354700088500977,877486,0.0,0.0
2021-06-15 00:00:00+00:00,0.9780709743499756,1.2952970266342163,0.8207290172576904,0.9382590055465698,770322,0.0,0.0
2021-06-16 00:00:00+00:00,0.9356939792633057,0.9705060124397278,0.7836610078811646,0.8042939901351929,341684,0.0,0.0
2021-06-17 00:00:00+00:00,0.8042770028114319,0.9283080101013184,0.7861559987068176,0.8089309930801392,259558,0.0,0.0
2021-06-18 00:00:00+00:00,0.8089140057563782,0.8473449945449829,0.7185279726982117,0.7578459978103638,185323,0.0,0.0
2021-06-19 00:00:00+00:00,0.7584589719772339,0.7901510000228882,0.7027310132980347,0.7289689779281616,95687,0.0,0.0
2021-06-20 00:00:00+00:00,0.7294359803199768,0.739326000213623,0.626354992389679,0.692903995513916,105555,0.0,0.0
2021-06-21 00:00:00+00:00,0.6931769847869873,0.7001169919967651,0.5755670070648193,0.5856630206108093,105487,0.0,0.0
2021-06-22 00:00:00+00:00,0.5855969786643982,0.6074640154838562,0.416949987411499,0.5328220129013062,165143,0.0,0.0
2021-06-23 00:00:00+00:00,0.5328980088233948,0.6630020141601562,0.5174970030784607,0.6124849915504456,129584,0.0,0.0
2021-06-24 00:00:00+00:00,0.5756180286407471,0.5870429873466492,0.5247870087623596,0.5595149993896484,67555,0.0,0.0
2021-06-25 00:00:00+00:00,0.5618990063667297,0.5686089992523193,0.4654709994792938,0.49478501081466675,161814,0.0,0.0
2021-06-26 00:00:00+00:00,0.494500994682312,0.5982229709625244,0.479763001203537,0.5695239901542664,59501,0.0,0.0
2021-06-27 00:00:00+00:00,0.5698509812355042,0.613303005695343,0.5420629978179932,0.613303005695343,37643,0.0,0.0
2021-06-28 00:00:00+00:00,0.6121829748153687,0.7148079872131348,0.5917620062828064,0.6707050204277039,98507,0.0,0.0
2021-06-29 00:00:00+00:00,0.670432984828949,0.7069640159606934,0.6521729826927185,0.6739500164985657,62366,0.0,0.0
2021-06-30 00:00:00+00:00,0.6741089820861816,0.7205619812011719,0.6115919947624207,0.7085639834403992,69445,0.0,0.0
2021-07-01 00:00:00+00:00,0.7097899913787842,0.7098010182380676,0.6424160003662109,0.6460170149803162,20325,0.0,0.0
2021-07-02 00:00:00+00:00,0.6458179950714111,0.7003650069236755,0.6422079801559448,0.6708880066871643,63680,0.0,0.0
2021-07-03 00:00:00+00:00,0.6708970069885254,0.7486739754676819,0.638824999332428,0.7486739754676819,85888,0.0,0.0
2021-07-04 00:00:00+00:00,0.7488260269165039,0.8035730123519897,0.7252650260925293,0.7877339720726013,24590,0.0,0.0
2021-07-05 00:00:00+00:00,0.7876309752464294,0.7993190288543701,0.7539730072021484,0.7671390175819397,29057,0.0,0.0
2021-07-06 00:00:00+00:00,0.7669579982757568,0.8146839737892151,0.7658939957618713,0.8038550019264221,102578,0.0,0.0
2021-07-07 00:00:00+00:00,0.8050230145454407,0.9370959997177124,0.7983019948005676,0.8925579786300659,55373,0.0,0.0
2021-07-08 00:00:00+00:00,0.8926500082015991,0.8954629898071289,0.7518579959869385,0.7668030261993408,50552,0.0,0.0
2021-07-09 00:00:00+00:00,0.767204999923706,0.8168140053749084,0.7600610256195068,0.8003129959106445,12026,0.0,0.0
2021-07-10 00:00:00+00:00,0.8003129959106445,0.8118590116500854,0.7438629865646362,0.7555850148200989,22294,0.0,0.0
2021-07-11 00:00:00+00:00,0.7595490217208862,0.7806800007820129,0.743349015712738,0.7719359993934631,2590,0.0,0.0
2021-07-12 00:00:00+00:00,0.7718170285224915,0.8089010119438171,0.7479990124702454,0.7694600224494934,18552,0.0,0.0
2021-07-13 00:00:00+00:00,0.7695149779319763,0.7901520133018494,0.7127630114555359,0.7131609916687012,19768,0.0,0.0
2021-07-14 00:00:00+00:00,0.7137960195541382,0.7152069807052612,0.6769350171089172,0.6911060214042664,23649,0.0,0.0
2021-07-15 00:00:00+00:00,0.6911510229110718,0.706125020980835,0.6215819716453552,0.6385489702224731,36117,0.0,0.0
2021-07-16 00:00:00+00:00,0.6381840109825134,0.6552670001983643,0.6116319894790649,0.6133599877357483,8254,0.0,0.0
2021-07-17 00:00:00+00:00,0.6129459738731384,0.6172829866409302,0.5357210040092468,0.6008430123329163,56026,0.0,0.0
2021-07-18 00:00:00+00:00,0.6006410121917725,0.6350950002670288,0.5955820083618164,0.6047999858856201,16341,0.0,0.0
2021-07-19 00:00:00+00:00,0.6048510074615479,0.6086570024490356,0.5590969920158386,0.588470995426178,45902,0.0,0.0
2021-07-20 00:00:00+00:00,0.5886629819869995,0.6094970107078552,0.46902400255203247,0.4879559874534607,104551,0.0,0.0
2021-07-21 00:00:00+00:00,0.48875001072883606,0.6361110210418701,0.48607200384140015,0.636102020740509,65033,0.0,0.0
2021-07-22 00:00:00+00:00,0.6358569860458374,0.7056170105934143,0.5932570099830627,0.6958490014076233,48271,0.0,0.0
2021-07-23 00:00:00+00:00,0.6958820223808289,0.7304189801216125,0.6480479836463928,0.6928679943084717,49429,0.0,0.0
2021-07-24 00:00:00+00:00,0.6930410265922546,0.7241029739379883,0.6240360140800476,0.6377660036087036,76833,0.0,0.0
2021-07-25 00:00:00+00:00,0.638280987739563,0.6537479758262634,0.6089479923248291,0.6425189971923828,37447,0.0,0.0
2021-07-26 00:00:00+00:00,0.6426349878311157,0.701449990272522,0.6128110289573669,0.6327319741249084,61981,0.0,0.0
2021-07-27 00:00:00+00:00,0.6325550079345703,0.6817560195922852,0.6270920038223267,0.6804249882698059,25744,0.0,0.0
2021-07-28 00:00:00+00:00,0.6812260150909424,0.6977360248565674,0.6260460019111633,0.6884049773216248,46283,0.0,0.0
2021-07-29 00:00:00+00:00,0.6911759972572327,0.6916199922561646,0.5028010010719299,0.5188459753990173,238243,0.0,0.0
