TIMESTAMP,DABOO_OPEN_PRICE_USD,DABOO_HIGH_PRICE_USD,DABOO_LOW_PRICE_USD,DABOO_CLOSE_PRICE_USD,DABOO_VOLUME_USD,DABOO_DIVIDENDS_USD,DABOO_STOCK_SPLITS_USD
2025-03-11 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,0,0.0,0.0
2025-03-12 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,3.199999991920777e-05,5.0999999075429514e-05,2.9999999242136255e-05,3.099999958067201e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-03-17 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-03-18 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9000000722589903e-05,2.9000000722589903e-05,0,0.0,0.0
2025-03-19 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,2.9000000722589903e-05,2.9999999242136255e-05,0,0.0,0.0
2025-03-20 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,0,0.0,0.0
2025-03-21 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,0,0.0,0.0
2025-03-22 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,0,0.0,0.0
2025-03-23 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,0,0.0,0.0
2025-03-24 00:00:00+00:00,2.9999999242136255e-05,3.300000025774352e-05,2.9999999242136255e-05,3.300000025774352e-05,0,0.0,0.0
2025-03-25 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,0,0.0,0.0
2025-03-26 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,0,0.0,0.0
2025-03-27 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.199999991920777e-05,3.199999991920777e-05,0,0.0,0.0
2025-03-28 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9999999242136255e-05,2.9999999242136255e-05,0,0.0,0.0
2025-03-29 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.8000000384054147e-05,2.8000000384054147e-05,0,0.0,0.0
2025-03-30 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.9000000722589903e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,0,0.0,0.0
2025-04-01 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,2.9000000722589903e-05,0,0.0,0.0
2025-04-03 00:00:00+00:00,2.9000000722589903e-05,0.00022699999681208283,2.9000000722589903e-05,0.00022400000307243317,24208,0.0,0.0
2025-04-04 00:00:00+00:00,0.00022400000307243317,0.0013620000099763274,0.00021399999968707561,0.0009740000241436064,122024,0.0,0.0
2025-04-05 00:00:00+00:00,0.000977999996393919,0.001057000015862286,0.0007800000021234155,0.0009510000236332417,43469,0.0,0.0
2025-04-06 00:00:00+00:00,0.0009510000236332417,0.0009889999637380242,0.000750000006519258,0.0007740000146441162,18512,0.0,0.0
2025-04-07 00:00:00+00:00,0.0007740000146441162,0.0010379999876022339,0.0007210000185295939,0.0009950000094249845,15800,0.0,0.0
2025-04-08 00:00:00+00:00,0.0009950000094249845,0.0018269999418407679,0.0009420000133104622,0.001230000052601099,172919,0.0,0.0
2025-04-09 00:00:00+00:00,0.0012379999971017241,0.0015119999879971147,0.0011790000135079026,0.0013510000426322222,59050,0.0,0.0
2025-04-10 00:00:00+00:00,0.0013510000426322222,0.0015259999781847,0.0011159999994561076,0.0015239999629557133,39633,0.0,0.0
2025-04-11 00:00:00+00:00,0.0015239999629557133,0.0021720000077039003,0.00026699999580159783,0.00036100001307204366,211487,0.0,0.0
2025-04-12 00:00:00+00:00,0.00036100001307204366,0.0005709999823011458,0.0003600000054575503,0.0005699999746866524,14132,0.0,0.0
2025-04-13 00:00:00+00:00,0.0005699999746866524,0.0006600000197067857,0.00039599998854100704,0.0005660000024363399,70670,0.0,0.0
2025-04-14 00:00:00+00:00,0.0005660000024363399,0.0005789999850094318,0.00030899999546818435,0.00032500000088475645,65452,0.0,0.0
2025-04-15 00:00:00+00:00,0.00032500000088475645,0.00046999999904073775,0.0002849999873433262,0.00031599999056197703,0,0.0,0.0
2025-04-16 00:00:00+00:00,0.00031599999056197703,0.00031599999056197703,0.00028899998869746923,0.000291000003926456,2749,0.0,0.0
2025-04-17 00:00:00+00:00,0.000291000003926456,0.000291000003926456,0.0002680000034160912,0.0002859999949578196,2245,0.0,0.0
2025-04-18 00:00:00+00:00,0.0002859999949578196,0.0003129999968223274,0.0002859999949578196,0.0003000000142492354,9750,0.0,0.0
2025-04-19 00:00:00+00:00,0.0003000000142492354,0.0003480000013951212,0.0003000000142492354,0.00030899999546818435,0,0.0,0.0
2025-04-20 00:00:00+00:00,0.00030899999546818435,0.0006380000268109143,0.00030899999546818435,0.0004879999905824661,25394,0.0,0.0
2025-04-21 00:00:00+00:00,0.0004879999905824661,0.0005719999899156392,0.00048499999684281647,0.0005579999997280538,0,0.0,0.0
2025-04-22 00:00:00+00:00,0.0005579999997280538,0.0006079999729990959,0.0005579999997280538,0.0006079999729990959,902,0.0,0.0
2025-04-23 00:00:00+00:00,0.0006079999729990959,0.000623999978415668,0.0005329999839887023,0.0005329999839887023,0,0.0,0.0
2025-04-24 00:00:00+00:00,0.0005329999839887023,0.000534999999217689,0.0004689999914262444,0.0004729999927803874,4017,0.0,0.0
2025-04-25 00:00:00+00:00,0.0004729999927803874,0.0004970000009052455,0.0004689999914262444,0.0004720000142697245,91676,0.0,0.0
2025-04-26 00:00:00+00:00,0.0004720000142697245,0.0004959999932907522,0.0004720000142697245,0.0004830000107176602,0,0.0,0.0
2025-04-27 00:00:00+00:00,0.0004830000107176602,0.0004900000058114529,0.00047599998652003706,0.0004820000031031668,0,0.0,0.0
2025-04-28 00:00:00+00:00,0.0004820000031031668,0.0004820000031031668,0.0004720000142697245,0.0004769999941345304,0,0.0,0.0
2025-04-29 00:00:00+00:00,0.0004769999941345304,0.0004830000107176602,0.0004689999914262444,0.0004729999927803874,0,0.0,0.0
2025-04-30 00:00:00+00:00,0.0004729999927803874,0.0004729999927803874,0.0004560000088531524,0.00046499999007210135,98,0.0,0.0
2025-05-01 00:00:00+00:00,0.00046499999007210135,0.0004720000142697245,0.00046499999007210135,0.0004689999914262444,266,0.0,0.0
2025-05-02 00:00:00+00:00,0.0004689999914262444,0.0006399999838322401,0.0004440000047907233,0.0004440000047907233,21880,0.0,0.0
2025-05-03 00:00:00+00:00,0.0004440000047907233,0.0004729999927803874,0.0004400000034365803,0.000450999999884516,0,0.0,0.0
2025-05-04 00:00:00+00:00,0.000450999999884516,0.000450999999884516,0.00044800000614486635,0.00044800000614486635,0,0.0,0.0
2025-05-05 00:00:00+00:00,0.00044800000614486635,0.00044800000614486635,0.00044299999717622995,0.00044299999717622995,0,0.0,0.0
2025-05-06 00:00:00+00:00,0.00044299999717622995,0.0004490000137593597,0.00044299999717622995,0.000446999998530373,0,0.0,0.0
2025-05-07 00:00:00+00:00,0.000446999998530373,0.0004619999963324517,0.000446999998530373,0.0004619999963324517,0,0.0,0.0
2025-05-08 00:00:00+00:00,0.0004619999963324517,0.0004990000161342323,0.0004619999963324517,0.0004990000161342323,0,0.0,0.0
2025-05-09 00:00:00+00:00,0.0004990000161342323,0.0005339999916031957,0.0004990000161342323,0.0005300000193528831,0,0.0,0.0
2025-05-10 00:00:00+00:00,0.0005300000193528831,0.0005339999916031957,0.0005179999861866236,0.0005200000014156103,0,0.0,0.0
2025-05-11 00:00:00+00:00,0.0005200000014156103,0.0005389999714680016,0.0005150000215508044,0.0005150000215508044,0,0.0,0.0
2025-05-12 00:00:00+00:00,0.0005150000215508044,0.0005259999888949096,0.0005150000215508044,0.0005159999709576368,0,0.0,0.0
2025-05-13 00:00:00+00:00,0.0005159999709576368,0.0005290000117383897,0.0005119999987073243,0.0005290000117383897,0,0.0,0.0
2025-05-14 00:00:00+00:00,0.0005290000117383897,0.0005430000019259751,0.0005210000090301037,0.0005210000090301037,0,0.0,0.0
2025-05-15 00:00:00+00:00,0.0005210000090301037,0.0005210000090301037,0.0005210000090301037,0.0005210000090301037,0,0.0,0.0
2025-05-16 00:00:00+00:00,0.0005210000090301037,0.0005210000090301037,0.0005009999731555581,0.0005009999731555581,0,0.0,0.0
2025-05-17 00:00:00+00:00,0.0005009999731555581,0.0005009999731555581,0.0005009999731555581,0.0005009999731555581,0,0.0,0.0
2025-05-18 00:00:00+00:00,0.0005009999731555581,0.0005029999883845448,0.0004959999932907522,0.0005029999883845448,0,0.0,0.0
2025-05-19 00:00:00+00:00,0.0005029999883845448,0.0005029999883845448,0.00047500000800937414,0.00047500000800937414,0,0.0,0.0
2025-05-20 00:00:00+00:00,0.00047500000800937414,0.0004990000161342323,0.00047500000800937414,0.00048600000445730984,0,0.0,0.0
2025-05-21 00:00:00+00:00,0.00048600000445730984,0.000506000011228025,0.00048600000445730984,0.0005039999959990382,0,0.0,0.0
2025-05-22 00:00:00+00:00,0.0005039999959990382,0.000526999996509403,0.0005039999959990382,0.000526999996509403,0,0.0,0.0
2025-05-23 00:00:00+00:00,0.000526999996509403,0.000526999996509403,0.0005259999888949096,0.0005259999888949096,0,0.0,0.0
2025-05-24 00:00:00+00:00,0.0005259999888949096,0.0005259999888949096,0.0005259999888949096,0.0005259999888949096,0,0.0,0.0
2025-05-25 00:00:00+00:00,0.0005259999888949096,0.0005259999888949096,0.0005259999888949096,0.0005259999888949096,0,0.0,0.0
2025-05-26 00:00:00+00:00,0.0005259999888949096,0.0005310000269673765,0.0005109999910928309,0.0005109999910928309,0,0.0,0.0
2025-05-27 00:00:00+00:00,0.0005109999910928309,0.0005210000090301037,0.0005109999910928309,0.0005150000215508044,5,0.0,0.0
2025-05-28 00:00:00+00:00,0.0005150000215508044,0.0005150000215508044,0.0005009999731555581,0.0005070000188425183,0,0.0,0.0
2025-05-29 00:00:00+00:00,0.0005070000188425183,0.0005070000188425183,0.0005070000188425183,0.0005070000188425183,0,0.0,0.0
2025-05-30 00:00:00+00:00,0.0005070000188425183,0.0005070000188425183,0.00047599998652003706,0.0004799999878741801,0,0.0,0.0
2025-05-31 00:00:00+00:00,0.0004799999878741801,0.0004799999878741801,0.00046999999904073775,0.00046999999904073775,0,0.0,0.0
2025-06-01 00:00:00+00:00,0.0004695613752119243,0.0004716221010312438,0.0004695613752119243,0.0004716221010312438,77,0.0,0.0
