TIMESTAMP,PAYT_OPEN_PRICE_USD,PAYT_HIGH_PRICE_USD,PAYT_LOW_PRICE_USD,PAYT_CLOSE_PRICE_USD,PAYT_VOLUME_USD,PAYT_DIVIDENDS_USD,PAYT_STOCK_SPLITS_USD
2020-11-30 00:00:00+00:00,0.07339700311422348,0.07339700311422348,0.05100199952721596,0.055410999804735184,247978,0.0,0.0
2020-12-01 00:00:00+00:00,0.055420998483896255,0.05783899873495102,0.05151300132274628,0.054992999881505966,222944,0.0,0.0
2020-12-02 00:00:00+00:00,0.0549749992787838,0.05692100152373314,0.052317000925540924,0.05580199882388115,266136,0.0,0.0
2020-12-03 00:00:00+00:00,0.0557980015873909,0.05826999992132187,0.05453899875283241,0.056363001465797424,319288,0.0,0.0
2020-12-04 00:00:00+00:00,0.05635799840092659,0.05702099949121475,0.048517998307943344,0.05048299953341484,258256,0.0,0.0
2020-12-05 00:00:00+00:00,0.05047300085425377,0.05496999993920326,0.05027500167489052,0.05422699823975563,243148,0.0,0.0
2020-12-06 00:00:00+00:00,0.05423500016331673,0.06520099937915802,0.053610000759363174,0.059057001024484634,271788,0.0,0.0
2020-12-07 00:00:00+00:00,0.05907699838280678,0.06009199842810631,0.05287500098347664,0.0578950010240078,259461,0.0,0.0
2020-12-08 00:00:00+00:00,0.05788800120353699,0.059686001390218735,0.04500799998641014,0.04775900021195412,192290,0.0,0.0
2020-12-09 00:00:00+00:00,0.04776500165462494,0.04792800173163414,0.037094999104738235,0.041363999247550964,179871,0.0,0.0
2020-12-10 00:00:00+00:00,0.0413610003888607,0.0416020005941391,0.03877900168299675,0.03878999873995781,190160,0.0,0.0
2020-12-11 00:00:00+00:00,0.03878999873995781,0.042886000126600266,0.03756599873304367,0.042312998324632645,198949,0.0,0.0
2020-12-12 00:00:00+00:00,0.042316000908613205,0.047579001635313034,0.042316000908613205,0.04592299833893776,182610,0.0,0.0
2020-12-13 00:00:00+00:00,0.04591599851846695,0.04807300120592117,0.04569900035858154,0.047892000526189804,227910,0.0,0.0
2020-12-14 00:00:00+00:00,0.047894999384880066,0.04793800041079521,0.04544899985194206,0.04634400084614754,230681,0.0,0.0
2020-12-15 00:00:00+00:00,0.046344999223947525,0.04752799868583679,0.04601199924945831,0.04721900075674057,217896,0.0,0.0
2020-12-16 00:00:00+00:00,0.04721599817276001,0.05081100016832352,0.04668999835848808,0.05065099895000458,236480,0.0,0.0
2020-12-17 00:00:00+00:00,0.05065099895000458,0.053630001842975616,0.05020799860358238,0.051468998193740845,240394,0.0,0.0
2020-12-18 00:00:00+00:00,0.05145400017499924,0.05203099921345711,0.049619000405073166,0.05140699818730354,242392,0.0,0.0
2020-12-19 00:00:00+00:00,0.05141400173306465,0.051947999745607376,0.049786001443862915,0.05067399889230728,245486,0.0,0.0
2020-12-20 00:00:00+00:00,0.05067199841141701,0.05089600011706352,0.047325000166893005,0.04784899950027466,230734,0.0,0.0
2020-12-21 00:00:00+00:00,0.047832999378442764,0.04906199872493744,0.041110001504421234,0.04708100110292435,191384,0.0,0.0
2020-12-22 00:00:00+00:00,0.047005001455545425,0.04736199975013733,0.04467799887061119,0.046553000807762146,208730,0.0,0.0
2020-12-23 00:00:00+00:00,0.04651600122451782,0.04670200124382973,0.040745001286268234,0.04236200079321861,183040,0.0,0.0
2020-12-24 00:00:00+00:00,0.04235599935054779,0.04734700173139572,0.04078499972820282,0.046755000948905945,201867,0.0,0.0
2020-12-25 00:00:00+00:00,0.04676999896764755,0.04916299879550934,0.04632199928164482,0.04810800030827522,202578,0.0,0.0
2020-12-26 00:00:00+00:00,0.04810800030827522,0.050342999398708344,0.046758998185396194,0.047993000596761703,209713,0.0,0.0
2020-12-27 00:00:00+00:00,0.04799399897456169,0.051309000700712204,0.04157499969005585,0.0480009987950325,208851,0.0,0.0
2020-12-28 00:00:00+00:00,0.04798699915409088,0.05189000070095062,0.04640199989080429,0.04752599820494652,198826,0.0,0.0
2020-12-29 00:00:00+00:00,0.047488000243902206,0.048172999173402786,0.036844998598098755,0.039744000881910324,182095,0.0,0.0
2020-12-30 00:00:00+00:00,0.03973599895834923,0.04106000065803528,0.0385890007019043,0.0410039983689785,164130,0.0,0.0
2020-12-31 00:00:00+00:00,0.04097700119018555,0.041147999465465546,0.0385110005736351,0.04019099846482277,168447,0.0,0.0
2021-01-01 00:00:00+00:00,0.04018300026655197,0.04137200117111206,0.03877200186252594,0.03896100074052811,164235,0.0,0.0
2021-01-02 00:00:00+00:00,0.038961999118328094,0.04231199994683266,0.03852400183677673,0.04137299954891205,185679,0.0,0.0
2021-01-03 00:00:00+00:00,0.041374001652002335,0.05327500030398369,0.04052099958062172,0.043375998735427856,180116,0.0,0.0
2021-01-04 00:00:00+00:00,0.04301099851727486,0.04994500055909157,0.040973000228405,0.045632001012563705,211006,0.0,0.0
2021-01-05 00:00:00+00:00,0.04559899866580963,0.04929199814796448,0.04144100099802017,0.04382999986410141,183864,0.0,0.0
2021-01-06 00:00:00+00:00,0.04376799985766411,0.05521100014448166,0.041687000542879105,0.05495699867606163,235972,0.0,0.0
2021-01-07 00:00:00+00:00,0.05485999956727028,0.06286200135946274,0.05243900045752525,0.055741000920534134,244971,0.0,0.0
2021-01-08 00:00:00+00:00,0.05577699840068817,0.05622300133109093,0.044293999671936035,0.04720199853181839,208159,0.0,0.0
2021-01-09 00:00:00+00:00,0.047175999730825424,0.04787199944257736,0.040720000863075256,0.042934998869895935,172931,0.0,0.0
2021-01-10 00:00:00+00:00,0.04292900115251541,0.04572499915957451,0.041039999574422836,0.04332000017166138,197880,0.0,0.0
2021-01-11 00:00:00+00:00,0.04330499842762947,0.049768999218940735,0.03654100000858307,0.04969000071287155,230347,0.0,0.0
2021-01-12 00:00:00+00:00,0.04977000132203102,0.05213300138711929,0.04412800073623657,0.04612800106406212,203102,0.0,0.0
2021-01-13 00:00:00+00:00,0.046181999146938324,0.05971499904990196,0.04447000101208687,0.05228099972009659,192297,0.0,0.0
2021-01-14 00:00:00+00:00,0.05229699984192848,0.058563001453876495,0.05076500028371811,0.05690599977970123,211682,0.0,0.0
2021-01-15 00:00:00+00:00,0.056846000254154205,0.05988600105047226,0.05157100036740303,0.05460200086236,196420,0.0,0.0
2021-01-16 00:00:00+00:00,0.054597001522779465,0.06316199898719788,0.05433199927210808,0.0593079999089241,215431,0.0,0.0
2021-01-17 00:00:00+00:00,0.059248000383377075,0.0721530020236969,0.05525600165128708,0.0633469969034195,225935,0.0,0.0
2021-01-18 00:00:00+00:00,0.0631989985704422,0.06413000077009201,0.05885399878025055,0.06190299987792969,221742,0.0,0.0
2021-01-19 00:00:00+00:00,0.061896998435258865,0.0724020004272461,0.05837300047278404,0.07007300108671188,246403,0.0,0.0
2021-01-20 00:00:00+00:00,0.07007600367069244,0.07151199877262115,0.06271199882030487,0.0702190026640892,275339,0.0,0.0
2021-01-21 00:00:00+00:00,0.07016400247812271,0.07017099857330322,0.05561700090765953,0.057378001511096954,215373,0.0,0.0
2021-01-22 00:00:00+00:00,0.05739099904894829,0.06532400101423264,0.053477998822927475,0.06355699896812439,225021,0.0,0.0
2021-01-23 00:00:00+00:00,0.06356900185346603,0.06523899734020233,0.04179299995303154,0.04494300112128258,155643,0.0,0.0
2021-01-24 00:00:00+00:00,0.0449570007622242,0.05288900062441826,0.04457800090312958,0.052563998848199844,192584,0.0,0.0
2021-01-25 00:00:00+00:00,0.05254799872636795,0.05587900057435036,0.04974500089883804,0.04984400048851967,179253,0.0,0.0
2021-01-26 00:00:00+00:00,0.04989499971270561,0.0522180013358593,0.048034001141786575,0.05055899918079376,186705,0.0,0.0
2021-01-27 00:00:00+00:00,0.050533998757600784,0.050783999264240265,0.03969400003552437,0.04098299890756607,143210,0.0,0.0
2021-01-28 00:00:00+00:00,0.040980998426675797,0.04447399824857712,0.03994400054216385,0.04337900131940842,144328,0.0,0.0
2021-01-29 00:00:00+00:00,0.04334799945354462,0.054388999938964844,0.04215399920940399,0.045423999428749084,170108,0.0,0.0
2021-01-30 00:00:00+00:00,0.04541800171136856,0.04779300093650818,0.04370800033211708,0.046195000410079956,168589,0.0,0.0
2021-01-31 00:00:00+00:00,0.046209000051021576,0.06682699918746948,0.04607199877500534,0.06470199674367905,230948,0.0,0.0
2021-02-01 00:00:00+00:00,0.06470400094985962,0.08270899951457977,0.05840099975466728,0.08226600289344788,336790,0.0,0.0
2021-02-02 00:00:00+00:00,0.08230499923229218,0.12339500337839127,0.08185199648141861,0.12254399806261063,475207,0.0,0.0
2021-02-03 00:00:00+00:00,0.12248300015926361,0.20961299538612366,0.12068600207567215,0.1825529932975769,769839,0.0,0.0
2021-02-04 00:00:00+00:00,0.18267300724983215,0.1915079951286316,0.15178099274635315,0.15195399522781372,617622,0.0,0.0
2021-02-05 00:00:00+00:00,0.1519470065832138,0.15195000171661377,0.1188260018825531,0.13224300742149353,586158,0.0,0.0
2021-02-06 00:00:00+00:00,0.13228900730609894,0.1514499932527542,0.10242599993944168,0.11289399862289429,652306,0.0,0.0
2021-02-07 00:00:00+00:00,0.11288800090551376,0.12213499844074249,0.08608900010585785,0.10317999869585037,433579,0.0,0.0
2021-02-08 00:00:00+00:00,0.10319100320339203,0.1253349930047989,0.10100100189447403,0.10720200091600418,557114,0.0,0.0
2021-02-09 00:00:00+00:00,0.10718300193548203,0.12776100635528564,0.10481099784374237,0.12318100035190582,528354,0.0,0.0
2021-02-10 00:00:00+00:00,0.12318599969148636,0.12561599910259247,0.10593800246715546,0.1136230006814003,532113,0.0,0.0
2021-02-11 00:00:00+00:00,0.1136230006814003,0.11623399704694748,0.08049099892377853,0.08684500306844711,515310,0.0,0.0
2021-02-12 00:00:00+00:00,0.08684899657964706,0.09021899849176407,0.07693099975585938,0.08258700370788574,471140,0.0,0.0
2021-02-13 00:00:00+00:00,0.08256900310516357,0.16086900234222412,0.07477600127458572,0.11975599825382233,697586,0.0,0.0
2021-02-14 00:00:00+00:00,0.11974799633026123,0.1422239989042282,0.10462599992752075,0.13062800467014313,714720,0.0,0.0
2021-02-15 00:00:00+00:00,0.13057999312877655,0.13377299904823303,0.12140099704265594,0.12904299795627594,733352,0.0,0.0
2021-02-16 00:00:00+00:00,0.1291770040988922,0.1383100003004074,0.12317799776792526,0.1269720047712326,682914,0.0,0.0
2021-02-17 00:00:00+00:00,0.12697100639343262,0.14932799339294434,0.12336400151252747,0.14705799520015717,797157,0.0,0.0
2021-02-18 00:00:00+00:00,0.14707699418067932,0.1790580004453659,0.12128300219774246,0.14418700337409973,774225,0.0,0.0
2021-02-19 00:00:00+00:00,0.1441510021686554,0.1638219952583313,0.11436200141906738,0.13549399375915527,725023,0.0,0.0
2021-02-20 00:00:00+00:00,0.13545599579811096,0.1471710056066513,0.11661999672651291,0.12766799330711365,701429,0.0,0.0
2021-02-21 00:00:00+00:00,0.12759199738502502,0.13385100662708282,0.10784400254487991,0.11582200229167938,654451,0.0,0.0
2021-02-22 00:00:00+00:00,0.11580199748277664,0.11580199748277664,0.09582199901342392,0.11222200095653534,615336,0.0,0.0
2021-02-23 00:00:00+00:00,0.11225000023841858,0.11316099762916565,0.08825899660587311,0.09560000151395798,529146,0.0,0.0
2021-02-24 00:00:00+00:00,0.09563899785280228,0.11056800186634064,0.08823200315237045,0.10616099834442139,581800,0.0,0.0
2021-02-25 00:00:00+00:00,0.1061910018324852,0.10754899680614471,0.08677099645137787,0.08793599903583527,463737,0.0,0.0
2021-02-26 00:00:00+00:00,0.087738998234272,0.08895300328731537,0.08372999727725983,0.08603300154209137,488432,0.0,0.0
