TIMESTAMP,ONUS_OPEN_PRICE_USD,ONUS_HIGH_PRICE_USD,ONUS_LOW_PRICE_USD,ONUS_CLOSE_PRICE_USD,ONUS_VOLUME_USD,ONUS_DIVIDENDS_USD,ONUS_STOCK_SPLITS_USD
2021-12-21 00:00:00+00:00,0.8259080052375793,0.8284339904785156,0.7980899810791016,0.7982230186462402,885652,0.0,0.0
2021-12-22 00:00:00+00:00,0.7983160018920898,0.8310269713401794,0.722025990486145,0.7448970079421997,8597501,0.0,0.0
2021-12-23 00:00:00+00:00,0.7448469996452332,0.7450240254402161,0.7137879729270935,0.7321940064430237,5853254,0.0,0.0
2021-12-24 00:00:00+00:00,0.7322840094566345,0.738519012928009,0.6927319765090942,0.7206559777259827,1753066,0.0,0.0
2021-12-25 00:00:00+00:00,0.7206649780273438,0.7301089763641357,0.6994810104370117,0.7216399908065796,1726346,0.0,0.0
2021-12-26 00:00:00+00:00,0.7215440273284912,0.7495419979095459,0.7048149704933167,0.7377340197563171,1779721,0.0,0.0
2021-12-27 00:00:00+00:00,0.7376310229301453,0.7718250155448914,0.7216219902038574,0.7384420037269592,1885622,0.0,0.0
2021-12-28 00:00:00+00:00,0.7386580109596252,0.8340880274772644,0.7261530160903931,0.7935420274734497,2391916,0.0,0.0
2021-12-29 00:00:00+00:00,0.7934250235557556,0.8223479986190796,0.7810059785842896,0.7968840003013611,2498127,0.0,0.0
2021-12-30 00:00:00+00:00,0.7969340085983276,0.8083310127258301,0.7734280228614807,0.7828599810600281,2447317,0.0,0.0
2021-12-31 00:00:00+00:00,0.7829099893569946,0.7939419746398926,0.7679929733276367,0.7735459804534912,3014761,0.0,0.0
2022-01-01 00:00:00+00:00,0.773472011089325,0.8011130094528198,0.7689719796180725,0.7921959757804871,2700299,0.0,0.0
2022-01-02 00:00:00+00:00,0.7921890020370483,0.8058689832687378,0.7783499956130981,0.7930639982223511,2707075,0.0,0.0
2022-01-03 00:00:00+00:00,0.7930589914321899,0.7954249978065491,0.7754449844360352,0.789330005645752,2356195,0.0,0.0
2022-01-04 00:00:00+00:00,0.7893270254135132,0.7972620129585266,0.7693120241165161,0.7916650176048279,2404925,0.0,0.0
2022-01-05 00:00:00+00:00,0.7916619777679443,0.8045060038566589,0.750756025314331,0.7607929706573486,2810290,0.0,0.0
2022-01-06 00:00:00+00:00,0.7607939839363098,0.7878040075302124,0.7561730146408081,0.7800520062446594,2388459,0.0,0.0
2022-01-07 00:00:00+00:00,0.7800620198249817,0.8154159784317017,0.7502689957618713,0.799701988697052,2526752,0.0,0.0
