TIMESTAMP,ELDA_OPEN_PRICE_USD,ELDA_HIGH_PRICE_USD,ELDA_LOW_PRICE_USD,ELDA_CLOSE_PRICE_USD,ELDA_VOLUME_USD,ELDA_DIVIDENDS_USD,ELDA_STOCK_SPLITS_USD
2023-05-30 00:00:00+00:00,0.01691400073468685,0.024935999885201454,0.016404999420046806,0.019449999555945396,4333298,0.0,0.0
2023-05-31 00:00:00+00:00,0.019449999555945396,0.020733999088406563,0.01652899943292141,0.01652899943292141,385418,0.0,0.0
2023-06-01 00:00:00+00:00,0.016529999673366547,0.0177839994430542,0.015487000346183777,0.016630999743938446,252862,0.0,0.0
2023-06-02 00:00:00+00:00,0.016630999743938446,0.016865000128746033,0.01572199910879135,0.016318000853061676,171658,0.0,0.0
2023-06-03 00:00:00+00:00,0.01631700061261654,0.01663300022482872,0.015549000352621078,0.01591400057077408,135415,0.0,0.0
2023-06-04 00:00:00+00:00,0.01591400057077408,0.01621199958026409,0.015488999895751476,0.015533000230789185,258796,0.0,0.0
2023-06-05 00:00:00+00:00,0.01553099974989891,0.015751000493764877,0.015203000046312809,0.015478000044822693,118224,0.0,0.0
2023-06-06 00:00:00+00:00,0.015475999563932419,0.016023999080061913,0.015084000304341316,0.015190999954938889,132894,0.0,0.0
2023-06-07 00:00:00+00:00,0.015190999954938889,0.015455000102519989,0.015069999732077122,0.015274999663233757,104318,0.0,0.0
2023-06-08 00:00:00+00:00,0.01527199987322092,0.017779000103473663,0.014925000257790089,0.01670200005173683,223841,0.0,0.0
2023-06-09 00:00:00+00:00,0.01670300029218197,0.017503000795841217,0.016551999375224113,0.0166190005838871,144627,0.0,0.0
2023-06-10 00:00:00+00:00,0.016618000343441963,0.017040999606251717,0.014901000075042248,0.015409000217914581,128876,0.0,0.0
2023-06-11 00:00:00+00:00,0.015409000217914581,0.015918999910354614,0.015250000171363354,0.015529000200331211,113187,0.0,0.0
2023-06-12 00:00:00+00:00,0.015521000139415264,0.016607999801635742,0.014955000020563602,0.015692999586462975,134908,0.0,0.0
2023-06-13 00:00:00+00:00,0.015691999346017838,0.01727600023150444,0.015643000602722168,0.016388999298214912,129547,0.0,0.0
2023-06-14 00:00:00+00:00,0.016388999298214912,0.017433999106287956,0.01589599996805191,0.01647300086915493,123045,0.0,0.0
2023-06-15 00:00:00+00:00,0.016471000388264656,0.016510000452399254,0.015890000388026237,0.016186999157071114,128255,0.0,0.0
2023-06-16 00:00:00+00:00,0.016186999157071114,0.01618799939751625,0.011966999620199203,0.012395000085234642,180624,0.0,0.0
2023-06-17 00:00:00+00:00,0.012393999844789505,0.012745000422000885,0.012040000408887863,0.0120430001989007,113988,0.0,0.0
2023-06-18 00:00:00+00:00,0.012041999958455563,0.012783000245690346,0.011611999943852425,0.012237000279128551,114380,0.0,0.0
2023-06-19 00:00:00+00:00,0.012237000279128551,0.014081999659538269,0.012090999633073807,0.013101999647915363,98011,0.0,0.0
2023-06-20 00:00:00+00:00,0.013101000338792801,0.013420999981462955,0.012280000373721123,0.012284000404179096,124884,0.0,0.0
2023-06-21 00:00:00+00:00,0.012284000404179096,0.012405999936163425,0.011806000024080276,0.01193500030785799,102002,0.0,0.0
2023-06-22 00:00:00+00:00,0.011934000067412853,0.013631000183522701,0.011651000007987022,0.01281999982893467,138467,0.0,0.0
2023-06-23 00:00:00+00:00,0.012818999588489532,0.01332900021225214,0.011994999833405018,0.012059000320732594,116337,0.0,0.0
2023-06-24 00:00:00+00:00,0.012058000080287457,0.012250999920070171,0.01181699987500906,0.011997000314295292,113835,0.0,0.0
2023-06-25 00:00:00+00:00,0.011997000314295292,0.01208299957215786,0.011537999846041203,0.011649000458419323,111759,0.0,0.0
2023-06-26 00:00:00+00:00,0.011648000217974186,0.012210999615490437,0.01119999960064888,0.011482000350952148,88138,0.0,0.0
2023-06-27 00:00:00+00:00,0.011485000140964985,0.012232000008225441,0.0110470000654459,0.011106000281870365,130787,0.0,0.0
2023-06-28 00:00:00+00:00,0.011106999590992928,0.011509999632835388,0.010249000042676926,0.010528000071644783,114357,0.0,0.0
2023-06-29 00:00:00+00:00,0.01052900031208992,0.01078999973833561,0.01006999984383583,0.010160000063478947,126279,0.0,0.0
2023-06-30 00:00:00+00:00,0.01015899982303381,0.010645999573171139,0.009999999776482582,0.010022000409662724,109270,0.0,0.0
