,MSE,MAE,RMSE,MAPE,R2
0,0.0017370582607831666,0.030812771222585134,0.04167454883159757,0.06536568180382309,0.6126120389039191
1,0.00023639297745483334,0.012540109128315666,0.015369447453437867,0.03183528257808553,0.7700935765737222
2,0.0006208821996367,0.020909145606726732,0.024916035605009365,0.038704412181703465,0.7756940964764093
3,0.001124106634212,0.022773652355093432,0.0335271582627173,0.0462378950007152,0.6740967382104568
4,0.0004286014727516666,0.01598116099003757,0.0206998165888537,0.0302166548430526,0.032230287083171966
5,0.0006070066046739334,0.019476702400778065,0.024637000668083036,0.04011276158687327,0.5596762064460644
6,0.0004067780912343,0.015098376603421499,0.020168700174162234,0.038943693968579135,0.6696167403792032
7,0.0006432166179464667,0.021443230089701434,0.02535895016132007,0.059665521195762294,0.8719544060015348
8,0.0002893423405769,0.013048461134861467,0.017008959819644332,0.0434079658459234,0.6537001055935939
9,0.0005460960690189333,0.01565237412945693,0.02336803567374393,0.044286007448711306,0.6360681694646475
10,0.0005272690813713667,0.017963210449771266,0.022960618188858598,0.038780664707327966,0.6805166218624068
11,0.0009610967695216667,0.026289554088902132,0.030999208226103765,0.0796397281875544,0.634364620574672
Mean,0.000677320593265161,0.019332395683304276,0.025057373304460978,0.046433022445675966,0.6308853006308169
