,Time,BTC_Mining_Profitability,ETH_Mining_Profitability,XRP_Mining_Profitability,DOGE_Mining_Profitability,LTC_Mining_Profitability,BCH_Mining_Profitability,XMR_Mining_Profitability,DASH_Mining_Profitability,ZEC_Mining_Profitability
1970,2015-12-08,2.83e-09,4.46e-05,,1.42e-06,3.68e-05,,0.387,2.76e-05,
1971,2015-12-09,2.54e-09,4.55e-05,,1.47e-06,3.86e-05,,0.387,3.35e-05,
1972,2015-12-10,3.09e-09,4.44e-05,,1.49e-06,3.75e-05,,0.388,3.26e-05,
1973,2015-12-11,2.33e-09,4.49e-05,,1.5e-06,3.9e-05,,0.442,3.36e-05,
1974,2015-12-12,2.77e-09,5.08e-05,,1.64e-06,3.71e-05,,0.414,3.29e-05,
1975,2015-12-13,2.54e-09,4.87e-05,,1.66e-06,3.43e-05,,0.435,3.55e-05,
1976,2015-12-14,3.24e-09,4.9e-05,,1.57e-06,3.44e-05,,0.564,3.71e-05,
1977,2015-12-15,2.81e-09,4.91e-05,,1.74e-06,3.64e-05,,0.56,3.57e-05,
1978,2015-12-16,2.7e-09,4.97e-05,,1.79e-06,3.58e-05,,0.541,2.78e-05,
1979,2015-12-17,2.89e-09,4.69e-05,,1.57e-06,3.85e-05,,0.513,3.33e-05,
1980,2015-12-18,2.98e-09,4.51e-05,,1.51e-06,3.83e-05,,0.487,3.21e-05,
1981,2015-12-19,2.49e-09,4.44e-05,,1.67e-06,3.72e-05,,0.458,3.13e-05,
1982,2015-12-20,2.47e-09,4.57e-05,,1.61e-06,3.27e-05,,0.462,3.18e-05,
1983,2015-12-21,2.21e-09,4.52e-05,,1.67e-06,3.46e-05,,0.468,3.3e-05,
1984,2015-12-22,2.51e-09,4.39e-05,,1.64e-06,3.25e-05,,0.437,2.81e-05,
1985,2015-12-23,2.33e-09,4.37e-05,,1.62e-06,3.53e-05,,0.461,3.35e-05,
1986,2015-12-24,2.24e-09,4.31e-05,,1.56e-06,3.93e-05,,0.484,4.72e-05,
1987,2015-12-25,2.87e-09,4.35e-05,,1.64e-06,3.53e-05,,0.45,3.27e-05,
1988,2015-12-26,2.28e-09,4.34e-05,,1.54e-06,3.56e-05,,0.405,3.38e-05,
1989,2015-12-27,2.41e-09,4.19e-05,,1.52e-06,3.03e-05,,0.386,2.94e-05,
1990,2015-12-28,1.96e-09,4.26e-05,,1.51e-06,3.34e-05,,0.431,3.41e-05,
1991,2015-12-29,2.36e-09,4.2e-05,,1.53e-06,3.22e-05,,0.425,3.24e-05,
1992,2015-12-30,2.33e-09,4.51e-05,,1.66e-06,3.38e-05,,0.415,4.24e-05,
1993,2015-12-31,2.05e-09,4.74e-05,,1.65e-06,3.27e-05,,0.399,3.72e-05,
1994,2016-01-01,2.05e-09,4.76e-05,,1.67e-06,3.43e-05,,0.453,4.64e-05,
1995,2016-01-02,2.25e-09,5.01e-05,,1.72e-06,3.39e-05,,0.479,4.17e-05,
1996,2016-01-03,2.02e-09,4.98e-05,,1.59e-06,3.64e-05,,0.474,3.96e-05,
1997,2016-01-04,2.31e-09,4.93e-05,,1.54e-06,3.52e-05,,0.468,3.68e-05,
1998,2016-01-05,2.02e-09,4.96e-05,,1.59e-06,3.5e-05,,0.468,3.51e-05,
1999,2016-01-06,2.05e-09,4.89e-05,,1.65e-06,3.28e-05,,0.477,0.000163,
2000,2016-01-07,2.19e-09,5.12e-05,,1.74e-06,3.24e-05,,0.472,4.08e-05,
2001,2016-01-08,2.33e-09,5.04e-05,,1.68e-06,3.45e-05,,0.45,3.73e-05,
2002,2016-01-09,2.07e-09,5.32e-05,,2.07e-06,3.38e-05,,0.458,3.49e-05,
2003,2016-01-10,2.3e-09,5.5e-05,,1.87e-06,3.53e-05,,0.429,3.43e-05,
2004,2016-01-11,2.13e-09,5.07e-05,,1.83e-06,3.43e-05,,0.435,3.69e-05,
2005,2016-01-12,2.15e-09,5.63e-05,,1.85e-06,3.59e-05,,0.411,3.87e-05,
2006,2016-01-13,1.79e-09,5.66e-05,,1.99e-06,2.89e-05,,0.386,3.38e-05,
2007,2016-01-14,1.91e-09,5.55e-05,,1.81e-06,3.19e-05,,0.411,4.1e-05,
2008,2016-01-15,1.74e-09,5.87e-05,,1.72e-06,2.94e-05,,0.464,4.16e-05,
2009,2016-01-16,1.74e-09,5.74e-05,,1.4e-06,2.85e-05,,0.401,4.5e-05,
2010,2016-01-17,1.88e-09,5.79e-05,,1.55e-06,2.77e-05,,0.397,4.56e-05,
2011,2016-01-18,1.69e-09,6.4e-05,,1.38e-06,2.85e-05,,0.439,5.68e-05,
2012,2016-01-19,1.53e-09,6.13e-05,,1.47e-06,2.76e-05,,0.476,5.02e-05,
2013,2016-01-20,1.81e-09,6.62e-05,,1.59e-06,2.8e-05,,0.501,4.79e-05,
2014,2016-01-21,1.89e-09,6.78e-05,,1.64e-06,3.08e-05,,0.461,5.17e-05,
2015,2016-01-22,1.96e-09,6.54e-05,,1.62e-06,2.89e-05,,0.452,6.03e-05,
2016,2016-01-23,1.79e-09,7.38e-05,,1.66e-06,2.84e-05,,0.494,5.01e-05,
2017,2016-01-24,1.79e-09,8.98e-05,,1.79e-06,3.04e-05,,0.478,4.82e-05,
2018,2016-01-25,1.61e-09,9.48e-05,,2.1e-06,2.9e-05,,0.455,5.15e-05,
2019,2016-01-26,1.69e-09,0.000104,,2.8e-06,3.14e-05,,0.465,5.05e-05,
2020,2016-01-27,1.67e-09,9.47e-05,,4.75e-06,2.85e-05,,0.389,6.01e-05,
2021,2016-01-28,1.57e-09,0.000102,,3.42e-06,2.76e-05,,0.397,4.93e-05,
2022,2016-01-29,1.64e-09,9.8e-05,,3.22e-06,2.65e-05,,0.341,4.44e-05,
2023,2016-01-30,1.71e-09,9.89e-05,,2.83e-06,2.71e-05,,0.35,3.72e-05,
2024,2016-01-31,1.62e-09,9.49e-05,,2.65e-06,3.18e-05,,0.355,3.65e-05,
2025,2016-02-01,1.44e-09,8.66e-05,,2.41e-06,3.44e-05,,0.381,3.85e-05,
2026,2016-02-02,1.73e-09,8.93e-05,,2.46e-06,3.12e-05,,0.392,3.91e-05,
2027,2016-02-03,1.6e-09,9.52e-05,,2.41e-06,2.97e-05,,0.419,3.9e-05,
2028,2016-02-04,1.43e-09,9.71e-05,,2.61e-06,2.74e-05,,0.415,3.89e-05,
2029,2016-02-05,1.76e-09,9.61e-05,,2.6e-06,3.07e-05,,0.4,5.7e-05,
2030,2016-02-06,1.71e-09,9.89e-05,,2.74e-06,2.85e-05,,0.4,0.000187,
2031,2016-02-07,1.27e-09,0.000104,,2.83e-06,2.79e-05,,0.417,4.1e-05,
2032,2016-02-08,1.17e-09,0.000115,,2.76e-06,2.86e-05,,0.405,4.03e-05,
2033,2016-02-09,1.43e-09,0.000132,,2.56e-06,2.68e-05,,0.399,4.35e-05,
2034,2016-02-10,1.25e-09,0.000159,,2.83e-06,2.83e-05,,0.371,3.87e-05,
2035,2016-02-11,1.46e-09,0.000175,,2.66e-06,3.04e-05,,0.397,4.02e-05,
2036,2016-02-12,1.28e-09,0.000217,,2.77e-06,2.8e-05,,0.463,4.81e-05,
2037,2016-02-13,1.36e-09,0.000175,,2.82e-06,2.84e-05,,0.615,4.28e-05,
2038,2016-02-14,1.42e-09,0.000166,,2.77e-06,3.14e-05,,0.576,3.38e-05,
2039,2016-02-15,1.37e-09,0.000181,,2.68e-06,3e-05,,0.585,3.36e-05,
2040,2016-02-16,1.3e-09,0.000163,,2.62e-06,3.17e-05,,0.696,3.99e-05,
2041,2016-02-17,1.61e-09,0.000137,,2.63e-06,2.92e-05,,0.614,3.54e-05,
2042,2016-02-18,1.5e-09,0.000141,,2.52e-06,2.92e-05,,0.587,3.09e-05,
2043,2016-02-19,1.3e-09,0.000151,,2.77e-06,2.91e-05,,0.58,3.42e-05,
2044,2016-02-20,1.37e-09,0.000148,,2.88e-06,3.14e-05,,0.69,3.14e-05,
2045,2016-02-21,1.29e-09,0.000145,,2.57e-06,3.55e-05,,0.61,3.35e-05,
2046,2016-02-22,1.35e-09,0.000163,,2.61e-06,3.15e-05,,0.588,3.8e-05,
2047,2016-02-23,1.33e-09,0.000176,,2.7e-06,3.28e-05,,0.576,3.6e-05,
2048,2016-02-24,1.21e-09,0.000182,,2.48e-06,3.34e-05,,0.564,3.56e-05,
2049,2016-02-25,1.5e-09,0.000197,,2.64e-06,3.06e-05,,0.622,3.36e-05,
2050,2016-02-26,1.2e-09,0.000181,,2.35e-06,3.18e-05,,0.574,3.86e-05,
2051,2016-02-27,1.47e-09,0.000182,,2.33e-06,3.5e-05,,0.599,4.17e-05,
2052,2016-02-28,1.21e-09,0.000186,,2.28e-06,2.98e-05,,0.625,4.17e-05,
2053,2016-02-29,1.32e-09,0.000183,,2.28e-06,2.98e-05,,0.673,4.54e-05,
2054,2016-03-01,1.46e-09,0.000199,,2.25e-06,3.13e-05,,0.663,4.54e-05,
2055,2016-03-02,1.42e-09,0.000227,,2.33e-06,3.32e-05,,0.655,5.14e-05,
2056,2016-03-03,1.27e-09,0.000253,,2.19e-06,3.23e-05,,0.69,5.36e-05,
2057,2016-03-04,1.34e-09,0.000244,,2.26e-06,3.23e-05,,0.842,6.51e-05,
2058,2016-03-05,1.23e-09,0.000288,,2.05e-06,3.07e-05,,0.932,6.45e-05,
2059,2016-03-06,1.32e-09,0.000273,,2.02e-06,3.05e-05,,0.884,6.84e-05,
2060,2016-03-07,1.16e-09,0.000257,,2.01e-06,3.2e-05,,0.768,0.000224,
2061,2016-03-08,1.54e-09,0.000234,,2.17e-06,2.91e-05,,0.78,4.43e-05,
2062,2016-03-09,1.34e-09,0.000252,,2.13e-06,3.1e-05,,0.833,5.01e-05,
2063,2016-03-10,1.29e-09,0.000276,,2.2e-06,3.05e-05,,0.834,4.94e-05,
2064,2016-03-11,1.32e-09,0.000254,,2.43e-06,3e-05,,0.779,5.3e-05,
2065,2016-03-12,1.28e-09,0.00028,,2.35e-06,3.29e-05,,0.766,4.88e-05,
2066,2016-03-13,1.3e-09,0.000303,,2.19e-06,3.29e-05,,0.78,6.14e-05,
2067,2016-03-14,1.42e-09,0.000285,,2.25e-06,3.17e-05,,0.881,5.96e-05,
2068,2016-03-15,1.37e-09,0.000307,,2.25e-06,3.4e-05,,0.822,6.56e-05,
2069,2016-03-16,1.25e-09,0.000315,,2.07e-06,3.2e-05,,0.812,7.45e-05,
2070,2016-03-17,1.31e-09,0.000272,,2.08e-06,3.31e-05,,0.802,8.93e-05,
2071,2016-03-18,1.24e-09,0.000236,,1.92e-06,3.21e-05,,0.827,7.77e-05,
2072,2016-03-19,1.25e-09,0.000239,,1.79e-06,3.13e-05,,0.769,8.12e-05,
2073,2016-03-20,1.29e-09,0.000223,,2e-06,2.75e-05,,0.817,7.75e-05,
2074,2016-03-21,1.27e-09,0.000241,,1.73e-06,3e-05,,0.977,8.14e-05,
2075,2016-03-22,1.3e-09,0.000251,,1.9e-06,2.9e-05,,0.92,8.05e-05,
2076,2016-03-23,1.3e-09,0.000267,,1.82e-06,2.89e-05,,1.03,7.84e-05,
2077,2016-03-24,1.24e-09,0.000243,,1.9e-06,2.66e-05,,1.395,8.44e-05,
2078,2016-03-25,1.27e-09,0.000219,,1.93e-06,2.69e-05,,1.297,0.000106,
2079,2016-03-26,1.3e-09,0.000214,,1.93e-06,3e-05,,1.028,9.24e-05,
2080,2016-03-27,1.2e-09,0.000206,,1.87e-06,2.86e-05,,1.006,7.96e-05,
2081,2016-03-28,1.5e-09,0.000218,,1.88e-06,3e-05,,0.931,9.67e-05,
2082,2016-03-29,1.2e-09,0.000218,,2.08e-06,2.93e-05,,0.886,9.13e-05,
2083,2016-03-30,1.21e-09,0.000219,,2.14e-06,2.87e-05,,0.992,8.54e-05,
2084,2016-03-31,1.19e-09,0.000209,,1.94e-06,2.9e-05,,0.897,0.000109,
2085,2016-04-01,1.42e-09,0.000207,,1.97e-06,3.04e-05,,0.984,0.000105,
2086,2016-04-02,1.16e-09,0.000206,,2.06e-06,2.96e-05,,0.988,9.72e-05,
2087,2016-04-03,1.31e-09,0.0002,,1.84e-06,3.05e-05,,0.973,9.04e-05,
2088,2016-04-04,1.31e-09,0.000189,,1.89e-06,2.97e-05,,0.946,0.000106,
2089,2016-04-05,1.26e-09,0.000177,,1.99e-06,2.96e-05,,0.88,9.26e-05,
2090,2016-04-06,1.32e-09,0.000175,,1.89e-06,3.04e-05,,0.898,0.000344,
2091,2016-04-07,1.22e-09,0.000179,,1.95e-06,2.88e-05,,1.077,9.39e-05,
2092,2016-04-08,1.28e-09,0.00016,,2.13e-06,2.61e-05,,1.058,9.18e-05,
2093,2016-04-09,1.33e-09,0.000152,,1.98e-06,3.04e-05,,0.843,0.000106,
2094,2016-04-10,1.27e-09,0.000135,,1.91e-06,3.19e-05,,0.745,7.82e-05,
2095,2016-04-11,1.24e-09,0.000133,,1.94e-06,3.1e-05,,0.784,0.000102,
2096,2016-04-12,1.26e-09,0.000128,,2.06e-06,3.33e-05,,0.721,0.000103,
2097,2016-04-13,1.33e-09,0.000121,,2.32e-06,2.85e-05,,0.75,9.32e-05,
2098,2016-04-14,1.27e-09,0.000129,,2.25e-06,3.21e-05,,0.741,8.8e-05,
2099,2016-04-15,1.1e-09,0.000125,,2.35e-06,3.11e-05,,0.762,8.94e-05,
2100,2016-04-16,1.19e-09,0.000121,,2.33e-06,3.11e-05,,0.771,8.08e-05,
2101,2016-04-17,1.27e-09,0.000139,,2.3e-06,3.37e-05,,0.797,8.03e-05,
2102,2016-04-18,1.14e-09,0.00013,,2.13e-06,3.45e-05,,0.811,8.46e-05,
2103,2016-04-19,1.26e-09,0.000127,,2.15e-06,3.24e-05,,0.834,8.1e-05,
2104,2016-04-20,1.37e-09,0.00012,,2.22e-06,3.32e-05,,0.771,8.57e-05,
2105,2016-04-21,1.17e-09,0.000116,,2.12e-06,3.17e-05,,0.728,7.66e-05,
2106,2016-04-22,1.28e-09,0.000114,,2.31e-06,3.04e-05,,0.647,7.46e-05,
2107,2016-04-23,1.22e-09,0.00011,,2.29e-06,3.29e-05,,0.668,6.62e-05,
2108,2016-04-24,1.22e-09,0.000113,,2.19e-06,3.66e-05,,0.7,5.5e-05,
2109,2016-04-25,1.29e-09,0.000105,,2.12e-06,4.1e-05,,0.663,6.07e-05,
2110,2016-04-26,1.51e-09,9.84e-05,,2.26e-06,3.74e-05,,0.639,5.96e-05,
2111,2016-04-27,1.18e-09,0.000103,,2.2e-06,4.25e-05,,0.655,5.07e-05,
2112,2016-04-28,1.3e-09,9.81e-05,,2.42e-06,3.6e-05,,0.694,6.48e-05,
2113,2016-04-29,1.39e-09,9.67e-05,,2.3e-06,3.63e-05,,0.649,7.78e-05,
2114,2016-04-30,1.24e-09,0.000104,,2.19e-06,3.74e-05,,0.581,6.82e-05,
2115,2016-05-01,1.29e-09,0.000107,,2.24e-06,3.39e-05,,0.586,7.12e-05,
2116,2016-05-02,1.3e-09,0.000126,,2.44e-06,3.67e-05,,0.621,7.02e-05,
2117,2016-05-03,1.23e-09,0.000119,,2.38e-06,3.59e-05,,0.621,7.08e-05,
2118,2016-05-04,1.32e-09,0.000118,,2.5e-06,3.71e-05,,0.641,8.13e-05,
2119,2016-05-05,1.25e-09,0.000119,,2.5e-06,4.33e-05,,0.58,8.91e-05,
2120,2016-05-06,1.3e-09,0.00012,,2.51e-06,3.92e-05,,0.588,0.000293,
2121,2016-05-07,1.29e-09,0.000116,,2.48e-06,4.43e-05,,0.583,7.33e-05,
2122,2016-05-08,1.35e-09,0.000114,,2.48e-06,3.96e-05,,0.531,6.94e-05,
2123,2016-05-09,1.27e-09,0.000115,,2.5e-06,4.16e-05,,0.53,5.92e-05,
2124,2016-05-10,1.27e-09,0.00011,,2.31e-06,4.25e-05,,0.547,6.41e-05,
2125,2016-05-11,1.09e-09,0.000118,,2.56e-06,3.97e-05,,0.547,6.05e-05,
2126,2016-05-12,1.21e-09,0.000124,,2.55e-06,3.87e-05,,0.58,6.15e-05,
2127,2016-05-13,1.22e-09,0.000121,,2.63e-06,4.18e-05,,0.557,6.03e-05,
2128,2016-05-14,1.2e-09,0.000117,,2.62e-06,4e-05,,0.569,5.46e-05,
2129,2016-05-15,1.13e-09,0.000116,,2.58e-06,4.61e-05,,0.543,6.09e-05,
2130,2016-05-16,1.24e-09,0.000119,,2.5e-06,4.34e-05,,0.485,5.58e-05,
2131,2016-05-17,1.13e-09,0.000136,,2.65e-06,4.15e-05,,0.507,5.72e-05,
2132,2016-05-18,1.29e-09,0.000146,,2.51e-06,4.39e-05,,0.528,5.37e-05,
2133,2016-05-19,1.08e-09,0.00015,,2.77e-06,3.69e-05,,0.538,5.08e-05,
2134,2016-05-20,1.19e-09,0.000153,,2.66e-06,3.84e-05,,0.584,5.01e-05,
2135,2016-05-21,1.2e-09,0.000143,,2.57e-06,3.9e-05,,0.636,4.78e-05,
2136,2016-05-22,1.24e-09,0.00015,,2.6e-06,3.97e-05,,0.613,5.16e-05,
2137,2016-05-23,1.11e-09,0.000148,,2.55e-06,4.19e-05,,0.606,4.97e-05,
2138,2016-05-24,1.11e-09,0.000134,,2.38e-06,4.27e-05,,0.586,4.89e-05,
2139,2016-05-25,1.15e-09,0.000128,,2.48e-06,4.06e-05,,0.591,4.95e-05,
2140,2016-05-26,1.13e-09,0.000126,,2.46e-06,3.93e-05,,0.606,4.62e-05,
2141,2016-05-27,1.28e-09,0.000115,,2.49e-06,4.52e-05,,0.574,4.95e-05,
2142,2016-05-28,1.18e-09,0.000113,,2.39e-06,4.67e-05,,0.612,4.29e-05,
2143,2016-05-29,1.32e-09,0.000118,,2.42e-06,4.41e-05,,0.598,4.66e-05,
2144,2016-05-30,1.46e-09,0.000122,,3.03e-06,4.23e-05,,0.608,4.77e-05,
2145,2016-05-31,1.21e-09,0.00013,,2.97e-06,4.61e-05,,0.628,4.96e-05,
2146,2016-06-01,1.54e-09,0.000141,,3.23e-06,4.64e-05,,0.608,4.42e-05,
2147,2016-06-02,1.28e-09,0.000137,,3.05e-06,5.41e-05,,0.624,4.39e-05,
2148,2016-06-03,1.43e-09,0.000129,,3.03e-06,6.31e-05,,0.592,4e-05,
2149,2016-06-04,1.28e-09,0.000129,,3.18e-06,6.09e-05,,0.608,3.94e-05,
2150,2016-06-05,1.73e-09,0.00013,,3.32e-06,5.74e-05,,0.604,3.66e-05,
2151,2016-06-06,1.49e-09,0.00013,,3.15e-06,6.47e-05,,0.613,0.000151,
2152,2016-06-07,1.4e-09,0.00013,,3.3e-06,5.68e-05,,0.616,3.41e-05,
2153,2016-06-08,1.46e-09,0.000134,,3.17e-06,5.66e-05,,0.614,3.33e-05,
2154,2016-06-09,1.56e-09,0.000127,,3.42e-06,5.55e-05,,0.599,2.71e-05,
2155,2016-06-10,1.44e-09,0.000128,,3.21e-06,5.42e-05,,0.673,2.14e-05,
2156,2016-06-11,1.54e-09,0.000126,,3.11e-06,5.63e-05,,0.69,1.83e-05,
2157,2016-06-12,1.59e-09,0.000132,,3.12e-06,5.97e-05,,0.676,1.88e-05,
2158,2016-06-13,1.88e-09,0.000144,,3.45e-06,5.81e-05,,0.759,1.68e-05,
2159,2016-06-14,1.56e-09,0.000156,,3.92e-06,5.75e-05,,0.711,1.66e-05,
2160,2016-06-15,1.95e-09,0.000157,,3.96e-06,5.96e-05,,0.741,1.93e-05,
2161,2016-06-16,1.86e-09,0.000167,,3.86e-06,6.08e-05,,0.833,1.92e-05,
2162,2016-06-17,1.94e-09,0.000151,,3.88e-06,6.35e-05,,0.914,1.72e-05,
2163,2016-06-18,2.12e-09,0.000119,,3.78e-06,6.57e-05,,1.032,1.85e-05,
2164,2016-06-19,1.94e-09,0.000105,,3.78e-06,6.01e-05,,1.029,1.86e-05,
2165,2016-06-20,1.86e-09,9.76e-05,,3.77e-06,5.45e-05,,0.93,1.69e-05,
2166,2016-06-21,1.66e-09,0.000102,,3.63e-06,5.28e-05,,0.905,1.59e-05,
2167,2016-06-22,1.47e-09,0.000119,,3.67e-06,4.85e-05,,0.86,1.54e-05,
2168,2016-06-23,1.47e-09,0.000104,,3.44e-06,3.73e-05,,0.797,1.48e-05,
2169,2016-06-24,1.59e-09,0.000112,,3.56e-06,4.71e-05,,0.856,1.61e-05,
2170,2016-06-25,1.77e-09,0.000113,,3.41e-06,4.18e-05,,0.818,1.43e-05,
2171,2016-06-26,1.5e-09,0.00011,,3.35e-06,4.59e-05,,0.812,1.44e-05,
2172,2016-06-27,1.53e-09,0.000107,,3.16e-06,4.97e-05,,0.763,1.53e-05,
2173,2016-06-28,1.58e-09,9.99e-05,,3.47e-06,4.66e-05,,0.803,1.58e-05,
2174,2016-06-29,1.59e-09,9.42e-05,,3.49e-06,4.55e-05,,0.795,1.45e-05,
2175,2016-06-30,1.56e-09,9.64e-05,,3.53e-06,4.39e-05,,0.771,1.51e-05,
2176,2016-07-01,1.53e-09,9.36e-05,,3.29e-06,4.74e-05,,0.841,1.66e-05,
2177,2016-07-02,1.72e-09,9.02e-05,,2.98e-06,4.84e-05,,0.87,1.45e-05,
2178,2016-07-03,1.66e-09,8.76e-05,,3.03e-06,4.62e-05,,0.842,1.53e-05,
2179,2016-07-04,1.61e-09,8.57e-05,,3.06e-06,4.75e-05,,0.758,1.62e-05,
2180,2016-07-05,1.7e-09,7.63e-05,,3.01e-06,4.48e-05,,0.725,1.71e-05,
2181,2016-07-06,1.51e-09,7.89e-05,,3e-06,4.38e-05,,0.769,8.38e-05,
2182,2016-07-07,1.49e-09,7.42e-05,,3.19e-06,3.94e-05,,0.811,1.88e-05,
2183,2016-07-08,1.58e-09,7.68e-05,,3.58e-06,4.19e-05,,0.733,2.02e-05,
2184,2016-07-09,1.32e-09,8.25e-05,,3.04e-06,4.82e-05,,0.717,2.07e-05,
2185,2016-07-10,7.8e-10,7.92e-05,,2.8e-06,4.14e-05,,0.739,1.65e-05,
2186,2016-07-11,7.64e-10,7.58e-05,,2.74e-06,5.11e-05,,0.71,1.9e-05,
2187,2016-07-12,7.8e-10,7.5e-05,,2.76e-06,4.92e-05,,0.708,1.75e-05,
2188,2016-07-13,7.39e-10,7.43e-05,,2.93e-06,4.82e-05,,0.713,2.04e-05,
2189,2016-07-14,8.49e-10,7.87e-05,,2.83e-06,4.23e-05,,0.737,1.74e-05,
2190,2016-07-15,8.24e-10,8.62e-05,,2.68e-06,4.12e-05,,0.676,1.71e-05,
2191,2016-07-16,8.17e-10,8.54e-05,,2.64e-06,4.31e-05,,0.68,1.8e-05,
2192,2016-07-17,7.79e-10,8.06e-05,,2.56e-06,4.05e-05,,0.714,1.77e-05,
2193,2016-07-18,8.05e-10,8.06e-05,,2.55e-06,4.01e-05,,0.704,1.7e-05,
2194,2016-07-19,7.54e-10,7.94e-05,,2.46e-06,4e-05,,0.616,1.84e-05,
2195,2016-07-20,8.53e-10,8.73e-05,,2.56e-06,3.81e-05,,0.639,2.03e-05,
2196,2016-07-21,7.89e-10,8.84e-05,,2.68e-06,4.09e-05,,0.587,1.94e-05,
2197,2016-07-22,7.77e-10,9.64e-05,,2.71e-06,4.17e-05,,0.601,2.1e-05,
2198,2016-07-23,8.31e-10,0.000101,,2.61e-06,3.8e-05,,0.717,2e-05,
2199,2016-07-24,7.65e-10,9.37e-05,,2.61e-06,4.48e-05,,0.725,1.9e-05,
2200,2016-07-25,7.95e-10,9.8e-05,,2.67e-06,4.09e-05,,0.701,1.98e-05,
2201,2016-07-26,7.99e-10,9.53e-05,,2.74e-06,4.28e-05,,0.735,1.96e-05,
2202,2016-07-27,8.08e-10,0.000105,,2.76e-06,4.05e-05,,0.74,1.97e-05,
2203,2016-07-28,8.3e-10,9.75e-05,,2.63e-06,4.19e-05,,0.754,2.08e-05,
2204,2016-07-29,8.16e-10,9.8e-05,,2.39e-06,4.32e-05,,0.715,2.08e-05,
2205,2016-07-30,7.2e-10,9.87e-05,,2.65e-06,4.04e-05,,0.7,2.09e-05,
2206,2016-07-31,8.65e-10,9.51e-05,,2.4e-06,4.36e-05,,0.737,1.95e-05,
2207,2016-08-01,7.93e-10,9.08e-05,,2.36e-06,3.83e-05,,0.67,1.98e-05,
2208,2016-08-02,7.07e-10,8.56e-05,,2.28e-06,3.66e-05,,0.644,1.85e-05,
2209,2016-08-03,7.54e-10,8.42e-05,,2.24e-06,3.78e-05,,0.629,1.69e-05,
2210,2016-08-04,7.2e-10,8.94e-05,,2.12e-06,3.49e-05,,0.697,1.72e-05,
2211,2016-08-05,7.63e-10,8.75e-05,,2.05e-06,3.69e-05,,0.701,8.53e-05,
2212,2016-08-06,7.06e-10,8.62e-05,,2.2e-06,3.37e-05,,0.66,2.35e-05,
2213,2016-08-07,7.44e-10,8.68e-05,,2.64e-06,3.55e-05,,0.763,2.23e-05,
2214,2016-08-08,7.85e-10,8.53e-05,,2.44e-06,3.67e-05,,0.73,2.09e-05,
2215,2016-08-09,6.48e-10,8.76e-05,,2.35e-06,3.61e-05,,0.833,2.08e-05,
2216,2016-08-10,7.95e-10,8.82e-05,,2.25e-06,3.54e-05,,0.801,2.12e-05,
2217,2016-08-11,8.35e-10,8.41e-05,,2.33e-06,3.52e-05,,0.77,2.22e-05,
2218,2016-08-12,7.44e-10,8.38e-05,,2.22e-06,3.53e-05,,0.738,2.74e-05,
2219,2016-08-13,7.52e-10,8.34e-05,,2.22e-06,3.55e-05,,0.792,2.85e-05,
2220,2016-08-14,7.55e-10,8.16e-05,,2.52e-06,3.26e-05,,0.754,2.33e-05,
2221,2016-08-15,6.55e-10,8.01e-05,,2.52e-06,3.3e-05,,0.832,2.31e-05,
2222,2016-08-16,6.91e-10,7.73e-05,,2.44e-06,3.32e-05,,0.808,1.84e-05,
2223,2016-08-17,6.72e-10,7.61e-05,,2.55e-06,3.14e-05,,0.858,1.84e-05,
2224,2016-08-18,7.57e-10,7.56e-05,,2.54e-06,3.76e-05,,0.807,2.12e-05,
2225,2016-08-19,7.15e-10,7.34e-05,,2.26e-06,3.77e-05,,0.811,2.47e-05,
2226,2016-08-20,6.73e-10,7.44e-05,,2.38e-06,3.5e-05,,0.946,2.6e-05,
2227,2016-08-21,7.05e-10,7.46e-05,,2.2e-06,3.52e-05,,0.993,2.7e-05,
2228,2016-08-22,6.83e-10,7.4e-05,,2.21e-06,3.47e-05,,1.208,2.31e-05,
2229,2016-08-23,6.63e-10,7.17e-05,,2.17e-06,3.48e-05,,1.633,2.15e-05,
2230,2016-08-24,7.22e-10,7.18e-05,,2.37e-06,3.63e-05,,1.537,2.13e-05,
2231,2016-08-25,6.13e-10,7.08e-05,,2.14e-06,3.51e-05,,1.408,1.78e-05,
2232,2016-08-26,7.02e-10,6.88e-05,,2.08e-06,3.48e-05,,1.385,1.73e-05,
2233,2016-08-27,7.43e-10,6.92e-05,,2.21e-06,3.42e-05,,1.512,1.81e-05,
2234,2016-08-28,6.75e-10,6.84e-05,,2.1e-06,3.44e-05,,2.539,1.86e-05,
2235,2016-08-29,6.29e-10,6.86e-05,,2.02e-06,3.77e-05,,3.082,1.69e-05,
2236,2016-08-30,7.5e-10,6.95e-05,,2.3e-06,3.22e-05,,2.764,1.54e-05,
2237,2016-08-31,6.31e-10,7e-05,,2.05e-06,3.84e-05,,2.327,1.67e-05,
2238,2016-09-01,6.8e-10,7.34e-05,,1.98e-06,3.44e-05,,2.459,1.58e-05,
2239,2016-09-02,6.78e-10,7.33e-05,,2.18e-06,3.51e-05,,2.706,1.54e-05,
2240,2016-09-03,6.29e-10,7.41e-05,,1.94e-06,3.73e-05,,3.744,1.56e-05,
2241,2016-09-04,8.23e-10,7.56e-05,,2.12e-06,3.57e-05,,2.699,1.47e-05,
2242,2016-09-05,6.23e-10,7.36e-05,,2.04e-06,3.54e-05,,2.844,7.37e-05,
