,Time,BTC_Average_Hash_Rate_Hashes_Per_Second,ETH_Average_Hash_Rate_Hashes_Per_Second,XRP_Average_Hash_Rate_Hashes_Per_Second,DOGE_Average_Hash_Rate_Hashes_Per_Second,LTC_Average_Hash_Rate_Hashes_Per_Second,BCH_Average_Hash_Rate_Hashes_Per_Second,XMR_Average_Hash_Rate_Hashes_Per_Second,DASH_Average_Hash_Rate_Hashes_Per_Second,ZEC_Average_Hash_Rate_Hashes_Per_Second
1272,2012-06-28,12337571006028.0,,,,57726483.0,,,,
1273,2012-06-29,12160809094778.0,,,,63910083.0,,,,
1274,2012-06-30,11912924387235.0,,,,61293210.0,,,,
1275,2012-07-01,11878569844084.0,,,,57382314.0,,,,
1276,2012-07-02,13004197874956.0,,,,66334387.0,,,,
1277,2012-07-03,12926099839849.0,,,,65157589.0,,,,
1278,2012-07-04,13737648914201.0,,,,73970983.0,,,,
1279,2012-07-05,12723136249250.0,,,,89572396.0,,,,
1280,2012-07-06,13003078626930.0,,,,95387606.0,,,,
1281,2012-07-07,14177626623009.0,,,,119830108.0,,,,
1282,2012-07-08,14181986016434.0,,,,148600324.0,,,,
1283,2012-07-09,14113070626082.0,,,,214058375.0,,,,
1284,2012-07-10,13209357793422.0,,,,212678723.0,,,,
1285,2012-07-11,12638073552813.0,,,,169850166.0,,,,
1286,2012-07-12,12244376998659.0,,,,164278642.0,,,,
1287,2012-07-13,13612483255037.0,,,,151443845.0,,,,
1288,2012-07-14,14068374029442.0,,,,167732911.0,,,,
1289,2012-07-15,13433058152788.0,,,,183425221.0,,,,
1290,2012-07-16,12738186836283.0,,,,192076818.0,,,,
1291,2012-07-17,14600748120656.0,,,,189984737.0,,,,
1292,2012-07-18,14794086176485.0,,,,203097875.0,,,,
1293,2012-07-19,13953129845667.0,,,,198171909.0,,,,
1294,2012-07-20,12993914268429.0,,,,204544730.0,,,,
1295,2012-07-21,13384297789736.0,,,,210318609.0,,,,
1296,2012-07-22,13662073378907.0,,,,202299367.0,,,,
1297,2012-07-23,13739821689542.0,,,,221356698.0,,,,
1298,2012-07-24,14328085930863.0,,,,246790620.0,,,,
1299,2012-07-25,14785641821251.0,,,,244378089.0,,,,
1300,2012-07-26,15870435637621.0,,,,255687923.0,,,,
1301,2012-07-27,15350760053894.0,,,,247564793.0,,,,
1302,2012-07-28,16252860541376.0,,,,263792172.0,,,,
1303,2012-07-29,13626677334508.0,,,,294702453.0,,,,
1304,2012-07-30,17999277518190.0,,,,313484043.0,,,,
1305,2012-07-31,14807383444479.0,,,,296480801.0,,,,
1306,2012-08-01,13526050571610.0,,,,310647411.0,,,,
1307,2012-08-02,15341092091071.0,,,,321173266.0,,,,
1308,2012-08-03,17046028808788.0,,,,302927341.0,,,,
1309,2012-08-04,15894224494578.0,,,,298887311.0,,,,
1310,2012-08-05,15197377400145.0,,,,262386597.0,,,,
1311,2012-08-06,14416535616342.0,,,,253995728.0,,,,
1312,2012-08-07,15065072960762.0,,,,249078843.0,,,,
1313,2012-08-08,16340559018380.0,,,,241768627.0,,,,
1314,2012-08-09,16946431227095.0,,,,236043323.0,,,,
1315,2012-08-10,16612115970042.0,,,,251954163.0,,,,
1316,2012-08-11,16804547256549.0,,,,254623567.0,,,,
1317,2012-08-12,17249539522371.0,,,,266026699.0,,,,
1318,2012-08-13,17046039534085.0,,,,260361702.0,,,,
1319,2012-08-14,17618810482695.0,,,,261233170.0,,,,
1320,2012-08-15,17857975743814.0,,,,265680811.0,,,,
1321,2012-08-16,17637278944780.0,,,,263696273.0,,,,
1322,2012-08-17,15851212272225.0,,,,243567104.0,,,,
1323,2012-08-18,15605865754679.0,,,,232802881.0,,,,
1324,2012-08-19,17096898769348.0,,,,235864602.0,,,,
1325,2012-08-20,20491104930043.0,,,,253370681.0,,,,
1326,2012-08-21,20071072800762.0,,,,252197546.0,,,,
1327,2012-08-22,16511751014401.0,,,,207185949.0,,,,
1328,2012-08-23,17894462334981.0,,,,221209228.0,,,,
1329,2012-08-24,17879723461047.0,,,,237795642.0,,,,
1330,2012-08-25,16614964751092.0,,,,251414800.0,,,,
1331,2012-08-26,19890828584151.0,,,,279939561.0,,,,
1332,2012-08-27,19245833643193.0,,,,244402966.0,,,,
1333,2012-08-28,17838347716663.0,,,,240411954.0,,,,
1334,2012-08-29,19805231626600.0,,,,252184182.0,,,,
1335,2012-08-30,19557548733308.0,,,,262126523.0,,,,
1336,2012-08-31,17659904442460.0,,,,241128624.0,,,,
1337,2012-09-01,19207748845643.0,,,,264303667.0,,,,
1338,2012-09-02,18680340179641.0,,,,272106739.0,,,,
1339,2012-09-03,20671136669427.0,,,,257409476.0,,,,
1340,2012-09-04,17039674241157.0,,,,247426522.0,,,,
1341,2012-09-05,21472588897160.0,,,,256516617.0,,,,
1342,2012-09-06,22337201015256.0,,,,282660500.0,,,,
1343,2012-09-07,22780283789314.0,,,,270447205.0,,,,
1344,2012-09-08,20797225958932.0,,,,255629393.0,,,,
1345,2012-09-09,19641226755917.0,,,,275600241.0,,,,
1346,2012-09-10,20481765149021.0,,,,262896374.0,,,,
1347,2012-09-11,21038503929489.0,,,,245308992.0,,,,
1348,2012-09-12,19040280847760.0,,,,266766869.0,,,,
1349,2012-09-13,19292800837843.0,,,,262735507.0,,,,
1350,2012-09-14,21073738505458.0,,,,239301029.0,,,,
1351,2012-09-15,19421085260225.0,,,,244387159.0,,,,
1352,2012-09-16,20389432937587.0,,,,239743494.0,,,,
1353,2012-09-17,22271198520901.0,,,,247222249.0,,,,
1354,2012-09-18,23289750409025.0,,,,257866339.0,,,,
1355,2012-09-19,20907398536420.0,,,,255185696.0,,,,
1356,2012-09-20,20240663618460.0,,,,276857116.0,,,,
1357,2012-09-21,22940086151859.0,,,,288913034.0,,,,
1358,2012-09-22,24600136496428.0,,,,268693487.0,,,,
1359,2012-09-23,21562208562738.0,,,,310159061.0,,,,
1360,2012-09-24,21849417637760.0,,,,306463954.0,,,,
1361,2012-09-25,22177123165646.0,,,,332136751.0,,,,
1362,2012-09-26,19476961360203.0,,,,345666459.0,,,,
1363,2012-09-27,20525860799704.0,,,,305797929.0,,,,
1364,2012-09-28,23757457939502.0,,,,315245885.0,,,,
1365,2012-09-29,22819317347983.0,,,,334463074.0,,,,
1366,2012-09-30,23088354171407.0,,,,327176725.0,,,,
1367,2012-10-01,20954142593842.0,,,,331677786.0,,,,
1368,2012-10-02,19868945667001.0,,,,343735181.0,,,,
1369,2012-10-03,21544834274900.0,,,,358505438.0,,,,
1370,2012-10-04,20117391433043.0,,,,369449727.0,,,,
1371,2012-10-05,20625355297680.0,,,,399320297.0,,,,
1372,2012-10-06,21242531177428.0,,,,408925147.0,,,,
1373,2012-10-07,21398214020098.0,,,,383977031.0,,,,
1374,2012-10-08,23521572251977.0,,,,376091308.0,,,,
1375,2012-10-09,23211824371730.0,,,,417201127.0,,,,
1376,2012-10-10,22663220470498.0,,,,440097528.0,,,,
1377,2012-10-11,22373013395913.0,,,,461286706.0,,,,
1378,2012-10-12,22348099284553.0,,,,563405601.0,,,,
1379,2012-10-13,22004474244398.0,,,,646066151.0,,,,
1380,2012-10-14,21171951305444.0,,,,682549812.0,,,,
1381,2012-10-15,22895816595828.0,,,,801434001.0,,,,
1382,2012-10-16,23807164255282.0,,,,659597466.0,,,,
1383,2012-10-17,22839898288485.0,,,,601740327.0,,,,
1384,2012-10-18,22521314875025.0,,,,567269681.0,,,,
1385,2012-10-19,23983038240228.0,,,,572114616.0,,,,
1386,2012-10-20,21671014158541.0,,,,472679108.0,,,,
1387,2012-10-21,24919008590996.0,,,,506752579.0,,,,
1388,2012-10-22,23663531167370.0,,,,518309827.0,,,,
1389,2012-10-23,22962105117277.0,,,,622444073.0,,,,
1390,2012-10-24,22615200468032.0,,,,692952160.0,,,,
1391,2012-10-25,22142801232211.0,,,,687113178.0,,,,
1392,2012-10-26,23408767727020.0,,,,561877906.0,,,,
1393,2012-10-27,27461327697295.0,,,,588560755.0,,,,
1394,2012-10-28,24722638656220.0,,,,551917570.0,,,,
1395,2012-10-29,25410148852901.0,,,,545900168.0,,,,
1396,2012-10-30,24891960462675.0,,,,605084285.0,,,,
1397,2012-10-31,23353189415583.0,,,,641951369.0,,,,
1398,2012-11-01,22630783330669.0,,,,676068520.0,,,,
1399,2012-11-02,23486929658726.0,,,,658063113.0,,,,
1400,2012-11-03,23684299697645.0,,,,756937508.0,,,,
1401,2012-11-04,25871184520713.0,,,,806116153.0,,,,
1402,2012-11-05,25267362562426.0,,,,793577278.0,,,,
1403,2012-11-06,23747882258992.0,,,,695596397.0,,,,
1404,2012-11-07,24155552630688.0,,,,632870963.0,,,,
1405,2012-11-08,26607240612205.0,,,,546395193.0,,,,
1406,2012-11-09,24400906534915.0,,,,539611756.0,,,,
1407,2012-11-10,25688893705344.0,,,,516931801.0,,,,
1408,2012-11-11,23475353309769.0,,,,528301379.0,,,,
1409,2012-11-12,23700394425584.0,,,,527228916.0,,,,
1410,2012-11-13,22156863517267.0,,,,520505014.0,,,,
1411,2012-11-14,24543911916558.0,,,,601482140.0,,,,
1412,2012-11-15,23497566655011.0,,,,633935367.0,,,,
1413,2012-11-16,23176749331235.0,,,,648270098.0,,,,
1414,2012-11-17,24339718845712.0,,,,531670292.0,,,,
1415,2012-11-18,25902849618633.0,,,,511826441.0,,,,
1416,2012-11-19,22121938003243.0,,,,520308821.0,,,,
1417,2012-11-20,25525423760633.0,,,,456832340.0,,,,
1418,2012-11-21,24825892430947.0,,,,464581253.0,,,,
1419,2012-11-22,25872346248538.0,,,,510849111.0,,,,
1420,2012-11-23,24179486384283.0,,,,497072470.0,,,,
1421,2012-11-24,26942649077037.0,,,,515064817.0,,,,
1422,2012-11-25,24991069746775.0,,,,558811919.0,,,,
1423,2012-11-26,26641216860768.0,,,,606301552.0,,,,
1424,2012-11-27,25849946059629.0,,,,614675566.0,,,,
1425,2012-11-28,27617333879170.0,,,,612306998.0,,,,
1426,2012-11-29,29145162344362.0,,,,974369339.0,,,,
1427,2012-11-30,23696144754789.0,,,,1263322100.0,,,,
1428,2012-12-01,25633185943317.0,,,,1497826651.0,,,,
1429,2012-12-02,26313362738014.0,,,,1136787024.0,,,,
1430,2012-12-03,25266466771568.0,,,,640380590.0,,,,
1431,2012-12-04,21956462268529.0,,,,670306794.0,,,,
1432,2012-12-05,19983804020593.0,,,,745240372.0,,,,
1433,2012-12-06,22528511016263.0,,,,733567601.0,,,,
1434,2012-12-07,22101253449316.0,,,,739812188.0,,,,
1435,2012-12-08,23995628828125.0,,,,1140374947.0,,,,
1436,2012-12-09,22401866890748.0,,,,1370798563.0,,,,
1437,2012-12-10,22889090251385.0,,,,1045429868.0,,,,
1438,2012-12-11,23644811577182.0,,,,684278999.0,,,,
1439,2012-12-12,23932759938636.0,,,,720305172.0,,,,
1440,2012-12-13,21949656739941.0,,,,698696814.0,,,,
1441,2012-12-14,19724915808790.0,,,,715398940.0,,,,
1442,2012-12-15,18115959457861.0,,,,692114436.0,,,,
1443,2012-12-16,19706464999315.0,,,,1174443695.0,,,,
1444,2012-12-17,20027786554028.0,,,,1488249753.0,,,,
1445,2012-12-18,21592564683254.0,,,,926291507.0,,,,
1446,2012-12-19,23234335934506.0,,,,791661349.0,,,,
1447,2012-12-20,19625218574627.0,,,,800528604.0,,,,
1448,2012-12-21,20392434271415.0,,,,824577808.0,,,,
1449,2012-12-22,22284767290942.0,,,,720055894.0,,,,
1450,2012-12-23,25403053993450.0,,,,950133398.0,,,,
1451,2012-12-24,20939434589810.0,,,,1186456231.0,,,,
1452,2012-12-25,21717004967964.0,,,,1328004811.0,,,,
1453,2012-12-26,21056702116643.0,,,,983094319.0,,,,
1454,2012-12-27,23831568784259.0,,,,816579647.0,,,,
1455,2012-12-28,24486030242319.0,,,,830421492.0,,,,
1456,2012-12-29,22568787449711.0,,,,851841400.0,,,,
1457,2012-12-30,22383504144639.0,,,,836422209.0,,,,
1458,2012-12-31,25432946756038.0,,,,990697037.0,,,,
1459,2013-01-01,24331539528899.0,,,,1031181844.0,,,,
1460,2013-01-02,22804647966378.0,,,,1008785852.0,,,,
1461,2013-01-03,23724885599725.0,,,,765576040.0,,,,
1462,2013-01-04,22608181137438.0,,,,885373973.0,,,,
1463,2013-01-05,22590695489434.0,,,,687279835.0,,,,
1464,2013-01-06,20766588964922.0,,,,545309915.0,,,,
1465,2013-01-07,22756576696243.0,,,,776736172.0,,,,
1466,2013-01-08,24719180815853.0,,,,817978890.0,,,,
1467,2013-01-09,21163320169266.0,,,,878662624.0,,,,
1468,2013-01-10,23101885953482.0,,,,782524999.0,,,,
1469,2013-01-11,21315082748716.0,,,,702854978.0,,,,
1470,2013-01-12,18906011810546.0,,,,645287486.0,,,,
1471,2013-01-13,20444276895310.0,,,,663888402.0,,,,
1472,2013-01-14,23357300816187.0,,,,683676816.0,,,,
1473,2013-01-15,22198026496626.0,,,,811267739.0,,,,
1474,2013-01-16,19835939774735.0,,,,786931144.0,,,,
1475,2013-01-17,20969546564873.0,,,,800781040.0,,,,
1476,2013-01-18,18907736529000.0,,,,629785506.0,,,,
1477,2013-01-19,22158442295424.0,,,,535336273.0,,,,
1478,2013-01-20,21674994353485.0,,,,526866848.0,,,,
1479,2013-01-21,22864522068392.0,,,,513226818.0,,,,
1480,2013-01-22,21713581231494.0,,,,518240305.0,,,,
1481,2013-01-23,21567891937683.0,,,,640510381.0,,,,
1482,2013-01-24,21223986796803.0,,,,577495181.0,,,,
1483,2013-01-25,21510905531528.0,,,,576555386.0,,,,
1484,2013-01-26,20841915226007.0,,,,596662962.0,,,,
1485,2013-01-27,22728431300271.0,,,,560245663.0,,,,
1486,2013-01-28,22476695860834.0,,,,578224084.0,,,,
1487,2013-01-29,22399171942060.0,,,,541772729.0,,,,
1488,2013-01-30,22698262221124.0,,,,547330658.0,,,,
1489,2013-01-31,25826744755362.0,,,,552115298.0,,,,
1490,2013-02-01,25013937595995.0,,,,533863943.0,,,,
1491,2013-02-02,23935365020142.0,,,,575504297.0,,,,
1492,2013-02-03,23684866610024.0,,,,587512550.0,,,,
1493,2013-02-04,26645231420008.0,,,,597221147.0,,,,
1494,2013-02-05,26545049722662.0,,,,601614995.0,,,,
1495,2013-02-06,25262749619426.0,,,,582020520.0,,,,
1496,2013-02-07,24062881259617.0,,,,607833467.0,,,,
1497,2013-02-08,24676363127521.0,,,,604939899.0,,,,
1498,2013-02-09,23656768774177.0,,,,603920176.0,,,,
1499,2013-02-10,25251475909911.0,,,,579924673.0,,,,
1500,2013-02-11,26992798062615.0,,,,592776009.0,,,,
1501,2013-02-12,23674640176159.0,,,,549470253.0,,,,
1502,2013-02-13,24826454479474.0,,,,461863167.0,,,,
1503,2013-02-14,26870565712458.0,,,,467666108.0,,,,
1504,2013-02-15,27156796278792.0,,,,436505709.0,,,,
1505,2013-02-16,30223206950930.0,,,,399477486.0,,,,
1506,2013-02-17,31017709194699.0,,,,530122558.0,,,,
1507,2013-02-18,32387091022292.0,,,,516801205.0,,,,
1508,2013-02-19,28854396715794.0,,,,586232411.0,,,,
1509,2013-02-20,31170133992683.0,,,,516690634.0,,,,
1510,2013-02-21,34496658944091.0,,,,445834615.0,,,,
1511,2013-02-22,29962951413921.0,,,,459879565.0,,,,
1512,2013-02-23,30744369808546.0,,,,447281844.0,,,,
1513,2013-02-24,29867328019003.0,,,,456359179.0,,,,
1514,2013-02-25,33103328091129.0,,,,469692247.0,,,,
1515,2013-02-26,31111147739460.0,,,,428827732.0,,,,
1516,2013-02-27,34336725643454.0,,,,433865749.0,,,,
1517,2013-02-28,32340368603539.0,,,,460007667.0,,,,
1518,2013-03-01,31229147414650.0,,,,543903175.0,,,,
1519,2013-03-02,32212752870244.0,,,,675504766.0,,,,
1520,2013-03-03,32946997321020.0,,,,707732288.0,,,,
1521,2013-03-04,37625574597929.0,,,,907158238.0,,,,
1522,2013-03-05,34319471279164.0,,,,889716430.0,,,,
1523,2013-03-06,33762489198891.0,,,,1069585640.0,,,,
1524,2013-03-07,32346300011753.0,,,,1370756944.0,,,,
1525,2013-03-08,34788389737132.0,,,,1047718316.0,,,,
1526,2013-03-09,35681046711777.0,,,,1121224142.0,,,,
1527,2013-03-10,39085441673308.0,,,,1336855452.0,,,,
1528,2013-03-11,38770489843291.0,,,,1422291127.0,,,,
1529,2013-03-12,29031920342347.0,,,,1950033711.0,,,,
1530,2013-03-13,33794096268657.0,,,,2270411292.0,,,,
1531,2013-03-14,39658536998359.0,,,,2606198672.0,,,,
1532,2013-03-15,42450730132662.0,,,,3317123555.0,,,,
1533,2013-03-16,40967010890620.0,,,,2669635393.0,,,,
1534,2013-03-17,46757473257676.0,,,,2833053895.0,,,,
1535,2013-03-18,47767894416009.0,,,,3079489686.0,,,,
1536,2013-03-19,45461779499129.0,,,,2611789440.0,,,,
1537,2013-03-20,44700224572551.0,,,,1921026591.0,,,,
1538,2013-03-21,52664988286301.0,,,,1750735958.0,,,,
1539,2013-03-22,54708778202413.0,,,,1386310976.0,,,,
1540,2013-03-23,52380527520168.0,,,,1423613293.0,,,,
1541,2013-03-24,60263612691159.0,,,,2091561913.0,,,,
1542,2013-03-25,52104594454467.0,,,,2516201236.0,,,,
1543,2013-03-26,50235262378413.0,,,,2976228904.0,,,,
1544,2013-03-27,45698598164232.0,,,,2883483414.0,,,,
1545,2013-03-28,53480865196802.0,,,,2830869024.0,,,,
1546,2013-03-29,59070718423001.0,,,,2734194723.0,,,,
1547,2013-03-30,58108142252251.0,,,,2706906448.0,,,,
1548,2013-03-31,54553475541522.0,,,,3053921199.0,,,,
1549,2013-04-01,65502112131790.0,,,,3481284073.0,,,,
1550,2013-04-02,61845596902013.0,,,,4103434746.0,,,,
1551,2013-04-03,60270367548897.0,,,,6067389726.0,,,,
1552,2013-04-04,55272455140085.0,,,,6034456990.0,,,,
1553,2013-04-05,51815454745655.0,,,,5981780077.0,,,,
1554,2013-04-06,61828214750416.0,,,,7186433099.0,,,,
1555,2013-04-07,62710014647861.0,,,,5994296877.0,,,,
1556,2013-04-08,63348133569501.0,,,,6825971160.0,,,,
1557,2013-04-09,65111643775833.0,,,,8302551153.0,,,,
1558,2013-04-10,70206503841325.0,,,,8345081087.0,,,,
1559,2013-04-11,65886778608137.0,,,,8740210377.0,,,,
1560,2013-04-12,63688279726654.0,,,,9768050229.0,,,,
1561,2013-04-13,62912871328188.0,,,,8921204272.0,,,,
1562,2013-04-14,61636671163390.0,,,,9818197023.0,,,,
1563,2013-04-15,61994386305362.0,,,,10668172080.0,,,,
1564,2013-04-16,68054656188210.0,,,,10120801584.0,,,,
1565,2013-04-17,67652617934419.0,,,,10815395337.0,,,,
1566,2013-04-18,72151171083871.0,,,,11580465730.0,,,,
1567,2013-04-19,59918797331804.0,,,,10490059762.0,,,,
1568,2013-04-20,64763702820794.0,,,,10459121025.0,,,,
1569,2013-04-21,76580830433678.0,,,,11266157410.0,,,,
1570,2013-04-22,72513318955570.0,,,,11946001470.0,,,,
1571,2013-04-23,72944892922583.0,,,,11359223699.0,,,,
1572,2013-04-24,74219362802875.0,,,,11626360879.0,,,,
1573,2013-04-25,71363029014717.0,,,,12153718117.0,,,,
1574,2013-04-26,79161241475573.0,,,,12448572614.0,,,,
1575,2013-04-27,72946223747758.0,,,,13027457030.0,,,,
1576,2013-04-28,71142720780228.0,,,,13904932982.0,,,,
1577,2013-04-29,79016812809824.0,,,,13801307169.0,,,,
1578,2013-04-30,79306324484339.0,,,,14065370225.0,,,,
1579,2013-05-01,75031690568420.0,,,,14829975271.0,,,,
1580,2013-05-02,70601670548236.0,,,,14477966112.0,,,,
1581,2013-05-03,70633926813267.0,,,,10658173400.0,,,,
1582,2013-05-04,74649241020316.0,,,,9974598276.0,,,,
1583,2013-05-05,75408284839627.0,,,,8980215514.0,,,,
1584,2013-05-06,87037913347608.0,,,,10596628703.0,,,,
1585,2013-05-07,84183375461294.0,,,,13802223356.0,,,,
1586,2013-05-08,85479259498682.0,,,,16946653850.0,,,,
1587,2013-05-09,82997649928813.0,,,,16689841336.0,,,,
1588,2013-05-10,83613260357587.0,,,,17431583893.0,,,,
1589,2013-05-11,87548794241384.0,,,,20048825096.0,,,,
1590,2013-05-12,91482612244649.0,,,,17457111135.0,,,,
1591,2013-05-13,95544673466887.0,,,,18032720314.0,,,,
1592,2013-05-14,90886609199962.0,,,,17329734447.0,,,,
1593,2013-05-15,81734166656643.0,,,,17564180983.0,,,,
1594,2013-05-16,81124937273190.0,,,,17080402201.0,,,,
1595,2013-05-17,86183643050509.0,,,,16621480273.0,,,,
1596,2013-05-18,81582905961037.0,,,,15985806799.0,,,,
1597,2013-05-19,90314218425354.0,,,,16263077573.0,,,,
1598,2013-05-20,78831535490995.0,,,,16716435518.0,,,,
1599,2013-05-21,78234657754155.0,,,,15985561728.0,,,,
1600,2013-05-22,88443185314328.0,,,,14939114530.0,,,,
1601,2013-05-23,90431457737529.0,,,,15934374269.0,,,,
1602,2013-05-24,95283232048976.0,,,,18087536271.0,,,,
1603,2013-05-25,95027092812990.0,,,,19160395915.0,,,,
1604,2013-05-26,99559840402907.0,,,,17506691536.0,,,,
1605,2013-05-27,104776522451930.0,,,,16364883544.0,,,,
1606,2013-05-28,96339507342859.0,,,,17589718076.0,,,,
1607,2013-05-29,100634321949710.0,,,,17512201617.0,,,,
1608,2013-05-30,103366950087420.0,,,,17898394671.0,,,,
1609,2013-05-31,110197290767220.0,,,,18223776266.0,,,,
1610,2013-06-01,116123605538450.0,,,,18312955848.0,,,,
1611,2013-06-02,127241095323390.0,,,,17380529610.0,,,,
1612,2013-06-03,124378099733740.0,,,,17777558706.0,,,,
1613,2013-06-04,125284058845920.0,,,,16913723282.0,,,,
1614,2013-06-05,139033002270500.0,,,,17173488560.0,,,,
1615,2013-06-06,142389875060430.0,,,,17523497726.0,,,,
1616,2013-06-07,125201034232100.0,,,,19214941231.0,,,,
1617,2013-06-08,131832685235600.0,,,,21100522241.0,,,,
1618,2013-06-09,135642267203860.0,,,,18985184460.0,,,,
1619,2013-06-10,135862933180720.0,,,,18175347926.0,,,,
1620,2013-06-11,131333121773560.0,,,,17879770398.0,,,,
1621,2013-06-12,150324551304890.0,,,,19513661617.0,,,,
1622,2013-06-13,154944785237290.0,,,,20492250204.0,,,,
1623,2013-06-14,137175999994310.0,,,,21907687847.0,,,,
1624,2013-06-15,137670921556020.0,,,,19404068832.0,,,,
1625,2013-06-16,146933281215580.0,,,,16440749502.0,,,,
1626,2013-06-17,158520121410000.0,,,,17983242223.0,,,,
1627,2013-06-18,144116537041820.0,,,,19109843428.0,,,,
1628,2013-06-19,121673246897650.0,,,,21077397846.0,,,,
1629,2013-06-20,143202406382950.0,,,,22566814104.0,,,,
1630,2013-06-21,151756582481020.0,,,,21927225897.0,,,,
1631,2013-06-22,169050928692590.0,,,,20309931609.0,,,,
1632,2013-06-23,168343633783320.0,,,,22686279366.0,,,,
1633,2013-06-24,146867430420070.0,,,,22899261552.0,,,,
1634,2013-06-25,148905794989120.0,,,,22877410873.0,,,,
1635,2013-06-26,168082785375540.0,,,,23059622838.0,,,,
1636,2013-06-27,153518774025820.0,,,,24436298527.0,,,,
1637,2013-06-28,166017555438830.0,,,,24320616488.0,,,,
1638,2013-06-29,165555822697160.0,,,,24584484746.0,,,,
1639,2013-06-30,175492775969890.0,,,,23296289989.0,,,,
1640,2013-07-01,166290130280280.0,,,,24668882260.0,,,,
1641,2013-07-02,166527612147460.0,,,,25822870681.0,,,,
1642,2013-07-03,178856205853860.0,,,,26838122626.0,,,,
1643,2013-07-04,186565594700210.0,,,,25559081800.0,,,,
1644,2013-07-05,186846154803390.0,,,,25407583774.0,,,,
1645,2013-07-06,189091057145940.0,,,,23591564186.0,,,,
1646,2013-07-07,207052622059040.0,,,,24631756988.0,,,,
1647,2013-07-08,199123851190890.0,,,,27567618735.0,,,,
1648,2013-07-09,204281187072220.0,,,,27682370179.0,,,,
1649,2013-07-10,196819619377060.0,,,,26888557291.0,,,,
1650,2013-07-11,240595812101000.0,,,,25671909165.0,,,,
1651,2013-07-12,227617912327730.0,,,,25479590263.0,,,,
1652,2013-07-13,190596874831100.0,,,,25254445138.0,,,,
1653,2013-07-14,220188809167950.0,,,,24401801499.0,,,,
1654,2013-07-15,216848056980900.0,,,,26951034960.0,,,,
1655,2013-07-16,219669524659830.0,,,,28077375732.0,,,,
1656,2013-07-17,216260759615540.0,,,,27922451442.0,,,,
1657,2013-07-18,227686313934710.0,,,,27273051076.0,,,,
1658,2013-07-19,219223020492820.0,,,,27457500012.0,,,,
1659,2013-07-20,238364784765550.0,,,,24734394984.0,,,,
1660,2013-07-21,242288390096080.0,,,,26155452879.0,,,,
1661,2013-07-22,261590929856980.0,,,,24414414966.0,,,,
1662,2013-07-23,240621976999110.0,,,,25563120406.0,,,,
1663,2013-07-24,223403523547050.0,,,,27763637079.0,,,,
1664,2013-07-25,237779083275740.0,,,,26128805990.0,,,,
1665,2013-07-26,253261431511520.0,,,,25581710249.0,,,,
1666,2013-07-27,260395922704330.0,,,,26638521354.0,,,,
1667,2013-07-28,281510081241740.0,,,,24763779557.0,,,,
1668,2013-07-29,255177352423220.0,,,,24977116588.0,,,,
1669,2013-07-30,289559865645580.0,,,,25083910591.0,,,,
1670,2013-07-31,301308886573330.0,,,,23075145026.0,,,,
1671,2013-08-01,297265723259000.0,,,,23105836701.0,,,,
1672,2013-08-02,286195205527560.0,,,,22438501770.0,,,,
1673,2013-08-03,320683138756740.0,,,,23125993543.0,,,,
1674,2013-08-04,315477140937030.0,,,,23005430318.0,,,,
1675,2013-08-05,353738159657050.0,,,,25372908271.0,,,,
1676,2013-08-06,340162511358290.0,,,,25601856453.0,,,,
1677,2013-08-07,351001430588620.0,,,,24815542254.0,,,,
1678,2013-08-08,357489385481420.0,,,,25699556354.0,,,,
1679,2013-08-09,393335210620000.0,,,,24950464715.0,,,,
1680,2013-08-10,367548784571950.0,,,,23960154288.0,,,,
1681,2013-08-11,398696674024360.0,,,,23109063360.0,,,,
1682,2013-08-12,413089975789620.0,,,,26117698983.0,,,,
1683,2013-08-13,386349408081800.0,,,,26822583373.0,,,,
1684,2013-08-14,431962937146930.0,,,,25733256212.0,,,,
1685,2013-08-15,422583266408290.0,,,,25777364631.0,,,,
1686,2013-08-16,429747903366510.0,,,,26591804676.0,,,,
1687,2013-08-17,464945649587820.0,,,,24378598924.0,,,,
1688,2013-08-18,481187225136460.0,,,,24389905887.0,,,,
1689,2013-08-19,463358389170330.0,,,,25522272476.0,,,,
1690,2013-08-20,465198141669880.0,,,,26535345944.0,,,,
1691,2013-08-21,505519771039940.0,,,,27751889767.0,,,,
1692,2013-08-22,512138386468250.0,,,,30458263362.0,,,,
1693,2013-08-23,541265864448550.0,,,,29424577368.0,,,,
1694,2013-08-24,530067679686630.0,,,,29752080034.0,,,,
1695,2013-08-25,517499059459350.0,,,,27694540712.0,,,,
1696,2013-08-26,527807850335690.0,,,,25232633092.0,,,,
1697,2013-08-27,548086236089470.0,,,,25915821888.0,,,,
1698,2013-08-28,556926486036680.0,,,,25835114683.0,,,,
1699,2013-08-29,623394454118980.0,,,,27873053581.0,,,,
1700,2013-08-30,646738652413980.0,,,,29824470046.0,,,,
1701,2013-08-31,679415763186400.0,,,,31833012348.0,,,,
1702,2013-09-01,752769578896250.0,,,,33537189376.0,,,,
1703,2013-09-02,725686898574637.0,,,,29011192793.0,,,,
1704,2013-09-03,633947461899970.0,,,,26217281171.0,,,,
1705,2013-09-04,752185450936260.0,,,,25548579522.0,,,,
1706,2013-09-05,731153396698280.0,,,,28263840093.0,,,,
1707,2013-09-06,791193164896430.0,,,,30914468324.0,,,,
1708,2013-09-07,707482148926664.0,,,,33472523225.0,,,,
