,Time,BTC_Active_Address_Count,ETH_Active_Address_Count,XRP_Active_Address_Count,DOGE_Active_Address_Count,LTC_Active_Address_Count,BCH_Active_Address_Count,XMR_Active_Address_Count,DASH_Active_Address_Count,ZEC_Active_Address_Count
181,2009-07-03,82.0,,,,,,,,
182,2009-07-04,89.0,,,,,,,,
183,2009-07-05,79.0,,,,,,,,
184,2009-07-06,84.0,,,,,,,,
185,2009-07-07,69.0,,,,,,,,
186,2009-07-08,74.0,,,,,,,,
187,2009-07-09,86.0,,,,,,,,
188,2009-07-10,81.0,,,,,,,,
189,2009-07-11,83.0,,,,,,,,
190,2009-07-12,77.0,,,,,,,,
191,2009-07-13,78.0,,,,,,,,
192,2009-07-14,69.0,,,,,,,,
193,2009-07-15,45.0,,,,,,,,
194,2009-07-16,71.0,,,,,,,,
195,2009-07-17,47.0,,,,,,,,
196,2009-07-18,4.0,,,,,,,,
197,2009-07-19,70.0,,,,,,,,
198,2009-07-20,192.0,,,,,,,,
199,2009-07-21,82.0,,,,,,,,
200,2009-07-22,60.0,,,,,,,,
201,2009-07-23,76.0,,,,,,,,
202,2009-07-24,73.0,,,,,,,,
203,2009-07-25,32.0,,,,,,,,
204,2009-07-26,21.0,,,,,,,,
205,2009-07-27,74.0,,,,,,,,
206,2009-07-28,41.0,,,,,,,,
207,2009-07-29,22.0,,,,,,,,
208,2009-07-30,17.0,,,,,,,,
209,2009-07-31,17.0,,,,,,,,
210,2009-08-01,28.0,,,,,,,,
211,2009-08-02,23.0,,,,,,,,
212,2009-08-03,12.0,,,,,,,,
213,2009-08-04,81.0,,,,,,,,
214,2009-08-05,87.0,,,,,,,,
215,2009-08-06,90.0,,,,,,,,
216,2009-08-07,192.0,,,,,,,,
217,2009-08-08,80.0,,,,,,,,
218,2009-08-09,101.0,,,,,,,,
219,2009-08-10,75.0,,,,,,,,
220,2009-08-11,70.0,,,,,,,,
221,2009-08-12,63.0,,,,,,,,
222,2009-08-13,85.0,,,,,,,,
223,2009-08-14,63.0,,,,,,,,
224,2009-08-15,26.0,,,,,,,,
225,2009-08-16,19.0,,,,,,,,
226,2009-08-17,17.0,,,,,,,,
227,2009-08-18,10.0,,,,,,,,
228,2009-08-19,18.0,,,,,,,,
229,2009-08-20,22.0,,,,,,,,
230,2009-08-21,14.0,,,,,,,,
231,2009-08-22,7.0,,,,,,,,
232,2009-08-23,15.0,,,,,,,,
233,2009-08-24,15.0,,,,,,,,
234,2009-08-25,50.0,,,,,,,,
235,2009-08-26,96.0,,,,,,,,
236,2009-08-27,29.0,,,,,,,,
237,2009-08-28,75.0,,,,,,,,
238,2009-08-29,78.0,,,,,,,,
239,2009-08-30,99.0,,,,,,,,
240,2009-08-31,93.0,,,,,,,,
241,2009-09-01,78.0,,,,,,,,
242,2009-09-02,66.0,,,,,,,,
243,2009-09-03,76.0,,,,,,,,
244,2009-09-04,64.0,,,,,,,,
245,2009-09-05,76.0,,,,,,,,
246,2009-09-06,68.0,,,,,,,,
247,2009-09-07,92.0,,,,,,,,
248,2009-09-08,69.0,,,,,,,,
249,2009-09-09,54.0,,,,,,,,
250,2009-09-10,67.0,,,,,,,,
251,2009-09-11,67.0,,,,,,,,
252,2009-09-12,69.0,,,,,,,,
253,2009-09-13,75.0,,,,,,,,
254,2009-09-14,74.0,,,,,,,,
255,2009-09-15,44.0,,,,,,,,
256,2009-09-16,74.0,,,,,,,,
257,2009-09-17,186.0,,,,,,,,
258,2009-09-18,78.0,,,,,,,,
259,2009-09-19,74.0,,,,,,,,
260,2009-09-20,78.0,,,,,,,,
261,2009-09-21,78.0,,,,,,,,
262,2009-09-22,66.0,,,,,,,,
263,2009-09-23,36.0,,,,,,,,
264,2009-09-24,97.0,,,,,,,,
265,2009-09-25,119.0,,,,,,,,
266,2009-09-26,100.0,,,,,,,,
267,2009-09-27,104.0,,,,,,,,
268,2009-09-28,85.0,,,,,,,,
269,2009-09-29,133.0,,,,,,,,
270,2009-09-30,85.0,,,,,,,,
271,2009-10-01,82.0,,,,,,,,
272,2009-10-02,83.0,,,,,,,,
273,2009-10-03,58.0,,,,,,,,
274,2009-10-04,53.0,,,,,,,,
275,2009-10-05,55.0,,,,,,,,
276,2009-10-06,58.0,,,,,,,,
277,2009-10-07,60.0,,,,,,,,
278,2009-10-08,70.0,,,,,,,,
279,2009-10-09,80.0,,,,,,,,
280,2009-10-10,76.0,,,,,,,,
281,2009-10-11,74.0,,,,,,,,
282,2009-10-12,132.0,,,,,,,,
283,2009-10-13,57.0,,,,,,,,
284,2009-10-14,69.0,,,,,,,,
285,2009-10-15,71.0,,,,,,,,
286,2009-10-16,141.0,,,,,,,,
287,2009-10-17,57.0,,,,,,,,
288,2009-10-18,82.0,,,,,,,,
289,2009-10-19,112.0,,,,,,,,
290,2009-10-20,197.0,,,,,,,,
291,2009-10-21,99.0,,,,,,,,
292,2009-10-22,130.0,,,,,,,,
293,2009-10-23,89.0,,,,,,,,
294,2009-10-24,70.0,,,,,,,,
295,2009-10-25,76.0,,,,,,,,
296,2009-10-26,71.0,,,,,,,,
297,2009-10-27,81.0,,,,,,,,
298,2009-10-28,66.0,,,,,,,,
299,2009-10-29,89.0,,,,,,,,
300,2009-10-30,60.0,,,,,,,,
301,2009-10-31,46.0,,,,,,,,
302,2009-11-01,25.0,,,,,,,,
303,2009-11-02,33.0,,,,,,,,
304,2009-11-03,62.0,,,,,,,,
305,2009-11-04,105.0,,,,,,,,
306,2009-11-05,57.0,,,,,,,,
307,2009-11-06,62.0,,,,,,,,
308,2009-11-07,69.0,,,,,,,,
309,2009-11-08,73.0,,,,,,,,
310,2009-11-09,64.0,,,,,,,,
311,2009-11-10,78.0,,,,,,,,
312,2009-11-11,116.0,,,,,,,,
313,2009-11-12,66.0,,,,,,,,
314,2009-11-13,93.0,,,,,,,,
315,2009-11-14,79.0,,,,,,,,
316,2009-11-15,96.0,,,,,,,,
317,2009-11-16,97.0,,,,,,,,
318,2009-11-17,92.0,,,,,,,,
319,2009-11-18,79.0,,,,,,,,
320,2009-11-19,153.0,,,,,,,,
321,2009-11-20,86.0,,,,,,,,
322,2009-11-21,73.0,,,,,,,,
323,2009-11-22,106.0,,,,,,,,
324,2009-11-23,96.0,,,,,,,,
325,2009-11-24,93.0,,,,,,,,
326,2009-11-25,90.0,,,,,,,,
327,2009-11-26,84.0,,,,,,,,
328,2009-11-27,74.0,,,,,,,,
329,2009-11-28,71.0,,,,,,,,
330,2009-11-29,60.0,,,,,,,,
331,2009-11-30,75.0,,,,,,,,
332,2009-12-01,240.0,,,,,,,,
333,2009-12-02,94.0,,,,,,,,
334,2009-12-03,88.0,,,,,,,,
335,2009-12-04,36.0,,,,,,,,
336,2009-12-05,84.0,,,,,,,,
337,2009-12-06,107.0,,,,,,,,
338,2009-12-07,112.0,,,,,,,,
339,2009-12-08,136.0,,,,,,,,
340,2009-12-09,119.0,,,,,,,,
341,2009-12-10,104.0,,,,,,,,
342,2009-12-11,112.0,,,,,,,,
343,2009-12-12,178.0,,,,,,,,
344,2009-12-13,114.0,,,,,,,,
345,2009-12-14,437.0,,,,,,,,
346,2009-12-15,119.0,,,,,,,,
347,2009-12-16,154.0,,,,,,,,
348,2009-12-17,179.0,,,,,,,,
349,2009-12-18,225.0,,,,,,,,
350,2009-12-19,200.0,,,,,,,,
351,2009-12-20,175.0,,,,,,,,
352,2009-12-21,177.0,,,,,,,,
353,2009-12-22,162.0,,,,,,,,
354,2009-12-23,154.0,,,,,,,,
355,2009-12-24,154.0,,,,,,,,
356,2009-12-25,151.0,,,,,,,,
357,2009-12-26,174.0,,,,,,,,
358,2009-12-27,173.0,,,,,,,,
359,2009-12-28,137.0,,,,,,,,
360,2009-12-29,171.0,,,,,,,,
361,2009-12-30,141.0,,,,,,,,
362,2009-12-31,138.0,,,,,,,,
363,2010-01-01,137.0,,,,,,,,
364,2010-01-02,125.0,,,,,,,,
365,2010-01-03,186.0,,,,,,,,
366,2010-01-04,266.0,,,,,,,,
367,2010-01-05,198.0,,,,,,,,
368,2010-01-06,163.0,,,,,,,,
369,2010-01-07,154.0,,,,,,,,
370,2010-01-08,153.0,,,,,,,,
371,2010-01-09,151.0,,,,,,,,
372,2010-01-10,190.0,,,,,,,,
373,2010-01-11,159.0,,,,,,,,
374,2010-01-12,375.0,,,,,,,,
375,2010-01-13,168.0,,,,,,,,
376,2010-01-14,155.0,,,,,,,,
377,2010-01-15,147.0,,,,,,,,
378,2010-01-16,132.0,,,,,,,,
379,2010-01-17,131.0,,,,,,,,
380,2010-01-18,128.0,,,,,,,,
381,2010-01-19,124.0,,,,,,,,
382,2010-01-20,158.0,,,,,,,,
383,2010-01-21,187.0,,,,,,,,
384,2010-01-22,141.0,,,,,,,,
385,2010-01-23,164.0,,,,,,,,
386,2010-01-24,156.0,,,,,,,,
387,2010-01-25,272.0,,,,,,,,
388,2010-01-26,215.0,,,,,,,,
389,2010-01-27,181.0,,,,,,,,
390,2010-01-28,199.0,,,,,,,,
391,2010-01-29,213.0,,,,,,,,
392,2010-01-30,248.0,,,,,,,,
393,2010-01-31,184.0,,,,,,,,
394,2010-02-01,203.0,,,,,,,,
395,2010-02-02,167.0,,,,,,,,
396,2010-02-03,277.0,,,,,,,,
397,2010-02-04,269.0,,,,,,,,
398,2010-02-05,472.0,,,,,,,,
399,2010-02-06,224.0,,,,,,,,
400,2010-02-07,230.0,,,,,,,,
401,2010-02-08,329.0,,,,,,,,
402,2010-02-09,623.0,,,,,,,,
403,2010-02-10,777.0,,,,,,,,
404,2010-02-11,245.0,,,,,,,,
405,2010-02-12,225.0,,,,,,,,
406,2010-02-13,318.0,,,,,,,,
407,2010-02-14,263.0,,,,,,,,
408,2010-02-15,271.0,,,,,,,,
409,2010-02-16,217.0,,,,,,,,
410,2010-02-17,267.0,,,,,,,,
411,2010-02-18,267.0,,,,,,,,
412,2010-02-19,198.0,,,,,,,,
413,2010-02-20,221.0,,,,,,,,
414,2010-02-21,344.0,,,,,,,,
415,2010-02-22,531.0,,,,,,,,
416,2010-02-23,252.0,,,,,,,,
417,2010-02-24,283.0,,,,,,,,
418,2010-02-25,300.0,,,,,,,,
419,2010-02-26,196.0,,,,,,,,
420,2010-02-27,184.0,,,,,,,,
421,2010-02-28,264.0,,,,,,,,
422,2010-03-01,227.0,,,,,,,,
423,2010-03-02,233.0,,,,,,,,
424,2010-03-03,260.0,,,,,,,,
425,2010-03-04,575.0,,,,,,,,
426,2010-03-05,175.0,,,,,,,,
427,2010-03-06,274.0,,,,,,,,
428,2010-03-07,297.0,,,,,,,,
429,2010-03-08,313.0,,,,,,,,
430,2010-03-09,229.0,,,,,,,,
431,2010-03-10,211.0,,,,,,,,
432,2010-03-11,200.0,,,,,,,,
433,2010-03-12,130.0,,,,,,,,
434,2010-03-13,190.0,,,,,,,,
435,2010-03-14,134.0,,,,,,,,
436,2010-03-15,145.0,,,,,,,,
437,2010-03-16,154.0,,,,,,,,
438,2010-03-17,164.0,,,,,,,,
439,2010-03-18,225.0,,,,,,,,
440,2010-03-19,289.0,,,,,,,,
441,2010-03-20,273.0,,,,,,,,
442,2010-03-21,193.0,,,,,,,,
443,2010-03-22,224.0,,,,,,,,
444,2010-03-23,289.0,,,,,,,,
445,2010-03-24,208.0,,,,,,,,
446,2010-03-25,539.0,,,,,,,,
447,2010-03-26,280.0,,,,,,,,
448,2010-03-27,206.0,,,,,,,,
449,2010-03-28,207.0,,,,,,,,
450,2010-03-29,268.0,,,,,,,,
451,2010-03-30,226.0,,,,,,,,
452,2010-03-31,238.0,,,,,,,,
453,2010-04-01,199.0,,,,,,,,
454,2010-04-02,179.0,,,,,,,,
455,2010-04-03,192.0,,,,,,,,
456,2010-04-04,241.0,,,,,,,,
457,2010-04-05,307.0,,,,,,,,
458,2010-04-06,267.0,,,,,,,,
459,2010-04-07,303.0,,,,,,,,
460,2010-04-08,217.0,,,,,,,,
461,2010-04-09,320.0,,,,,,,,
462,2010-04-10,556.0,,,,,,,,
463,2010-04-11,403.0,,,,,,,,
464,2010-04-12,355.0,,,,,,,,
465,2010-04-13,241.0,,,,,,,,
466,2010-04-14,312.0,,,,,,,,
467,2010-04-15,927.0,,,,,,,,
468,2010-04-16,434.0,,,,,,,,
469,2010-04-17,305.0,,,,,,,,
470,2010-04-18,3468.0,,,,,,,,
471,2010-04-19,546.0,,,,,,,,
472,2010-04-20,426.0,,,,,,,,
473,2010-04-21,375.0,,,,,,,,
474,2010-04-22,233.0,,,,,,,,
475,2010-04-23,243.0,,,,,,,,
476,2010-04-24,285.0,,,,,,,,
477,2010-04-25,344.0,,,,,,,,
478,2010-04-26,278.0,,,,,,,,
479,2010-04-27,273.0,,,,,,,,
480,2010-04-28,323.0,,,,,,,,
481,2010-04-29,217.0,,,,,,,,
482,2010-04-30,207.0,,,,,,,,
483,2010-05-01,264.0,,,,,,,,
484,2010-05-02,206.0,,,,,,,,
485,2010-05-03,279.0,,,,,,,,
486,2010-05-04,325.0,,,,,,,,
487,2010-05-05,296.0,,,,,,,,
488,2010-05-06,441.0,,,,,,,,
489,2010-05-07,234.0,,,,,,,,
490,2010-05-08,446.0,,,,,,,,
491,2010-05-09,256.0,,,,,,,,
492,2010-05-10,297.0,,,,,,,,
493,2010-05-11,160.0,,,,,,,,
494,2010-05-12,262.0,,,,,,,,
495,2010-05-13,257.0,,,,,,,,
496,2010-05-14,249.0,,,,,,,,
497,2010-05-15,160.0,,,,,,,,
498,2010-05-16,169.0,,,,,,,,
499,2010-05-17,291.0,,,,,,,,
500,2010-05-18,303.0,,,,,,,,
501,2010-05-19,312.0,,,,,,,,
502,2010-05-20,287.0,,,,,,,,
503,2010-05-21,333.0,,,,,,,,
504,2010-05-22,345.0,,,,,,,,
505,2010-05-23,449.0,,,,,,,,
506,2010-05-24,328.0,,,,,,,,
507,2010-05-25,345.0,,,,,,,,
508,2010-05-26,403.0,,,,,,,,
509,2010-05-27,382.0,,,,,,,,
510,2010-05-28,360.0,,,,,,,,
511,2010-05-29,360.0,,,,,,,,
512,2010-05-30,271.0,,,,,,,,
513,2010-05-31,281.0,,,,,,,,
514,2010-06-01,276.0,,,,,,,,
515,2010-06-02,257.0,,,,,,,,
516,2010-06-03,402.0,,,,,,,,
517,2010-06-04,236.0,,,,,,,,
518,2010-06-05,261.0,,,,,,,,
519,2010-06-06,270.0,,,,,,,,
520,2010-06-07,480.0,,,,,,,,
521,2010-06-08,340.0,,,,,,,,
522,2010-06-09,352.0,,,,,,,,
523,2010-06-10,287.0,,,,,,,,
524,2010-06-11,354.0,,,,,,,,
525,2010-06-12,293.0,,,,,,,,
526,2010-06-13,342.0,,,,,,,,
527,2010-06-14,422.0,,,,,,,,
528,2010-06-15,365.0,,,,,,,,
529,2010-06-16,294.0,,,,,,,,
530,2010-06-17,282.0,,,,,,,,
531,2010-06-18,274.0,,,,,,,,
532,2010-06-19,379.0,,,,,,,,
533,2010-06-20,308.0,,,,,,,,
534,2010-06-21,346.0,,,,,,,,
535,2010-06-22,364.0,,,,,,,,
536,2010-06-23,350.0,,,,,,,,
537,2010-06-24,368.0,,,,,,,,
538,2010-06-25,249.0,,,,,,,,
539,2010-06-26,249.0,,,,,,,,
540,2010-06-27,316.0,,,,,,,,
541,2010-06-28,289.0,,,,,,,,
542,2010-06-29,401.0,,,,,,,,
543,2010-06-30,450.0,,,,,,,,
544,2010-07-01,405.0,,,,,,,,
545,2010-07-02,373.0,,,,,,,,
546,2010-07-03,358.0,,,,,,,,
547,2010-07-04,437.0,,,,,,,,
548,2010-07-05,383.0,,,,,,,,
549,2010-07-06,266.0,,,,,,,,
550,2010-07-07,383.0,,,,,,,,
551,2010-07-08,314.0,,,,,,,,
552,2010-07-09,348.0,,,,,,,,
553,2010-07-10,402.0,,,,,,,,
554,2010-07-11,587.0,,,,,,,,
555,2010-07-12,3551.0,,,,,,,,
556,2010-07-13,1998.0,,,,,,,,
557,2010-07-14,6763.0,,,,,,,,
558,2010-07-15,2019.0,,,,,,,,
559,2010-07-16,1710.0,,,,,,,,
560,2010-07-17,804.0,,,,,,,,
561,2010-07-18,917.0,,,,,,,,
562,2010-07-19,972.0,,,,,,,,
563,2010-07-20,906.0,,,,,,,,
564,2010-07-21,809.0,,,,,,,,
565,2010-07-22,599.0,,,,,,,,
566,2010-07-23,652.0,,,,,,,,
567,2010-07-24,964.0,,,,,,,,
568,2010-07-25,2132.0,,,,,,,,
569,2010-07-26,1238.0,,,,,,,,
570,2010-07-27,771.0,,,,,,,,
571,2010-07-28,674.0,,,,,,,,
572,2010-07-29,528.0,,,,,,,,
573,2010-07-30,583.0,,,,,,,,
574,2010-07-31,475.0,,,,,,,,
575,2010-08-01,620.0,,,,,,,,
576,2010-08-02,627.0,,,,,,,,
577,2010-08-03,974.0,,,,,,,,
578,2010-08-04,731.0,,,,,,,,
579,2010-08-05,819.0,,,,,,,,
580,2010-08-06,638.0,,,,,,,,
581,2010-08-07,514.0,,,,,,,,
582,2010-08-08,584.0,,,,,,,,
583,2010-08-09,778.0,,,,,,,,
584,2010-08-10,590.0,,,,,,,,
585,2010-08-11,701.0,,,,,,,,
586,2010-08-12,579.0,,,,,,,,
587,2010-08-13,847.0,,,,,,,,
588,2010-08-14,563.0,,,,,,,,
589,2010-08-15,425.0,,,,,,,,
590,2010-08-16,772.0,,,,,,,,
591,2010-08-17,494.0,,,,,,,,
592,2010-08-18,726.0,,,,,,,,
593,2010-08-19,470.0,,,,,,,,
594,2010-08-20,656.0,,,,,,,,
595,2010-08-21,528.0,,,,,,,,
596,2010-08-22,586.0,,,,,,,,
597,2010-08-23,653.0,,,,,,,,
598,2010-08-24,632.0,,,,,,,,
599,2010-08-25,499.0,,,,,,,,
600,2010-08-26,652.0,,,,,,,,
601,2010-08-27,497.0,,,,,,,,
602,2010-08-28,527.0,,,,,,,,
603,2010-08-29,390.0,,,,,,,,
604,2010-08-30,522.0,,,,,,,,
605,2010-08-31,734.0,,,,,,,,
606,2010-09-01,603.0,,,,,,,,
607,2010-09-02,543.0,,,,,,,,
608,2010-09-03,500.0,,,,,,,,
609,2010-09-04,451.0,,,,,,,,
610,2010-09-05,548.0,,,,,,,,
611,2010-09-06,511.0,,,,,,,,
612,2010-09-07,403.0,,,,,,,,
613,2010-09-08,545.0,,,,,,,,
614,2010-09-09,514.0,,,,,,,,
615,2010-09-10,541.0,,,,,,,,
616,2010-09-11,433.0,,,,,,,,
617,2010-09-12,711.0,,,,,,,,
618,2010-09-13,718.0,,,,,,,,
619,2010-09-14,664.0,,,,,,,,
620,2010-09-15,662.0,,,,,,,,
621,2010-09-16,685.0,,,,,,,,
622,2010-09-17,1003.0,,,,,,,,
623,2010-09-18,562.0,,,,,,,,
624,2010-09-19,654.0,,,,,,,,
625,2010-09-20,705.0,,,,,,,,
626,2010-09-21,1216.0,,,,,,,,
627,2010-09-22,1039.0,,,,,,,,
628,2010-09-23,1049.0,,,,,,,,
629,2010-09-24,807.0,,,,,,,,
630,2010-09-25,825.0,,,,,,,,
631,2010-09-26,623.0,,,,,,,,
632,2010-09-27,1269.0,,,,,,,,
633,2010-09-28,1699.0,,,,,,,,
634,2010-09-29,1198.0,,,,,,,,
635,2010-09-30,638.0,,,,,,,,
636,2010-10-01,847.0,,,,,,,,
637,2010-10-02,780.0,,,,,,,,
638,2010-10-03,672.0,,,,,,,,
639,2010-10-04,828.0,,,,,,,,
640,2010-10-05,704.0,,,,,,,,
641,2010-10-06,692.0,,,,,,,,
642,2010-10-07,647.0,,,,,,,,
643,2010-10-08,813.0,,,,,,,,
644,2010-10-09,750.0,,,,,,,,
645,2010-10-10,623.0,,,,,,,,
646,2010-10-11,631.0,,,,,,,,
647,2010-10-12,646.0,,,,,,,,
648,2010-10-13,926.0,,,,,,,,
649,2010-10-14,634.0,,,,,,,,
650,2010-10-15,581.0,,,,,,,,
651,2010-10-16,933.0,,,,,,,,
652,2010-10-17,752.0,,,,,,,,
653,2010-10-18,947.0,,,,,,,,
654,2010-10-19,1408.0,,,,,,,,
