TIMESTAMP,WHETH_OPEN_PRICE_USD,WHETH_HIGH_PRICE_USD,WHETH_LOW_PRICE_USD,WHETH_CLOSE_PRICE_USD,WHETH_VOLUME_USD,WHETH_DIVIDENDS_USD,WHETH_STOCK_SPLITS_USD
2023-09-21 00:00:00+00:00,0.5041429996490479,0.5661939978599548,0.47281500697135925,0.4917350113391876,21010,0.0,0.0
2023-09-22 00:00:00+00:00,0.4920260012149811,0.5080609917640686,0.4442720115184784,0.4740239977836609,12260,0.0,0.0
2023-09-23 00:00:00+00:00,0.47403499484062195,0.49574801325798035,0.45827001333236694,0.48002099990844727,5895,0.0,0.0
2023-09-24 00:00:00+00:00,0.4798569977283478,0.4827190041542053,0.4168950021266937,0.426486998796463,13603,0.0,0.0
2023-09-25 00:00:00+00:00,0.4262619912624359,0.43166300654411316,0.3840090036392212,0.41390499472618103,14405,0.0,0.0
2023-09-26 00:00:00+00:00,0.41393300890922546,0.4418239891529083,0.41333600878715515,0.42668500542640686,6158,0.0,0.0
2023-09-27 00:00:00+00:00,0.42666399478912354,0.44377800822257996,0.40154600143432617,0.41653698682785034,3503,0.0,0.0
2023-09-28 00:00:00+00:00,0.41660401225090027,0.43143799901008606,0.40280699729919434,0.4278540015220642,4845,0.0,0.0
2023-09-29 00:00:00+00:00,0.4277440011501312,0.4277440011501312,0.408515989780426,0.4163129925727844,4476,0.0,0.0
2023-09-30 00:00:00+00:00,0.4163219928741455,0.48298001289367676,0.4163219928741455,0.47809699177742004,13928,0.0,0.0
2023-10-01 00:00:00+00:00,0.478085994720459,0.4787429869174957,0.43800899386405945,0.4538840055465698,7627,0.0,0.0
2023-10-02 00:00:00+00:00,0.4535430073738098,0.47557300329208374,0.438742995262146,0.4584980010986328,11630,0.0,0.0
2023-10-03 00:00:00+00:00,0.4585359990596771,0.4750460088253021,0.44381898641586304,0.4519590139389038,10773,0.0,0.0
2023-10-04 00:00:00+00:00,0.45207101106643677,0.5160359740257263,0.43929898738861084,0.4980759918689728,9679,0.0,0.0
