TIMESTAMP,SHIBKILLER_OPEN_PRICE_USD,SHIBKILLER_HIGH_PRICE_USD,SHIBKILLER_LOW_PRICE_USD,SHIBKILLER_CLOSE_PRICE_USD,SHIBKILLER_VOLUME_USD,SHIBKILLER_DIVIDENDS_USD,SHIBKILLER_STOCK_SPLITS_USD
2022-09-20 00:00:00+00:00,,,,0.0,173,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,46,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,106,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,138873,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,88223,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,6527,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,91262,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,91128,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,5055,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,66923,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,177953,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,344079,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,45990,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,68183,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,49801,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,12876,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,26031,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,6472,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,16099,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,23406,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,41353,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,183546,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,177561,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,21219,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,13886,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,11465,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,30164,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,19253,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,15397,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,12036,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,4385,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,8865,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,1522,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,1361,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,11800,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,3709,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,576,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,5174,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,3687,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,15033,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,5186,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,1502,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,4409,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,2221,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,9567,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,1762,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,1671,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,336337,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,30788,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,6802,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,6325,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,1440,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,2619,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,1761,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,1177,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,1035,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,3555,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,3144,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,2289,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,1081,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,248,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,230,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,2428,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,388,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,50,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,592,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,5126,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,770,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,663,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,71,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,1618,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,114,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,575,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,2796,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,2585,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,1389,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,1196,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,5558,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,2909,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,487,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,74863,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,4699,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,21360,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,11826,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,11189,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,1189,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,1298,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,2325,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,6664,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,45,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,391,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,166,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,432,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,294,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,11571,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,11906,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,2236,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,8212,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,6017,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,16081,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,10036,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,1645,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,762,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,1627,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,317,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,2500,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,2008,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,965,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,6476,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,4011,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,12026,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,3101,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,1988,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,1372,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,6105,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,2061,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,3008,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,843,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,232,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,5074,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,38762,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,5962,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,11257,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,384581,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,90572,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,19335,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,37559,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,14431,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,4086,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,5589,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,1950,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,9179,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,3478,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,2029,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,2301,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,2301,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,2427,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,2302,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,155,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,206,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,1853,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,1942,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,933,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,3358,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,55920,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,25145,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,11125,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,70810,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,25391,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,206244,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,13506,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,10281,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,14869,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,40590,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,8876,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,32894,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,13230,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,5495,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,3295,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,3083,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,2264,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,3139,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,3410,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,1203,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,2667,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,911,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,7347,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,1019,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,1467,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,575,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,918,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,91880,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,10230,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,1755,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,2803,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,4407,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,2059,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,3268,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,1286,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,1562,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,3927,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,1065,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,5245,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,743,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,494,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,442,0.0,0.0
2023-03-31 00:00:00+00:00,,,,0.0,2253,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,476,0.0,0.0
2023-04-02 00:00:00+00:00,,,,0.0,3708,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,1110,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,290,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,53,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,1286,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,133,0.0,0.0
2023-04-08 00:00:00+00:00,,,,0.0,393,0.0,0.0
2023-04-09 00:00:00+00:00,,,,0.0,129,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,5883,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,2258,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,244,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,167,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,112,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,1782,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,1364,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,973,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,616,0.0,0.0
2023-04-20 00:00:00+00:00,,,,0.0,35478,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,4875,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,1086,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,935,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,251,0.0,0.0
