,BTC,Lag
LTC,0.000485699900846,14
BAT,0.0021600171411981,8
ETH,0.0022750839855797,29
XLM,0.0040360574327278,26
XRP,0.007696994180935,30
ETC,0.0106345381123148,26
USDT,0.0119804620834505,30
DASH,0.0126283952424796,10
IOTA,0.0131006156449226,6
QTUM,0.0158468700193516,10
XMR,0.0258442398267665,29
DOGE,0.0268356060427156,30
ZEC,0.0313773686368022,12
GNO,0.108328411245165,6
DCR,0.1096263569247701,29
