TIMESTAMP,LPNT_OPEN_PRICE_USD,LPNT_HIGH_PRICE_USD,LPNT_LOW_PRICE_USD,LPNT_CLOSE_PRICE_USD,LPNT_VOLUME_USD,LPNT_DIVIDENDS_USD,LPNT_STOCK_SPLITS_USD
2021-03-03 00:00:00+00:00,1.6809660196304321,1.7789479494094849,1.672813057899475,1.7076239585876465,7342,0.0,0.0
2021-03-04 00:00:00+00:00,1.707306981086731,1.755370020866394,1.4433369636535645,1.4501370191574097,689,0.0,0.0
2021-03-05 00:00:00+00:00,1.4501409530639648,1.4998530149459839,1.4334189891815186,1.498121976852417,1181,0.0,0.0
2021-03-06 00:00:00+00:00,1.4981180429458618,1.5064560174942017,1.4867349863052368,1.5042829513549805,552,0.0,0.0
2021-03-07 00:00:00+00:00,1.5040299892425537,1.5211269855499268,1.5039780139923096,1.5201900005340576,699,0.0,0.0
2021-03-08 00:00:00+00:00,1.5202000141143799,1.5587509870529175,1.2043620347976685,1.223816990852356,468,0.0,0.0
2021-03-09 00:00:00+00:00,1.223770022392273,1.5476789474487305,1.2204279899597168,1.4929219484329224,736,0.0,0.0
2021-03-10 00:00:00+00:00,1.4931329488754272,1.5450170040130615,1.4745010137557983,1.5373430252075195,644,0.0,0.0
2021-03-11 00:00:00+00:00,1.5371379852294922,1.54756498336792,1.5272489786148071,1.5457249879837036,648,0.0,0.0
2021-03-12 00:00:00+00:00,1.5457789897918701,1.6844569444656372,1.5386680364608765,1.5489490032196045,531,0.0,0.0
2021-03-13 00:00:00+00:00,1.5487749576568604,1.6257109642028809,1.5408010482788086,1.6184699535369873,353,0.0,0.0
2021-03-14 00:00:00+00:00,1.6183329820632935,1.6214900016784668,1.5201630592346191,1.5369149446487427,8748,0.0,0.0
2021-03-15 00:00:00+00:00,1.5368410348892212,1.685899019241333,1.5303020477294922,1.6795350313186646,1562,0.0,0.0
2021-03-16 00:00:00+00:00,1.6795129776000977,1.7902209758758545,1.6508660316467285,1.7612390518188477,1029,0.0,0.0
2021-03-17 00:00:00+00:00,1.7610549926757812,1.79442298412323,1.6306999921798706,1.6327550411224365,2519,0.0,0.0
2021-03-18 00:00:00+00:00,1.6330349445343018,1.7178159952163696,1.599228024482727,1.7115219831466675,1470,0.0,0.0
2021-03-19 00:00:00+00:00,1.7113460302352905,1.851207971572876,1.1550530195236206,1.4654730558395386,2128,0.0,0.0
2021-03-20 00:00:00+00:00,1.4654159545898438,1.9924479722976685,1.4638309478759766,1.8039000034332275,16036,0.0,0.0
2021-03-21 00:00:00+00:00,1.8036420345306396,1.8046599626541138,1.601768970489502,1.6804050207138062,708,0.0,0.0
2021-03-22 00:00:00+00:00,1.6805670261383057,1.8541040420532227,1.6540189981460571,1.6613470315933228,455,0.0,0.0
2021-03-23 00:00:00+00:00,1.6612730026245117,1.7681490182876587,1.6405370235443115,1.765334963798523,1417,0.0,0.0
2021-03-24 00:00:00+00:00,1.765017032623291,1.7656480073928833,1.6054480075836182,1.679118037223816,234,0.0,0.0
2021-03-25 00:00:00+00:00,1.678820013999939,1.9627670049667358,1.6585439443588257,1.9582550525665283,1363,0.0,0.0
2021-03-26 00:00:00+00:00,1.9581379890441895,1.9663900136947632,1.5214409828186035,1.5233869552612305,916,0.0,0.0
2021-03-27 00:00:00+00:00,1.523197054862976,1.9738160371780396,1.522083044052124,1.8620250225067139,2151,0.0,0.0
2021-03-28 00:00:00+00:00,1.861956000328064,1.9457770586013794,1.8453149795532227,1.8566069602966309,1111,0.0,0.0
2021-03-29 00:00:00+00:00,1.8563469648361206,1.9128719568252563,1.851410984992981,1.9061249494552612,315,0.0,0.0
2021-03-30 00:00:00+00:00,1.9060709476470947,2.0075669288635254,1.810811996459961,1.8114949464797974,2101,0.0,0.0
2021-03-31 00:00:00+00:00,1.8116309642791748,2.0263469219207764,1.8114919662475586,2.0231189727783203,8349,0.0,0.0
2021-04-01 00:00:00+00:00,2.023030996322632,2.030457019805908,2.0198519229888916,2.0286269187927246,7610,0.0,0.0
2021-04-02 00:00:00+00:00,2.028420925140381,2.030527114868164,2.0119121074676514,2.022787094116211,2511,0.0,0.0
2021-04-03 00:00:00+00:00,2.0228118896484375,2.050508975982666,2.0007588863372803,2.042711019515991,12384,0.0,0.0
2021-04-04 00:00:00+00:00,2.042494058609009,2.3121209144592285,2.040626049041748,2.0876259803771973,6131,0.0,0.0
2021-04-05 00:00:00+00:00,2.087812900543213,2.0885798931121826,2.0163300037384033,2.01672101020813,0,0.0,0.0
2021-04-06 00:00:00+00:00,2.0169379711151123,2.0275540351867676,2.015981912612915,2.0266311168670654,0,0.0,0.0
2021-04-07 00:00:00+00:00,2.0268259048461914,2.0277810096740723,2.023386001586914,2.0266621112823486,0,0.0,0.0
2021-04-08 00:00:00+00:00,2.0266919136047363,2.0330190658569336,2.0236198902130127,2.0327301025390625,0,0.0,0.0
2021-04-09 00:00:00+00:00,2.032778024673462,2.035731077194214,2.0251739025115967,2.0265181064605713,0,0.0,0.0
2021-04-10 00:00:00+00:00,2.026503086090088,2.0704240798950195,2.0215890407562256,2.061350107192993,0,0.0,0.0
2021-04-11 00:00:00+00:00,2.0613720417022705,2.065563917160034,2.024765968322754,2.064945936203003,0,0.0,0.0
