TIMESTAMP,ZFM_OPEN_PRICE_USD,ZFM_HIGH_PRICE_USD,ZFM_LOW_PRICE_USD,ZFM_CLOSE_PRICE_USD,ZFM_VOLUME_USD,ZFM_DIVIDENDS_USD,ZFM_STOCK_SPLITS_USD
2022-11-16 00:00:00+00:00,1.2448619604110718,1.7054829597473145,1.0594450235366821,1.2012790441513062,1062239,0.0,0.0
2022-11-17 00:00:00+00:00,1.2010079622268677,1.9367810487747192,0.8147850036621094,1.0937600135803223,1339178,0.0,0.0
2022-11-18 00:00:00+00:00,1.096464991569519,1.166182041168213,0.6537529826164246,0.6550760269165039,2477548,0.0,0.0
2022-11-19 00:00:00+00:00,0.655010998249054,0.9621719717979431,0.6057659983634949,0.6664549708366394,3990464,0.0,0.0
2022-11-20 00:00:00+00:00,0.6664549708366394,0.8026289939880371,0.5965359807014465,0.6643459796905518,3896430,0.0,0.0
2022-11-21 00:00:00+00:00,0.662900984287262,0.8035709857940674,0.6356800198554993,0.6357629895210266,2383130,0.0,0.0
2022-11-22 00:00:00+00:00,0.6357579827308655,0.7389330267906189,0.5445870161056519,0.61183100938797,1408895,0.0,0.0
2022-11-23 00:00:00+00:00,0.6110429763793945,0.685172975063324,0.5599640011787415,0.6019219756126404,1137620,0.0,0.0
2022-11-24 00:00:00+00:00,0.601419985294342,0.6370559930801392,0.5676040053367615,0.6111130118370056,1382798,0.0,0.0
2022-11-25 00:00:00+00:00,0.6111130118370056,0.7526909708976746,0.5814110040664673,0.7034149765968323,1032782,0.0,0.0
2022-11-26 00:00:00+00:00,0.7039049863815308,0.7047790288925171,0.27517399191856384,0.3833169937133789,1009208,0.0,0.0
2022-11-27 00:00:00+00:00,0.38305601477622986,0.40917301177978516,0.3283509910106659,0.3439359962940216,983932,0.0,0.0
2022-11-28 00:00:00+00:00,0.3439359962940216,0.35169899463653564,0.24247899651527405,0.24356399476528168,173107,0.0,0.0
2022-11-29 00:00:00+00:00,0.24357199668884277,0.24862900376319885,0.07924900203943253,0.14623500406742096,494300,0.0,0.0
2022-11-30 00:00:00+00:00,0.14629100263118744,0.15777499973773956,0.09256300330162048,0.11074600368738174,473234,0.0,0.0
2022-12-01 00:00:00+00:00,0.11075899749994278,0.14607499539852142,0.09721700102090836,0.10537999868392944,353985,0.0,0.0
2022-12-02 00:00:00+00:00,0.10537400096654892,0.13845400512218475,0.027358999475836754,0.03264300152659416,313370,0.0,0.0
2022-12-03 00:00:00+00:00,0.0326399989426136,0.044495001435279846,0.029877999797463417,0.03312600031495094,13210,0.0,0.0
2022-12-04 00:00:00+00:00,0.033132001757621765,0.17949099838733673,0.028697000816464424,0.03091300092637539,775725,0.0,0.0
2022-12-05 00:00:00+00:00,0.030959000810980797,0.05078300088644028,0.023862000554800034,0.02865000069141388,411169,0.0,0.0
2022-12-06 00:00:00+00:00,0.02865000069141388,0.034575000405311584,0.025289999321103096,0.026643000543117523,718166,0.0,0.0
2022-12-07 00:00:00+00:00,0.026667999103665352,0.047572001814842224,0.02528800070285797,0.030889000743627548,335602,0.0,0.0
2022-12-08 00:00:00+00:00,0.030889000743627548,0.030959000810980797,0.024286000058054924,0.027525000274181366,164388,0.0,0.0
2022-12-09 00:00:00+00:00,0.027525000274181366,0.03956200182437897,0.027219999581575394,0.028165999799966812,254189,0.0,0.0
2022-12-10 00:00:00+00:00,0.028165999799966812,0.24718299508094788,0.01396199967712164,0.025138000026345253,51353,0.0,0.0
2022-12-11 00:00:00+00:00,0.025138000026345253,0.025138000026345253,0.015149000100791454,0.01620600000023842,59245,0.0,0.0
2022-12-12 00:00:00+00:00,0.016207000240683556,0.01795100048184395,0.012254999950528145,0.013021999970078468,107593,0.0,0.0
2022-12-13 00:00:00+00:00,0.013021999970078468,0.016070999205112457,0.0106819998472929,0.01345799956470728,82503,0.0,0.0
2022-12-14 00:00:00+00:00,0.013458999805152416,0.017458999529480934,0.010906999930739403,0.011483999900519848,80023,0.0,0.0
2022-12-15 00:00:00+00:00,0.011483999900519848,0.020212000235915184,0.010846000164747238,0.014384999871253967,61404,0.0,0.0
2022-12-16 00:00:00+00:00,0.014384999871253967,0.01736599951982498,0.010001000016927719,0.014779999852180481,71386,0.0,0.0
2022-12-17 00:00:00+00:00,0.014779999852180481,0.015327000059187412,0.011125000193715096,0.015327000059187412,38717,0.0,0.0
2022-12-18 00:00:00+00:00,0.015325999818742275,0.015327000059187412,0.010001000016927719,0.010002000257372856,25057,0.0,0.0
2022-12-19 00:00:00+00:00,0.010002000257372856,0.01800299994647503,0.004100000020116568,0.012885999865829945,39724,0.0,0.0
2022-12-20 00:00:00+00:00,0.012885999865829945,0.014166999608278275,0.011509000323712826,0.01159599982202053,52564,0.0,0.0
2022-12-21 00:00:00+00:00,0.01159599982202053,0.016488999128341675,0.009510999545454979,0.013446999713778496,58073,0.0,0.0
2022-12-22 00:00:00+00:00,0.013446999713778496,0.013926000334322453,0.004015000071376562,0.011912000365555286,41027,0.0,0.0
2022-12-23 00:00:00+00:00,0.011912000365555286,0.011912000365555286,0.0056409998796880245,0.009782000444829464,51086,0.0,0.0
2022-12-24 00:00:00+00:00,0.009782000444829464,0.01069399993866682,0.009782000444829464,0.010381000116467476,46751,0.0,0.0
2022-12-25 00:00:00+00:00,0.010381000116467476,0.010413999669253826,0.009593999944627285,0.009949999861419201,53474,0.0,0.0
2022-12-26 00:00:00+00:00,0.009948999620974064,0.01040900032967329,0.00850099977105856,0.00938200019299984,53874,0.0,0.0
2022-12-27 00:00:00+00:00,0.00938200019299984,0.010370000265538692,0.008090999908745289,0.00810300000011921,35607,0.0,0.0
