TIMESTAMP,NOTE21540_OPEN_PRICE_USD,NOTE21540_HIGH_PRICE_USD,NOTE21540_LOW_PRICE_USD,NOTE21540_CLOSE_PRICE_USD,NOTE21540_VOLUME_USD,NOTE21540_DIVIDENDS_USD,NOTE21540_STOCK_SPLITS_USD
2022-08-31 00:00:00+00:00,1.5680489540100098,1.5977410078048706,1.5554640293121338,1.5975379943847656,0,0.0,0.0
2022-09-01 00:00:00+00:00,1.5975539684295654,1.5983389616012573,1.570243000984192,1.5845930576324463,0,0.0,0.0
2022-09-02 00:00:00+00:00,1.5845390558242798,1.6023650169372559,1.5565459728240967,1.5645769834518433,0,0.0,0.0
2022-09-03 00:00:00+00:00,1.564589023590088,1.5996299982070923,1.5635639429092407,1.5777839422225952,0,0.0,0.0
2022-09-04 00:00:00+00:00,1.5777779817581177,1.5881030559539795,1.252295970916748,1.4225289821624756,0,0.0,0.0
2022-09-05 00:00:00+00:00,1.4224809408187866,1.5820449590682983,1.4134889841079712,1.5762230157852173,0,0.0,0.0
2022-09-06 00:00:00+00:00,1.576233983039856,1.5810270309448242,1.3696329593658447,1.4141910076141357,0,0.0,0.0
2022-09-07 00:00:00+00:00,1.4141360521316528,1.5013259649276733,1.388949990272522,1.4531550407409668,0,0.0,0.0
2022-09-08 00:00:00+00:00,1.4531339406967163,1.4712990522384644,1.441612958908081,1.4542080163955688,0,0.0,0.0
2022-09-09 00:00:00+00:00,1.4542020559310913,1.4799690246582031,1.3411810398101807,1.341317057609558,0,0.0,0.0
2022-09-10 00:00:00+00:00,1.3413829803466797,1.4812029600143433,1.2124569416046143,1.4796350002288818,0,0.0,0.0
2022-09-11 00:00:00+00:00,1.4796329736709595,1.4796329736709595,1.4625370502471924,1.4660300016403198,0,0.0,0.0
2022-09-12 00:00:00+00:00,1.466035008430481,1.4669049978256226,1.4443800449371338,1.4472349882125854,0,0.0,0.0
2022-09-13 00:00:00+00:00,1.4472299814224243,1.451274037361145,1.4293769598007202,1.4375489950180054,0,0.0,0.0
2022-09-14 00:00:00+00:00,1.4378360509872437,1.4439599514007568,1.0115259885787964,1.011978030204773,0,0.0,0.0
2022-09-15 00:00:00+00:00,1.011976957321167,1.0144000053405762,1.0115089416503906,1.013808012008667,0,0.0,0.0
2022-09-16 00:00:00+00:00,1.0138119459152222,1.0143369436264038,1.013056993484497,1.01364004611969,0,0.0,0.0
2022-09-17 00:00:00+00:00,1.0136220455169678,1.0139880180358887,1.0116870403289795,1.01227605342865,0,0.0,0.0
2022-09-18 00:00:00+00:00,1.0123029947280884,1.0123189687728882,1.0098559856414795,1.0112309455871582,0,0.0,0.0
2022-09-19 00:00:00+00:00,1.0109269618988037,1.0116349458694458,1.0039030313491821,1.0043679475784302,0,0.0,0.0
2022-09-20 00:00:00+00:00,1.0043760538101196,1.0070209503173828,1.0041290521621704,1.0051350593566895,0,0.0,0.0
2022-09-21 00:00:00+00:00,1.005120038986206,1.0057979822158813,1.0040210485458374,1.0045909881591797,0,0.0,0.0
2022-09-22 00:00:00+00:00,1.0046030282974243,1.0053050518035889,1.0044089555740356,1.0048240423202515,0,0.0,0.0
2022-09-23 00:00:00+00:00,1.0048370361328125,1.0053449869155884,1.0040479898452759,1.0049619674682617,0,0.0,0.0
2022-09-24 00:00:00+00:00,1.0049710273742676,1.0051759481430054,1.004673957824707,1.0048060417175293,0,0.0,0.0
2022-09-25 00:00:00+00:00,1.0048019886016846,1.0053659677505493,1.004518985748291,1.0047420263290405,0,0.0,0.0
2022-09-26 00:00:00+00:00,1.004762053489685,1.0068329572677612,1.0045050382614136,1.005661964416504,0,0.0,0.0
2022-09-27 00:00:00+00:00,1.0056849718093872,1.006376028060913,1.0051729679107666,1.005679965019226,0,0.0,0.0
2022-09-28 00:00:00+00:00,1.005519986152649,1.0058130025863647,1.0049010515213013,1.0055170059204102,0,0.0,0.0
2022-09-29 00:00:00+00:00,1.0055389404296875,1.0056960582733154,1.004613995552063,1.0053850412368774,0,0.0,0.0
2022-09-30 00:00:00+00:00,1.00531005859375,1.005784034729004,1.0050309896469116,1.0055819749832153,0,0.0,0.0
2022-10-01 00:00:00+00:00,1.0055700540542603,1.0056240558624268,1.0050790309906006,1.005208969116211,0,0.0,0.0
2022-10-02 00:00:00+00:00,1.0052249431610107,1.005499005317688,1.0047719478607178,1.0048819780349731,0,0.0,0.0
