TIMESTAMP,BOO_OPEN_PRICE_USD,BOO_HIGH_PRICE_USD,BOO_LOW_PRICE_USD,BOO_CLOSE_PRICE_USD,BOO_VOLUME_USD,BOO_DIVIDENDS_USD,BOO_STOCK_SPLITS_USD
2021-09-01 00:00:00+00:00,16.812122344970703,16.838308334350586,15.074183464050293,15.092326164245605,0,0.0,0.0
2021-09-02 00:00:00+00:00,15.05420207977295,18.531402587890625,14.324357032775879,17.008071899414062,0,0.0,0.0
2021-09-03 00:00:00+00:00,17.0081844329834,20.19472885131836,16.543882369995117,20.19472885131836,0,0.0,0.0
2021-09-04 00:00:00+00:00,20.183765411376953,24.246274948120117,17.70039939880371,18.5540828704834,0,0.0,0.0
2021-09-05 00:00:00+00:00,18.6965274810791,23.83112335205078,17.660343170166016,22.4364070892334,0,0.0,0.0
2021-09-06 00:00:00+00:00,22.440109252929688,27.949642181396484,21.881786346435547,25.357166290283203,11489296,0.0,0.0
2021-09-07 00:00:00+00:00,25.35739517211914,29.734365463256836,19.706464767456055,20.609098434448242,18364173,0.0,0.0
2021-09-08 00:00:00+00:00,20.601198196411133,23.963064193725586,17.28899574279785,23.27511215209961,16792091,0.0,0.0
2021-09-09 00:00:00+00:00,24.800485610961914,28.445531845092773,21.363134384155273,22.55099868774414,7589730,0.0,0.0
2021-09-10 00:00:00+00:00,22.552507400512695,23.581161499023438,20.34779930114746,20.593372344970703,1899506,0.0,0.0
2021-09-11 00:00:00+00:00,20.592344284057617,21.370311737060547,19.733976364135742,21.33598518371582,0,0.0,0.0
2021-09-12 00:00:00+00:00,21.334325790405273,22.389251708984375,21.229595184326172,22.22434425354004,0,0.0,0.0
2021-09-13 00:00:00+00:00,22.225778579711914,22.80930519104004,17.7564754486084,17.9770450592041,539299,0.0,0.0
2021-09-14 00:00:00+00:00,17.97734832763672,18.32048988342285,15.484983444213867,16.148025512695312,4618278,0.0,0.0
