TIMESTAMP,KAP22113_OPEN_PRICE_USD,KAP22113_HIGH_PRICE_USD,KAP22113_LOW_PRICE_USD,KAP22113_CLOSE_PRICE_USD,KAP22113_VOLUME_USD,KAP22113_DIVIDENDS_USD,KAP22113_STOCK_SPLITS_USD
2022-10-08 00:00:00+00:00,0.23103900253772736,0.23233899474143982,0.19661499559879303,0.1977819949388504,282690,0.0,0.0
2022-10-09 00:00:00+00:00,0.1977819949388504,0.20500999689102173,0.19774800539016724,0.20019300282001495,43578,0.0,0.0
2022-10-10 00:00:00+00:00,0.20019100606441498,0.20021000504493713,0.14781400561332703,0.1686449944972992,257048,0.0,0.0
2022-10-11 00:00:00+00:00,0.16864299774169922,0.16868700087070465,0.16435100138187408,0.16706900298595428,22459,0.0,0.0
2022-10-12 00:00:00+00:00,0.16706900298595428,0.16844800114631653,0.1657090038061142,0.16841499507427216,14633,0.0,0.0
2022-10-13 00:00:00+00:00,0.16841599345207214,0.17095400393009186,0.16756199300289154,0.17093299329280853,11470,0.0,0.0
2022-10-14 00:00:00+00:00,0.17093199491500854,0.17179399728775024,0.16968600451946259,0.17179399728775024,3230,0.0,0.0
2022-10-15 00:00:00+00:00,0.17179399728775024,0.17479099333286285,0.17177100479602814,0.1747560054063797,7752,0.0,0.0
2022-10-16 00:00:00+00:00,0.17475099861621857,0.17502599954605103,0.17301900684833527,0.17442700266838074,4146,0.0,0.0
2022-10-17 00:00:00+00:00,0.1744289994239807,0.18722499907016754,0.17441099882125854,0.17958000302314758,53793,0.0,0.0
2022-10-18 00:00:00+00:00,0.17958100140094757,0.17962099611759186,0.17569500207901,0.17571599781513214,11067,0.0,0.0
2022-10-19 00:00:00+00:00,0.17571300268173218,0.1787099987268448,0.17007799446582794,0.17870700359344482,41434,0.0,0.0
2022-10-20 00:00:00+00:00,0.17870399355888367,0.1791049987077713,0.17584100365638733,0.17909100651741028,33335,0.0,0.0
2022-10-21 00:00:00+00:00,0.17908599972724915,0.18187600374221802,0.1780479997396469,0.18185199797153473,6999,0.0,0.0
2022-10-22 00:00:00+00:00,0.18185299634933472,0.1830500066280365,0.18148399889469147,0.1815270036458969,4665,0.0,0.0
2022-10-23 00:00:00+00:00,0.18152600526809692,0.18378999829292297,0.1815129965543747,0.18374599516391754,5379,0.0,0.0
2022-10-24 00:00:00+00:00,0.1837559938430786,0.18533499538898468,0.1829719990491867,0.18509399890899658,4061,0.0,0.0
2022-10-25 00:00:00+00:00,0.18509399890899658,0.2084590047597885,0.18509399890899658,0.1975499987602234,139306,0.0,0.0
2022-10-26 00:00:00+00:00,0.19755899906158447,0.19846899807453156,0.18909700214862823,0.18948699533939362,23286,0.0,0.0
2022-10-27 00:00:00+00:00,0.18948699533939362,0.19620299339294434,0.18419399857521057,0.19602100551128387,39174,0.0,0.0
2022-10-28 00:00:00+00:00,0.19602100551128387,0.19772300124168396,0.1953269988298416,0.19761599600315094,4773,0.0,0.0
2022-10-29 00:00:00+00:00,0.19761599600315094,0.19859999418258667,0.18562400341033936,0.18651999533176422,36031,0.0,0.0
2022-10-30 00:00:00+00:00,0.18651999533176422,0.18703800439834595,0.18446099758148193,0.18703800439834595,10082,0.0,0.0
2022-10-31 00:00:00+00:00,0.18703800439834595,0.3544209897518158,0.18623000383377075,0.35430699586868286,58179,0.0,0.0
2022-11-01 00:00:00+00:00,0.35430699586868286,0.638043999671936,0.19614799320697784,0.227633997797966,118303,0.0,0.0
2022-11-02 00:00:00+00:00,0.227633997797966,0.23364600539207458,0.17192499339580536,0.17206299304962158,501966,0.0,0.0
2022-11-03 00:00:00+00:00,0.17196600139141083,0.1773490011692047,0.14465899765491486,0.15884500741958618,943824,0.0,0.0
2022-11-04 00:00:00+00:00,0.15884600579738617,0.16859999299049377,0.15791399776935577,0.15852899849414825,104824,0.0,0.0
2022-11-05 00:00:00+00:00,0.15841999650001526,0.15990500152111053,0.1465660035610199,0.14685900509357452,50421,0.0,0.0
2022-11-06 00:00:00+00:00,0.14685900509357452,0.1480879932641983,0.14188699424266815,0.1420540064573288,9581,0.0,0.0
2022-11-07 00:00:00+00:00,0.14201299846172333,0.1510860025882721,0.1394439935684204,0.1451359987258911,166206,0.0,0.0
2022-11-08 00:00:00+00:00,0.1451359987258911,0.14683599770069122,0.12033800035715103,0.12515300512313843,87086,0.0,0.0
2022-11-09 00:00:00+00:00,0.12519800662994385,0.12560099363327026,0.09733700007200241,0.09967300295829773,129338,0.0,0.0
2022-11-10 00:00:00+00:00,0.09944599866867065,0.12008500099182129,0.0988050028681755,0.11674399673938751,41270,0.0,0.0
2022-11-11 00:00:00+00:00,0.11667200177907944,0.11716599762439728,0.10979100316762924,0.11287900060415268,45671,0.0,0.0
2022-11-12 00:00:00+00:00,0.11287300288677216,0.11302799731492996,0.10946399718523026,0.11087000370025635,17835,0.0,0.0
2022-11-13 00:00:00+00:00,0.1109509989619255,0.11233299970626831,0.10633599758148193,0.10693799704313278,20310,0.0,0.0
2022-11-14 00:00:00+00:00,0.10696099698543549,0.11229699850082397,0.10369300097227097,0.10893700271844864,38840,0.0,0.0
2022-11-15 00:00:00+00:00,0.1089479997754097,0.11244399845600128,0.10868000239133835,0.10939600318670273,26092,0.0,0.0
2022-11-16 00:00:00+00:00,0.10941199958324432,0.11148799955844879,0.10556399822235107,0.10743500292301178,33696,0.0,0.0
2022-11-17 00:00:00+00:00,0.10738500207662582,0.108194999396801,0.10427100211381912,0.10540000349283218,28504,0.0,0.0
2022-11-18 00:00:00+00:00,0.10542099922895432,0.1077679991722107,0.10532300174236298,0.10618100315332413,26611,0.0,0.0
2022-11-19 00:00:00+00:00,0.10618200153112411,0.10938999801874161,0.10603900253772736,0.10715100169181824,26705,0.0,0.0
2022-11-20 00:00:00+00:00,0.10715000331401825,0.10770100355148315,0.10039100050926208,0.10081899911165237,33284,0.0,0.0
2022-11-21 00:00:00+00:00,0.1007860004901886,0.10085300356149673,0.0951479971408844,0.09707300364971161,57872,0.0,0.0
2022-11-22 00:00:00+00:00,0.09708300232887268,0.0996830016374588,0.09524700045585632,0.09928499907255173,29712,0.0,0.0
2022-11-23 00:00:00+00:00,0.09927099943161011,0.10319899767637253,0.09831699728965759,0.10278800129890442,12909,0.0,0.0
2022-11-24 00:00:00+00:00,0.10279399901628494,0.10511799901723862,0.10230299830436707,0.10433299839496613,12957,0.0,0.0
