TIMESTAMP,PSPS_OPEN_PRICE_USD,PSPS_HIGH_PRICE_USD,PSPS_LOW_PRICE_USD,PSPS_CLOSE_PRICE_USD,PSPS_VOLUME_USD,PSPS_DIVIDENDS_USD,PSPS_STOCK_SPLITS_USD
2023-09-21 00:00:00+00:00,0.0002730000123847276,0.00032699998700991273,0.0002629999944474548,0.0002789999998640269,7326,0.0,0.0
2023-09-22 00:00:00+00:00,0.0002789999998640269,0.0002849999873433262,0.0002690000110305846,0.0002699999895412475,1447,0.0,0.0
2023-09-23 00:00:00+00:00,0.0002699999895412475,0.0002699999895412475,0.00024900000425986946,0.0002500000118743628,983,0.0,0.0
2023-09-24 00:00:00+00:00,0.0002500000118743628,0.0002519999979995191,0.00024300000222865492,0.0002500000118743628,1135,0.0,0.0
2023-09-25 00:00:00+00:00,0.0002500000118743628,0.0002519999979995191,0.00024399999529123306,0.0002460000105202198,1454,0.0,0.0
2023-09-26 00:00:00+00:00,0.0002460000105202198,0.0002469999890308827,0.00023400000645779073,0.00024399999529123306,1403,0.0,0.0
2023-09-27 00:00:00+00:00,0.00024300000222865492,0.0002469999890308827,0.00023499999952036887,0.00023600000713486224,1771,0.0,0.0
2023-09-28 00:00:00+00:00,0.00023600000713486224,0.00025099999038502574,0.00023600000713486224,0.00024900000425986946,1868,0.0,0.0
2023-09-29 00:00:00+00:00,0.00024900000425986946,0.0002640000020619482,0.00024900000425986946,0.0002640000020619482,3902,0.0,0.0
2023-09-30 00:00:00+00:00,0.0002640000020619482,0.00030700000934302807,0.0002640000020619482,0.0003060000017285347,1949,0.0,0.0
2023-10-01 00:00:00+00:00,0.0003060000017285347,0.00031400000443682075,0.00028700000257231295,0.0003100000030826777,2544,0.0,0.0
2023-10-02 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,0.0002899999963119626,0.0002969999914057553,2003,0.0,0.0
2023-10-03 00:00:00+00:00,0.0002969999914057553,0.0003000000142492354,0.0002899999963119626,0.0003000000142492354,2330,0.0,0.0
2023-10-04 00:00:00+00:00,0.0003000000142492354,0.0003000000142492354,0.00028199999360367656,0.00029799999902024865,2087,0.0,0.0
2023-10-05 00:00:00+00:00,0.00029799999902024865,0.000299000006634742,0.0002859999949578196,0.00029200001154094934,2048,0.0,0.0
2023-10-06 00:00:00+00:00,0.00029200001154094934,0.0002969999914057553,0.0002789999998640269,0.0002800000074785203,2952,0.0,0.0
2023-10-07 00:00:00+00:00,0.0002800000074785203,0.000295000005280599,0.0002789999998640269,0.00029399999766610563,2435,0.0,0.0
