TIMESTAMP,XFUEL_OPEN_PRICE_USD,XFUEL_HIGH_PRICE_USD,XFUEL_LOW_PRICE_USD,XFUEL_CLOSE_PRICE_USD,XFUEL_VOLUME_USD,XFUEL_DIVIDENDS_USD,XFUEL_STOCK_SPLITS_USD
2020-08-17 00:00:00+00:00,0.0017770000267773867,0.0059529999271035194,0.0017760000191628933,0.0019600000232458115,6729,0.0,0.0
2020-08-18 00:00:00+00:00,0.001959000015631318,0.0021619999315589666,0.0016789999790489674,0.0019150000298395753,1175,0.0,0.0
2020-08-19 00:00:00+00:00,0.0019150000298395753,0.002004999900236726,0.0015310000162571669,0.0018789999885484576,1518,0.0,0.0
2020-08-20 00:00:00+00:00,0.0018789999885484576,0.0023690001107752323,0.0016469999682158232,0.0017810000572353601,4188,0.0,0.0
2020-08-21 00:00:00+00:00,0.0017810000572353601,0.0020179999992251396,0.0014009999576956034,0.0016169999726116657,2494,0.0,0.0
2020-08-22 00:00:00+00:00,0.001617999980226159,0.0028029999230057,0.001601999974809587,0.0028019999153912067,6543,0.0,0.0
2020-08-23 00:00:00+00:00,0.0028019999153912067,0.0028019999153912067,0.0017369999550282955,0.001749000046402216,1711,0.0,0.0
2020-08-24 00:00:00+00:00,0.0017480000387877226,0.0028260000981390476,0.0017419999931007624,0.002001000102609396,3748,0.0,0.0
2020-08-25 00:00:00+00:00,0.0020000000949949026,0.0022239999379962683,0.001680999994277954,0.0017040000529959798,627,0.0,0.0
2020-08-26 00:00:00+00:00,0.001702000037766993,0.0017239999724552035,0.0015800000401213765,0.0017229999648407102,190,0.0,0.0
2020-08-27 00:00:00+00:00,0.0017219999572262168,0.002059000078588724,0.001563000027090311,0.0015829999465495348,605,0.0,0.0
2020-08-28 00:00:00+00:00,0.0015839999541640282,0.0016159999649971724,0.0015829999465495348,0.0016139999497681856,473,0.0,0.0
2020-08-29 00:00:00+00:00,0.0016139999497681856,0.0016220000106841326,0.0016039999900385737,0.001610000035725534,471,0.0,0.0
2020-08-30 00:00:00+00:00,0.0016090000281110406,0.0017559999832883477,0.0016070000128820539,0.0017559999832883477,354,0.0,0.0
2020-08-31 00:00:00+00:00,0.001756999990902841,0.001883000019006431,0.0017549999756738544,0.001867000013589859,1782,0.0,0.0
2020-09-01 00:00:00+00:00,0.0018660000059753656,0.0019280000124126673,0.0018530000234022737,0.0019099999917671084,1118,0.0,0.0
2020-09-02 00:00:00+00:00,0.0019099999917671084,0.0019130000146105886,0.0018019999843090773,0.0018230000277981162,456,0.0,0.0
2020-09-03 00:00:00+00:00,0.0018230000277981162,0.0018289999570697546,0.001617999980226159,0.0016329999780282378,1298,0.0,0.0
2020-09-04 00:00:00+00:00,0.0016329999780282378,0.0016550000291317701,0.0015170000260695815,0.001572999986819923,1471,0.0,0.0
2020-09-05 00:00:00+00:00,0.001572999986819923,0.0015849999617785215,0.001487000030465424,0.00152299995534122,1425,0.0,0.0
2020-09-06 00:00:00+00:00,0.0015249999705702066,0.0015510000521317124,0.0015040000434964895,0.0015399999683722854,1440,0.0,0.0
2020-09-07 00:00:00+00:00,0.0015399999683722854,0.001560000004246831,0.0014860000228509307,0.001554999966174364,218,0.0,0.0
2020-09-08 00:00:00+00:00,0.001554999966174364,0.0015650000423192978,0.0014850000152364373,0.0015190000412985682,213,0.0,0.0
2020-09-09 00:00:00+00:00,0.0015190000412985682,0.0016430000541731715,0.0015010000206530094,0.0015350000467151403,212,0.0,0.0
2020-09-10 00:00:00+00:00,0.0015350000467151403,0.00164899998344481,0.0012339999666437507,0.0012420000275596976,2389,0.0,0.0
2020-09-11 00:00:00+00:00,0.0012420000275596976,0.0014530000044032931,0.001231999951414764,0.001247999956831336,33058,0.0,0.0
2020-09-12 00:00:00+00:00,0.001247999956831336,0.0013620000099763274,0.0011370000429451466,0.0012540000025182962,43889,0.0,0.0
2020-09-13 00:00:00+00:00,0.0012540000025182962,0.001446999958716333,0.0011360000353306532,0.0012390000047162175,69273,0.0,0.0
2020-09-14 00:00:00+00:00,0.0012400000123307109,0.0013970000436529517,0.0011699999449774623,0.0011749999830499291,115,0.0,0.0
2020-09-15 00:00:00+00:00,0.0011749999830499291,0.0012019999558106065,0.0011709999525919557,0.0011869999580085278,116,0.0,0.0
2020-09-16 00:00:00+00:00,0.0011869999580085278,0.0012199999764561653,0.0011759999906644225,0.00120599998626858,255,0.0,0.0
