TIMESTAMP,XPAY29178_OPEN_PRICE_USD,XPAY29178_HIGH_PRICE_USD,XPAY29178_LOW_PRICE_USD,XPAY29178_CLOSE_PRICE_USD,XPAY29178_VOLUME_USD,XPAY29178_DIVIDENDS_USD,XPAY29178_STOCK_SPLITS_USD
2024-01-26 00:00:00+00:00,0.0018420000560581684,0.002280999906361103,0.001310999970883131,0.0017859999788925052,429960,0.0,0.0
2024-01-27 00:00:00+00:00,0.0017859999788925052,0.0018520000157877803,0.0012499999720603228,0.0012789999600499868,171353,0.0,0.0
2024-01-28 00:00:00+00:00,0.0012789999600499868,0.002982999896630645,0.0011609999928623438,0.0017369999550282955,515169,0.0,0.0
2024-01-29 00:00:00+00:00,0.0017369999550282955,0.002230999991297722,0.0014049999881535769,0.0016670000040903687,299462,0.0,0.0
2024-01-30 00:00:00+00:00,0.0016370000084862113,0.0022410000674426556,0.0011790000135079026,0.0014769999543204904,356675,0.0,0.0
2024-01-31 00:00:00+00:00,0.0014769999543204904,0.0018159999744966626,0.0010270000202581286,0.0010760000441223383,325677,0.0,0.0
2024-02-01 00:00:00+00:00,0.0010760000441223383,0.0011690000537782907,0.0006840000278316438,0.0008800000068731606,146708,0.0,0.0
2024-02-02 00:00:00+00:00,0.0008800000068731606,0.0009919999865815043,0.0006680000224150717,0.0009629999985918403,111581,0.0,0.0
2024-02-03 00:00:00+00:00,0.0009629999985918403,0.0009689999860711396,0.0006230000290088356,0.0006459999713115394,161454,0.0,0.0
2024-02-04 00:00:00+00:00,0.0006459999713115394,0.0008909999742172658,0.0006459999713115394,0.000830999983008951,58909,0.0,0.0
2024-02-05 00:00:00+00:00,0.000830999983008951,0.000830999983008951,0.0006900000153109431,0.0007040000054985285,33957,0.0,0.0
2024-02-06 00:00:00+00:00,0.0007040000054985285,0.0007070000283420086,0.0005280000041238964,0.0006539999740198255,78731,0.0,0.0
2024-02-07 00:00:00+00:00,0.0006539999740198255,0.000661000027321279,0.0004980000085197389,0.000577000027988106,37171,0.0,0.0
2024-02-08 00:00:00+00:00,0.000577000027988106,0.0006730000022798777,0.0004140000091865659,0.0005329999839887023,50815,0.0,0.0
2024-02-09 00:00:00+00:00,0.0005329999839887023,0.0006210000137798488,0.0004830000107176602,0.000547999981790781,37756,0.0,0.0
