TIMESTAMP,DCOIN36060_OPEN_PRICE_USD,DCOIN36060_HIGH_PRICE_USD,DCOIN36060_LOW_PRICE_USD,DCOIN36060_CLOSE_PRICE_USD,DCOIN36060_VOLUME_USD,DCOIN36060_DIVIDENDS_USD,DCOIN36060_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.9843980073928833,0.9890890121459961,0.9768139719963074,0.9841399788856506,443230,0.0,0.0
2025-04-02 00:00:00+00:00,0.9841399788856506,0.9892150163650513,0.98124098777771,0.9812719821929932,481085,0.0,0.0
2025-04-03 00:00:00+00:00,0.9812719821929932,0.988336980342865,0.9811540246009827,0.9850950241088867,458715,0.0,0.0
2025-04-04 00:00:00+00:00,0.9850950241088867,0.9901469945907593,0.9810469746589661,0.9875460267066956,427150,0.0,0.0
2025-04-05 00:00:00+00:00,0.9875460267066956,0.9920529723167419,0.9688599705696106,0.9840819835662842,434012,0.0,0.0
2025-04-06 00:00:00+00:00,0.9840819835662842,0.9930409789085388,0.9787859916687012,0.9799230098724365,439742,0.0,0.0
2025-04-07 00:00:00+00:00,0.9799230098724365,0.9940099716186523,0.9788029789924622,0.9852589964866638,483771,0.0,0.0
2025-04-08 00:00:00+00:00,0.9852589964866638,0.9878550171852112,0.9789040088653564,0.9845319986343384,453756,0.0,0.0
2025-04-09 00:00:00+00:00,0.9845319986343384,0.9873899817466736,0.9798359870910645,0.9835389852523804,427532,0.0,0.0
2025-04-10 00:00:00+00:00,0.9835389852523804,0.9925280213356018,0.9807599782943726,0.9851009845733643,393159,0.0,0.0
2025-04-11 00:00:00+00:00,0.9851009845733643,0.9946069717407227,0.9808189868927002,0.9869570136070251,386342,0.0,0.0
2025-04-12 00:00:00+00:00,0.9869570136070251,0.9886670112609863,0.9801160097122192,0.9866639971733093,398613,0.0,0.0
2025-04-13 00:00:00+00:00,0.9866639971733093,0.9906020164489746,0.9856060147285461,0.9864330291748047,415103,0.0,0.0
2025-04-14 00:00:00+00:00,0.9864330291748047,0.9902359843254089,0.9834150075912476,0.984902024269104,464381,0.0,0.0
2025-04-15 00:00:00+00:00,0.984902024269104,0.98928302526474,0.9828469753265381,0.984836995601654,472357,0.0,0.0
2025-04-16 00:00:00+00:00,0.984836995601654,0.9892780184745789,0.9825530052185059,0.9879739880561829,488843,0.0,0.0
2025-04-17 00:00:00+00:00,0.9879739880561829,0.9950990080833435,0.983057975769043,0.9848840236663818,502386,0.0,0.0
2025-04-18 00:00:00+00:00,0.9848840236663818,0.9891080260276794,0.9825509786605835,0.9841610193252563,499351,0.0,0.0
2025-04-19 00:00:00+00:00,0.9841610193252563,0.9907450079917908,0.9830690026283264,0.985131025314331,465834,0.0,0.0
2025-04-20 00:00:00+00:00,0.985131025314331,0.9908000230789185,0.9836469888687134,0.985630989074707,488581,0.0,0.0
2025-04-21 00:00:00+00:00,0.985630989074707,0.9915770292282104,0.984486997127533,0.9862319827079773,466970,0.0,0.0
2025-04-22 00:00:00+00:00,0.9862319827079773,0.9960409998893738,0.9839169979095459,0.9899870157241821,501937,0.0,0.0
2025-04-23 00:00:00+00:00,0.9899870157241821,1.0008080005645752,0.9877660274505615,0.9929450154304504,496729,0.0,0.0
2025-04-24 00:00:00+00:00,0.9929450154304504,0.9986929893493652,0.977429986000061,0.9849720001220703,467679,0.0,0.0
2025-04-25 00:00:00+00:00,0.9849720001220703,0.9991989731788635,0.9778969883918762,0.9816330075263977,493977,0.0,0.0
2025-04-26 00:00:00+00:00,0.9816330075263977,0.9849799871444702,0.978302001953125,0.9810199737548828,516836,0.0,0.0
2025-04-27 00:00:00+00:00,0.9810199737548828,0.9936220049858093,0.9786850214004517,0.9887999892234802,543332,0.0,0.0
2025-04-28 00:00:00+00:00,0.9887999892234802,0.9944700002670288,0.9868320226669312,0.9930580258369446,529819,0.0,0.0
2025-04-29 00:00:00+00:00,0.9930580258369446,0.9943529963493347,0.9864270091056824,0.9891110062599182,533731,0.0,0.0
2025-04-30 00:00:00+00:00,0.9891110062599182,0.9926329851150513,0.985647976398468,0.9909830093383789,496905,0.0,0.0
2025-05-01 00:00:00+00:00,0.9909830093383789,0.993170976638794,0.9763889908790588,0.980105996131897,499373,0.0,0.0
2025-05-02 00:00:00+00:00,0.980105996131897,0.9943230152130127,0.9672170281410217,0.992510974407196,496671,0.0,0.0
2025-05-03 00:00:00+00:00,0.992510974407196,0.994297981262207,0.9646989703178406,0.9798979759216309,458417,0.0,0.0
2025-05-04 00:00:00+00:00,0.9798979759216309,0.9813910126686096,0.9740790128707886,0.9778670072555542,420014,0.0,0.0
2025-05-05 00:00:00+00:00,0.9778670072555542,0.9864889979362488,0.974174976348877,0.9781169891357422,459043,0.0,0.0
2025-05-06 00:00:00+00:00,0.9781169891357422,0.9802290201187134,0.973442018032074,0.9784970283508301,478034,0.0,0.0
2025-05-07 00:00:00+00:00,0.9784970283508301,0.9803900122642517,0.9734979867935181,0.976373016834259,514563,0.0,0.0
2025-05-08 00:00:00+00:00,0.976373016834259,0.9835439920425415,0.9743589758872986,0.9793300032615662,541507,0.0,0.0
2025-05-09 00:00:00+00:00,0.9793300032615662,0.9899899959564209,0.9780060052871704,0.9825069904327393,513690,0.0,0.0
2025-05-10 00:00:00+00:00,0.9825069904327393,0.9850860238075256,0.8853449821472168,0.9814980030059814,502926,0.0,0.0
