TIMESTAMP,MMT23627_OPEN_PRICE_USD,MMT23627_HIGH_PRICE_USD,MMT23627_LOW_PRICE_USD,MMT23627_CLOSE_PRICE_USD,MMT23627_VOLUME_USD,MMT23627_DIVIDENDS_USD,MMT23627_STOCK_SPLITS_USD
2023-02-22 00:00:00+00:00,0.7514950037002563,0.7727479934692383,0.6261199712753296,0.7408639788627625,2923188,0.0,0.0
2023-02-23 00:00:00+00:00,0.7466509938240051,0.951537013053894,0.7230330109596252,0.8045700192451477,1545407,0.0,0.0
2023-02-24 00:00:00+00:00,0.8049129843711853,0.8517379760742188,0.658473014831543,0.7076219916343689,1170340,0.0,0.0
2023-02-25 00:00:00+00:00,0.7076219916343689,0.7163829803466797,0.626488983631134,0.6467120051383972,351635,0.0,0.0
2023-02-26 00:00:00+00:00,0.6469029784202576,0.7233589887619019,0.6225669980049133,0.6841400265693665,315286,0.0,0.0
2023-02-27 00:00:00+00:00,0.6842889785766602,0.700721025466919,0.43926501274108887,0.4478990137577057,495850,0.0,0.0
2023-02-28 00:00:00+00:00,0.4474950134754181,0.7648299932479858,0.43409499526023865,0.6941080093383789,1041969,0.0,0.0
2023-03-01 00:00:00+00:00,0.6943690180778503,0.7575029730796814,0.5731599926948547,0.7041339874267578,462435,0.0,0.0
2023-03-02 00:00:00+00:00,0.7042660117149353,0.7083690166473389,0.5421649813652039,0.5622419714927673,253758,0.0,0.0
2023-03-03 00:00:00+00:00,0.5619199872016907,0.6198009848594666,0.4879480004310608,0.5987250208854675,235076,0.0,0.0
2023-03-04 00:00:00+00:00,0.5983020067214966,0.5991950035095215,0.4637719988822937,0.4933620095252991,167582,0.0,0.0
2023-03-05 00:00:00+00:00,0.49348101019859314,0.5162580013275146,0.4714359939098358,0.4872809946537018,64545,0.0,0.0
2023-03-06 00:00:00+00:00,0.48760300874710083,0.516638994216919,0.46090900897979736,0.5060349702835083,84505,0.0,0.0
2023-03-07 00:00:00+00:00,0.5071460008621216,0.5887380242347717,0.4864499866962433,0.5812219977378845,125167,0.0,0.0
2023-03-08 00:00:00+00:00,0.5859410166740417,0.6222350001335144,0.5131319761276245,0.5500829815864563,216404,0.0,0.0
2023-03-09 00:00:00+00:00,0.5500789880752563,0.5923219919204712,0.5266510248184204,0.5586000084877014,173118,0.0,0.0
2023-03-10 00:00:00+00:00,0.5588300228118896,0.5588300228118896,0.4593529999256134,0.5269529819488525,166042,0.0,0.0
2023-03-11 00:00:00+00:00,0.5274239778518677,0.5349270105361938,0.4508039951324463,0.47770899534225464,91229,0.0,0.0
2023-03-12 00:00:00+00:00,0.4769990146160126,0.49152201414108276,0.4491859972476959,0.47467198967933655,88718,0.0,0.0
2023-03-13 00:00:00+00:00,0.4743109941482544,0.5088539719581604,0.4366469979286194,0.507847011089325,183477,0.0,0.0
2023-03-14 00:00:00+00:00,0.5078269839286804,0.6322649717330933,0.5034989714622498,0.5513830184936523,192670,0.0,0.0
2023-03-15 00:00:00+00:00,0.5511040091514587,0.5609710216522217,0.502955973148346,0.5154510140419006,75756,0.0,0.0
2023-03-16 00:00:00+00:00,0.5156210064888,0.560666024684906,0.47269800305366516,0.5273590087890625,137421,0.0,0.0
2023-03-17 00:00:00+00:00,0.5276100039482117,0.6772410273551941,0.47595399618148804,0.653954029083252,252716,0.0,0.0
2023-03-18 00:00:00+00:00,0.6546090245246887,0.6955519914627075,0.5903120040893555,0.6524029970169067,237895,0.0,0.0
2023-03-19 00:00:00+00:00,0.652580976486206,0.8472380042076111,0.6162869930267334,0.8466960191726685,378105,0.0,0.0
2023-03-20 00:00:00+00:00,0.8470460176467896,0.9858270287513733,0.8387529850006104,0.8551380038261414,627160,0.0,0.0
2023-03-21 00:00:00+00:00,0.85247802734375,0.9437249898910522,0.7676960229873657,0.8487550020217896,257051,0.0,0.0
2023-03-22 00:00:00+00:00,0.8492090106010437,0.8492090106010437,0.6675029993057251,0.7792940139770508,308682,0.0,0.0
2023-03-23 00:00:00+00:00,0.7794240117073059,0.9692379832267761,0.7756839990615845,0.9613649845123291,2647760,0.0,0.0
2023-03-24 00:00:00+00:00,0.9600099921226501,0.9618679881095886,0.711575984954834,0.7292090058326721,745397,0.0,0.0
2023-03-25 00:00:00+00:00,0.7289149761199951,0.7380719780921936,0.6929119825363159,0.7191910147666931,455551,0.0,0.0
2023-03-26 00:00:00+00:00,0.718878984451294,0.7623000144958496,0.7141910195350647,0.738290011882782,451389,0.0,0.0
2023-03-27 00:00:00+00:00,0.7372180223464966,0.7372180223464966,0.5973650217056274,0.5987039804458618,484955,0.0,0.0
2023-03-28 00:00:00+00:00,0.5987039804458618,0.6582270264625549,0.5161489844322205,0.6579949855804443,436383,0.0,0.0
2023-03-29 00:00:00+00:00,0.6581069827079773,0.6769769787788391,0.6169419884681702,0.6228659749031067,403561,0.0,0.0
2023-03-30 00:00:00+00:00,0.6232579946517944,0.6349340081214905,0.5673990249633789,0.5919299721717834,371195,0.0,0.0
2023-03-31 00:00:00+00:00,0.5915570259094238,0.6909760236740112,0.5867829918861389,0.672635018825531,413071,0.0,0.0
2023-04-01 00:00:00+00:00,0.6721810102462769,0.6801289916038513,0.617572009563446,0.622484028339386,347556,0.0,0.0
2023-04-02 00:00:00+00:00,0.6212369799613953,0.6295279860496521,0.5718179941177368,0.5867630243301392,371657,0.0,0.0
2023-04-03 00:00:00+00:00,0.586555004119873,0.5867270231246948,0.5378270149230957,0.5565940141677856,376105,0.0,0.0
2023-04-04 00:00:00+00:00,0.5565940141677856,0.5574259757995605,0.47842299938201904,0.5172230005264282,362164,0.0,0.0
2023-04-05 00:00:00+00:00,0.5173640251159668,0.5443990230560303,0.5031890273094177,0.5077099800109863,352912,0.0,0.0
2023-04-06 00:00:00+00:00,0.5077099800109863,0.5082839727401733,0.45426100492477417,0.49564599990844727,306742,0.0,0.0
2023-04-07 00:00:00+00:00,0.49564599990844727,0.4966929852962494,0.45419400930404663,0.4727959930896759,230959,0.0,0.0
2023-04-08 00:00:00+00:00,0.47277799248695374,0.47513699531555176,0.4581589996814728,0.4661000072956085,95326,0.0,0.0
2023-04-09 00:00:00+00:00,0.46584901213645935,0.4746449887752533,0.4532090127468109,0.4637559950351715,91936,0.0,0.0
2023-04-10 00:00:00+00:00,0.4637089967727661,0.4769519865512848,0.33524999022483826,0.3879849910736084,253966,0.0,0.0
2023-04-11 00:00:00+00:00,0.3879770040512085,0.399277001619339,0.36910900473594666,0.3699600100517273,104937,0.0,0.0
2023-04-12 00:00:00+00:00,0.37003999948501587,0.3709860146045685,0.34610599279403687,0.3613170087337494,91373,0.0,0.0
2023-04-13 00:00:00+00:00,0.3592120110988617,0.3972870111465454,0.3562979996204376,0.3972870111465454,97154,0.0,0.0
2023-04-14 00:00:00+00:00,0.3974049985408783,0.44060298800468445,0.3971880078315735,0.40867599844932556,123820,0.0,0.0
2023-04-15 00:00:00+00:00,0.4085110127925873,0.40926700830459595,0.3991360068321228,0.40351399779319763,106195,0.0,0.0
2023-04-16 00:00:00+00:00,0.40350601077079773,0.4132309854030609,0.39904001355171204,0.409498006105423,106192,0.0,0.0
2023-04-17 00:00:00+00:00,0.4094890058040619,0.4095419943332672,0.37453898787498474,0.37823399901390076,133370,0.0,0.0
2023-04-18 00:00:00+00:00,0.37832799553871155,0.3828440010547638,0.34424498677253723,0.36111998558044434,140355,0.0,0.0
2023-04-19 00:00:00+00:00,0.3609119951725006,0.3632810115814209,0.3183929920196533,0.34828099608421326,147069,0.0,0.0
