,0
0,0.23839473724365234
1,0.20189439096758444
2,0.20396324896043347
3,0.20374457041422525
4,0.19826427582771547
5,0.20306110382080078
6,0.19824889398390247
7,0.20810096494613156
8,0.28136798313685824
9,0.2456326638498614
10,0.2221186955769857
11,0.22645150461504537
