TIMESTAMP,RIZO_OPEN_PRICE_USD,RIZO_HIGH_PRICE_USD,RIZO_LOW_PRICE_USD,RIZO_CLOSE_PRICE_USD,RIZO_VOLUME_USD,RIZO_DIVIDENDS_USD,RIZO_STOCK_SPLITS_USD
2024-10-09 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,21120,0.0,0.0
2024-10-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,69221,0.0,0.0
2024-10-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,54425,0.0,0.0
2024-10-12 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,67295,0.0,0.0
2024-10-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,65040,0.0,0.0
2024-10-14 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,68592,0.0,0.0
2024-10-15 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,66317,0.0,0.0
2024-10-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,75866,0.0,0.0
2024-10-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,82321,0.0,0.0
2024-10-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,65306,0.0,0.0
2024-10-19 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,90937,0.0,0.0
2024-10-20 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,209122,0.0,0.0
2024-10-21 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,64352,0.0,0.0
2024-10-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,9141,0.0,0.0
2024-10-23 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,9086,0.0,0.0
2024-10-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,31883,0.0,0.0
2024-10-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10891,0.0,0.0
2024-10-26 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,12549,0.0,0.0
2024-10-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12580,0.0,0.0
2024-10-28 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,13247,0.0,0.0
2024-10-29 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,18291,0.0,0.0
2024-10-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17744,0.0,0.0
2024-10-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5920,0.0,0.0
2024-11-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10580,0.0,0.0
2024-11-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7818,0.0,0.0
2024-11-03 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,249758,0.0,0.0
2024-11-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,15865,0.0,0.0
2024-11-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15888,0.0,0.0
2024-11-06 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,59151,0.0,0.0
2024-11-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,29656,0.0,0.0
2024-11-08 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,20703,0.0,0.0
2024-11-09 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,23023,0.0,0.0
2024-11-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,47463,0.0,0.0
2024-11-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,74623,0.0,0.0
2024-11-12 00:00:00+00:00,1.9999999949504854e-06,1.8000000636675395e-05,1.9999999949504854e-06,1.5999999959603883e-05,2048846,0.0,0.0
2024-11-13 00:00:00+00:00,9.000000318337698e-06,2.300000051036477e-05,3.999999989900971e-06,1.4000000192027073e-05,4472818,0.0,0.0
2024-11-14 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,7.000000096013537e-06,7.999999979801942e-06,1742632,0.0,0.0
2024-11-15 00:00:00+00:00,7.999999979801942e-06,1.9999999494757503e-05,7.000000096013537e-06,1.8000000636675395e-05,1377898,0.0,0.0
2024-11-16 00:00:00+00:00,1.8000000636675395e-05,3.400000059627928e-05,1.5999999959603883e-05,2.4000000848900527e-05,2000563,0.0,0.0
2024-11-17 00:00:00+00:00,2.4000000848900527e-05,7.200000254670158e-05,1.2000000424450263e-05,5.6000000768108293e-05,7977727,0.0,0.0
2024-11-18 00:00:00+00:00,5.6000000768108293e-05,0.0001610000035725534,4.600000102072954e-05,6.800000119255856e-05,33065469,0.0,0.0
2024-11-19 00:00:00+00:00,7.100000220816582e-05,8.499999967170879e-05,3.300000025774352e-05,4.099999932805076e-05,14089321,0.0,0.0
2024-11-20 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,1.8999999156221747e-05,2.499999936844688e-05,5272556,0.0,0.0
2024-11-21 00:00:00+00:00,2.5999999706982635e-05,4.400000034365803e-05,2.2000000171829015e-05,3.9999998989515007e-05,3644031,0.0,0.0
2024-11-22 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,2.499999936844688e-05,2.8000000384054147e-05,2294857,0.0,0.0
2024-11-23 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,1.9999999494757503e-05,2.099999983329326e-05,1450292,0.0,0.0
2024-11-24 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.8000000636675395e-05,1.8999999156221747e-05,947254,0.0,0.0
2024-11-25 00:00:00+00:00,1.8999999156221747e-05,8.299999899463728e-05,1.700000029813964e-05,5.8000001445179805e-05,11432726,0.0,0.0
2024-11-26 00:00:00+00:00,5.2999999752501026e-05,7.200000254670158e-05,3.600000127335079e-05,3.600000127335079e-05,7419982,0.0,0.0
2024-11-27 00:00:00+00:00,3.400000059627928e-05,4.400000034365803e-05,2.9000000722589903e-05,3.300000025774352e-05,2548502,0.0,0.0
2024-11-28 00:00:00+00:00,3.400000059627928e-05,3.9999998989515007e-05,2.9999999242136255e-05,2.9999999242136255e-05,1417492,0.0,0.0
2024-11-29 00:00:00+00:00,2.9999999242136255e-05,3.400000059627928e-05,2.4000000848900527e-05,2.8000000384054147e-05,1617314,0.0,0.0
2024-11-30 00:00:00+00:00,2.8000000384054147e-05,3.099999958067201e-05,2.2000000171829015e-05,2.700000004551839e-05,1249865,0.0,0.0
2024-12-01 00:00:00+00:00,2.700000004551839e-05,3.099999958067201e-05,2.4000000848900527e-05,2.9999999242136255e-05,1062168,0.0,0.0
2024-12-02 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.099999983329326e-05,2.4000000848900527e-05,1124177,0.0,0.0
2024-12-03 00:00:00+00:00,2.300000051036477e-05,3.199999991920777e-05,2.300000051036477e-05,2.5999999706982635e-05,987697,0.0,0.0
2024-12-04 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.300000051036477e-05,2.4000000848900527e-05,868355,0.0,0.0
2024-12-05 00:00:00+00:00,2.499999936844688e-05,2.9000000722589903e-05,2.300000051036477e-05,2.8000000384054147e-05,807393,0.0,0.0
2024-12-06 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.4000000848900527e-05,1100730,0.0,0.0
2024-12-07 00:00:00+00:00,2.499999936844688e-05,3.099999958067201e-05,2.4000000848900527e-05,2.5999999706982635e-05,1094989,0.0,0.0
2024-12-08 00:00:00+00:00,3.099999958067201e-05,4.8999998398358e-05,2.9000000722589903e-05,3.400000059627928e-05,2572871,0.0,0.0
2024-12-09 00:00:00+00:00,3.099999958067201e-05,3.400000059627928e-05,2.499999936844688e-05,2.5999999706982635e-05,874632,0.0,0.0
2024-12-10 00:00:00+00:00,2.5999999706982635e-05,3.300000025774352e-05,2.4000000848900527e-05,2.9000000722589903e-05,1001430,0.0,0.0
2024-12-11 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.499999936844688e-05,2.700000004551839e-05,1203874,0.0,0.0
2024-12-12 00:00:00+00:00,2.700000004551839e-05,2.9999999242136255e-05,2.5999999706982635e-05,2.700000004551839e-05,900378,0.0,0.0
2024-12-13 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.499999936844688e-05,2.499999936844688e-05,916319,0.0,0.0
2024-12-14 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.099999983329326e-05,2.300000051036477e-05,820794,0.0,0.0
2024-12-15 00:00:00+00:00,2.2000000171829015e-05,2.499999936844688e-05,1.8999999156221747e-05,2.300000051036477e-05,954622,0.0,0.0
2024-12-16 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,2.099999983329326e-05,2.2000000171829015e-05,674164,0.0,0.0
2024-12-17 00:00:00+00:00,2.2000000171829015e-05,2.499999936844688e-05,2.099999983329326e-05,2.099999983329326e-05,818830,0.0,0.0
2024-12-18 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.8000000636675395e-05,1.9999999494757503e-05,761848,0.0,0.0
2024-12-19 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.700000029813964e-05,544142,0.0,0.0
2024-12-20 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,491813,0.0,0.0
2024-12-21 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.5999999959603883e-05,524293,0.0,0.0
2024-12-22 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4000000192027073e-05,663878,0.0,0.0
2024-12-23 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.2999999853491317e-05,731177,0.0,0.0
2024-12-24 00:00:00+00:00,1.2999999853491317e-05,1.8000000636675395e-05,1.2999999853491317e-05,1.5999999959603883e-05,793161,0.0,0.0
2024-12-25 00:00:00+00:00,1.5999999959603883e-05,2.300000051036477e-05,1.4999999621068127e-05,1.8999999156221747e-05,729004,0.0,0.0
2024-12-26 00:00:00+00:00,1.8999999156221747e-05,2.499999936844688e-05,1.8000000636675395e-05,2.300000051036477e-05,846538,0.0,0.0
2024-12-27 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.5999999959603883e-05,1.5999999959603883e-05,730011,0.0,0.0
2024-12-28 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.700000029813964e-05,519114,0.0,0.0
2024-12-29 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,501604,0.0,0.0
2024-12-30 00:00:00+00:00,1.700000029813964e-05,6.600000051548705e-05,1.5999999959603883e-05,1.700000029813964e-05,559805,0.0,0.0
2024-12-31 00:00:00+00:00,1.700000029813964e-05,5.6000000768108293e-05,1.5999999959603883e-05,1.5999999959603883e-05,605988,0.0,0.0
2025-01-01 00:00:00+00:00,1.5999999959603883e-05,3.199999991920777e-05,9.999999747378752e-06,1.5999999959603883e-05,363787,0.0,0.0
2025-01-02 00:00:00+00:00,1.5999999959603883e-05,2.300000051036477e-05,1.5999999959603883e-05,1.9999999494757503e-05,709643,0.0,0.0
2025-01-03 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.8999999156221747e-05,1.9999999494757503e-05,499394,0.0,0.0
2025-01-04 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.8999999156221747e-05,2.099999983329326e-05,436421,0.0,0.0
2025-01-05 00:00:00+00:00,2.099999983329326e-05,2.5999999706982635e-05,1.8999999156221747e-05,2.4000000848900527e-05,506132,0.0,0.0
2025-01-06 00:00:00+00:00,2.4000000848900527e-05,2.9999999242136255e-05,2.300000051036477e-05,2.8000000384054147e-05,800542,0.0,0.0
2025-01-07 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.300000051036477e-05,2.5999999706982635e-05,721169,0.0,0.0
2025-01-08 00:00:00+00:00,2.5999999706982635e-05,3.400000059627928e-05,2.499999936844688e-05,3.199999991920777e-05,1032934,0.0,0.0
2025-01-09 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,2.700000004551839e-05,2.9000000722589903e-05,677234,0.0,0.0
2025-01-10 00:00:00+00:00,2.9000000722589903e-05,3.400000059627928e-05,2.700000004551839e-05,3.300000025774352e-05,593972,0.0,0.0
2025-01-11 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,2.9999999242136255e-05,3.199999991920777e-05,435853,0.0,0.0
2025-01-12 00:00:00+00:00,3.199999991920777e-05,5.199999941396527e-05,3.099999958067201e-05,5.0999999075429514e-05,1646528,0.0,0.0
2025-01-13 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,3.899999865097925e-05,4.400000034365803e-05,1109804,0.0,0.0
2025-01-14 00:00:00+00:00,4.400000034365803e-05,5.400000009103678e-05,4.199999966658652e-05,5.2999999752501026e-05,766656,0.0,0.0
2025-01-15 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,3.7000001611886546e-05,4.400000034365803e-05,963590,0.0,0.0
2025-01-16 00:00:00+00:00,4.400000034365803e-05,4.5000000682193786e-05,3.899999865097925e-05,4.099999932805076e-05,960788,0.0,0.0
2025-01-17 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,3.300000025774352e-05,3.5000000934815034e-05,875401,0.0,0.0
2025-01-18 00:00:00+00:00,3.5000000934815034e-05,3.7999998312443495e-05,2.4000000848900527e-05,2.700000004551839e-05,1017080,0.0,0.0
2025-01-19 00:00:00+00:00,2.700000004551839e-05,3.199999991920777e-05,1.8999999156221747e-05,2.300000051036477e-05,1208545,0.0,0.0
2025-01-20 00:00:00+00:00,2.300000051036477e-05,2.700000004551839e-05,1.8000000636675395e-05,2.499999936844688e-05,1062237,0.0,0.0
2025-01-21 00:00:00+00:00,2.499999936844688e-05,7.79999973019585e-05,2.4000000848900527e-05,2.499999936844688e-05,1734102,0.0,0.0
2025-01-22 00:00:00+00:00,2.499999936844688e-05,5.700000110664405e-05,2.4000000848900527e-05,4.199999966658652e-05,3753092,0.0,0.0
2025-01-23 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,2.9000000722589903e-05,3.899999865097925e-05,2255137,0.0,0.0
2025-01-24 00:00:00+00:00,3.899999865097925e-05,4.8000001697801054e-05,2.9999999242136255e-05,3.5000000934815034e-05,2070144,0.0,0.0
2025-01-25 00:00:00+00:00,3.5000000934815034e-05,4.199999966658652e-05,3.300000025774352e-05,3.7999998312443495e-05,1176506,0.0,0.0
2025-01-26 00:00:00+00:00,3.7999998312443495e-05,3.9999998989515007e-05,3.199999991920777e-05,3.300000025774352e-05,2656128,0.0,0.0
2025-01-27 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,2.499999936844688e-05,2.9999999242136255e-05,1090959,0.0,0.0
2025-01-28 00:00:00+00:00,2.9999999242136255e-05,3.9999998989515007e-05,2.9000000722589903e-05,3.5000000934815034e-05,2360977,0.0,0.0
2025-01-29 00:00:00+00:00,3.5000000934815034e-05,3.7999998312443495e-05,3.099999958067201e-05,3.099999958067201e-05,1222234,0.0,0.0
2025-01-30 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,2.8000000384054147e-05,2.8000000384054147e-05,1943214,0.0,0.0
2025-01-31 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.700000004551839e-05,2.8000000384054147e-05,1514431,0.0,0.0
2025-02-01 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.700000004551839e-05,2219025,0.0,0.0
2025-02-02 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.300000051036477e-05,2.4000000848900527e-05,760891,0.0,0.0
