TIMESTAMP,BRICS_OPEN_PRICE_USD,BRICS_HIGH_PRICE_USD,BRICS_LOW_PRICE_USD,BRICS_CLOSE_PRICE_USD,BRICS_VOLUME_USD,BRICS_DIVIDENDS_USD,BRICS_STOCK_SPLITS_USD
2025-05-12 00:00:00+00:00,26.785280227661133,30.354928970336914,26.72882080078125,30.280372619628906,725288,0.0,0.0
2025-05-13 00:00:00+00:00,30.280372619628906,32.32872772216797,28.773305892944336,32.22247314453125,759566,0.0,0.0
2025-05-14 00:00:00+00:00,32.22247314453125,34.11183547973633,29.272384643554688,29.77306365966797,723377,0.0,0.0
2025-05-15 00:00:00+00:00,29.77306365966797,32.82958984375,29.770652770996094,31.079761505126953,731585,0.0,0.0
2025-05-16 00:00:00+00:00,31.079761505126953,32.62489318847656,29.30297088623047,30.906179428100586,736159,0.0,0.0
2025-05-17 00:00:00+00:00,30.906179428100586,33.46083068847656,28.546049118041992,28.546049118041992,683478,0.0,0.0
2025-05-18 00:00:00+00:00,28.546049118041992,30.156875610351562,28.53957748413086,29.672531127929688,752581,0.0,0.0
2025-05-19 00:00:00+00:00,29.672531127929688,29.99549674987793,28.95650863647461,29.027111053466797,683758,0.0,0.0
2025-05-20 00:00:00+00:00,29.027111053466797,29.61868667602539,27.554061889648438,27.848493576049805,627561,0.0,0.0
2025-05-21 00:00:00+00:00,27.848493576049805,29.36557388305664,27.615936279296875,28.563533782958984,665618,0.0,0.0
2025-05-22 00:00:00+00:00,28.563533782958984,30.01714515686035,28.563533782958984,29.432693481445312,722240,0.0,0.0
2025-05-23 00:00:00+00:00,29.432693481445312,29.62834358215332,28.153438568115234,28.241222381591797,674978,0.0,0.0
2025-05-24 00:00:00+00:00,28.241222381591797,29.073835372924805,27.755413055419922,28.27824592590332,665168,0.0,0.0
2025-05-25 00:00:00+00:00,28.27824592590332,28.90451431274414,27.852128982543945,28.180200576782227,626050,0.0,0.0
2025-05-26 00:00:00+00:00,28.180200576782227,28.587554931640625,27.770355224609375,28.02204704284668,661541,0.0,0.0
2025-05-27 00:00:00+00:00,28.02204704284668,28.832931518554688,27.340532302856445,28.203083038330078,687380,0.0,0.0
2025-05-28 00:00:00+00:00,28.203083038330078,28.815540313720703,27.208595275878906,28.068191528320312,670827,0.0,0.0
2025-05-29 00:00:00+00:00,28.068191528320312,28.35115623474121,27.650686264038086,27.830333709716797,0,0.0,0.0
2025-05-30 00:00:00+00:00,27.830333709716797,28.30967140197754,27.361177444458008,27.516550064086914,656786,0.0,0.0
2025-05-31 00:00:00+00:00,27.516550064086914,30.680017471313477,24.408517837524414,25.503698348999023,568572,0.0,0.0
2025-06-01 00:00:00+00:00,25.503698348999023,26.347959518432617,24.569177627563477,25.714662551879883,580808,0.0,0.0
