TIMESTAMP,FREE_OPEN_PRICE_USD,FREE_HIGH_PRICE_USD,FREE_LOW_PRICE_USD,FREE_CLOSE_PRICE_USD,FREE_VOLUME_USD,FREE_DIVIDENDS_USD,FREE_STOCK_SPLITS_USD
2018-11-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,9155,0.0,0.0
2018-11-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,7616,0.0,0.0
2018-11-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7449,0.0,0.0
2018-11-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12419,0.0,0.0
2018-11-22 00:00:00+00:00,,,,0.0,1604,0.0,0.0
2018-11-23 00:00:00+00:00,,,,0.0,1155,0.0,0.0
2018-11-24 00:00:00+00:00,,,,0.0,1013,0.0,0.0
2018-11-25 00:00:00+00:00,,,,0.0,557,0.0,0.0
2018-11-26 00:00:00+00:00,,,,0.0,484,0.0,0.0
2018-11-27 00:00:00+00:00,,,,0.0,2179,0.0,0.0
2018-11-28 00:00:00+00:00,,,,0.0,4682,0.0,0.0
2018-11-29 00:00:00+00:00,0.0,3.999999989900971e-06,0.0,9.999999974752427e-07,4092,0.0,0.0
2018-11-30 00:00:00+00:00,9.999999974752427e-07,1.4999999621068127e-05,9.999999974752427e-07,1.4000000192027073e-05,262,0.0,0.0
2018-12-01 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,4.999999873689376e-06,1.4999999621068127e-05,1867,0.0,0.0
2018-12-02 00:00:00+00:00,1.4999999621068127e-05,2.4000000848900527e-05,9.000000318337698e-06,9.000000318337698e-06,3097,0.0,0.0
2018-12-03 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,1.9999999949504854e-06,6.000000212225132e-06,684,0.0,0.0
2018-12-04 00:00:00+00:00,6.000000212225132e-06,1.8000000636675395e-05,6.000000212225132e-06,1.2000000424450263e-05,3018,0.0,0.0
2018-12-05 00:00:00+00:00,,,,0.0,12307,0.0,0.0
2018-12-06 00:00:00+00:00,,,,0.0,11702,0.0,0.0
2018-12-07 00:00:00+00:00,,,,0.0,2742,0.0,0.0
2018-12-08 00:00:00+00:00,,,,0.0,1943,0.0,0.0
2018-12-09 00:00:00+00:00,,,,0.0,6125,0.0,0.0
2018-12-10 00:00:00+00:00,,,,0.0,5177,0.0,0.0
2018-12-11 00:00:00+00:00,,,,0.0,4451,0.0,0.0
2018-12-12 00:00:00+00:00,,,,0.0,7056,0.0,0.0
2018-12-13 00:00:00+00:00,,,,0.0,9492,0.0,0.0
2018-12-14 00:00:00+00:00,,,,0.0,6093,0.0,0.0
2018-12-15 00:00:00+00:00,,,,0.0,3193,0.0,0.0
2018-12-16 00:00:00+00:00,,,,0.0,5524,0.0,0.0
2018-12-17 00:00:00+00:00,,,,0.0,7410,0.0,0.0
2018-12-18 00:00:00+00:00,,,,0.0,6127,0.0,0.0
2018-12-19 00:00:00+00:00,,,,0.0,7033,0.0,0.0
2018-12-20 00:00:00+00:00,,,,0.0,23017,0.0,0.0
2018-12-21 00:00:00+00:00,,,,0.0,103610,0.0,0.0
2018-12-22 00:00:00+00:00,,,,0.0,44559,0.0,0.0
2018-12-23 00:00:00+00:00,,,,0.0,38497,0.0,0.0
2018-12-24 00:00:00+00:00,,,,0.0,85550,0.0,0.0
2018-12-25 00:00:00+00:00,,,,0.0,163519,0.0,0.0
2018-12-26 00:00:00+00:00,,,,0.0,31529,0.0,0.0
2018-12-27 00:00:00+00:00,,,,0.0,76993,0.0,0.0
2018-12-28 00:00:00+00:00,,,,0.0,22281,0.0,0.0
2018-12-29 00:00:00+00:00,,,,0.0,7458,0.0,0.0
2018-12-30 00:00:00+00:00,,,,0.0,69453,0.0,0.0
2018-12-31 00:00:00+00:00,,,,0.0,2755,0.0,0.0
2019-01-01 00:00:00+00:00,,,,0.0,4637,0.0,0.0
2019-01-02 00:00:00+00:00,,,,0.0,5949,0.0,0.0
2019-01-03 00:00:00+00:00,,,,0.0,7888,0.0,0.0
2019-01-04 00:00:00+00:00,,,,0.0,4728,0.0,0.0
2019-01-05 00:00:00+00:00,,,,0.0,2319,0.0,0.0
2019-01-06 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,18132,0.0,0.0
2019-01-07 00:00:00+00:00,,,,0.0,11788,0.0,0.0
2019-01-08 00:00:00+00:00,,,,0.0,3882,0.0,0.0
2019-01-09 00:00:00+00:00,,,,0.0,2024,0.0,0.0
2019-01-10 00:00:00+00:00,,,,0.0,5269,0.0,0.0
2019-01-11 00:00:00+00:00,,,,0.0,4848,0.0,0.0
2019-01-12 00:00:00+00:00,,,,0.0,1715,0.0,0.0
2019-01-13 00:00:00+00:00,,,,0.0,1853,0.0,0.0
2019-01-14 00:00:00+00:00,,,,0.0,6123,0.0,0.0
2019-01-15 00:00:00+00:00,,,,0.0,2226,0.0,0.0
2019-01-16 00:00:00+00:00,,,,0.0,3309,0.0,0.0
2019-01-17 00:00:00+00:00,,,,0.0,1284,0.0,0.0
2019-01-18 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,5623,0.0,0.0
2019-01-19 00:00:00+00:00,,,,0.0,22499,0.0,0.0
2019-01-20 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,15782,0.0,0.0
2019-01-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10284,0.0,0.0
2019-01-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18107,0.0,0.0
2019-01-23 00:00:00+00:00,,,,0.0,11673,0.0,0.0
2019-01-24 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,3591,0.0,0.0
2019-01-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4742,0.0,0.0
2019-01-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,4016,0.0,0.0
2019-01-27 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,0.0,3.000000106112566e-06,3242,0.0,0.0
2019-01-28 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,3406,0.0,0.0
2019-01-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4556,0.0,0.0
2019-01-30 00:00:00+00:00,9.999999974752427e-07,3.999999989900971e-06,0.0,3.000000106112566e-06,2268,0.0,0.0
2019-01-31 00:00:00+00:00,,,,0.0,4338,0.0,0.0
2019-02-01 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,3597,0.0,0.0
2019-02-02 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,2713,0.0,0.0
2019-02-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,2636,0.0,0.0
2019-02-04 00:00:00+00:00,9.999999974752427e-07,1.4000000192027073e-05,9.999999974752427e-07,9.999999974752427e-07,5917,0.0,0.0
2019-02-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,3764,0.0,0.0
2019-02-06 00:00:00+00:00,,,,0.0,4715,0.0,0.0
2019-02-07 00:00:00+00:00,,,,0.0,6290,0.0,0.0
2019-02-08 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,3919,0.0,0.0
2019-02-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,12063,0.0,0.0
2019-02-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,6056,0.0,0.0
2019-02-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,4005,0.0,0.0
2019-02-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3067,0.0,0.0
2019-02-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2643,0.0,0.0
2019-02-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5254,0.0,0.0
2019-02-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1710,0.0,0.0
2019-02-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5210,0.0,0.0
2019-02-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3136,0.0,0.0
2019-02-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3270,0.0,0.0
2019-02-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6553,0.0,0.0
2019-02-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5039,0.0,0.0
2019-02-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10917,0.0,0.0
2019-02-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6932,0.0,0.0
2019-02-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6673,0.0,0.0
2019-02-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4276,0.0,0.0
2019-02-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5339,0.0,0.0
2019-02-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3925,0.0,0.0
2019-02-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6191,0.0,0.0
2019-02-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8048,0.0,0.0
2019-03-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6708,0.0,0.0
2019-03-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6259,0.0,0.0
2019-03-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8420,0.0,0.0
2019-03-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11950,0.0,0.0
2019-03-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9954,0.0,0.0
2019-03-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13697,0.0,0.0
2019-03-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,10130,0.0,0.0
2019-03-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14367,0.0,0.0
2019-03-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8761,0.0,0.0
2019-03-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12532,0.0,0.0
2019-03-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12171,0.0,0.0
2019-03-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16453,0.0,0.0
2019-03-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22149,0.0,0.0
2019-03-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26617,0.0,0.0
2019-03-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12784,0.0,0.0
2019-03-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17128,0.0,0.0
2019-03-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5626,0.0,0.0
2019-03-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15514,0.0,0.0
2019-03-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,29231,0.0,0.0
2019-03-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16987,0.0,0.0
2019-03-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14807,0.0,0.0
2019-03-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,32188,0.0,0.0
2019-03-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8913,0.0,0.0
2019-03-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10559,0.0,0.0
2019-03-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26622,0.0,0.0
2019-03-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,101362,0.0,0.0
2019-03-27 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,28870,0.0,0.0
2019-03-28 00:00:00+00:00,,,,0.0,12360,0.0,0.0
2019-03-29 00:00:00+00:00,,,,0.0,8868,0.0,0.0
2019-03-30 00:00:00+00:00,,,,0.0,15642,0.0,0.0
2019-03-31 00:00:00+00:00,,,,0.0,10390,0.0,0.0
2019-04-01 00:00:00+00:00,,,,0.0,5482,0.0,0.0
2019-04-02 00:00:00+00:00,,,,0.0,4452,0.0,0.0
2019-04-03 00:00:00+00:00,,,,0.0,6319,0.0,0.0
2019-04-04 00:00:00+00:00,,,,0.0,3261,0.0,0.0
2019-04-05 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2650,0.0,0.0
2019-04-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,4988,0.0,0.0
2019-04-07 00:00:00+00:00,,,,0.0,6442,0.0,0.0
2019-04-08 00:00:00+00:00,,,,0.0,7157,0.0,0.0
2019-04-09 00:00:00+00:00,,,,0.0,3257,0.0,0.0
2019-04-10 00:00:00+00:00,,,,0.0,2005,0.0,0.0
2019-04-11 00:00:00+00:00,,,,0.0,3795,0.0,0.0
2019-04-12 00:00:00+00:00,,,,0.0,3424,0.0,0.0
2019-04-13 00:00:00+00:00,,,,0.0,3591,0.0,0.0
2019-04-14 00:00:00+00:00,,,,0.0,3814,0.0,0.0
2019-04-15 00:00:00+00:00,,,,0.0,1203,0.0,0.0
2019-04-16 00:00:00+00:00,,,,0.0,3229,0.0,0.0
2019-04-17 00:00:00+00:00,,,,0.0,1748,0.0,0.0
2019-04-18 00:00:00+00:00,,,,0.0,3136,0.0,0.0
2019-04-19 00:00:00+00:00,,,,0.0,1520,0.0,0.0
2019-04-20 00:00:00+00:00,,,,0.0,3958,0.0,0.0
2019-04-21 00:00:00+00:00,,,,0.0,4802,0.0,0.0
2019-04-22 00:00:00+00:00,,,,0.0,8344,0.0,0.0
2019-04-23 00:00:00+00:00,,,,0.0,11748,0.0,0.0
2019-04-24 00:00:00+00:00,,,,0.0,15880,0.0,0.0
2019-04-25 00:00:00+00:00,,,,0.0,33213,0.0,0.0
2019-04-26 00:00:00+00:00,,,,0.0,10003,0.0,0.0
2019-04-27 00:00:00+00:00,,,,0.0,4828,0.0,0.0
2019-04-28 00:00:00+00:00,,,,0.0,11903,0.0,0.0
2019-04-29 00:00:00+00:00,,,,0.0,13557,0.0,0.0
2019-04-30 00:00:00+00:00,,,,0.0,15842,0.0,0.0
2019-05-01 00:00:00+00:00,,,,0.0,13587,0.0,0.0
2019-05-02 00:00:00+00:00,,,,0.0,14543,0.0,0.0
2019-05-03 00:00:00+00:00,,,,0.0,17819,0.0,0.0
2019-05-04 00:00:00+00:00,,,,0.0,2408,0.0,0.0
2019-05-05 00:00:00+00:00,,,,0.0,2023,0.0,0.0
2019-05-06 00:00:00+00:00,,,,0.0,6316,0.0,0.0
2019-05-07 00:00:00+00:00,,,,0.0,7237,0.0,0.0
2019-05-08 00:00:00+00:00,,,,0.0,6579,0.0,0.0
2019-05-09 00:00:00+00:00,,,,0.0,4909,0.0,0.0
2019-05-10 00:00:00+00:00,,,,0.0,2224,0.0,0.0
2019-05-11 00:00:00+00:00,,,,0.0,3043,0.0,0.0
2019-05-12 00:00:00+00:00,,,,0.0,5659,0.0,0.0
2019-05-13 00:00:00+00:00,,,,0.0,7129,0.0,0.0
2019-05-14 00:00:00+00:00,,,,0.0,3009,0.0,0.0
2019-05-15 00:00:00+00:00,,,,0.0,4115,0.0,0.0
2019-05-16 00:00:00+00:00,,,,0.0,4922,0.0,0.0
2019-05-17 00:00:00+00:00,,,,0.0,5193,0.0,0.0
2019-05-18 00:00:00+00:00,,,,0.0,3682,0.0,0.0
2019-05-19 00:00:00+00:00,,,,0.0,5157,0.0,0.0
2019-05-20 00:00:00+00:00,,,,0.0,3302,0.0,0.0
2019-05-21 00:00:00+00:00,,,,0.0,3958,0.0,0.0
2019-05-22 00:00:00+00:00,,,,0.0,12521,0.0,0.0
2019-05-23 00:00:00+00:00,,,,0.0,3804,0.0,0.0
2019-05-24 00:00:00+00:00,,,,0.0,6985,0.0,0.0
2019-05-25 00:00:00+00:00,,,,0.0,2145,0.0,0.0
2019-05-26 00:00:00+00:00,,,,0.0,4841,0.0,0.0
2019-05-27 00:00:00+00:00,,,,0.0,7697,0.0,0.0
2019-05-28 00:00:00+00:00,,,,0.0,48923,0.0,0.0
2019-05-29 00:00:00+00:00,,,,0.0,122601,0.0,0.0
2019-05-30 00:00:00+00:00,,,,0.0,7026,0.0,0.0
2019-05-31 00:00:00+00:00,,,,0.0,15509,0.0,0.0
2019-06-01 00:00:00+00:00,,,,0.0,7005,0.0,0.0
2019-06-02 00:00:00+00:00,,,,0.0,8797,0.0,0.0
2019-06-03 00:00:00+00:00,,,,0.0,7372,0.0,0.0
2019-06-04 00:00:00+00:00,,,,0.0,11954,0.0,0.0
2019-06-05 00:00:00+00:00,,,,0.0,11858,0.0,0.0
2019-06-06 00:00:00+00:00,,,,0.0,12448,0.0,0.0
2019-06-07 00:00:00+00:00,,,,0.0,10807,0.0,0.0
2019-06-08 00:00:00+00:00,,,,0.0,5781,0.0,0.0
2019-06-09 00:00:00+00:00,,,,0.0,7633,0.0,0.0
2019-06-10 00:00:00+00:00,,,,0.0,5164,0.0,0.0
2019-06-11 00:00:00+00:00,,,,0.0,2224,0.0,0.0
2019-06-12 00:00:00+00:00,,,,0.0,7699,0.0,0.0
2019-06-13 00:00:00+00:00,,,,0.0,7147,0.0,0.0
2019-06-14 00:00:00+00:00,,,,0.0,14679,0.0,0.0
2019-06-15 00:00:00+00:00,,,,0.0,20125,0.0,0.0
2019-06-16 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,110259,0.0,0.0
2019-06-17 00:00:00+00:00,,,,0.0,51684,0.0,0.0
2019-06-18 00:00:00+00:00,,,,0.0,19099,0.0,0.0
2019-06-19 00:00:00+00:00,,,,0.0,5211,0.0,0.0
2019-06-20 00:00:00+00:00,,,,0.0,5890,0.0,0.0
2019-06-21 00:00:00+00:00,,,,0.0,4071,0.0,0.0
2019-06-22 00:00:00+00:00,,,,0.0,5681,0.0,0.0
2019-06-23 00:00:00+00:00,,,,0.0,1581,0.0,0.0
2019-06-24 00:00:00+00:00,,,,0.0,9481,0.0,0.0
2019-06-25 00:00:00+00:00,,,,0.0,6667,0.0,0.0
2019-06-26 00:00:00+00:00,,,,0.0,2775,0.0,0.0
2019-06-27 00:00:00+00:00,,,,0.0,7961,0.0,0.0
2019-06-28 00:00:00+00:00,,,,0.0,8190,0.0,0.0
2019-06-29 00:00:00+00:00,,,,0.0,5154,0.0,0.0
2019-06-30 00:00:00+00:00,,,,0.0,1857,0.0,0.0
2019-07-01 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1278,0.0,0.0
2019-07-02 00:00:00+00:00,,,,0.0,6737,0.0,0.0
2019-07-03 00:00:00+00:00,,,,0.0,2481,0.0,0.0
2019-07-04 00:00:00+00:00,,,,0.0,2619,0.0,0.0
2019-07-05 00:00:00+00:00,,,,0.0,4765,0.0,0.0
2019-07-06 00:00:00+00:00,,,,0.0,763,0.0,0.0
2019-07-07 00:00:00+00:00,,,,0.0,1225,0.0,0.0
